"","tipnames","virus.subtype","isolate.id","isolate.name","collection.date","collection.datedecimal","collection.datemonth","host.order","host.family","host.sciname","host.commonname","host.isbird","host.isdomestic","collection.region.name","collection.country.name","collection.country.code","collection.country.lat","collection.country.long","collection.subdiv1.name","collection.subdiv1.code","collection.subdiv1.lat","collection.subdiv1.long","collection.subdiv2.name","collection.subdiv2.code","collection.subdiv2.lat","collection.subdiv2.long","clade","collection.original","cluster.pb2","cluster.pb1","cluster.pa","cluster.ha","cluster.np","cluster.na","cluster.mp","cluster.ns","cluster.profile","profile.lab","cluster.genome","collection.tipdate","group","best_location_code","todrop"
"11","H5N8|EPI_ISL_708706|Galliformes|japan|10|2020-12-01","H5N8","EPI_ISL_708706","a/chicken/kagawa/i4t/2020","2020-12-01","2020.92","2020-12","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","japan","JP","36.204824","138.252924","kagawa","JP-37","34.3429904","134.0376604",NA,NA,NA,NA,"2.3.4.4b","Asia / Japan / Kagawa / NA / NA","6","1","5","2","1","3","1","2","6_1_5_2_1_3_1_2","H5N8/2020/R1_Europe","10","2020-12-01","2","JP-37","keep"
"12","H5N8|EPI_ISL_732944|Galliformes|japan|16|2020-12-12","H5N8","EPI_ISL_732944","a/chicken/shiga/5t/2020","2020-12-12","2020.95","2020-12","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","japan","JP","36.204824","138.252924","shiga","JP-25","35.2771489","136.2463682",NA,NA,NA,NA,"2.3.4.4b","Asia / Japan / Shiga / NA / NA","9","1","5","2","1","3","1","2","9_1_5_2_1_3_1_2","H5N8/2020/R3_Asia","16","2020-12-12","2","JP-25","keep"
"13","H5N8|EPI_ISL_1273411|Galliformes|japan|16|2020-11-24","H5N8","EPI_ISL_1273411","a/chicken/fukuoka/c2/2020","2020-11-24","2020.9","2020-11","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","japan","JP","36.204824","138.252924","fukuoka","JP-40","33.5903547","130.4017155",NA,NA,NA,NA,"2.3.4.4b","Asia / Japan / Fukuoka / NA / NA","9","1","5","2","1","3","1","2","9_1_5_2_1_3_1_2","H5N8/2020/R3_Asia","16","2020-11-24","2","JP-40","keep"
"14","H5N8|EPI_ISL_710438|Galliformes|japan|16|2020-11-30","H5N8","EPI_ISL_710438","a/chicken/miyazaki/1t/2020","2020-11-30","2020.91","2020-11","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","japan","JP","36.204824","138.252924","miyazaki","JP-45","31.9076736","131.4202411",NA,NA,NA,NA,"2.3.4.4b","Asia / Japan / Miyazaki / NA / NA","9","1","5","2","1","3","1","2","9_1_5_2_1_3_1_2","H5N8/2020/R3_Asia","16","2020-11-30","2","JP-45","keep"
"15","H5N8|EPI_ISL_1009681|Galliformes|south_korea|16|2020-12-29","H5N8","EPI_ISL_1009681","a/chicken/korea/h541/2020","2020-12-29","2020.99","2020-12","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","south korea","KR","35.907757","127.766922","chungcheongnamdo","KR-44","36.5184","126.8",NA,NA,NA,NA,"2.3.4.4b","Asia / Korea / CN / NA / NA","9","1","5","2","1","3","1","2","9_1_5_2_1_3_1_2","H5N8/2020/R3_Asia","16","2020-12-29","2","KR-44","keep"
"16","H5N8|EPI_ISL_985192|Galliformes|south_korea|16|2020-12-14","H5N8","EPI_ISL_985192","a/chicken/korea/h441/2020","2020-12-14","2020.95","2020-12","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","south korea","KR","35.907757","127.766922","jeonrabukdo","KR-45",NA,NA,NA,NA,NA,NA,"2.3.4.4b","Asia / Korea / JB / NA / NA","9","1","5","2","1","3","1","2","9_1_5_2_1_3_1_2","H5N8/2020/R3_Asia","16","2020-12-14","2","KR-45","keep"
"17","H5N8|EPI_ISL_17805841|environment|japan|10|2020-11-30","H5N8","EPI_ISL_17805841","a/environment/japan/ku-i10/2020","2020-11-30","2020.91","2020-11","environment","environment","environment","environment","other","wild","eastern asia","japan","JP","36.204824","138.252924",NA,NA,NA,NA,NA,NA,NA,NA,"2.3.4.4b","Asia / Japan / NA / NA / NA","6","16","5","2","1","3","1","2","6_16_5_2_1_3_1_2",NA,"10","2020-11-30","2","JP","keep"
"18","H5N8|EPI_ISL_16405667|environment|japan|10|2020-11-30","H5N8","EPI_ISL_16405667","a/environment/kagoshima/ku-i10/NA","2020-11-30","2020.91","2020-11","environment","environment","environment","environment","other","wild","eastern asia","japan","JP","36.204824","138.252924","kagoshima","JP-46","31.5965535","130.5571158",NA,NA,NA,NA,"2.3.4.4b","Asia / Japan / NA / NA / NA","6","16","5","2","1","3","1","2","6_16_5_2_1_3_1_2",NA,"10","2020-11-30","2","JP-46","keep"
"19","H5N8|EPI_ISL_17086333|environment|japan|NA|2020-12-12","H5N8","EPI_ISL_17086333","A/environment/Shiga/T23-2/2020","2020-12-12","2020.95","2020-12","environment","environment","environment","environment","other","wild","eastern asia","japan","JP","36.204824","138.252924","shiga","JP-25","35.2771489","136.2463682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-12-12","2","JP-25","keep"
"20","H5N8|EPI_ISL_4030493|environment|japan|NA|2020-12-09","H5N8","EPI_ISL_4030493","A/water/Tottori/NK1209/2020","2020-12-09","2020.94","2020-12","environment","environment","environment","environment","other","wild","eastern asia","japan","JP","36.204824","138.252924","tottori","JP-31","35.5011326","134.2350914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-12-09","2","JP-31","keep"
"21","H5N8|EPI_ISL_17086226|environment|japan|NA|2020-11-15","H5N8","EPI_ISL_17086226","A/environment/Kagawa/T5-2/2020","2020-11-15","2020.87","2020-11","environment","environment","environment","environment","other","wild","eastern asia","japan","JP","36.204824","138.252924","kagawa","JP-37","34.3429904","134.0376604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-11-15","2","JP-37","keep"
"22","H5N8|EPI_ISL_17086227|environment|japan|NA|2020-11-25","H5N8","EPI_ISL_17086227","A/environment/Fukuoka/T9-42/2020","2020-11-25","2020.9","2020-11","environment","environment","environment","environment","other","wild","eastern asia","japan","JP","36.204824","138.252924","fukuoka","JP-40","33.5903547","130.4017155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-11-25","2","JP-40","keep"
"23","H5N8|EPI_ISL_1009697|NA|south_korea|16|2020-11-23","H5N8","EPI_ISL_1009697","a/wild_bird/korea/h357/2020","2020-11-23","2020.89","2020-11",NA,NA,"aves sp.","bird sp.","other","wild","eastern asia","south korea","KR","35.907757","127.766922","jeonrabukdo","KR-45",NA,NA,NA,NA,NA,NA,"2.3.4.4b","Asia / Korea / JB / NA / NA","9","1","5","2","1","3","1","2","9_1_5_2_1_3_1_2","H5N8/2020/R3_Asia","16","2020-11-23","2","KR-45","keep"
"24","H5N8|EPI_ISL_4071019|Anseriformes|japan|10|2020-11-05","H5N8","EPI_ISL_4071019","a/falcated_duck/kagoshima/ku-d3/2020","2020-11-05","2020.84","2020-11","Anseriformes","Anatidae","mareca falcata","falcated duck","bird","wild","eastern asia","japan","JP","36.204824","138.252924","kagoshima","JP-46","31.5965535","130.5571158",NA,NA,NA,NA,"2.3.4.4b","Asia / Japan / Kagoshima / NA / NA","6","1","5","2","1","3","1","2","6_1_5_2_1_3_1_2","H5N8/2020/R1_Europe","10","2020-11-05","3","JP-46","keep"
"25","H5N8|EPI_ISL_17805857|environment|japan|10|2020-11-09","H5N8","EPI_ISL_17805857","a/environment/japan/ku-j3/2020","2020-11-09","2020.86","2020-11","environment","environment","environment","environment","other","wild","eastern asia","japan","JP","36.204824","138.252924",NA,NA,NA,NA,NA,NA,NA,NA,"2.3.4.4b","Asia / Japan / NA / NA / NA","6","1","5","2","1","3","1","2","6_1_5_2_1_3_1_2","H5N8/2020/R1_Europe","10","2020-11-09","3","JP","keep"
"26","H5N8|EPI_ISL_16405670|environment|japan|10|2020-12-07","H5N8","EPI_ISL_16405670","a/environment/kagoshima/ku-g12/NA","2020-12-07","2020.93","2020-12","environment","environment","environment","environment","other","wild","eastern asia","japan","JP","36.204824","138.252924","kagoshima","JP-46","31.5965535","130.5571158",NA,NA,NA,NA,"2.3.4.4b","Asia / Japan / NA / NA / NA","6","1","5","2","1","3","1","2","6_1_5_2_1_3_1_2","H5N8/2020/R1_Europe","10","2020-12-07","3","JP-46","keep"
"27","H5N8|EPI_ISL_708716|Galliformes|japan|10|2020-12-01","H5N8","EPI_ISL_708716","a/chicken/kagawa/j7t/2020","2020-12-01","2020.92","2020-12","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","japan","JP","36.204824","138.252924","kagawa","JP-37","34.3429904","134.0376604",NA,NA,NA,NA,"2.3.4.4b","Asia / Japan / Kagawa / NA / NA","6","1","5","2","1","3","1","2","6_1_5_2_1_3_1_2","H5N8/2020/R1_Europe","10","2020-12-01","4","JP-37","keep"
"28","H5N8|EPI_ISL_710446|Galliformes|japan|16|2020-12-02","H5N8","EPI_ISL_710446","a/chicken/miyazaki/c4t/2020","2020-12-02","2020.92","2020-12","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","japan","JP","36.204824","138.252924","miyazaki","JP-45","31.9076736","131.4202411",NA,NA,NA,NA,"2.3.4.4b","Asia / Japan / Miyazaki / NA / NA","9","1","5","2","1","3","1","2","9_1_5_2_1_3_1_2","H5N8/2020/R3_Asia","16","2020-12-02","5","JP-45","keep"
"29","H5N8|EPI_ISL_732929|Galliformes|japan|16|2020-12-13","H5N8","EPI_ISL_732929","a/chicken/kagawa/k4t/2020","2020-12-13","2020.95","2020-12","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","japan","JP","36.204824","138.252924","kagawa","JP-37","34.3429904","134.0376604",NA,NA,NA,NA,"2.3.4.4b","Asia / Japan / Kagawa / NA / NA","9","1","5","2","1","3","1","2","9_1_5_2_1_3_1_2","H5N8/2020/R3_Asia","16","2020-12-13","6","JP-37","keep"
"30","H5N8|EPI_ISL_738056|Galliformes|japan|16|2020-12-18","H5N8","EPI_ISL_738056","a/chicken/miyazaki/h9t/2020","2020-12-18","2020.96","2020-12","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","japan","JP","36.204824","138.252924","miyazaki","JP-45","31.9076736","131.4202411",NA,NA,NA,NA,"2.3.4.4b","Asia / Japan / Miyazaki / NA / NA","9","1","5","2","1","3","1","2","9_1_5_2_1_3_1_2","H5N8/2020/R3_Asia","16","2020-12-18","7","JP-45","keep"
"31","H5N8|EPI_ISL_17086348|environment|japan|NA|2020-12-19","H5N8","EPI_ISL_17086348","A/environment/Miyazaki/T30-4/2020","2020-12-19","2020.96","2020-12","environment","environment","environment","environment","other","wild","eastern asia","japan","JP","36.204824","138.252924","miyazaki","JP-45","31.9076736","131.4202411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-12-19","7","JP-45","keep"
"32","H5N8|EPI_ISL_738057|Galliformes|japan|10|2020-12-18","H5N8","EPI_ISL_738057","a/chicken/tokushima/1t/20200/NA","2020-12-18","2020.96","2020-12","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","japan","JP","36.204824","138.252924","tokushima","JP-36","34.0702703","134.5548438",NA,NA,NA,NA,"2.3.4.4b","Asia / Japan / Tokushima / NA / NA","6","1","5","2","1","3","1","2","6_1_5_2_1_3_1_2","H5N8/2020/R1_Europe","10","2020-12-18","8","JP-36","keep"
"33","H5N8|EPI_ISL_17086335|environment|japan|NA|2020-12-19","H5N8","EPI_ISL_17086335","A/environment/Tokushima/T29-29/2020","2020-12-19","2020.96","2020-12","environment","environment","environment","environment","other","wild","eastern asia","japan","JP","36.204824","138.252924","tokushima","JP-36","34.0702703","134.5548438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-12-19","8","JP-36","keep"
"34","H5N8|EPI_ISL_739686|Galliformes|kazakhstan|1|2020-09-18","H5N8","EPI_ISL_739686","a/chicken/kazakhstan/kn-3/2020","2020-09-18","2020.71","2020-09","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","central asia","kazakhstan","KZ","48.019573","66.923684","soltüstik quzaqstan oblysy","KZ-SEV",NA,NA,NA,NA,NA,NA,"2.3.4.4b","Asia / Kazakhstan / North Kazakhstan / NA / NA","3","2","3","1","1","2","1","2","3_2_3_1_1_2_1_2","H5N8/2020/R2_Asia","1","2020-09-18","9","KZ-SEV","keep"
"35","H5N8|EPI_ISL_681281|Anseriformes|japan|10|2020-11-16","H5N8","EPI_ISL_681281","a/swan/niigata/151118/2020","2020-11-16","2020.87","2020-11","Anseriformes","Anatidae","cygnus sp.","swan sp.","bird","wild","eastern asia","japan","JP","36.204824","138.252924","niigata","JP-15","37.9161924","139.0364126",NA,NA,NA,NA,"2.3.4.4b","Asia / Japan / Niigata / NA / NA","6","1","5","2","1","3","1","2","6_1_5_2_1_3_1_2","H5N8/2020/R1_Europe","10","2020-11-16","10","JP-15","keep"
"36","H5N8|EPI_ISL_1009695|Anseriformes|south_korea|10|2020-11-03","H5N8","EPI_ISL_1009695","a/spot-billed_duck/korea/wa612/2020","2020-11-03","2020.84","2020-11","Anseriformes","Anatidae","anas zonorhyncha","eastern spot-billed duck","bird","wild","eastern asia","south korea","KR","35.907757","127.766922","chungcheongnamdo","KR-44","36.5184","126.8",NA,NA,NA,NA,"2.3.4.4b","Asia / Korea / CN / NA / NA","6","1","5","2","1","3","1","2","6_1_5_2_1_3_1_2","H5N8/2020/R1_Europe","10","2020-11-03","10","KR-44","keep"
"37","H5N8|EPI_ISL_681284|Galliformes|japan|10|2020-11-25","H5N8","EPI_ISL_681284","a/chicken/hyogo/1t/2020","2020-11-25","2020.9","2020-11","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","japan","JP","36.204824","138.252924","hyogo","JP-28","34.680578","135.1652915",NA,NA,NA,NA,"2.3.4.4b","Asia / Japan / Hyogo / NA / NA","6","1","5","2","1","3","1","2","6_1_5_2_1_3_1_2","H5N8/2020/R1_Europe","10","2020-11-25","11","JP-28","keep"
"38","H5N8|EPI_ISL_17086228|environment|japan|NA|2020-11-25","H5N8","EPI_ISL_17086228","A/environment/Hyogo/T10-20/2020","2020-11-25","2020.9","2020-11","environment","environment","environment","environment","other","wild","eastern asia","japan","JP","36.204824","138.252924","hyogo","JP-28","34.680578","135.1652915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-11-25","11","JP-28","keep"
"39","H5N8|EPI_ISL_681290|Galliformes|japan|10|2020-11-07","H5N8","EPI_ISL_681290","a/chicken/kagawa/b8t/2020","2020-11-07","2020.85","2020-11","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","japan","JP","36.204824","138.252924","kagawa","JP-37","34.3429904","134.0376604",NA,NA,NA,NA,"2.3.4.4b","Asia / Japan / Kagawa / NA / NA","6","1","5","2","1","3","1","2","6_1_5_2_1_3_1_2","H5N8/2020/R1_Europe","10","2020-11-07","12","JP-37","keep"
"40","H5N8|EPI_ISL_17805918|environment|japan|10|2020-11-30","H5N8","EPI_ISL_17805918","a/environment/japan/ku-j7/2020","2020-11-30","2020.91","2020-11","environment","environment","environment","environment","other","wild","eastern asia","japan","JP","36.204824","138.252924",NA,NA,NA,NA,NA,NA,NA,NA,"2.3.4.4b","Asia / Japan / NA / NA / NA","6","25","52","2","1","3","1","2","6_25_52_2_1_3_1_2",NA,"10","2020-11-30","12","JP","keep"
"41","H5N8|EPI_ISL_16405669|environment|japan|10|2020-11-30","H5N8","EPI_ISL_16405669","a/environment/kagoshima/ku-j7/NA","2020-11-30","2020.91","2020-11","environment","environment","environment","environment","other","wild","eastern asia","japan","JP","36.204824","138.252924","kagoshima","JP-46","31.5965535","130.5571158",NA,NA,NA,NA,"2.3.4.4b","Asia / Japan / NA / NA / NA","6","25","52","2","1","3","1","2","6_25_52_2_1_3_1_2",NA,"10","2020-11-30","12","JP-46","keep"
"42","H5N8|EPI_ISL_681293|Galliformes|japan|10|2020-11-10","H5N8","EPI_ISL_681293","a/chicken/kagawa/c5t/2020","2020-11-10","2020.86","2020-11","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","japan","JP","36.204824","138.252924","kagawa","JP-37","34.3429904","134.0376604",NA,NA,NA,NA,"2.3.4.4b","Asia / Japan / Kagawa / NA / NA","6","1","5","2","1","3","1","2","6_1_5_2_1_3_1_2","H5N8/2020/R1_Europe","10","2020-11-10","13","JP-37","keep"
"43","H5N8|EPI_ISL_17086225|environment|japan|NA|2020-11-11","H5N8","EPI_ISL_17086225","A/environment/Kagawa/T3-7/2020","2020-11-11","2020.86","2020-11","environment","environment","environment","environment","other","wild","eastern asia","japan","JP","36.204824","138.252924","kagawa","JP-37","34.3429904","134.0376604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-11-11","13","JP-37","keep"
"44","H5N8|EPI_ISL_710436|Galliformes|japan|16|2020-12-06","H5N8","EPI_ISL_710436","a/chicken/hiroshima/3t/2020","2020-12-06","2020.93","2020-12","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","japan","JP","36.204824","138.252924","hiroshima","JP-34","34.3852029","132.4552927",NA,NA,NA,NA,"2.3.4.4b","Asia / Japan / Hiroshima / NA / NA","9","1","5","2","1","3","1","2","9_1_5_2_1_3_1_2","H5N8/2020/R3_Asia","16","2020-12-06","14","JP-34","keep"
"45","H5N8|EPI_ISL_710445|Galliformes|japan|16|2020-12-01","H5N8","EPI_ISL_710445","a/chicken/miyazaki/b6t/2020","2020-12-01","2020.92","2020-12","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","japan","JP","36.204824","138.252924","miyazaki","JP-45","31.9076736","131.4202411",NA,NA,NA,NA,"2.3.4.4b","Asia / Japan / Miyazaki / NA / NA","9","1","5","2","1","3","1","2","9_1_5_2_1_3_1_2","H5N8/2020/R3_Asia","16","2020-12-01","15","JP-45","keep"
"46","H5N8|EPI_ISL_17086229|environment|japan|NA|2020-12-02","H5N8","EPI_ISL_17086229","A/environment/Miyazaki/T12-8/2020","2020-12-02","2020.92","2020-12","environment","environment","environment","environment","other","wild","eastern asia","japan","JP","36.204824","138.252924","miyazaki","JP-45","31.9076736","131.4202411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-12-02","15","JP-45","keep"
"47","H5N8|EPI_ISL_710451|Galliformes|japan|16|2020-12-05","H5N8","EPI_ISL_710451","a/chicken/nara/1c/2020","2020-12-05","2020.93","2020-12","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","japan","JP","36.204824","138.252924","nara","JP-29","34.6850869","135.8050002",NA,NA,NA,NA,"2.3.4.4b","Asia / Japan / Nara / NA / NA","9","1","5","2","1","3","1","2","9_1_5_2_1_3_1_2","H5N8/2020/R3_Asia","16","2020-12-05","16","JP-29","keep"
"48","H5N8|EPI_ISL_718113|Galliformes|japan|16|2020-12-09","H5N8","EPI_ISL_718113","a/chicken/oita/2t/2020","2020-12-09","2020.94","2020-12","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","japan","JP","36.204824","138.252924","oita","JP-44","33.2395578","131.609272",NA,NA,NA,NA,"2.3.4.4b","Asia / Japan / Oita / NA / NA","9","1","5","2","1","3","1","2","9_1_5_2_1_3_1_2","H5N8/2020/R3_Asia","16","2020-12-09","17","JP-44","keep"
"49","H5N8|EPI_ISL_718116|Galliformes|japan|16|2020-12-10","H5N8","EPI_ISL_718116","a/chicken/okayama/1t/2020","2020-12-10","2020.94","2020-12","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","japan","JP","36.204824","138.252924","okayama","JP-33","34.6551456","133.9195019",NA,NA,NA,NA,"2.3.4.4b","Asia / Japan / Okayama / NA / NA","9","1","5","2","1","3","1","2","9_1_5_2_1_3_1_2","H5N8/2020/R3_Asia","16","2020-12-10","18","JP-33","keep"
