segment ...1 tipnames virus.subtype isolate.id isolate.name collection.date collection.datedecimal collection.datemonth host.class host.order host.family host.sciname host.commonname host.isbird host.isdomestic collection.region.name collection.country.name collection.country.code collection.country.lat collection.country.long collection.subdiv1.name collection.subdiv1.code collection.subdiv1.lat collection.subdiv1.long collection.subdiv2.name collection.subdiv2.code collection.subdiv2.lat collection.subdiv2.long clade.x collection.original profile profile.lab genome collection.tipdate group todrop clade tiplocation_lon tiplocation_lat cluster.segment cluster.number
N8 254 H5N8|EPI_ISL_654837|Galliformes|russia|1|2020-08-27 H5N8 EPI_ISL_654837 A/chicken/Kurgan/1005/2020 2020-08-27 2020.65 2020-08 Galliformes_domestic Galliformes Phasianidae "gallus gallus (domestic type)" "red junglefowl (domestic type)" bird domestic "central asia" russia RU 61.52401 105.318756 "kurganskaya oblast'" RU-KGN 55.4312 65.3549 NA NA NA NA 2.3.4.4b "Europe / Russia / Kurgan region / NA / NA" 3_2_3_1_1_2_1_2 H5N8/2020/R2_Asia 1 2020-08-27 129 keep 2.3.4.4b 65.3549 55.4312 n8 2
N8 374 H5N8|EPI_ISL_654834|Galliformes|russia|1|2020-08-27 H5N8 EPI_ISL_654834 A/chicken/Kurgan/1001/2020 2020-08-27 2020.65 2020-08 Galliformes_domestic Galliformes Phasianidae "gallus gallus (domestic type)" "red junglefowl (domestic type)" bird domestic "central asia" russia RU 61.52401 105.318756 "kurganskaya oblast'" RU-KGN 55.4312 65.3549 NA NA NA NA 2.3.4.4b "Europe / Russia / Kurgan region / NA / NA" 3_2_3_1_1_2_1_2 H5N8/2020/R2_Asia 1 2020-08-27 NA keep 2.3.4.4b 65.3549 55.4312 n8 2
N8 373 H5N8|EPI_ISL_654833|Galliformes|russia|1|2020-09-08 H5N8 EPI_ISL_654833 A/chicken/Chelyabinsk/201/2020 2020-09-08 2020.69 2020-09 Galliformes_domestic Galliformes Phasianidae "gallus gallus (domestic type)" "red junglefowl (domestic type)" bird domestic "central asia" russia RU 61.52401 105.318756 "chelyabinskaya oblast'" RU-CHE 55.1512 61.4291 NA NA NA NA 2.3.4.4b "Europe / Russia / Chelyabinsk region / NA / NA" 3_2_3_1_1_2_1_2 H5N8/2020/R2_Asia 1 2020-09-08 NA keep 2.3.4.4b 61.4291 55.1512 n8 2
N8 247 H5N8|EPI_ISL_644143|Anseriformes|russia|1|2020-08-17 H5N8 EPI_ISL_644143 A/duck/Omsk/0076/2020 2020-08-17 2020.63 2020-08 Anseriformes_wild Anseriformes Anatidae "anatidae (duck sp.)" "duck sp." bird wild "central asia" russia RU 61.52401 105.318756 "omskaya oblast'" RU-OMS 54.9885 73.3242 NA NA NA NA 2.3.4.4b "Europe / Russia / Omsk Oblast / Omsk / NA" 3_2_3_1_1_2_1_2 H5N8/2020/R2_Asia 1 2020-08-17 125 keep 2.3.4.4b 73.3242 54.9885 n8 2
N8 390 H5N8|EPI_ISL_17212363|Galliformes|united_kingdom|NA|2020-11-01 H5N8 EPI_ISL_17212363 A/chicken/England/030786/2020 2020-11-01 2020.83 2020-11 Galliformes_domestic Galliformes Phasianidae "gallus gallus (domestic type)" "red junglefowl (domestic type)" bird domestic "northern europe" "united kingdom" GB 55.378051 -3.43597299999999 "england and wales" "GB EAW" 52.0190289 -0.770427400000017 NA NA NA NA NA NA NA NA NA 2020-11-01 NA keep 2.3.4.4b -0.770427400000017 52.0190289 n8 2
N8 345 H5N8|EPI_ISL_813979|Falconiformes|ireland|1|2020-11-01 H5N8 EPI_ISL_813979 A/peregrine_falcon/Ireland/20VIR7872-1/2020 2020-11-01 2020.83 2020-11 Falconiformes_wild Falconiformes Falconidae "falco peregrinus" "peregrine falcon" bird wild "northern europe" ireland IE 53.41291 -8.24388999999996 NA NA NA NA NA NA NA NA 2.3.4.4b "Europe / Ireland / NA / NA / NA" 3_2_3_1_1_2_1_2 H5N8/2020/R2_Asia 1 2020-11-01 NA keep 2.3.4.4b -8.24388999999996 53.41291 n8 2
N8 366 H5N8|EPI_ISL_623074|Galliformes|iraq|1|2020-05-12 H5N8 EPI_ISL_623074 a/chicken/iraq/1/2020 2020-05-12 2020.36 2020-05 Galliformes_domestic Galliformes Phasianidae "gallus gallus (domestic type)" "red junglefowl (domestic type)" bird domestic "western asia" iraq IQ 33.223191 43.679291 ninawa IQ-NI 36.3489 44.1577 NA NA NA NA 2.3.4.4b "Asia / Iraq / Muhafazat Ninawa / NA / NA" 3_2_3_1_1_2_1_2 H5N8/2020/R2_Asia 1 2020-05-12 NA keep 2.3.4.4b 44.1577 36.3489 n8 2
N8 153 H5N8|EPI_ISL_13632084|Galliformes|kazakhstan|1|2020-08-01 H5N8 EPI_ISL_13632084 a/chicken/kazakhstan/23/2020 2020-08-01 2020.58 2020-08 Galliformes_domestic Galliformes Phasianidae "gallus gallus (domestic type)" "red junglefowl (domestic type)" bird domestic "central asia" kazakhstan KZ 48.019573 66.923684 "almaty oblysy" KZ-ALM 43.255058 76.912628 NA NA NA NA 2.3.4.4b "Asia / Kazakhstan / Almaty Province / NA / NA" 3_2_3_1_1_2_1_2 H5N8/2020/R2_Asia 1 2020-08-01 78 keep 2.3.4.4b 76.912628 43.255058 n8 2
N8 152 H5N8|EPI_ISL_14874401|Galliformes|kazakhstan|1|2020-08-01 H5N8 EPI_ISL_14874401 a/chicken/kazakhstan/23/2020 2020-08-01 2020.58 2020-08 Galliformes_domestic Galliformes Phasianidae "gallus gallus (domestic type)" "red junglefowl (domestic type)" bird domestic "central asia" kazakhstan KZ 48.019573 66.923684 NA NA NA NA NA NA NA NA 2.3.4.4b "Asia / Kazakhstan / NA / NA / NA" 3_2_3_1_1_2_1_2 H5N8/2020/R2_Asia 1 2020-08-01 78 keep 2.3.4.4b 66.923684 48.019573 n8 2
N8 325 H5N8|EPI_ISL_631824|Anseriformes|south_korea|10|2020-10-21 H5N8 EPI_ISL_631824 a/mandarin_duck/korea/h242/2020 2020-10-21 2020.8 2020-10 Anseriformes_wild Anseriformes Anatidae "aix galericulata" "mandarin duck" bird wild "eastern asia" "south korea" KR 35.907757 127.766922 chungcheongbukdo KR-43 36.8 127.7 NA NA NA NA 2.3.4.4b "Asia / Korea / Chungcheongbuk-do / NA / NA" 6_1_5_2_1_3_1_2 H5N8/2020/R1_Europe 10 2020-10-21 NA keep 2.3.4.4b 127.7 36.8 n8 3
N8 333 H5N8|EPI_ISL_985200|Anseriformes|south_korea|79|2020-12-22 H5N8 EPI_ISL_985200 a/duck/korea/h509/2020 2020-12-22 2020.97 2020-12 Anseriformes_wild Anseriformes Anatidae "anatidae (duck sp.)" "duck sp." bird wild "eastern asia" "south korea" KR 35.907757 127.766922 chungcheongbukdo KR-43 36.8 127.7 NA NA NA NA 2.3.4.4b "Asia / Korea / CB / NA / NA" 1_1_15_2_1_3_1_14 H5N8/2020/R4_Asia 79 2020-12-22 NA keep 2.3.4.4b 127.7 36.8 n8 3
N8 109 H5N8|EPI_ISL_985181|Anseriformes|south_korea|79|2020-12-04 H5N8 EPI_ISL_985181 a/duck/korea/h385/2020 2020-12-04 2020.92 2020-12 Anseriformes_wild Anseriformes Anatidae "anatidae (duck sp.)" "duck sp." bird wild "eastern asia" "south korea" KR 35.907757 127.766922 jeonranamdo KR-46 34.8679 126.991 NA NA NA NA 2.3.4.4b "Asia / Korea / JN / NA / NA" 1_1_15_2_1_3_1_14 H5N8/2020/R4_Asia 79 2020-12-04 53 keep 2.3.4.4b 126.991 34.8679 n8 3
N8 108 H5N8|EPI_ISL_985208|Anseriformes|south_korea|79|2020-12-27 H5N8 EPI_ISL_985208 a/duck/korea/h528/2020 2020-12-27 2020.99 2020-12 Anseriformes_wild Anseriformes Anatidae "anatidae (duck sp.)" "duck sp." bird wild "eastern asia" "south korea" KR 35.907757 127.766922 jeonrabukdo KR-45 35.7197 127.1244 NA NA NA NA 2.3.4.4b "Asia / Korea / JB / NA / NA" 1_1_15_2_1_3_1_14 H5N8/2020/R4_Asia 79 2020-12-27 53 keep 2.3.4.4b 127.1244 35.7197 n8 3
N8 110 H5N8|EPI_ISL_985182|Galliformes|south_korea|79|2020-12-06 H5N8 EPI_ISL_985182 a/chicken/korea/h390/2020 2020-12-06 2020.93 2020-12 Galliformes_domestic Galliformes Phasianidae "gallus gallus (domestic type)" "red junglefowl (domestic type)" bird domestic "eastern asia" "south korea" KR 35.907757 127.766922 gyeonggido KR-41 44.4957481 11.2946868 NA NA NA NA 2.3.4.4b "Asia / Korea / GG / NA / NA" 1_1_15_2_1_3_1_14 H5N8/2020/R4_Asia 79 2020-12-06 53 keep 2.3.4.4b 11.2946868 44.4957481 n8 3
N8 409 H5N8|EPI_ISL_1009706|NA|south_korea|79|2020-12-02 H5N8 EPI_ISL_1009706 a/wild_bird/korea/h379/2020 2020-12-02 2020.92 2020-12 unknown NA NA "aves sp." "bird sp." other wild "eastern asia" "south korea" KR 35.907757 127.766922 gyeongsangbukdo KR-47 36.4919 128.8889 NA NA NA NA 2.3.4.4b "Asia / Korea / GB / NA / NA" 1_1_15_2_1_3_1_14 H5N8/2020/R4_Asia 79 2020-12-02 NA keep 2.3.4.4b 128.8889 36.4919 n8 3
N8 388 H5N8|EPI_ISL_985209|Galliformes|south_korea|79|2020-12-28 H5N8 EPI_ISL_985209 a/chicken/korea/h531/2020 2020-12-28 2020.99 2020-12 Galliformes_domestic Galliformes Phasianidae "gallus gallus (domestic type)" "red junglefowl (domestic type)" bird domestic "eastern asia" "south korea" KR 35.907757 127.766922 gyeonggido KR-41 44.4957481 11.2946868 NA NA NA NA 2.3.4.4b "Asia / Korea / GG / NA / NA" 1_1_15_2_1_3_1_14 H5N8/2020/R4_Asia 79 2020-12-28 NA keep 2.3.4.4b 11.2946868 44.4957481 n8 3
N8 30 H5N8|EPI_ISL_738053|Galliformes|japan|16|2020-12-18 H5N8 EPI_ISL_738053 a/chicken/miyazaki/h1t/2020 2020-12-18 2020.96 2020-12 Galliformes_domestic Galliformes Phasianidae "gallus gallus (domestic type)" "red junglefowl (domestic type)" bird domestic "eastern asia" japan JP 36.204824 138.252924 miyazaki JP-45 31.9076736 131.4202411 NA NA NA NA 2.3.4.4b "Asia / Japan / Miyazaki / NA / NA" 9_1_5_2_1_3_1_2 H5N8/2020/R3_Asia 16 2020-12-18 9 keep 2.3.4.4b 131.4202411 31.9076736 n8 3
N8 31 H5N8|EPI_ISL_17086348|environment|japan|NA|2020-12-19 H5N8 EPI_ISL_17086348 A/environment/Miyazaki/T30-4/2020 2020-12-19 2020.96 2020-12 unknown environment environment environment environment other wild "eastern asia" japan JP 36.204824 138.252924 miyazaki JP-45 31.9076736 131.4202411 NA NA NA NA NA NA NA NA NA 2020-12-19 9 keep 2.3.4.4b 131.4202411 31.9076736 n8 3
N8 48 H5N8|EPI_ISL_732937|Galliformes|japan|16|2020-12-13 H5N8 EPI_ISL_732937 a/chicken/miyazaki/f5t/2020 2020-12-13 2020.95 2020-12 Galliformes_domestic Galliformes Phasianidae "gallus gallus (domestic type)" "red junglefowl (domestic type)" bird domestic "eastern asia" japan JP 36.204824 138.252924 miyazaki JP-45 31.9076736 131.4202411 NA NA NA NA 2.3.4.4b "Asia / Japan / Miyazaki / NA / NA" 9_1_5_2_1_3_1_2 H5N8/2020/R3_Asia 16 2020-12-13 21 keep 2.3.4.4b 131.4202411 31.9076736 n8 3
N8 49 H5N8|EPI_ISL_732939|Galliformes|japan|16|2020-12-13 H5N8 EPI_ISL_732939 a/chicken/miyazaki/g1t/2020 2020-12-13 2020.95 2020-12 Galliformes_domestic Galliformes Phasianidae "gallus gallus (domestic type)" "red junglefowl (domestic type)" bird domestic "eastern asia" japan JP 36.204824 138.252924 miyazaki JP-45 31.9076736 131.4202411 NA NA NA NA 2.3.4.4b "Asia / Japan / Miyazaki / NA / NA" 9_1_5_2_1_3_1_2 H5N8/2020/R3_Asia 16 2020-12-13 22 keep 2.3.4.4b 131.4202411 31.9076736 n8 3
N8 128 H5N8|EPI_ISL_4062112|Anseriformes|japan|16|2020-12-22 H5N8 EPI_ISL_4062112 a/mandarin_duck/kagoshima/d57/2020 2020-12-22 2020.97 2020-12 Anseriformes_wild Anseriformes Anatidae "aix galericulata" "mandarin duck" bird wild "eastern asia" japan JP 36.204824 138.252924 kagoshima JP-46 31.5965535 130.5571158 NA NA NA NA 2.3.4.4b "Asia / Japan / Kagoshima / NA / NA" 9_1_5_2_1_3_1_2 H5N8/2020/R3_Asia 16 2020-12-22 62 keep 2.3.4.4b 130.5571158 31.5965535 n8 3
N8 29 H5N8|EPI_ISL_738050|Galliformes|japan|16|2020-12-15 H5N8 EPI_ISL_738050 a/chicken/kagawa/l6t/2020 2020-12-15 2020.95 2020-12 Galliformes_domestic Galliformes Phasianidae "gallus gallus (domestic type)" "red junglefowl (domestic type)" bird domestic "eastern asia" japan JP 36.204824 138.252924 kagawa JP-37 34.3429904 134.0376604 NA NA NA NA 2.3.4.4b "Asia / Japan / Kagawa / NA / NA" 9_1_5_2_1_3_1_2 H5N8/2020/R3_Asia 16 2020-12-15 8 keep 2.3.4.4b 134.0376604 34.3429904 n8 3
N8 46 H5N8|EPI_ISL_732929|Galliformes|japan|16|2020-12-13 H5N8 EPI_ISL_732929 a/chicken/kagawa/k4t/2020 2020-12-13 2020.95 2020-12 Galliformes_domestic Galliformes Phasianidae "gallus gallus (domestic type)" "red junglefowl (domestic type)" bird domestic "eastern asia" japan JP 36.204824 138.252924 kagawa JP-37 34.3429904 134.0376604 NA NA NA NA 2.3.4.4b "Asia / Japan / Kagawa / NA / NA" 9_1_5_2_1_3_1_2 H5N8/2020/R3_Asia 16 2020-12-13 19 keep 2.3.4.4b 134.0376604 34.3429904 n8 3
N8 383 H5N8|EPI_ISL_738051|Galliformes|japan|16|2020-12-15 H5N8 EPI_ISL_738051 a/chicken/kagawa/l7t/2020 2020-12-15 2020.95 2020-12 Galliformes_domestic Galliformes Phasianidae "gallus gallus (domestic type)" "red junglefowl (domestic type)" bird domestic "eastern asia" japan JP 36.204824 138.252924 kagawa JP-37 34.3429904 134.0376604 NA NA NA NA 2.3.4.4b "Asia / Japan / Kagawa / NA / NA" 9_1_5_2_1_3_1_2 H5N8/2020/R3_Asia 16 2020-12-15 NA keep 2.3.4.4b 134.0376604 34.3429904 n8 3
N8 38 H5N8|EPI_ISL_710437|Galliformes|japan|16|2020-12-06 H5N8 EPI_ISL_710437 a/chicken/hiroshima/4t/2020 2020-12-06 2020.93 2020-12 Galliformes_domestic Galliformes Phasianidae "gallus gallus (domestic type)" "red junglefowl (domestic type)" bird domestic "eastern asia" japan JP 36.204824 138.252924 hiroshima JP-34 34.3852029 132.4552927 NA NA NA NA 2.3.4.4b "Asia / Japan / Hiroshima / NA / NA" 9_1_5_2_1_3_1_2 H5N8/2020/R3_Asia 16 2020-12-06 14 keep 2.3.4.4b 132.4552927 34.3852029 n8 3
N8 403 H5N8|EPI_ISL_17086231|environment|japan|NA|2020-12-07 H5N8 EPI_ISL_17086231 A/environment/Hiroshima/T17-6/2020 2020-12-07 2020.93 2020-12 unknown environment environment environment environment other wild "eastern asia" japan JP 36.204824 138.252924 hiroshima JP-34 34.3852029 132.4552927 NA NA NA NA NA NA NA NA NA 2020-12-07 NA keep 2.3.4.4b 132.4552927 34.3852029 n8 3
N8 42 H5N8|EPI_ISL_710451|Galliformes|japan|16|2020-12-05 H5N8 EPI_ISL_710451 a/chicken/nara/1c/2020 2020-12-05 2020.93 2020-12 Galliformes_domestic Galliformes Phasianidae "gallus gallus (domestic type)" "red junglefowl (domestic type)" bird domestic "eastern asia" japan JP 36.204824 138.252924 nara JP-29 34.6850869 135.8050002 NA NA NA NA 2.3.4.4b "Asia / Japan / Nara / NA / NA" 9_1_5_2_1_3_1_2 H5N8/2020/R3_Asia 16 2020-12-05 17 keep 2.3.4.4b 135.8050002 34.6850869 n8 3
N8 44 H5N8|EPI_ISL_17086230|environment|japan|NA|2020-12-06 H5N8 EPI_ISL_17086230 A/environment/Nara/T16-4/2020 2020-12-06 2020.93 2020-12 unknown environment environment environment environment other wild "eastern asia" japan JP 36.204824 138.252924 nara JP-29 34.6850869 135.8050002 NA NA NA NA NA NA NA NA NA 2020-12-06 17 keep 2.3.4.4b 135.8050002 34.6850869 n8 3
N8 47 H5N8|EPI_ISL_732933|Galliformes|japan|16|2020-12-15 H5N8 EPI_ISL_732933 a/chicken/kochi/6t/2020 2020-12-15 2020.95 2020-12 Galliformes_domestic Galliformes Phasianidae "gallus gallus (domestic type)" "red junglefowl (domestic type)" bird domestic "eastern asia" japan JP 36.204824 138.252924 kochi JP-39 33.5588035 133.5311675 NA NA NA NA 2.3.4.4b "Asia / Japan / Kochi / NA / NA" 9_1_5_2_1_3_1_2 H5N8/2020/R3_Asia 16 2020-12-15 20 keep 2.3.4.4b 133.5311675 33.5588035 n8 3
N8 392 H5N8|EPI_ISL_17086334|Galliformes|japan|NA|2020-12-12 H5N8 EPI_ISL_17086334 A/chicken/Kochi/T27-22/2020 2020-12-12 2020.95 2020-12 Galliformes_domestic Galliformes Phasianidae "gallus gallus (domestic type)" "red junglefowl (domestic type)" bird domestic "eastern asia" japan JP 36.204824 138.252924 kochi JP-39 33.5588035 133.5311675 NA NA NA NA NA NA NA NA NA 2020-12-12 NA keep 2.3.4.4b 133.5311675 33.5588035 n8 3
N8 43 H5N8|EPI_ISL_718118|Galliformes|japan|16|2020-12-10 H5N8 EPI_ISL_718118 a/chicken/okayama/6t/2020 2020-12-10 2020.94 2020-12 Galliformes_domestic Galliformes Phasianidae "gallus gallus (domestic type)" "red junglefowl (domestic type)" bird domestic "eastern asia" japan JP 36.204824 138.252924 okayama JP-33 34.6551456 133.9195019 NA NA NA NA 2.3.4.4b "Asia / Japan / Okayama / NA / NA" 9_1_5_2_1_3_1_2 H5N8/2020/R3_Asia 16 2020-12-10 17 keep 2.3.4.4b 133.9195019 34.6551456 n8 3
N8 39 H5N8|EPI_ISL_710442|Galliformes|japan|16|2020-12-01 H5N8 EPI_ISL_710442 a/chicken/miyazaki/b10t/2020 2020-12-01 2020.92 2020-12 Galliformes_domestic Galliformes Phasianidae "gallus gallus (domestic type)" "red junglefowl (domestic type)" bird domestic "eastern asia" japan JP 36.204824 138.252924 miyazaki JP-45 31.9076736 131.4202411 NA NA NA NA 2.3.4.4b "Asia / Japan / Miyazaki / NA / NA" 9_1_5_2_1_3_1_2 H5N8/2020/R3_Asia 16 2020-12-01 15 keep 2.3.4.4b 131.4202411 31.9076736 n8 3
N8 40 H5N8|EPI_ISL_710444|Galliformes|japan|16|2020-12-01 H5N8 EPI_ISL_710444 a/chicken/miyazaki/b2t/2020 2020-12-01 2020.92 2020-12 Galliformes_domestic Galliformes Phasianidae "gallus gallus (domestic type)" "red junglefowl (domestic type)" bird domestic "eastern asia" japan JP 36.204824 138.252924 miyazaki JP-45 31.9076736 131.4202411 NA NA NA NA 2.3.4.4b "Asia / Japan / Miyazaki / NA / NA" 9_1_5_2_1_3_1_2 H5N8/2020/R3_Asia 16 2020-12-01 16 keep 2.3.4.4b 131.4202411 31.9076736 n8 3
N8 41 H5N8|EPI_ISL_17086229|environment|japan|NA|2020-12-02 H5N8 EPI_ISL_17086229 A/environment/Miyazaki/T12-8/2020 2020-12-02 2020.92 2020-12 unknown environment environment environment environment other wild "eastern asia" japan JP 36.204824 138.252924 miyazaki JP-45 31.9076736 131.4202411 NA NA NA NA NA NA NA NA NA 2020-12-02 16 keep 2.3.4.4b 131.4202411 31.9076736 n8 3
N8 277 H5N8|EPI_ISL_17086220|Accipitriformes|japan|NA|2020-12-08 H5N8 EPI_ISL_17086220 A/Eastern_buzzard/Kagawa/3712A007/2020 2020-12-08 2020.93 2020-12 Accipitriformes_wild Accipitriformes Accipitridae "buteo japonicus" "eastern buzzard" bird wild "eastern asia" japan JP 36.204824 138.252924 kagawa JP-37 34.3429904 134.0376604 NA NA NA NA NA NA NA NA NA 2020-12-08 NA keep 2.3.4.4b 134.0376604 34.3429904 n8 3
N8 102 H5N8|EPI_ISL_759855|Galliformes|japan|16|2020-12-22 H5N8 EPI_ISL_759855 a/chicken/kagawa/m11t/2020 2020-12-22 2020.97 2020-12 Galliformes_domestic Galliformes Phasianidae "gallus gallus (domestic type)" "red junglefowl (domestic type)" bird domestic "eastern asia" japan JP 36.204824 138.252924 kagawa JP-37 34.3429904 134.0376604 NA NA NA NA 2.3.4.4b "Asia / Japan / Kagawa / NA / NA" 9_1_5_2_1_3_1_2 H5N8/2020/R3_Asia 16 2020-12-22 49 keep 2.3.4.4b 134.0376604 34.3429904 n8 3
N8 125 H5N8|EPI_ISL_1009695|Anseriformes|south_korea|10|2020-11-03 H5N8 EPI_ISL_1009695 a/spot-billed_duck/korea/wa612/2020 2020-11-03 2020.84 2020-11 Anseriformes_wild Anseriformes Anatidae "anas zonorhyncha" "eastern spot-billed duck" bird wild "eastern asia" "south korea" KR 35.907757 127.766922 chungcheongnamdo KR-44 36.5184 126.8 NA NA NA NA 2.3.4.4b "Asia / Korea / CN / NA / NA" 6_1_5_2_1_3_1_2 H5N8/2020/R1_Europe 10 2020-11-03 60 keep 2.3.4.4b 126.8 36.5184 n8 3
