"","tipnames","virus.subtype","isolate.id","isolate.name","collection.date","collection.datedecimal","collection.datemonth","host.order","host.family","host.sciname","host.commonname","host.isbird","host.isdomestic","collection.region.name","collection.country.name","collection.country.code","collection.country.lat","collection.country.long","collection.subdiv1.name","collection.subdiv1.code","collection.subdiv1.lat","collection.subdiv1.long","collection.subdiv2.name","collection.subdiv2.code","collection.subdiv2.lat","collection.subdiv2.long","clade","collection.original","cluster.pb2","cluster.pb1","cluster.pa","cluster.ha","cluster.np","cluster.na","cluster.mp","cluster.ns","cluster.profile","profile.lab","cluster.genome","collection.tipdate","group","best_location_code","todrop"
"11","H4N2|EPI_ISL_18287397|Anseriformes|thailand|NA|2018-11-01","H4N2","EPI_ISL_18287397","A/duck/Thailand/CU-22668/2018","2018-11-01","2018.83","2018-11","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","south-eastern asia","thailand","TH","15.870032","100.992541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018-11-01","10","TH","keep"
"12","H3N2|EPI_ISL_14776042|Anseriformes|bangladesh|NA|2020-10-22","H3N2","EPI_ISL_14776042","A/duck/Bangladesh/46090/2020","2020-10-22","2020.81","2020-10","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","southern asia","bangladesh","BD","23.684994","90.356331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-10-22",NA,"BD","keep"
"13","H6N2|EPI_ISL_244552|Anseriformes|china|NA|2014-12-22","H6N2","EPI_ISL_244552","A/Anser_fabalis/China/Anhui/L180/2014","2014-12-22","2014.97","2014-12","Anseriformes","Anatidae","anser fabalis/serrirostris","taiga/tundra bean-goose","bird","wild","eastern asia","china","CN","35.86166","104.195397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-12-22",NA,"CN","keep"
"14","H4N2|EPI_ISL_17811772|Anseriformes|china|NA|2019-11-09","H4N2","EPI_ISL_17811772","A/Eastern_Spot-billed_Duck/Shanghai/NH19798/2019","2019-11-09","2019.85","2019-11","Anseriformes","Anatidae","anas zonorhyncha","eastern spot-billed duck","bird","wild","eastern asia","china","CN","35.86166","104.195397","shanghai","CN-31","31.230393","121.473704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-11-09",NA,"CN-31","keep"
"15","H6N2|EPI_ISL_462607|Anseriformes|china|NA|2019-11-19","H6N2","EPI_ISL_462607","A/mallard/Anhui/1-451/2019","2019-11-19","2019.88","2019-11","Anseriformes","Anatidae","anas platyrhynchos","mallard","bird","wild","eastern asia","china","CN","35.86166","104.195397","anhui","CN-34","31.844419","117.254331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-11-19",NA,"CN-34","keep"
"16","H5N2|EPI_ISL_6780573|Anseriformes|japan|NA|2020-12-15","H5N2","EPI_ISL_6780573","A/duck/Tottori/311215/2020","2020-12-15","2020.95","2020-12","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","japan","JP","36.204824","138.252924","tottori","JP-31","35.5011326","134.2350914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-12-15",NA,"JP-31","keep"
"17","H9N2|EPI_ISL_14867047|Anseriformes|japan|NA|2021-09-01","H9N2","EPI_ISL_14867047","A/Spotbill_duck/Nagasaki/NIES609/2021","2021-09-01","2021.67","2021-09","Anseriformes","Anatidae","anas poecilorhyncha","indian spot-billed duck","bird","wild","eastern asia","japan","JP","36.204824","138.252924","nagasaki","JP-42","32.7502856","129.877667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-09-01",NA,"JP-42","keep"
"18","H9N2|EPI_ISL_14835568|Anseriformes|south_korea|NA|2021-03-02","H9N2","EPI_ISL_14835568","Anser_fabalis/South_Korea/KNU2021-39/2021","2021-03-02","2021.16","2021-03","Anseriformes","Anatidae","anser fabalis/serrirostris","taiga/tundra bean-goose","bird","wild","eastern asia","south korea","KR","35.907757","127.766922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-03-02",NA,"KR","keep"
"19","H4N2|EPI_ISL_503345|Anseriformes|mongolia|NA|2019-09-12","H4N2","EPI_ISL_503345","A/duck/Mongolia/296/2019","2019-09-12","2019.7","2019-09","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","mongolia","MN","46.862496","103.846656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-09-12",NA,"MN","keep"
"20","H6N2|EPI_ISL_243406|Anseriformes|netherlands|NA|2011-11-04","H6N2","EPI_ISL_243406","A/gadwall_duck/Netherlands/1/2011","2011-11-04","2011.84","2011-11","Anseriformes","Anatidae","mareca strepera","gadwall","bird","wild","western europe","netherlands","NL","52.132633","5.29126599999995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011-11-04",NA,"NL","keep"
"21","H11N2|EPI_ISL_9572797|Anseriformes|viet_nam|NA|2019-12-30","H11N2","EPI_ISL_9572797","A/duck/Vietnam/HN6036/2019","2019-12-30","2019.99","2019-12","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","south-eastern asia","viet nam","VN","14.058324","108.277199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-12-30",NA,"VN","keep"
"22","H5N2|EPI_ISL_15732741|Passeriformes|japan|297|2022-10-28","H5N2","EPI_ISL_15732741","a/large-billed_crow/hokkaido/b003/2022","2022-10-28","2022.82","2022-10","Passeriformes","Corvidae","corvus macrorhynchos","large-billed crow","bird","wild","eastern asia","japan","JP","36.204824","138.252924","hokkaido","JP-01","44","143",NA,NA,NA,NA,"2.3.4.4b","Asia / Japan / Hokkaido / Sapporo / NA","60","1","78","1","1","78","1","1","60_1_78_1_1_78_1_1",NA,"297","2022-10-28",NA,"JP-01","keep"
"23","H5N2|EPI_ISL_18284476|Galliformes|japan|NA|2023-01-17","H5N2","EPI_ISL_18284476","A/chicken/Oita/22A4T/2023","2023-01-17","2023.04","2023-01","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","japan","JP","36.204824","138.252924","oita","JP-44","33.2395578","131.609272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-01-17",NA,"JP-44","keep"
"24","H9N2|EPI_ISL_13156588|Charadriiformes|china|NA|2020-09-10","H9N2","EPI_ISL_13156588","A/Eurasian_curlew/Shanghai/CM090410/2020","2020-09-10","2020.69","2020-09","Charadriiformes","Scolopacidae","numenius arquata","eurasian curlew","bird","wild","eastern asia","china","CN","35.86166","104.195397","shanghai","CN-31","31.230393","121.473704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-09-10",NA,"CN-31","keep"
"25","H6N2|EPI_ISL_1636527|environment|japan|NA|2018-11-12","H6N2","EPI_ISL_1636527","A/environment/Kagoshima/KU-4a/2018","2018-11-12","2018.86","2018-11","environment","environment","environment","environment","other","wild","eastern asia","japan","JP","36.204824","138.252924","kagoshima","JP-46","31.5965535","130.5571158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018-11-12",NA,"JP-46","keep"
"26","H4N2|EPI_ISL_700932|NA|china|NA|2019-10-31","H4N2","EPI_ISL_700932","A/wild_bird/China/Y13/2019","2019-10-31","2019.83","2019-10",NA,NA,"aves sp.","bird sp.","other","wild","eastern asia","china","CN","35.86166","104.195397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-10-31",NA,"CN","keep"
"27","H5N2|EPI_ISL_369335|NA|south_korea|NA|2017-12-06","H5N2","EPI_ISL_369335","A/wild_bird_feces/Korea/H49/2017","2017-12-06","2017.93","2017-12",NA,NA,"aves sp.","bird sp.","other","wild","eastern asia","south korea","KR","35.907757","127.766922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-12-06",NA,"KR","keep"
