"","tipnames","virus.subtype","isolate.id","isolate.name","collection.date","collection.datedecimal","collection.dateweek","host.order","host.family","host.sciname","host.commonname","host.isbird","host.isdomestic","collection.region.name","collection.country.name","collection.country.code","collection.country.lat","collection.country.long","collection.subdiv1.name","collection.subdiv1.code","collection.subdiv1.lat","collection.subdiv1.long","collection.subdiv2.name","collection.subdiv2.code","collection.subdiv2.lat","collection.subdiv2.long","month.date","cluster.pb2","cluster.pb1","cluster.pa","cluster.ha","cluster.np","cluster.na","cluster.mp","cluster.ns","cluster.profile","cluster.genome","date.year.month","collection.tipdate","group","best_location_code"
"11","H5N8|EPI_ISL_7598788|Anseriformes|belgium|1|2020-12-03","H5N8","EPI_ISL_7598788","A/Anser_brachyrhynchus/Belgium/10009/2020","2020-12-03","2020.92","2020-49","Anseriformes","Anatidae","anser brachyrhynchus","pink-footed goose","bird","wild","western europe","belgium","BE","50.503887","4.46993599999996",NA,NA,NA,NA,NA,NA,NA,NA,"2020-12",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-12","2020-12-03",2,"BE"
"12","H5N8|EPI_ISL_7590312|Anseriformes|belgium|1|2021-01-11","H5N8","EPI_ISL_7590312","A/Branta_canadensis/Belgium/500/2021","2021-01-11","2021.03","2021-02","Anseriformes","Anatidae","branta canadensis","canada goose","bird","wild","western europe","belgium","BE","50.503887","4.46993599999996",NA,NA,NA,NA,NA,NA,NA,NA,"2021-01",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2021-01","2021-01-11",185,"BE"
"13","H5N8|EPI_ISL_7591058|Anseriformes|belgium|1|2021-04-20","H5N8","EPI_ISL_7591058","A/Anas_platyrhynchos_domestica/Belgium/5517/2021","2021-04-20","2021.3","2021-16","Anseriformes","Anatidae","anas platyrhynchos","mallard","bird","wild","western europe","belgium","BE","50.503887","4.46993599999996",NA,NA,NA,NA,NA,NA,NA,NA,"2021-04",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2021-04","2021-04-20",NA,"BE"
"14","H4N6|EPI_ISL_14389203|Anseriformes|belgium|NA|2022-01-22","H4N6","EPI_ISL_14389203","A/Tadorna_tadorna/Belgium/0003/2022","2022-01-22","2022.06","2022-03","Anseriformes","Anatidae","tadorna tadorna","common shelduck","bird","wild","western europe","belgium","BE","50.503887","4.46993599999996",NA,NA,NA,NA,NA,NA,NA,NA,"2022-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-01-22",NA,"BE"
"15","H5N8|EPI_ISL_7623043|Charadriiformes|belgium|1|2021-01-11","H5N8","EPI_ISL_7623043","A/Larus_argentatus/Belgium/568/2021","2021-01-11","2021.03","2021-02","Charadriiformes","Laridae","larus argentatus","herring gull","bird","wild","western europe","belgium","BE","50.503887","4.46993599999996",NA,NA,NA,NA,NA,NA,NA,NA,"2021-01",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2021-01","2021-01-11",60,"BE"
"16","H5N8|EPI_ISL_7597827|Podicipediformes|belgium|1|2020-11-24","H5N8","EPI_ISL_7597827","A/Podiceps_cristatus/Belgium/10015/2020","2020-11-24","2020.9","2020-48","Podicipediformes","Podicipedidae","podiceps cristatus","great crested grebe","bird","wild","western europe","belgium","BE","50.503887","4.46993599999996",NA,NA,NA,NA,NA,NA,NA,NA,"2020-11",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-11","2020-11-24",2,"BE"
"17","H5N8|EPI_ISL_1719914|Anseriformes|bulgaria|1|2021-02-04","H5N8","EPI_ISL_1719914","A/pekin_duck/Bulgaria/48-3_21VIR1454-7/2021","2021-02-04","2021.09","2021-05","Anseriformes","Anatidae","anas platyrhynchos (domestic type)","mallard (domestic type)","bird","domestic","eastern europe","bulgaria","BG","42.733883","25.48583",NA,NA,NA,NA,NA,NA,NA,NA,"2021-02",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2021-02","2021-02-04",187,"BG"
"18","H5N8|EPI_ISL_1719913|Galliformes|bulgaria|1|2021-02-01","H5N8","EPI_ISL_1719913","A/chicken/Bulgaria/39_21VIR1454-3/2021","2021-02-01","2021.08","2021-05","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern europe","bulgaria","BG","42.733883","25.48583",NA,NA,NA,NA,NA,NA,NA,NA,"2021-02",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2021-02","2021-02-01",187,"BG"
"19","H5N8|EPI_ISL_637098|Anseriformes|canada|1|2020-07-31","H5N8","EPI_ISL_637098","A/duck/Chelyabinsk/1207-1/2020","2020-07-31","2020.58","2020-31","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","northern america","canada","CA","56.130366","-106.346771","alberta","CA-AB","53.9332706","-116.5765035",NA,NA,NA,NA,"2020-07",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-07","2020-07-31",182,"CA-AB"
"20","H5N1|EPI_ISL_16838578|Anseriformes|canada|2|2021-08-08","H5N1","EPI_ISL_16838578","A/goose/Chelyabinsk/1341-3/2021","2021-08-08","2021.6","2021-31","Anseriformes","Anatidae","anatidae (goose sp.)","goose sp.","bird","wild","northern america","canada","CA","56.130366","-106.346771","alberta","CA-AB","53.9332706","-116.5765035",NA,NA,NA,NA,"2021-08",2,1,1,1,1,1,1,1,"2_1_1_1_1_1_1_1",2,"2021-08","2021-08-08",69,"CA-AB"
"21","H5N1|EPI_ISL_16023372|Carnivora|canada|9|2022-06-28","H5N1","EPI_ISL_16023372","A/Skunk/AB/FAV-0897-01/2022","2022-06-28","2022.49","2022-26","Carnivora","Mephitidae","NA","skunk","other","wild","northern america","canada","CA","56.130366","-106.346771","alberta","CA-AB","53.9332706","-116.5765035",NA,NA,NA,NA,"2022-06",5,3,1,1,2,1,1,4,"5_3_1_1_2_1_1_4",9,"2022-06","2022-06-28",145,"CA-AB"
"22","H5N8|EPI_ISL_644145|Galliformes|canada|1|2020-08-06","H5N8","EPI_ISL_644145","A/chicken/Chelyabinsk/401/2020","2020-08-06","2020.6","2020-32","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","northern america","canada","CA","56.130366","-106.346771","alberta","CA-AB","53.9332706","-116.5765035",NA,NA,NA,NA,"2020-08",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-08","2020-08-06",182,"CA-AB"
"23","H5N1|EPI_ISL_16183504|Galliformes|canada|9|2022-05-16","H5N1","EPI_ISL_16183504","A/Chicken/AB/FAV-0222-01/2022","2022-05-16","2022.37","2022-20","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","northern america","canada","CA","56.130366","-106.346771","alberta","CA-AB","53.9332706","-116.5765035",NA,NA,NA,NA,"2022-05",5,3,1,1,2,1,1,4,"5_3_1_1_2_1_1_4",9,"2022-05","2022-05-16",145,"CA-AB"
"24","H5N1|EPI_ISL_16189977|Strigiformes|canada|9|2022-04-28","H5N1","EPI_ISL_16189977","A/Great_Horned_Owl/AB/FAV-0505-30/2022","2022-04-28","2022.32","2022-17","Strigiformes","Strigidae","bubo virginianus","great horned owl","bird","wild","northern america","canada","CA","56.130366","-106.346771","alberta","CA-AB","53.9332706","-116.5765035",NA,NA,NA,NA,"2022-04",5,3,1,1,2,1,1,4,"5_3_1_1_2_1_1_4",9,"2022-04","2022-04-28",145,"CA-AB"
"25","H5N1|EPI_ISL_17051368|Accipitriformes|canada|NA|2022-06-17","H5N1","EPI_ISL_17051368","A/bald_eagle/BC/AIVPHL-184/2022","2022-06-17","2022.46","2022-24","Accipitriformes","Accipitridae","haliaeetus leucocephalus","bald eagle","bird","wild","northern america","canada","CA","56.130366","-106.346771","british columbia","CA-BC","53.7266683","-127.6476206",NA,NA,NA,NA,"2022-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-06-17",145,"CA-BC"
"26","H5N1|EPI_ISL_17051482|Anseriformes|canada|2|2023-01-16","H5N1","EPI_ISL_17051482","A/canada_goose/BC/AIVPHL-371/2023","2023-01-16","2023.04","2023-03","Anseriformes","Anatidae","branta canadensis","canada goose","bird","wild","northern america","canada","CA","56.130366","-106.346771","british columbia","CA-BC","53.7266683","-127.6476206",NA,NA,NA,NA,"2023-01",2,1,1,1,1,1,1,1,"2_1_1_1_1_1_1_1",2,"2023-01","2023-01-16",69,"CA-BC"
"27","H5N1|EPI_ISL_17051464|Anseriformes|canada|NA|2022-12-19","H5N1","EPI_ISL_17051464","A/wood_duck/BC/AIVPHL-332/2022","2022-12-19","2022.96","2022-51","Anseriformes","Anatidae","aix sponsa","wood duck","bird","wild","northern america","canada","CA","56.130366","-106.346771","british columbia","CA-BC","53.7266683","-127.6476206",NA,NA,NA,NA,"2022-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-12-19",69,"CA-BC"
"28","H5N1|EPI_ISL_17051394|Pelecaniformes|canada|9|2022-08-12","H5N1","EPI_ISL_17051394","A/pelican/BC/AIVPHL-230/2022","2022-08-12","2022.61","2022-32","Pelecaniformes","Pelecanidae","pelecanus sp.","pelican sp.","bird","wild","northern america","canada","CA","56.130366","-106.346771","british columbia","CA-BC","53.7266683","-127.6476206",NA,NA,NA,NA,"2022-08",5,3,1,1,2,1,1,4,"5_3_1_1_2_1_1_4",9,"2022-08","2022-08-12",145,"CA-BC"
"29","H5N1|EPI_ISL_17051342|Pelecaniformes|canada|NA|2022-06-02","H5N1","EPI_ISL_17051342","A/american_white_pelican/BC/AIVPHL-149/2022","2022-06-02","2022.42","2022-22","Pelecaniformes","Pelecanidae","pelecanus erythrorhynchos","american white pelican","bird","wild","northern america","canada","CA","56.130366","-106.346771","british columbia","CA-BC","53.7266683","-127.6476206",NA,NA,NA,NA,"2022-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-06-02",145,"CA-BC"
"30","H5N1|EPI_ISL_17051363|Galliformes|canada|9|2022-06-15","H5N1","EPI_ISL_17051363","A/chicken/BC/AIVPHL-188/2022","2022-06-15","2022.45","2022-24","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","northern america","canada","CA","56.130366","-106.346771","british columbia","CA-BC","53.7266683","-127.6476206",NA,NA,NA,NA,"2022-06",5,3,1,1,2,1,1,4,"5_3_1_1_2_1_1_4",9,"2022-06","2022-06-15",145,"CA-BC"
"31","H5N6|EPI_ISL_13295138|Anseriformes|canada|59|2020-09-12","H5N6","EPI_ISL_13295138","A/duck/Cambodia/e10T241C18/2020","2020-09-12","2020.7","2020-37","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","northern america","canada","CA","56.130366","-106.346771","manitoba","CA-MB","53.7608608","-98.8138763",NA,NA,NA,NA,"2020-09",15,10,7,8,9,10,6,9,"15_10_7_8_9_10_6_9",59,"2020-09","2020-09-12",129,"CA-MB"
"32","H5N6|EPI_ISL_16209059|Anseriformes|canada|62|2020-08-21","H5N6","EPI_ISL_16209059","A/Duck/Cambodia/e8T241D9/2020","2020-08-21","2020.64","2020-34","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","northern america","canada","CA","56.130366","-106.346771","manitoba","CA-MB","53.7608608","-98.8138763",NA,NA,NA,NA,"2020-08",19,9,14,6,8,11,4,12,"19_9_14_6_8_11_4_12",62,"2020-08","2020-08-21",152,"CA-MB"
"33","H5N8|EPI_ISL_13295139|Anseriformes|canada|81|2021-09-16","H5N8","EPI_ISL_13295139","a/duck/cambodia/f1ppchba241d6/2021","2021-09-16","2021.71","2021-37","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","northern america","canada","CA","56.130366","-106.346771","manitoba","CA-MB","53.7608608","-98.8138763",NA,NA,NA,NA,"2021-09",1,1,12,1,6,2,1,17,"1_1_12_1_6_2_1_17",81,"2021-09","2021-09-16",80,"CA-MB"
"34","H5N8|EPI_ISL_13295170|Anseriformes|canada|81|2021-11-16","H5N8","EPI_ISL_13295170","a/duck/cambodia/f6t241d4/2021","2021-11-16","2021.87","2021-46","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","northern america","canada","CA","56.130366","-106.346771","manitoba","CA-MB","53.7608608","-98.8138763",NA,NA,NA,NA,"2021-11",1,1,12,1,6,2,1,17,"1_1_12_1_6_2_1_17",81,"2021-11","2021-11-16",84,"CA-MB"
"35","H5N8|EPI_ISL_17088884|Anseriformes|china|1|2021-01-29","H5N8","EPI_ISL_17088884","a/goose/china/1/2021","2021-01-29","2021.08","2021-04","Anseriformes","Anatidae","anatidae (goose sp.)","goose sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397",NA,NA,NA,NA,NA,NA,NA,NA,"2021-01",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2021-01","2021-01-29",29,"CN"
"36","H5N6|EPI_ISL_4031416|Anseriformes|china|NA|2019-02-01","H5N6","EPI_ISL_4031416","A/Duck/China/B3_NS/2019","2019-02-01","2019.08","2019-05","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397",NA,NA,NA,NA,NA,NA,NA,NA,"2019-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-02-01",157,"CN"
"37","H5N6|EPI_ISL_17728664|Anseriformes|china|NA|2018-05-17","H5N6","EPI_ISL_17728664","A/duck/China/S23-NS38/2018","2018-05-17","2018.37","2018-20","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397",NA,NA,NA,NA,NA,NA,NA,NA,"2018-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018-05-17",158,"CN"
"38","H5N6|EPI_ISL_4031414|Anseriformes|china|NA|2018-12-01","H5N6","EPI_ISL_4031414","A/Duck/China/B1_NS/2018","2018-12-01","2018.92","2018-48","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397",NA,NA,NA,NA,NA,NA,NA,NA,"2018-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018-12-01",169,"CN"
"39","H5N6|EPI_ISL_4031419|Anseriformes|china|NA|2019-03-01","H5N6","EPI_ISL_4031419","A/Duck/China/B6_NS/2019","2019-03-01","2019.16","2019-09","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397",NA,NA,NA,NA,NA,NA,NA,NA,"2019-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-03-01",NA,"CN"
"40","H5N6|EPI_ISL_16886862|Rodentia|china|309|2021-10-01","H5N6","EPI_ISL_16886862","A/Rattus_norvegicus/China/FS21/2021","2021-10-01","2021.75","2021-39","Rodentia","Muridae","rattus norvegicus","brown rat","other","wild","eastern asia","china","CN","35.86166","104.195397",NA,NA,NA,NA,NA,NA,NA,NA,"2021-10",26,23,46,58,13,50,2,30,"26_23_46_58_13_50_2_30",309,"2021-10","2021-10-01",NA,"CN"
"41","H4N2|EPI_ISL_700932|NA|china|NA|2019-10-31","H4N2","EPI_ISL_700932","A/wild_bird/China/Y13/2019","2019-10-31","2019.83","2019-44","NA","NA","aves sp.","bird sp.","other","wild","eastern asia","china","CN","35.86166","104.195397",NA,NA,NA,NA,NA,NA,NA,NA,"2019-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-10-31",178,"CN"
"42","H5N8|EPI_ISL_16215736|Galliformes|china|1|2020-12","H5N8","EPI_ISL_16215736","a/chicken/china/jm01/2020",NA,NA,"2020-12","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-12","2020-12",6,"CN"
"43","H9N2|EPI_ISL_14223937|Galliformes|china|NA|2021-11-12","H9N2","EPI_ISL_14223937","A/chicken/China/2094/2021","2021-11-12","2021.86","2021-45","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397",NA,NA,NA,NA,NA,NA,NA,NA,"2021-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-11-12",29,"CN"
"44","H7N9|EPI_ISL_4064232|Galliformes|china|NA|2017-06-04","H7N9","EPI_ISL_4064232","A/chicken/China/0606-11/2017","2017-06-04","2017.42","2017-22","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397",NA,NA,NA,NA,NA,NA,NA,NA,"2017-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-06-04",163,"CN"
"45","H5N8|EPI_ISL_977582|Anseriformes|china|1|2020-12-29","H5N8","EPI_ISL_977582","a/duck/northern_china/zgl/2020","2020-12-29","2020.99","2020-53","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","beijing","CN-11","39.904214","116.407413",NA,NA,NA,NA,"2020-12",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-12","2020-12-29",29,"CN-11"
"46","H5N8|EPI_ISL_977599|Anseriformes|china|1|2020-12-21","H5N8","EPI_ISL_977599","a/duck/northern_china/lsp/2020","2020-12-21","2020.97","2020-52","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","beijing","CN-11","39.904214","116.407413",NA,NA,NA,NA,"2020-12",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-12","2020-12-21",NA,"CN-11"
"47","H5N1|EPI_ISL_17414669|Falconiformes|china|NA|2022-10-09","H5N1","EPI_ISL_17414669","A/Falco_peregrinus/Beijing/1/2022","2022-10-09","2022.77","2022-40","Falconiformes","Falconidae","falco peregrinus","peregrine falcon","bird","wild","eastern asia","china","CN","35.86166","104.195397","beijing","CN-11","39.904214","116.407413",NA,NA,NA,NA,"2022-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-10-09",NA,"CN-11"
"48","H7N9|EPI_ISL_379669|Galliformes|china|NA|2017-05-20","H7N9","EPI_ISL_379669","A/chicken/Tianjing/SD182/2017","2017-05-20","2017.38","2017-20","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397","tianjin","CN-12","39.084158","117.200983",NA,NA,NA,NA,"2017-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-05-20",164,"CN-12"
"49","H5N8|EPI_ISL_5260445|Anseriformes|china|1|2021-04-27","H5N8","EPI_ISL_5260445","a/duck/hebei/s1070/2021","2021-04-27","2021.32","2021-17","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","hebei","CN-13","38.3905141","114.8555706",NA,NA,NA,NA,"2021-04",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2021-04","2021-04-27",29,"CN-13"
"50","H5N1|EPI_ISL_12572664|Anseriformes|china|2|2021-11-25","H5N1","EPI_ISL_12572664","a/wild_duck/hebei/sd012/2021","2021-11-25","2021.9","2021-47","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","hebei","CN-13","38.3905141","114.8555706",NA,NA,NA,NA,"2021-11",2,1,1,1,1,1,1,1,"2_1_1_1_1_1_1_1",2,"2021-11","2021-11-25",NA,"CN-13"
"51","H7N9|EPI_ISL_269516|NA|china|NA|2017-05-13","H7N9","EPI_ISL_269516","A/Hebei/27407/2017","2017-05-13","2017.36","2017-19","NA","NA","NA",NA,"other","wild","eastern asia","china","CN","35.86166","104.195397","hebei","CN-13","38.3905141","114.8555706",NA,NA,NA,NA,"2017-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-05-13",163,"CN-13"
"52","H5N6|EPI_ISL_6760686|Galliformes|china|291|2021-06","H5N6","EPI_ISL_6760686","a/chicken/hebei/211021/2021",NA,NA,"2021-06","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397","hebei","CN-13","38.3905141","114.8555706",NA,NA,NA,NA,NA,55,42,70,1,39,25,1,39,"55_42_70_1_39_25_1_39",291,"2021-06","2021-06",NA,"CN-13"
"53","H5N6|EPI_ISL_17760672|Galliformes|china|NA|2019-03-01","H5N6","EPI_ISL_17760672","A/chicken/Hebei/CK05/2019","2019-03-01","2019.16","2019-09","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397","hebei","CN-13","38.3905141","114.8555706",NA,NA,NA,NA,"2019-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-03-01",134,"CN-13"
"54","H7N9|EPI_ISL_1374066|Galliformes|china|NA|2019-04-01","H7N9","EPI_ISL_1374066","A/chicken/Hebei/S1118/2019","2019-04-01","2019.25","2019-14","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397","hebei","CN-13","38.3905141","114.8555706",NA,NA,NA,NA,"2019-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-04-01",162,"CN-13"
"55","H7N9|EPI_ISL_379667|Galliformes|china|NA|2017-05-01","H7N9","EPI_ISL_379667","A/chicken/Hebei/SD156/2017","2017-05-01","2017.33","2017-18","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397","hebei","CN-13","38.3905141","114.8555706",NA,NA,NA,NA,"2017-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-05-01",163,"CN-13"
