"","tipnames","virus.subtype","isolate.id","isolate.name","collection.date","collection.datedecimal","collection.dateweek","host.order","host.family","host.sciname","host.commonname","host.isbird","host.isdomestic","collection.region.name","collection.country.name","collection.country.code","collection.country.lat","collection.country.long","collection.subdiv1.name","collection.subdiv1.code","collection.subdiv1.lat","collection.subdiv1.long","collection.subdiv2.name","collection.subdiv2.code","collection.subdiv2.lat","collection.subdiv2.long","month.date","cluster.pb2","cluster.pb1","cluster.pa","cluster.ha","cluster.np","cluster.na","cluster.mp","cluster.ns","cluster.profile","cluster.genome","date.year.month","collection.tipdate","group","best_location_code"
"11","H5N1|EPI_ISL_16838578|Anseriformes|canada|2|2021-08-08","H5N1","EPI_ISL_16838578","A/goose/Chelyabinsk/1341-3/2021","2021-08-08","2021.6","2021-31","Anseriformes","Anatidae","anatidae (goose sp.)","goose sp.","bird","wild","northern america","canada","CA","56.130366","-106.346771","alberta","CA-AB","53.9332706","-116.5765035",NA,NA,NA,NA,"2021-08",2,1,1,1,1,1,1,1,"2_1_1_1_1_1_1_1",2,"2021-08","2021-08-08",88,"CA-AB"
"12","H5N1|EPI_ISL_16838577|Anseriformes|canada|2|2021-09-14","H5N1","EPI_ISL_16838577","A/duck/Chelyabinsk/1379-1/2021","2021-09-14","2021.7","2021-37","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","northern america","canada","CA","56.130366","-106.346771","alberta","CA-AB","53.9332706","-116.5765035",NA,NA,NA,NA,"2021-09",2,1,1,1,1,1,1,1,"2_1_1_1_1_1_1_1",2,"2021-09","2021-09-14",NA,"CA-AB"
"13","H5N1|EPI_ISL_18074199|Passeriformes|canada|NA|2022-04-15","H5N1","EPI_ISL_18074199","A/crow/Khabarovsk/776-56/2022","2022-04-15","2022.28","2022-15","Passeriformes","Corvidae","corvus sp.","crow/raven sp.","bird","wild","northern america","canada","CA","56.130366","-106.346771","alberta","CA-AB","53.9332706","-116.5765035",NA,NA,NA,NA,"2022-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-04-15",NA,"CA-AB"
"14","H5N1|EPI_ISL_16023376|Carnivora|canada|9|2022-05-31","H5N1","EPI_ISL_16023376","A/Skunk/AB/FAV-0835-11/2022","2022-05-31","2022.41","2022-22","Carnivora","Mephitidae","NA","skunk","other","wild","northern america","canada","CA","56.130366","-106.346771","alberta","CA-AB","53.9332706","-116.5765035",NA,NA,NA,NA,"2022-05",5,3,1,1,2,1,1,4,"5_3_1_1_2_1_1_4",9,"2022-05","2022-05-31",142,"CA-AB"
"15","H5N1|EPI_ISL_16183504|Galliformes|canada|9|2022-05-16","H5N1","EPI_ISL_16183504","A/Chicken/AB/FAV-0222-01/2022","2022-05-16","2022.37","2022-20","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","northern america","canada","CA","56.130366","-106.346771","alberta","CA-AB","53.9332706","-116.5765035",NA,NA,NA,NA,"2022-05",5,3,1,1,2,1,1,4,"5_3_1_1_2_1_1_4",9,"2022-05","2022-05-16",142,"CA-AB"
"16","H5N1|EPI_ISL_15843373|Accipitriformes|canada|2|2022-02-03","H5N1","EPI_ISL_15843373","A/Bald_Eagle/BC/OTH-33-36/NA","2022-02-03","2022.09","2022-05","Accipitriformes","Accipitridae","haliaeetus leucocephalus","bald eagle","bird","wild","northern america","canada","CA","56.130366","-106.346771","british columbia","CA-BC","53.7266683","-127.6476206",NA,NA,NA,NA,"2022-02",2,1,1,1,1,1,1,1,"2_1_1_1_1_1_1_1",2,"2022-02","2022-02-03",75,"CA-BC"
"17","H5N1|EPI_ISL_17051423|Anseriformes|canada|9|2022-11-09","H5N1","EPI_ISL_17051423","A/trumpeter_swan/BC/AIVPHL-270/2022","2022-11-09","2022.85","2022-45","Anseriformes","Anatidae","cygnus buccinator","trumpeter swan","bird","wild","northern america","canada","CA","56.130366","-106.346771","british columbia","CA-BC","53.7266683","-127.6476206",NA,NA,NA,NA,"2022-11",5,3,1,1,2,1,1,4,"5_3_1_1_2_1_1_4",9,"2022-11","2022-11-09",140,"CA-BC"
"18","H5N1|EPI_ISL_17051458|Anseriformes|canada|NA|2022-12-12","H5N1","EPI_ISL_17051458","A/trumpeter_swan/BC/AIVPHL-320/2022","2022-12-12","2022.95","2022-50","Anseriformes","Anatidae","cygnus buccinator","trumpeter swan","bird","wild","northern america","canada","CA","56.130366","-106.346771","british columbia","CA-BC","53.7266683","-127.6476206",NA,NA,NA,NA,"2022-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-12-12",140,"CA-BC"
"19","H5N1|EPI_ISL_17051351|Anseriformes|canada|NA|2022-05-31","H5N1","EPI_ISL_17051351","A/snow_goose/BC/AIVPHL-168/2022","2022-05-31","2022.41","2022-22","Anseriformes","Anatidae","anser caerulescens","snow goose","bird","wild","northern america","canada","CA","56.130366","-106.346771","british columbia","CA-BC","53.7266683","-127.6476206",NA,NA,NA,NA,"2022-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-31",142,"CA-BC"
"20","H5N1|EPI_ISL_17051431|Anseriformes|canada|NA|2022-11-28","H5N1","EPI_ISL_17051431","A/snow_goose/BC/AIVPHL-307/2022","2022-11-28","2022.91","2022-48","Anseriformes","Anatidae","anser caerulescens","snow goose","bird","wild","northern america","canada","CA","56.130366","-106.346771","british columbia","CA-BC","53.7266683","-127.6476206",NA,NA,NA,NA,"2022-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-11-28",143,"CA-BC"
"21","H5N1|EPI_ISL_17051473|Passeriformes|canada|NA|2022-12-30","H5N1","EPI_ISL_17051473","A/american_crow/BC/AIVPHL-345/2022","2022-12-30","2022.99","2022-52","Passeriformes","Corvidae","corvus brachyrhynchos","american crow","bird","wild","northern america","canada","CA","56.130366","-106.346771","british columbia","CA-BC","53.7266683","-127.6476206",NA,NA,NA,NA,"2022-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-12-30",NA,"CA-BC"
"22","H5N1|EPI_ISL_17051418|Falconiformes|canada|NA|2022-10-28","H5N1","EPI_ISL_17051418","A/peregrine_falcon/BC/AIVPHL-261/2022","2022-10-28","2022.82","2022-43","Falconiformes","Falconidae","falco peregrinus","peregrine falcon","bird","wild","northern america","canada","CA","56.130366","-106.346771","british columbia","CA-BC","53.7266683","-127.6476206",NA,NA,NA,NA,"2022-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-10-28",NA,"CA-BC"
"23","H5N1|EPI_ISL_17051393|Pelecaniformes|canada|9|2022-08-12","H5N1","EPI_ISL_17051393","A/pelican/BC/AIVPHL-229/2022","2022-08-12","2022.61","2022-32","Pelecaniformes","Pelecanidae","pelecanus sp.","pelican sp.","bird","wild","northern america","canada","CA","56.130366","-106.346771","british columbia","CA-BC","53.7266683","-127.6476206",NA,NA,NA,NA,"2022-08",5,3,1,1,2,1,1,4,"5_3_1_1_2_1_1_4",9,"2022-08","2022-08-12",142,"CA-BC"
"24","H5N1|EPI_ISL_17051343|Pelecaniformes|canada|NA|2022-06-02","H5N1","EPI_ISL_17051343","A/american_white_pelican/BC/AIVPHL-141/2022","2022-06-02","2022.42","2022-22","Pelecaniformes","Pelecanidae","pelecanus erythrorhynchos","american white pelican","bird","wild","northern america","canada","CA","56.130366","-106.346771","british columbia","CA-BC","53.7266683","-127.6476206",NA,NA,NA,NA,"2022-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-06-02",142,"CA-BC"
"25","H5N1|EPI_ISL_17051490|Strigiformes|canada|NA|2023-01-16","H5N1","EPI_ISL_17051490","A/great_horned_owl/BC/AIVPHL-372/2023","2023-01-16","2023.04","2023-03","Strigiformes","Strigidae","bubo virginianus","great horned owl","bird","wild","northern america","canada","CA","56.130366","-106.346771","british columbia","CA-BC","53.7266683","-127.6476206",NA,NA,NA,NA,"2023-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-01-16",NA,"CA-BC"
"26","H5N8|EPI_ISL_16209048|Anseriformes|canada|81|2021-09-16","H5N8","EPI_ISL_16209048","a/duck/cambodia/f1pporeu241d3_c/2021","2021-09-16","2021.71","2021-37","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","northern america","canada","CA","56.130366","-106.346771","manitoba","CA-MB","53.7608608","-98.8138763",NA,NA,NA,NA,"2021-09",40,1,12,1,6,2,1,17,"40_1_12_1_6_2_1_17",81,"2021-09","2021-09-16",87,"CA-MB"
"27","H5N8|EPI_ISL_17760583|Anseriformes|canada|81|2021-10-15","H5N8","EPI_ISL_17760583","a/duck/cambodia/f4k241d4/2021","2021-10-15","2021.79","2021-41","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","northern america","canada","CA","56.130366","-106.346771","manitoba","CA-MB","53.7608608","-98.8138763",NA,NA,NA,NA,"2021-10",1,1,12,1,6,2,1,17,"1_1_12_1_6_2_1_17",81,"2021-10","2021-10-15",89,"CA-MB"
"28","H5N8|EPI_ISL_13295170|Anseriformes|canada|81|2021-11-16","H5N8","EPI_ISL_13295170","a/duck/cambodia/f6t241d4/2021","2021-11-16","2021.87","2021-46","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","northern america","canada","CA","56.130366","-106.346771","manitoba","CA-MB","53.7608608","-98.8138763",NA,NA,NA,NA,"2021-11",1,1,12,1,6,2,1,17,"1_1_12_1_6_2_1_17",81,"2021-11","2021-11-16",92,"CA-MB"
"29","H5N8|EPI_ISL_13295139|Anseriformes|canada|81|2021-09-16","H5N8","EPI_ISL_13295139","a/duck/cambodia/f1ppchba241d6/2021","2021-09-16","2021.71","2021-37","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","northern america","canada","CA","56.130366","-106.346771","manitoba","CA-MB","53.7608608","-98.8138763",NA,NA,NA,NA,"2021-09",1,1,12,1,6,2,1,17,"1_1_12_1_6_2_1_17",81,"2021-09","2021-09-16",93,"CA-MB"
"30","H5N8|EPI_ISL_17088884|Anseriformes|china|1|2021-01-29","H5N8","EPI_ISL_17088884","a/goose/china/1/2021","2021-01-29","2021.08","2021-04","Anseriformes","Anatidae","anatidae (goose sp.)","goose sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397",NA,NA,NA,NA,NA,NA,NA,NA,"2021-01",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2021-01","2021-01-29",30,"CN"
"31","H5N6|EPI_ISL_17728676|Anseriformes|china|NA|2018-01-18","H5N6","EPI_ISL_17728676","A/goose/China/SF233-NP2/2018","2018-01-18","2018.05","2018-03","Anseriformes","Anatidae","anatidae (goose sp.)","goose sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397",NA,NA,NA,NA,NA,NA,NA,NA,"2018-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018-01-18",154,"CN"
"32","H5N6|EPI_ISL_6795278|Anseriformes|china|NA|2017-01-01","H5N6","EPI_ISL_6795278","A/Mule_Duck/China/FJ17152/2017","2017-01-01","2017","2017-52","Anseriformes","Anatidae","anas platyrhynchos (domestic type)","mallard (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397",NA,NA,NA,NA,NA,NA,NA,NA,"2017-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-01",161,"CN"
"33","H5N6|EPI_ISL_833248|Anseriformes|china|NA|2020-08-12","H5N6","EPI_ISL_833248","A/Muscovy_duck/China/FJFZ21/H5N6/2020","2020-08-12","2020.61","2020-33","Anseriformes","Anatidae","cairina moschata","muscovy duck","bird","wild","eastern asia","china","CN","35.86166","104.195397",NA,NA,NA,NA,NA,NA,NA,NA,"2020-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-08-12",163,"CN"
"34","H5N6|EPI_ISL_17728653|Anseriformes|china|NA|2017-12-21","H5N6","EPI_ISL_17728653","A/goose/China/Q183-NP17/2017","2017-12-21","2017.97","2017-51","Anseriformes","Anatidae","anatidae (goose sp.)","goose sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397",NA,NA,NA,NA,NA,NA,NA,NA,"2017-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-12-21",NA,"CN"
"35","H5N6|EPI_ISL_18090351|Carnivora|china|NA|2023-04-01","H5N6","EPI_ISL_18090351","A/canine/China/GX30/2023","2023-04-01","2023.25","2023-13","Carnivora","Canidae","NA","canine","other","wild","eastern asia","china","CN","35.86166","104.195397",NA,NA,NA,NA,NA,NA,NA,NA,"2023-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-04-01",NA,"CN"
"36","H5N6|EPI_ISL_16886862|Rodentia|china|309|2021-10-01","H5N6","EPI_ISL_16886862","A/Rattus_norvegicus/China/FS21/2021","2021-10-01","2021.75","2021-39","Rodentia","Muridae","rattus norvegicus","brown rat","other","wild","eastern asia","china","CN","35.86166","104.195397",NA,NA,NA,NA,NA,NA,NA,NA,"2021-10",26,23,46,58,13,50,2,30,"26_23_46_58_13_50_2_30",309,"2021-10","2021-10-01",NA,"CN"
"37","H5N8|EPI_ISL_14778363|NA|china|NA|2020-11-25","H5N8","EPI_ISL_14778363","A/Wild_bird/China/Cixi02/2020","2020-11-25","2020.9","2020-48","NA","NA","aves sp.","bird sp.","other","wild","eastern asia","china","CN","35.86166","104.195397",NA,NA,NA,NA,NA,NA,NA,NA,"2020-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-11-25",30,"CN"
"38","H5N8|EPI_ISL_16215736|Galliformes|china|1|2020-12","H5N8","EPI_ISL_16215736","a/chicken/china/jm01/2020",NA,NA,"2020-12","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-12","2020-12",3,"CN"
"39","H9N2|EPI_ISL_14223937|Galliformes|china|NA|2021-11-12","H9N2","EPI_ISL_14223937","A/chicken/China/2094/2021","2021-11-12","2021.86","2021-45","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397",NA,NA,NA,NA,NA,NA,NA,NA,"2021-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-11-12",30,"CN"
"40","H9N2|EPI_ISL_14223939|Galliformes|china|NA|2021-11-30","H9N2","EPI_ISL_14223939","A/chicken/China/2106/2021","2021-11-30","2021.91","2021-48","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397",NA,NA,NA,NA,NA,NA,NA,NA,"2021-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-11-30",62,"CN"
"41","H9N2|EPI_ISL_18276886|Galliformes|china|NA|2018-07-01","H9N2","EPI_ISL_18276886","A/chicken/China/SCDC-JY1/2018","2018-07-01","2018.5","2018-26","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397",NA,NA,NA,NA,NA,NA,NA,NA,"2018-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018-07-01",NA,"CN"
"42","NA|EPI_ISL_16868590|environment|china|NA|2020-06-22",NA,"EPI_ISL_16868590","A/environment/China/39187/2020","2020-06-22","2020.47","2020-26","environment","environment","environment","environment","other","wild","eastern asia","china","CN","35.86166","104.195397",NA,NA,NA,NA,NA,NA,NA,NA,"2020-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-06-22",161,"CN"
"43","H5N8|EPI_ISL_977599|Anseriformes|china|1|2020-12-21","H5N8","EPI_ISL_977599","a/duck/northern_china/lsp/2020","2020-12-21","2020.97","2020-52","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","beijing","CN-11","39.904214","116.407413",NA,NA,NA,NA,"2020-12",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-12","2020-12-21",30,"CN-11"
"44","H5N8|EPI_ISL_977582|Anseriformes|china|1|2020-12-29","H5N8","EPI_ISL_977582","a/duck/northern_china/zgl/2020","2020-12-29","2020.99","2020-53","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","beijing","CN-11","39.904214","116.407413",NA,NA,NA,NA,"2020-12",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-12","2020-12-29",51,"CN-11"
"45","H5N8|EPI_ISL_5260418|Anseriformes|china|1|2021-01-25","H5N8","EPI_ISL_5260418","a/black_swan/beijing/1/2021","2021-01-25","2021.07","2021-04","Anseriformes","Anatidae","cygnus atratus","black swan","bird","wild","eastern asia","china","CN","35.86166","104.195397","beijing","CN-11","39.904214","116.407413",NA,NA,NA,NA,"2021-01",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2021-01","2021-01-25",NA,"CN-11"
"46","H5N8|EPI_ISL_14775517|Anseriformes|china|1|2021-01","H5N8","EPI_ISL_14775517","a/goose/hebei/hg12/2021",NA,NA,"2021-01","Anseriformes","Anatidae","anatidae (goose sp.)","goose sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","hebei","CN-13","38.3905141","114.8555706",NA,NA,NA,NA,NA,3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2021-01","2021-01",NA,"CN-13"
"47","H5N1|EPI_ISL_12572664|Anseriformes|china|2|2021-11-25","H5N1","EPI_ISL_12572664","a/wild_duck/hebei/sd012/2021","2021-11-25","2021.9","2021-47","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","hebei","CN-13","38.3905141","114.8555706",NA,NA,NA,NA,"2021-11",2,1,1,1,1,1,1,1,"2_1_1_1_1_1_1_1",2,"2021-11","2021-11-25",84,"CN-13"
"48","H5N8|EPI_ISL_18012465|Anseriformes|china|NA|2021-11-05","H5N8","EPI_ISL_18012465","A/swan/Hebei/B01/2021","2021-11-05","2021.84","2021-44","Anseriformes","Anatidae","cygnus sp.","swan sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","hebei","CN-13","38.3905141","114.8555706",NA,NA,NA,NA,"2021-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-11-05",NA,"CN-13"
"49","H5N6|EPI_ISL_6760686|Galliformes|china|291|2021-06","H5N6","EPI_ISL_6760686","a/chicken/hebei/211021/2021",NA,NA,"2021-06","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397","hebei","CN-13","38.3905141","114.8555706",NA,NA,NA,NA,NA,55,42,70,1,39,25,1,39,"55_42_70_1_39_25_1_39",291,"2021-06","2021-06",NA,"CN-13"
"50","H7N9|EPI_ISL_1374068|Galliformes|china|NA|2019-04-01","H7N9","EPI_ISL_1374068","A/chicken/Hebei/S1177/2019","2019-04-01","2019.25","2019-14","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397","hebei","CN-13","38.3905141","114.8555706",NA,NA,NA,NA,"2019-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-04-01",166,"CN-13"
"51","H7N9|EPI_ISL_378716|Galliformes|china|NA|2017-05-14","H7N9","EPI_ISL_378716","A/chicken/Hebei/SJ27/2017","2017-05-14","2017.36","2017-19","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397","hebei","CN-13","38.3905141","114.8555706",NA,NA,NA,NA,"2017-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-05-14",168,"CN-13"
"52","H7N9|EPI_ISL_1374066|Galliformes|china|NA|2019-04-01","H7N9","EPI_ISL_1374066","A/chicken/Hebei/S1118/2019","2019-04-01","2019.25","2019-14","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397","hebei","CN-13","38.3905141","114.8555706",NA,NA,NA,NA,"2019-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-04-01",NA,"CN-13"
"53","H5N8|EPI_ISL_1822596|Anseriformes|china|1|2020-11-10","H5N8","EPI_ISL_1822596","a/whooper_swan/shanxi/sx251/2020","2020-11-10","2020.86","2020-46","Anseriformes","Anatidae","cygnus cygnus","whooper swan","bird","wild","eastern asia","china","CN","35.86166","104.195397","shanxi","CN-14","28.4560996","117.9215965",NA,NA,NA,NA,"2020-11",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-11","2020-11-10",3,"CN-14"
"54","H5N8|EPI_ISL_1822595|Anseriformes|china|1|2020-11-10","H5N8","EPI_ISL_1822595","a/whooper_swan/shanxi/sx231/2020","2020-11-10","2020.86","2020-46","Anseriformes","Anatidae","cygnus cygnus","whooper swan","bird","wild","eastern asia","china","CN","35.86166","104.195397","shanxi","CN-14","28.4560996","117.9215965",NA,NA,NA,NA,"2020-11",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-11","2020-11-10",35,"CN-14"
"55","H5N8|EPI_ISL_977595|Anseriformes|china|1|2020-12-31","H5N8","EPI_ISL_977595","a/duck/southwestern_china/b1904/2020","2020-12-31","2021","2020-53","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","shanxi","CN-14","28.4560996","117.9215965",NA,NA,NA,NA,"2020-12",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-12","2020-12-31",44,"CN-14"
