"","tipnames","virus.subtype","isolate.id","isolate.name","collection.date","collection.datedecimal","collection.dateweek","host.order","host.family","host.sciname","host.commonname","host.isbird","host.isdomestic","collection.region.name","collection.country.name","collection.country.code","collection.country.lat","collection.country.long","collection.subdiv1.name","collection.subdiv1.code","collection.subdiv1.lat","collection.subdiv1.long","collection.subdiv2.name","collection.subdiv2.code","collection.subdiv2.lat","collection.subdiv2.long","month.date","cluster.pb2","cluster.pb1","cluster.pa","cluster.ha","cluster.np","cluster.na","cluster.mp","cluster.ns","cluster.profile","cluster.genome","date.year.month","collection.tipdate","group","best_location_code"
"20","H9N2|EPI_ISL_14223932|Galliformes|china|NA|2020-01-04","H9N2","EPI_ISL_14223932","A/chicken/China/2046/2020","2020-01-04","2020.01","2020-01","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397",NA,NA,NA,NA,NA,NA,NA,NA,"2020-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-01-04",NA,"CN"
"21","H3N8|EPI_ISL_4031551|Charadriiformes|china|NA|2019-06-11","H3N8","EPI_ISL_4031551","A/Eurasian_Curlew/China/CZ322/NA","2019-06-11","2019.44","2019-24","Charadriiformes","Scolopacidae","numenius arquata","eurasian curlew","bird","wild","eastern asia","china","CN","35.86166","104.195397",NA,NA,NA,NA,NA,NA,NA,NA,"2019-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-06-11",NA,"CN"
"22","H5N8|EPI_ISL_977599|Anseriformes|china|1|2020-12-21","H5N8","EPI_ISL_977599","a/duck/northern_china/lsp/2020","2020-12-21","2020.97","2020-52","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","beijing","CN-11","39.904214","116.407413",NA,NA,NA,NA,"2020-12",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-12","2020-12-21",NA,"CN-11"
"23","H5N1|EPI_ISL_17414669|Falconiformes|china|NA|2022-10-09","H5N1","EPI_ISL_17414669","A/Falco_peregrinus/Beijing/1/2022","2022-10-09","2022.77","2022-40","Falconiformes","Falconidae","falco peregrinus","peregrine falcon","bird","wild","eastern asia","china","CN","35.86166","104.195397","beijing","CN-11","39.904214","116.407413",NA,NA,NA,NA,"2022-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-10-09",NA,"CN-11"
"24","H5N8|EPI_ISL_5260445|Anseriformes|china|1|2021-04-27","H5N8","EPI_ISL_5260445","a/duck/hebei/s1070/2021","2021-04-27","2021.32","2021-17","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","hebei","CN-13","38.3905141","114.8555706",NA,NA,NA,NA,"2021-04",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2021-04","2021-04-27",NA,"CN-13"
"25","H5N1|EPI_ISL_12572664|Anseriformes|china|2|2021-11-25","H5N1","EPI_ISL_12572664","a/wild_duck/hebei/sd012/2021","2021-11-25","2021.9","2021-47","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","hebei","CN-13","38.3905141","114.8555706",NA,NA,NA,NA,"2021-11",2,1,1,1,1,1,1,1,"2_1_1_1_1_1_1_1",2,"2021-11","2021-11-25",NA,"CN-13"
"26","H5N8|EPI_ISL_18012465|Anseriformes|china|NA|2021-11-05","H5N8","EPI_ISL_18012465","A/swan/Hebei/B01/2021","2021-11-05","2021.84","2021-44","Anseriformes","Anatidae","cygnus sp.","swan sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","hebei","CN-13","38.3905141","114.8555706",NA,NA,NA,NA,"2021-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-11-05",NA,"CN-13"
"27","H6N2|EPI_ISL_205145|NA|china|NA|2015-01-01","H6N2","EPI_ISL_205145","A/wild_bird/Wuhan/CDHN15/2015","2015-01-01","2015","2015-01","NA","NA","aves sp.","bird sp.","other","wild","eastern asia","china","CN","35.86166","104.195397","hebei","CN-13","38.3905141","114.8555706",NA,NA,NA,NA,"2015-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-01",NA,"CN-13"
"28","H5N6|EPI_ISL_6760686|Galliformes|china|291|2021-06","H5N6","EPI_ISL_6760686","a/chicken/hebei/211021/2021",NA,NA,"2021-06","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397","hebei","CN-13","38.3905141","114.8555706",NA,NA,NA,NA,NA,55,42,70,1,39,25,1,39,"55_42_70_1_39_25_1_39",291,"2021-06","2021-06",NA,"CN-13"
"29","H7N9|EPI_ISL_1374066|Galliformes|china|NA|2019-04-01","H7N9","EPI_ISL_1374066","A/chicken/Hebei/S1118/2019","2019-04-01","2019.25","2019-14","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397","hebei","CN-13","38.3905141","114.8555706",NA,NA,NA,NA,"2019-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-04-01",197,"CN-13"
"30","H7N9|EPI_ISL_379667|Galliformes|china|NA|2017-05-01","H7N9","EPI_ISL_379667","A/chicken/Hebei/SD156/2017","2017-05-01","2017.33","2017-18","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397","hebei","CN-13","38.3905141","114.8555706",NA,NA,NA,NA,"2017-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-05-01",199,"CN-13"
"31","H7N9|EPI_ISL_1374062|Galliformes|china|NA|2018-10-01","H7N9","EPI_ISL_1374062","A/chicken/Hebei/SD010/2018","2018-10-01","2018.75","2018-40","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397","hebei","CN-13","38.3905141","114.8555706",NA,NA,NA,NA,"2018-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-01",NA,"CN-13"
"32","H5N8|EPI_ISL_977595|Anseriformes|china|1|2020-12-31","H5N8","EPI_ISL_977595","a/duck/southwestern_china/b1904/2020","2020-12-31","2021","2020-53","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","shanxi","CN-14","28.4560996","117.9215965",NA,NA,NA,NA,"2020-12",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-12","2020-12-31",35,"CN-14"
"33","H5N8|EPI_ISL_5260462|Anseriformes|china|1|2020-11-10","H5N8","EPI_ISL_5260462","a/whooper_swan/shanxi/4-1/2020","2020-11-10","2020.86","2020-46","Anseriformes","Anatidae","cygnus cygnus","whooper swan","bird","wild","eastern asia","china","CN","35.86166","104.195397","shanxi","CN-14","28.4560996","117.9215965",NA,NA,NA,NA,"2020-11",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-11","2020-11-10",36,"CN-14"
"34","H5N8|EPI_ISL_1822598|Anseriformes|china|1|2020-11-10","H5N8","EPI_ISL_1822598","a/whooper_swan/shanxi/sx291/2020","2020-11-10","2020.86","2020-46","Anseriformes","Anatidae","cygnus cygnus","whooper swan","bird","wild","eastern asia","china","CN","35.86166","104.195397","shanxi","CN-14","28.4560996","117.9215965",NA,NA,NA,NA,"2020-11",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-11","2020-11-10",37,"CN-14"
"35","H5N8|EPI_ISL_1760453|Anseriformes|china|1|2020-11-10","H5N8","EPI_ISL_1760453","a/whooper_swan/shanxi/sx56/2020","2020-11-10","2020.86","2020-46","Anseriformes","Anatidae","cygnus cygnus","whooper swan","bird","wild","eastern asia","china","CN","35.86166","104.195397","shanxi","CN-14","28.4560996","117.9215965",NA,NA,NA,NA,"2020-11",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-11","2020-11-10",71,"CN-14"
"36","H5N8|EPI_ISL_1822593|Anseriformes|china|1|2020-11-10","H5N8","EPI_ISL_1822593","a/whooper_swan/shanxi/sx206/2020","2020-11-10","2020.86","2020-46","Anseriformes","Anatidae","cygnus cygnus","whooper swan","bird","wild","eastern asia","china","CN","35.86166","104.195397","shanxi","CN-14","28.4560996","117.9215965",NA,NA,NA,NA,"2020-11",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-11","2020-11-10",NA,"CN-14"
"37","H5N2|EPI_ISL_1760455|Anseriformes|china|286|2020-11-10","H5N2","EPI_ISL_1760455","a/whooper_swan/shanxi/sx116/2020","2020-11-10","2020.86","2020-46","Anseriformes","Anatidae","cygnus cygnus","whooper swan","bird","wild","eastern asia","china","CN","35.86166","104.195397","shanxi","CN-14","28.4560996","117.9215965",NA,NA,NA,NA,"2020-11",22,38,22,2,6,66,1,2,"22_38_22_2_6_66_1_2",286,"2020-11","2020-11-10",72,"CN-14"
"38","H9N2|EPI_ISL_1760456|Anseriformes|china|NA|2020-11-10","H9N2","EPI_ISL_1760456","A/whooper_swan/Shanxi/SX126/2020","2020-11-10","2020.86","2020-46","Anseriformes","Anatidae","cygnus cygnus","whooper swan","bird","wild","eastern asia","china","CN","35.86166","104.195397","shanxi","CN-14","28.4560996","117.9215965",NA,NA,NA,NA,"2020-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-11-10",72,"CN-14"
"39","H5N1|EPI_ISL_13352703|Anseriformes|china|NA|2021-12-17","H5N1","EPI_ISL_13352703","A/whooper_swan/Shanxi/601/2021","2021-12-17","2021.96","2021-50","Anseriformes","Anatidae","cygnus cygnus","whooper swan","bird","wild","eastern asia","china","CN","35.86166","104.195397","shanxi","CN-14","28.4560996","117.9215965",NA,NA,NA,NA,"2021-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-12-17",177,"CN-14"
"40","H7N9|EPI_ISL_1520374|Galliformes|china|NA|2021-02-10","H7N9","EPI_ISL_1520374","A/Chicken/Shanxi/1012/2021","2021-02-10","2021.11","2021-06","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397","shanxi","CN-14","28.4560996","117.9215965",NA,NA,NA,NA,"2021-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-02-10",NA,"CN-14"
"41","H5N8|EPI_ISL_625671|Anseriformes|china|1|2020-10-17","H5N8","EPI_ISL_625671","a/whooper_swan/inner_mongolia/w1-1/2020","2020-10-17","2020.79","2020-42","Anseriformes","Anatidae","cygnus cygnus","whooper swan","bird","wild","eastern asia","china","CN","35.86166","104.195397","nei mongol","CN-15","38.852843","105.7008601",NA,NA,NA,NA,"2020-10",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-10","2020-10-17",3,"CN-15"
"42","H5N1|EPI_ISL_china_20230840|Anseriformes|china|19|2021-12-20","H5N1","EPI_ISL_china_20230840","a/common_peafowl/inner_mongolia/wq9/2021","2021-12-20","2021.97","2021-51","Anseriformes","Anatidae","anas crecca","green-winged teal","bird","wild","eastern asia","china","CN","35.86166","104.195397","nei mongol","CN-15","38.852843","105.7008601",NA,NA,NA,NA,"2021-12",1,1,1,1,1,1,1,1,"1_1_1_1_1_1_1_1",19,"2021-12","2021-12-20",155,"CN-15"
"43","H5N1|EPI_ISL_china_20230844|Anseriformes|china|19|2021-11-25","H5N1","EPI_ISL_china_20230844","a/tundra_swan/inner_mongolia/wf636/2021","2021-11-25","2021.9","2021-47","Anseriformes","Anatidae","cygnus columbianus","tundra swan","bird","wild","eastern asia","china","CN","35.86166","104.195397","nei mongol","CN-15","38.852843","105.7008601",NA,NA,NA,NA,"2021-11",1,1,1,1,1,1,1,1,"1_1_1_1_1_1_1_1",19,"2021-11","2021-11-25",NA,"CN-15"
"44","H5N1|EPI_ISL_china_20230834|Anseriformes|china|22|2021-10-10","H5N1","EPI_ISL_china_20230834","a/mute_swan/inner_mongolia/wq2/2021","2021-10-10","2021.77","2021-40","Anseriformes","Anatidae","cygnus olor","mute swan","bird","wild","eastern asia","china","CN","35.86166","104.195397","nei mongol","CN-15","38.852843","105.7008601",NA,NA,NA,NA,"2021-10",2,1,9,1,1,4,1,1,"2_1_9_1_1_4_1_1",22,"2021-10","2021-10-10",153,"CN-15"
"45","H5N1|EPI_ISL_china_20230837|Anseriformes|china|22|2021-10-16","H5N1","EPI_ISL_china_20230837","a/tundra_swan/inner_mongolia/wf36/2021","2021-10-16","2021.79","2021-41","Anseriformes","Anatidae","cygnus columbianus","tundra swan","bird","wild","eastern asia","china","CN","35.86166","104.195397","nei mongol","CN-15","38.852843","105.7008601",NA,NA,NA,NA,"2021-10",2,1,9,1,1,4,1,1,"2_1_9_1_1_4_1_1",22,"2021-10","2021-10-16",154,"CN-15"
"46","H5N1|EPI_ISL_china_20230835|Anseriformes|china|22|2021-10-08","H5N1","EPI_ISL_china_20230835","a/tundra_swan/inner_mongolia/wq1/2021","2021-10-08","2021.77","2021-40","Anseriformes","Anatidae","cygnus columbianus","tundra swan","bird","wild","eastern asia","china","CN","35.86166","104.195397","nei mongol","CN-15","38.852843","105.7008601",NA,NA,NA,NA,"2021-10",2,1,9,1,1,4,1,1,"2_1_9_1_1_4_1_1",22,"2021-10","2021-10-08",NA,"CN-15"
"47","H7N9|EPI_ISL_1374065|Galliformes|china|NA|2019-04-01","H7N9","EPI_ISL_1374065","A/chicken/Inner_Mongolia/SD010/2019","2019-04-01","2019.25","2019-14","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397","nei mongol","CN-15","38.852843","105.7008601",NA,NA,NA,NA,"2019-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-04-01",NA,"CN-15"
"48","H7N9|EPI_ISL_269522|environment|china|NA|2017-06-02","H7N9","EPI_ISL_269522","A/Environment/Inner_Mongolia/28651/2017","2017-06-02","2017.42","2017-22","environment","environment","environment","environment","other","wild","eastern asia","china","CN","35.86166","104.195397","nei mongol","CN-15","38.852843","105.7008601",NA,NA,NA,NA,"2017-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-06-02",199,"CN-15"
"49","H5N8|EPI_ISL_7381115|Anseriformes|china|1|2021-06","H5N8","EPI_ISL_7381115","a/goose/liaoning/21640/2021",NA,NA,"2021-06","Anseriformes","Anatidae","anatidae (goose sp.)","goose sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","liaoning","CN-21","41.7315285","123.2575966",NA,NA,NA,NA,NA,3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2021-06","2021-06",49,"CN-21"
"50","H5N8|EPI_ISL_5260451|Anseriformes|china|1|2021-04-13","H5N8","EPI_ISL_5260451","a/goose/liaoning/s1266/2021","2021-04-13","2021.28","2021-15","Anseriformes","Anatidae","anatidae (goose sp.)","goose sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","liaoning","CN-21","41.7315285","123.2575966",NA,NA,NA,NA,"2021-04",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2021-04","2021-04-13",NA,"CN-21"
"51","H10N9|EPI_ISL_13985215|Pelecaniformes|china|NA|2020-09-27","H10N9","EPI_ISL_13985215","A/grey_heron/Liaoning/DD64/2020","2020-09-27","2020.74","2020-39","Pelecaniformes","Ardeidae","ardea cinerea","grey heron","bird","wild","eastern asia","china","CN","35.86166","104.195397","liaoning","CN-21","41.7315285","123.2575966",NA,NA,NA,NA,"2020-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-09-27",216,"CN-21"
"52","H10N9|EPI_ISL_13985212|Charadriiformes|china|NA|2020-09-27","H10N9","EPI_ISL_13985212","A/kentish_plover/Liaoning/DD31/2020","2020-09-27","2020.74","2020-39","Charadriiformes","Charadriidae","anarhynchus alexandrinus","kentish plover","bird","wild","eastern asia","china","CN","35.86166","104.195397","liaoning","CN-21","41.7315285","123.2575966",NA,NA,NA,NA,"2020-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-09-27",216,"CN-21"
"53","H10N9|EPI_ISL_13985217|Charadriiformes|china|NA|2020-09-27","H10N9","EPI_ISL_13985217","A/kentish_plover/Liaoning/DD646/2020","2020-09-27","2020.74","2020-39","Charadriiformes","Charadriidae","anarhynchus alexandrinus","kentish plover","bird","wild","eastern asia","china","CN","35.86166","104.195397","liaoning","CN-21","41.7315285","123.2575966",NA,NA,NA,NA,"2020-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-09-27",217,"CN-21"
"54","H7N4|EPI_ISL_445092|Charadriiformes|china|NA|2019-04-26","H7N4","EPI_ISL_445092","A/shorebird/Liaoning/dandong603/2019","2019-04-26","2019.32","2019-17","Charadriiformes","NA","charadriiformes sp.","shorebird sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","liaoning","CN-21","41.7315285","123.2575966",NA,NA,NA,NA,"2019-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-04-26",200,"CN-21"
"55","H7N4|EPI_ISL_445091|Charadriiformes|china|NA|2019-04-26","H7N4","EPI_ISL_445091","A/shorebird/Liaoning/dandong386/2019","2019-04-26","2019.32","2019-17","Charadriiformes","NA","charadriiformes sp.","shorebird sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","liaoning","CN-21","41.7315285","123.2575966",NA,NA,NA,NA,"2019-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-04-26",218,"CN-21"
