"","tipnames","virus.subtype","isolate.id","isolate.name","collection.date","collection.datedecimal","collection.dateweek","host.order","host.family","host.sciname","host.commonname","host.isbird","host.isdomestic","collection.region.name","collection.country.name","collection.country.code","collection.country.lat","collection.country.long","collection.subdiv1.name","collection.subdiv1.code","collection.subdiv1.lat","collection.subdiv1.long","collection.subdiv2.name","collection.subdiv2.code","collection.subdiv2.lat","collection.subdiv2.long","month.date","cluster.pb2","cluster.pb1","cluster.pa","cluster.ha","cluster.np","cluster.na","cluster.mp","cluster.ns","cluster.profile","cluster.genome","date.year.month","collection.tipdate","group","best_location_code"
"34","H5N8|EPI_ISL_5260418|Anseriformes|china|1|2021-01-25","H5N8","EPI_ISL_5260418","a/black_swan/beijing/1/2021","2021-01-25","2021.07","2021-04","Anseriformes","Anatidae","cygnus atratus","black swan","bird","wild","eastern asia","china","CN","35.86166","104.195397","beijing","CN-11","39.904214","116.407413",NA,NA,NA,NA,"2021-01",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2021-01","2021-01-25",NA,"CN-11"
"35","H5N8|EPI_ISL_14775517|Anseriformes|china|1|2021-01","H5N8","EPI_ISL_14775517","a/goose/hebei/hg12/2021",NA,NA,"2021-01","Anseriformes","Anatidae","anatidae (goose sp.)","goose sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","hebei","CN-13","38.3905141","114.8555706",NA,NA,NA,NA,NA,3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2021-01","2021-01",NA,"CN-13"
"36","H5N1|EPI_ISL_12572664|Anseriformes|china|2|2021-11-25","H5N1","EPI_ISL_12572664","a/wild_duck/hebei/sd012/2021","2021-11-25","2021.9","2021-47","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","hebei","CN-13","38.3905141","114.8555706",NA,NA,NA,NA,"2021-11",2,1,1,1,1,1,1,1,"2_1_1_1_1_1_1_1",2,"2021-11","2021-11-25",NA,"CN-13"
"37","H7N9|EPI_ISL_269516|NA|china|NA|2017-05-13","H7N9","EPI_ISL_269516","A/Hebei/27407/2017","2017-05-13","2017.36","2017-19","NA","NA","NA",NA,"other","wild","eastern asia","china","CN","35.86166","104.195397","hebei","CN-13","38.3905141","114.8555706",NA,NA,NA,NA,"2017-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-05-13",203,"CN-13"
"38","H5N6|EPI_ISL_6760686|Galliformes|china|291|2021-06","H5N6","EPI_ISL_6760686","a/chicken/hebei/211021/2021",NA,NA,"2021-06","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397","hebei","CN-13","38.3905141","114.8555706",NA,NA,NA,NA,NA,55,42,70,1,39,25,1,39,"55_42_70_1_39_25_1_39",291,"2021-06","2021-06",NA,"CN-13"
"39","H7N9|EPI_ISL_1374067|Galliformes|china|NA|2019-04-01","H7N9","EPI_ISL_1374067","A/chicken/Hebei/S1140/2019","2019-04-01","2019.25","2019-14","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397","hebei","CN-13","38.3905141","114.8555706",NA,NA,NA,NA,"2019-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-04-01",201,"CN-13"
"40","H7N9|EPI_ISL_379667|Galliformes|china|NA|2017-05-01","H7N9","EPI_ISL_379667","A/chicken/Hebei/SD156/2017","2017-05-01","2017.33","2017-18","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397","hebei","CN-13","38.3905141","114.8555706",NA,NA,NA,NA,"2017-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-05-01",203,"CN-13"
"41","H7N9|EPI_ISL_1374062|Galliformes|china|NA|2018-10-01","H7N9","EPI_ISL_1374062","A/chicken/Hebei/SD010/2018","2018-10-01","2018.75","2018-40","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397","hebei","CN-13","38.3905141","114.8555706",NA,NA,NA,NA,"2018-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-01",NA,"CN-13"
"42","H5N8|EPI_ISL_5260462|Anseriformes|china|1|2020-11-10","H5N8","EPI_ISL_5260462","a/whooper_swan/shanxi/4-1/2020","2020-11-10","2020.86","2020-46","Anseriformes","Anatidae","cygnus cygnus","whooper swan","bird","wild","eastern asia","china","CN","35.86166","104.195397","shanxi","CN-14","28.4560996","117.9215965",NA,NA,NA,NA,"2020-11",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-11","2020-11-10",1,"CN-14"
"43","H5N8|EPI_ISL_977595|Anseriformes|china|1|2020-12-31","H5N8","EPI_ISL_977595","a/duck/southwestern_china/b1904/2020","2020-12-31","2021","2020-53","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","shanxi","CN-14","28.4560996","117.9215965",NA,NA,NA,NA,"2020-12",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-12","2020-12-31",42,"CN-14"
"44","H5N8|EPI_ISL_1822597|Anseriformes|china|1|2020-11-10","H5N8","EPI_ISL_1822597","a/whooper_swan/shanxi/sx276/2020","2020-11-10","2020.86","2020-46","Anseriformes","Anatidae","cygnus cygnus","whooper swan","bird","wild","eastern asia","china","CN","35.86166","104.195397","shanxi","CN-14","28.4560996","117.9215965",NA,NA,NA,NA,"2020-11",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-11","2020-11-10",74,"CN-14"
"45","H5N8|EPI_ISL_1760453|Anseriformes|china|1|2020-11-10","H5N8","EPI_ISL_1760453","a/whooper_swan/shanxi/sx56/2020","2020-11-10","2020.86","2020-46","Anseriformes","Anatidae","cygnus cygnus","whooper swan","bird","wild","eastern asia","china","CN","35.86166","104.195397","shanxi","CN-14","28.4560996","117.9215965",NA,NA,NA,NA,"2020-11",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-11","2020-11-10",NA,"CN-14"
"46","H5N2|EPI_ISL_1760455|Anseriformes|china|286|2020-11-10","H5N2","EPI_ISL_1760455","a/whooper_swan/shanxi/sx116/2020","2020-11-10","2020.86","2020-46","Anseriformes","Anatidae","cygnus cygnus","whooper swan","bird","wild","eastern asia","china","CN","35.86166","104.195397","shanxi","CN-14","28.4560996","117.9215965",NA,NA,NA,NA,"2020-11",22,38,22,2,6,66,1,2,"22_38_22_2_6_66_1_2",286,"2020-11","2020-11-10",NA,"CN-14"
"47","H5N1|EPI_ISL_13352715|Anseriformes|china|NA|2021-12-17","H5N1","EPI_ISL_13352715","A/whooper_swan/Shanxi/601/2021","2021-12-17","2021.96","2021-50","Anseriformes","Anatidae","cygnus cygnus","whooper swan","bird","wild","eastern asia","china","CN","35.86166","104.195397","shanxi","CN-14","28.4560996","117.9215965",NA,NA,NA,NA,"2021-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-12-17",207,"CN-14"
"48","H5N1|EPI_ISL_13352717|Anseriformes|china|NA|2021-12-17","H5N1","EPI_ISL_13352717","A/whooper_swan/Shanxi/14/2021","2021-12-17","2021.96","2021-50","Anseriformes","Anatidae","cygnus cygnus","whooper swan","bird","wild","eastern asia","china","CN","35.86166","104.195397","shanxi","CN-14","28.4560996","117.9215965",NA,NA,NA,NA,"2021-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-12-17",209,"CN-14"
"49","H9N2|EPI_ISL_1760456|Anseriformes|china|NA|2020-11-10","H9N2","EPI_ISL_1760456","A/whooper_swan/Shanxi/SX126/2020","2020-11-10","2020.86","2020-46","Anseriformes","Anatidae","cygnus cygnus","whooper swan","bird","wild","eastern asia","china","CN","35.86166","104.195397","shanxi","CN-14","28.4560996","117.9215965",NA,NA,NA,NA,"2020-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-11-10",NA,"CN-14"
"50","H7N9|EPI_ISL_1520374|Galliformes|china|NA|2021-02-10","H7N9","EPI_ISL_1520374","A/Chicken/Shanxi/1012/2021","2021-02-10","2021.11","2021-06","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397","shanxi","CN-14","28.4560996","117.9215965",NA,NA,NA,NA,"2021-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-02-10",NA,"CN-14"
"51","H5N8|EPI_ISL_625672|Anseriformes|china|1|2020-10-17","H5N8","EPI_ISL_625672","a/mute_swan/inner_mongolia/w2-1/2020","2020-10-17","2020.79","2020-42","Anseriformes","Anatidae","cygnus olor","mute swan","bird","wild","eastern asia","china","CN","35.86166","104.195397","nei mongol","CN-15","38.852843","105.7008601",NA,NA,NA,NA,"2020-10",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-10","2020-10-17",1,"CN-15"
"52","H5N1|EPI_ISL_china_20230842|Anseriformes|china|19|2021-11-25","H5N1","EPI_ISL_china_20230842","a/tundra_swan/inner_mongolia/wf646/2021","2021-11-25","2021.9","2021-47","Anseriformes","Anatidae","cygnus columbianus","tundra swan","bird","wild","eastern asia","china","CN","35.86166","104.195397","nei mongol","CN-15","38.852843","105.7008601",NA,NA,NA,NA,"2021-11",1,1,1,1,1,1,1,1,"1_1_1_1_1_1_1_1",19,"2021-11","2021-11-25",153,"CN-15"
"53","H5N1|EPI_ISL_china_20230838|Anseriformes|china|22|2021-10-16","H5N1","EPI_ISL_china_20230838","a/tundra_swan/inner_mongolia/wf31/2021","2021-10-16","2021.79","2021-41","Anseriformes","Anatidae","cygnus columbianus","tundra swan","bird","wild","eastern asia","china","CN","35.86166","104.195397","nei mongol","CN-15","38.852843","105.7008601",NA,NA,NA,NA,"2021-10",2,1,9,1,1,4,1,1,"2_1_9_1_1_4_1_1",22,"2021-10","2021-10-16",151,"CN-15"
"54","H5N1|EPI_ISL_china_20230839|Anseriformes|china|22|2021-10-16","H5N1","EPI_ISL_china_20230839","a/tundra_swan/inner_mongolia/wf11/2021","2021-10-16","2021.79","2021-41","Anseriformes","Anatidae","cygnus columbianus","tundra swan","bird","wild","eastern asia","china","CN","35.86166","104.195397","nei mongol","CN-15","38.852843","105.7008601",NA,NA,NA,NA,"2021-10",2,1,9,1,1,4,1,1,"2_1_9_1_1_4_1_1",22,"2021-10","2021-10-16",152,"CN-15"
"55","H7N9|EPI_ISL_379672|Galliformes|china|NA|2017-06-06","H7N9","EPI_ISL_379672","A/chicken/Inner_Mongolia/SD188/2017","2017-06-06","2017.43","2017-23","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397","nei mongol","CN-15","38.852843","105.7008601",NA,NA,NA,NA,"2017-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-06-06",203,"CN-15"
