"","tipnames","virus.subtype","isolate.id","isolate.name","collection.date","collection.datedecimal","collection.dateweek","host.order","host.family","host.sciname","host.commonname","host.isbird","host.isdomestic","collection.region.name","collection.country.name","collection.country.code","collection.country.lat","collection.country.long","collection.subdiv1.name","collection.subdiv1.code","collection.subdiv1.lat","collection.subdiv1.long","collection.subdiv2.name","collection.subdiv2.code","collection.subdiv2.lat","collection.subdiv2.long","month.date","cluster.pb2","cluster.pb1","cluster.pa","cluster.ha","cluster.np","cluster.na","cluster.mp","cluster.ns","cluster.profile","cluster.genome","date.year.month","collection.tipdate","group","best_location_code"
"23","H5N6|EPI_ISL_18000337|NA|china|NA|2022-02-27","H5N6","EPI_ISL_18000337","A/Jiangxi/16791/2022","2022-02-27","2022.16","2022-08","NA","NA","NA",NA,"other","wild","eastern asia","china","CN","35.86166","104.195397","jiangxi","CN-36","29.1557051","113.7157613",NA,NA,NA,NA,"2022-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-02-27",NA,"CN-36"
"24","H5N6|EPI_ISL_18058053|Anseriformes|china|NA|2021-03-12","H5N6","EPI_ISL_18058053","A/duck/Shandong/SD0261/2021","2021-03-12","2021.19","2021-10","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","shandong","CN-37","36.674306","117.059933",NA,NA,NA,NA,"2021-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-03-12",NA,"CN-37"
"25","H5N6|EPI_ISL_china_1|Galliformes|china|314|2022-02-28","H5N6","EPI_ISL_china_1","a/chicken/shandong/2.28tafc4-f/2022","2022-02-28","2022.16","2022-09","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397","shandong","CN-37","36.674306","117.059933",NA,NA,NA,NA,"2022-02",20,13,50,60,11,12,1,62,"20_13_50_60_11_12_1_62",314,"2022-02","2022-02-28",NA,"CN-37"
"26","H5N6|EPI_ISL_696599|environment|china|NA|2018-11-29","H5N6","EPI_ISL_696599","A/environment/Henan/11.29_XXHM003-E/2018","2018-11-29","2018.91","2018-48","environment","environment","environment","environment","other","wild","eastern asia","china","CN","35.86166","104.195397","henan","CN-41","32.1277675","114.0791925",NA,NA,NA,NA,"2018-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018-11-29",21,"CN-41"
"27","H5N6|EPI_ISL_11208197|Anseriformes|china|73|2021-12-01","H5N6","EPI_ISL_11208197","a/duck/hunan/s40268/2021","2021-12-01","2021.92","2021-48","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","hunan","CN-43","27.2498042","113.6176643",NA,NA,NA,NA,"2021-12",20,13,50,1,11,10,1,9,"20_13_50_1_11_10_1_9",73,"2021-12","2021-12-01",NA,"CN-43"
"28","H5N6|EPI_ISL_11208196|Anseriformes|china|126|2021-12-01","H5N6","EPI_ISL_11208196","a/duck/hunan/s40199/2021","2021-12-01","2021.92","2021-48","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","hunan","CN-43","27.2498042","113.6176643",NA,NA,NA,NA,"2021-12",3,18,3,1,16,20,1,11,"3_18_3_1_16_20_1_11",126,"2021-12","2021-12-01",NA,"CN-43"
"29","NA|EPI_ISL_697392|Anseriformes|china|NA|2018-05-29",NA,"EPI_ISL_697392","A/duck/Hunan/5.29_YYGK77P3-OC/2018","2018-05-29","2018.41","2018-22","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","hunan","CN-43","27.2498042","113.6176643",NA,NA,NA,NA,"2018-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018-05-29",NA,"CN-43"
"30","H5N6|EPI_ISL_16466440|NA|china|126|2022-11-11","H5N6","EPI_ISL_16466440","a/changsha/1/2022","2022-11-11","2022.86","2022-45","NA","NA","NA",NA,"other","wild","eastern asia","china","CN","35.86166","104.195397","hunan","CN-43","27.2498042","113.6176643",NA,NA,NA,NA,"2022-11",3,18,3,1,16,20,1,11,"3_18_3_1_16_20_1_11",126,"2022-11","2022-11-11",NA,"CN-43"
"31","H5N6|EPI_ISL_5159426|NA|china|NA|2021-09-11","H5N6","EPI_ISL_5159426","A/Hunan/10117/2021","2021-09-11","2021.69","2021-36","NA","NA","NA",NA,"other","wild","eastern asia","china","CN","35.86166","104.195397","hunan","CN-43","27.2498042","113.6176643",NA,NA,NA,NA,"2021-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-09-11",NA,"CN-43"
"32","H5N6|EPI_ISL_6760687|Anseriformes|china|126|2021-08","H5N6","EPI_ISL_6760687","a/goose/guangdong/211057/2021",NA,NA,"2021-08","Anseriformes","Anatidae","anatidae (goose sp.)","goose sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","guangdong","CN-44","23.2600355","113.25139",NA,NA,NA,NA,NA,3,18,3,1,16,20,1,11,"3_18_3_1_16_20_1_11",126,"2021-08","2021-08",5,"CN-44"
"33","H5N6|EPI_ISL_11208200|Anseriformes|china|126|2021-12-08","H5N6","EPI_ISL_11208200","a/goose/guangdong/s4751/2021","2021-12-08","2021.93","2021-49","Anseriformes","Anatidae","anatidae (goose sp.)","goose sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","guangdong","CN-44","23.2600355","113.25139",NA,NA,NA,NA,"2021-12",3,18,3,1,16,20,1,11,"3_18_3_1_16_20_1_11",126,"2021-12","2021-12-08",NA,"CN-44"
"34","H5N6|EPI_ISL_6772898|Anseriformes|china|209|2021-08","H5N6","EPI_ISL_6772898","a/goose/guangdong/211106-2/2021",NA,NA,"2021-08","Anseriformes","Anatidae","anatidae (goose sp.)","goose sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","guangdong","CN-44","23.2600355","113.25139",NA,NA,NA,NA,NA,3,2,71,1,1,20,1,2,"3_2_71_1_1_20_1_2",209,"2021-08","2021-08",7,"CN-44"
"35","H5N6|EPI_ISL_6757629|Anseriformes|china|290|2021-03","H5N6","EPI_ISL_6757629","a/duck/guangdong/21314/2021",NA,NA,"2021-03","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","guangdong","CN-44","23.2600355","113.25139",NA,NA,NA,NA,NA,26,23,46,1,13,50,1,30,"26_23_46_1_13_50_1_30",290,"2021-03","2021-03",NA,"CN-44"
"36","H5N6|EPI_ISL_16208999|NA|china|126|2021-09-19","H5N6","EPI_ISL_16208999","a/guangdong/lgf/2021","2021-09-19","2021.72","2021-37","NA","NA","NA",NA,"other","wild","eastern asia","china","CN","35.86166","104.195397","guangdong","CN-44","23.2600355","113.25139",NA,NA,NA,NA,"2021-09",3,36,3,1,16,20,1,11,"3_36_3_1_16_20_1_11",126,"2021-09","2021-09-19",NA,"CN-44"
"37","H5N6|EPI_ISL_15613574|NA|china|NA|2021-08-19","H5N6","EPI_ISL_15613574","A/Guangdong/1/2021","2021-08-19","2021.63","2021-33","NA","NA","NA",NA,"other","wild","eastern asia","china","CN","35.86166","104.195397","guangdong","CN-44","23.2600355","113.25139",NA,NA,NA,NA,"2021-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-08-19",5,"CN-44"
"38","H5N6|EPI_ISL_6772737|Galliformes|china|127|2021-08","H5N6","EPI_ISL_6772737","a/chicken/guangdong/211064-2/2021",NA,NA,"2021-08","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397","guangdong","CN-44","23.2600355","113.25139",NA,NA,NA,NA,NA,26,1,30,1,13,25,1,25,"26_1_30_1_13_25_1_25",127,"2021-08","2021-08",4,"CN-44"
"39","H5N6|EPI_ISL_6772739|Galliformes|china|127|2021-08","H5N6","EPI_ISL_6772739","a/chicken/guangdong/211064-4/2021",NA,NA,"2021-08","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397","guangdong","CN-44","23.2600355","113.25139",NA,NA,NA,NA,NA,26,1,30,1,13,25,1,25,"26_1_30_1_13_25_1_25",127,"2021-08","2021-08",6,"CN-44"
"40","H5N6|EPI_ISL_6772736|Galliformes|china|127|2021-08","H5N6","EPI_ISL_6772736","a/chicken/guangdong/211064-1/2021",NA,NA,"2021-08","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397","guangdong","CN-44","23.2600355","113.25139",NA,NA,NA,NA,NA,26,1,30,1,13,25,1,25,"26_1_30_1_13_25_1_25",127,"2021-08","2021-08",NA,"CN-44"
"41","H5N6|EPI_ISL_7457654|Galliformes|china|209|2021-08","H5N6","EPI_ISL_7457654","a/chicken/guangdong/211106-3/2021",NA,NA,"2021-08","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397","guangdong","CN-44","23.2600355","113.25139",NA,NA,NA,NA,NA,3,2,3,1,1,20,1,2,"3_2_3_1_1_20_1_2",209,"2021-08","2021-08",7,"CN-44"
"42","H5N6|EPI_ISL_340823|environment|china|NA|2018-04-02","H5N6","EPI_ISL_340823","A/Env/Guangdong/zhanjiang/C18277136/2018-04-02/NA","2018-04-02","2018.25","2018-14","environment","environment","environment","environment","other","wild","eastern asia","china","CN","35.86166","104.195397","guangdong","CN-44","23.2600355","113.25139",NA,NA,NA,NA,"2018-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018-04-02",12,"CN-44"
"43","H5N6|EPI_ISL_340815|environment|china|NA|2017-11-27","H5N6","EPI_ISL_340815","A/Env/Guangdong/C172752326/FSH/2017-11-27/NA","2017-11-27","2017.9","2017-48","environment","environment","environment","environment","other","wild","eastern asia","china","CN","35.86166","104.195397","guangdong","CN-44","23.2600355","113.25139",NA,NA,NA,NA,"2017-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-11-27",13,"CN-44"
"44","H5N6|EPI_ISL_340809|environment|china|NA|2017-12-26","H5N6","EPI_ISL_340809","A/Env/Guangdong/Foshan/C172750608/2017-12-26/NA","2017-12-26","2017.98","2017-52","environment","environment","environment","environment","other","wild","eastern asia","china","CN","35.86166","104.195397","guangdong","CN-44","23.2600355","113.25139",NA,NA,NA,NA,"2017-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-12-26",25,"CN-44"
"45","H5N6|EPI_ISL_340813|environment|china|NA|2017-11-14","H5N6","EPI_ISL_340813","A/Env/Guangdong/C17272382/SHG/2017-11-14/NA","2017-11-14","2017.87","2017-46","environment","environment","environment","environment","other","wild","eastern asia","china","CN","35.86166","104.195397","guangdong","CN-44","23.2600355","113.25139",NA,NA,NA,NA,"2017-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-11-14",NA,"CN-44"
"46","H5N6|EPI_ISL_11208194|Anseriformes|china|213|2021-10-18","H5N6","EPI_ISL_11208194","a/duck/guangxi/s31116/2021","2021-10-18","2021.79","2021-42","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","guangxi","CN-45","22.826617","108.344126",NA,NA,NA,NA,"2021-10",3,50,3,1,1,10,1,9,"3_50_3_1_1_10_1_9",213,"2021-10","2021-10-18",NA,"CN-45"
"47","H5N6|EPI_ISL_3770740|NA|china|73|2021-07-14","H5N6","EPI_ISL_3770740","a/gx-guilin/11151/2021","2021-07-14","2021.53","2021-28","NA","NA","NA",NA,"other","wild","eastern asia","china","CN","35.86166","104.195397","guangxi","CN-45","22.826617","108.344126",NA,NA,NA,NA,"2021-07",20,13,68,1,11,38,1,9,"20_13_68_1_11_38_1_9",73,"2021-07","2021-07-14",NA,"CN-45"
"48","H5N6|EPI_ISL_3770721|NA|china|287|2021-02-27","H5N6","EPI_ISL_3770721","A/GX-hechi/01/2021","2021-02-27","2021.16","2021-08","NA","NA","NA",NA,"other","wild","eastern asia","china","CN","35.86166","104.195397","guangxi","CN-45","22.826617","108.344126",NA,NA,NA,NA,"2021-02",53,39,67,39,9,10,26,9,"53_39_67_39_9_10_26_9",287,"2021-02","2021-02-27",NA,"CN-45"
"49","H5N6|EPI_ISL_337280|NA|china|NA|2017-11-17","H5N6","EPI_ISL_337280","A/Guangxi/13486/2017","2017-11-17","2017.88","2017-46","NA","NA","NA",NA,"other","wild","eastern asia","china","CN","35.86166","104.195397","guangxi","CN-45","22.826617","108.344126",NA,NA,NA,NA,"2017-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-11-17",NA,"CN-45"
"50","H5N6|EPI_ISL_283970|Struthioniformes|china|NA|2017-06-28","H5N6","EPI_ISL_283970","A/Ostrich/Guangxi/GX-1/_/NA","2017-06-28","2017.49","2017-26","Struthioniformes","Struthionidae","struthio camelus","common ostrich","bird","wild","eastern asia","china","CN","35.86166","104.195397","guangxi","CN-45","22.826617","108.344126",NA,NA,NA,NA,"2017-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-06-28",NA,"CN-45"
"51","H5N6|EPI_ISL_707469|Anseriformes|china|NA|2017-12-29","H5N6","EPI_ISL_707469","A/duck/Hainan/12.29_HKPL002-C/2017","2017-12-29","2017.99","2017-52","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","hainan","CN-46","35.8785506","120.0512758",NA,NA,NA,NA,"2017-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-12-29",NA,"CN-46"
"52","H5N6|EPI_ISL_1081369|NA|china|204|2021-01-02","H5N6","EPI_ISL_1081369","A/Chongqing/00013/2021","2021-01-02","2021","2021-53","NA","NA","NA",NA,"other","wild","eastern asia","china","CN","35.86166","104.195397","chongqing","CN-50","29.56301","106.551557",NA,NA,NA,NA,"2021-01",34,8,59,23,4,12,2,29,"34_8_59_23_4_12_2_29",204,"2021-01","2021-01-02",NA,"CN-50"
"53","H5N6|EPI_ISL_4568644|NA|china|NA|2021-07-09","H5N6","EPI_ISL_4568644","A/Chongqing/02/2021","2021-07-09","2021.52","2021-27","NA","NA","NA",NA,"other","wild","eastern asia","china","CN","35.86166","104.195397","chongqing","CN-50","29.56301","106.551557",NA,NA,NA,NA,"2021-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-09",NA,"CN-50"
"54","H5N6|EPI_ISL_6914131|Galliformes|china|61|2021-06-10","H5N6","EPI_ISL_6914131","a/chicken/chongqing/h1/2021","2021-06-10","2021.44","2021-23","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397","chongqing","CN-50","29.56301","106.551557",NA,NA,NA,NA,"2021-06",18,12,18,1,4,60,1,11,"18_12_18_1_4_60_1_11",61,"2021-06","2021-06-10",NA,"CN-50"
"55","H5N6|EPI_ISL_6757630|Anseriformes|china|61|2021-04","H5N6","EPI_ISL_6757630","a/goose/sichuan/21406-5/2021",NA,NA,"2021-04","Anseriformes","Anatidae","anatidae (goose sp.)","goose sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","sichuan","CN-51","30.632278","104.086793",NA,NA,NA,NA,NA,18,12,18,1,4,12,1,11,"18_12_18_1_4_12_1_11",61,"2021-04","2021-04",2,"CN-51"
"56","H5N6|EPI_ISL_6760683|Anseriformes|china|61|2021-07","H5N6","EPI_ISL_6760683","a/duck/sichuan/21898/2021",NA,NA,"2021-07","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","sichuan","CN-51","30.632278","104.086793",NA,NA,NA,NA,NA,18,12,18,1,4,12,1,11,"18_12_18_1_4_12_1_11",61,"2021-07","2021-07",3,"CN-51"
"57","H5N6|EPI_ISL_6760679|Anseriformes|china|61|2021-07","H5N6","EPI_ISL_6760679","a/duck/sichuan/21826-5/2021",NA,NA,"2021-07","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","sichuan","CN-51","30.632278","104.086793",NA,NA,NA,NA,NA,18,12,18,1,4,12,1,11,"18_12_18_1_4_12_1_11",61,"2021-07","2021-07",NA,"CN-51"
"58","H5N6|EPI_ISL_18058056|Anseriformes|china|NA|2021-05-01","H5N6","EPI_ISL_18058056","A/duck/Sichuan/SC5698/2021","2021-05-01","2021.33","2021-17","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","sichuan","CN-51","30.632278","104.086793",NA,NA,NA,NA,"2021-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05-01",NA,"CN-51"
