tipnames	virus_subtype	collection_regionname	cluster_profile	host_simplifiedhost	lat	long
H5N8|2344b|EPI_ISL_525444|galliformes|poland|7_1_5_2_1_3_1_2|2020-01-17	H5N8	eastern europe	7_1_5_2_1_3_1_2	galliformes-domestic	52.1141994014432	19.4236724631525
H5N8|2344b|EPI_ISL_419314|galliformes|germany|7_1_5_2_1_3_1_2|2020-03-27	H5N8	western europe	7_1_5_2_1_3_1_2	galliformes-domestic	52.0090264158216	11.7027467770331
H5N8|2344b|EPI_ISL_503360|galliformes|slovakia|NA|2020-01-03	H5N8	eastern europe	NA	galliformes-domestic	48.7152910172137	19.4731651408513
H5N2|2344b|EPI_ISL_603234|anseriformes|bulgaria|NA|2020-02-11	H5N2	eastern europe	NA	anseriformes-domestic	42.7584172195881	25.2179149681535
H5N8|2344b|EPI_ISL_5099478|anseriformes|germany|NA|2021-02-17	H5N8	western europe	NA	anseriformes-domestic	52.4686720071996	13.4043192497063
H5N8|2344b|EPI_ISL_683752|anseriformes|italy|NA|2020-11-21	H5N8	southern europe	NA	anseriformes-wild	42.7080607219025	12.208345049127
H5N8|2344b|EPI_ISL_419345|galliformes|bulgaria|NA|2018-09-19	H5N8	eastern europe	NA	galliformes-domestic	42.7584172195881	25.2179149681535
H5N1|2344b|EPI_ISL_9162331|galliformes|belgium|NA|2022-01-04	H5N1	western europe	NA	galliformes-wild	50.64017310615	4.66939027974939
H5N1|2344b|EPI_ISL_15585919|galliformes|united_kingdom|NA|2022-10-17	H5N1	northern europe	NA	galliformes-domestic	54.0438440515314	-2.78687513666638
H5N1|2344b|EPI_ISL_15676638|anseriformes|croatia|NA|2022-10-18	H5N1	southern europe	NA	anseriformes-wild	45.0210446789036	16.3887129948206
H5N1|2344b|EPI_ISL_13465456|pelecaniformes|israel|NA|2021-11-29	H5N1	western asia	NA	other-bird	31.4459854424407	35.0090837317994
H5N1|2344b|EPI_ISL_9161618|galliformes|belgium|NA|2021-12-27	H5N1	western europe	NA	galliformes-domestic	50.64017310615	4.66939027974939
H5N1|2344b|EPI_ISL_14571443|anseriformes|germany|NA|2021-10-30	H5N1	western europe	NA	anseriformes-domestic	54.1814850326718	9.81577342948134
H5N1|2344b|EPI_ISL_13370616|anseriformes|united_kingdom|NA|2021-12-21	H5N1	northern europe	NA	anseriformes-domestic	54.0438440515314	-2.78687513666638
H5N1|2344b|EPI_ISL_16831026|anseriformes|japan|NA|2022-02-08	H5N1	eastern asia	NA	anseriformes-wild	37.3996665395305	137.574137168765
H5N1|2344b|EPI_ISL_8882171|galliformes|italy|NA|2021-12-23	H5N1	southern europe	NA	galliformes-domestic	42.7080607219025	12.208345049127
H5N1|2344b|EPI_ISL_11007536|carnivora|slovenia|NA|2022-01-05	H5N1	southern europe	NA	mammal	46.124137393352	14.813678667363
H5N1|NA|EPI_ISL_18058690|columbiformes|austria|NA|2023-05-23	H5N1	western europe	NA	other-bird	47.5942901543001	14.1261824377155
H5N1|2344b|EPI_ISL_17599531|passeriformes|belgium|NA|2023-03-07	H5N1	western europe	NA	other-bird	50.64017310615	4.66939027974939
H5N1|2344b|EPI_ISL_18432793|falconiformes|germany|NA|2023-09-06	H5N1	western europe	NA	other-bird	51.0528694457593	13.3447264729352
H5N1|2344b|EPI_ISL_14751461|anseriformes|netherlands|NA|2022-07-25	H5N1	western europe	NA	anseriformes-wild	52.2573048104135	5.56251311224367
H5N1|2344b|EPI_ISL_15925879|anseriformes|netherlands|NA|2022-11-09	H5N1	western europe	NA	anseriformes-wild	52.2573048104135	5.56251311224367
H5N1|2344b|EPI_ISL_14917942|galliformes|poland|NA|2022-07-21	H5N1	eastern europe	NA	galliformes-domestic	52.1141994014432	19.4236724631525
H5N1|NA|EPI_ISL_9401912|anseriformes|croatia|NA|2022-01-20	H5N1	southern europe	NA	anseriformes-wild	45.0210446789036	16.3887129948206
H5N1|2344b|EPI_ISL_17679727|galliformes|slovakia|NA|2023-01-30	H5N1	eastern europe	NA	galliformes-domestic	48.7152910172137	19.4731651408513
H6N5|2344b|EPI_ISL_328956|anseriformes|netherlands|NA|2015-09-05	H6N5	western europe	NA	anseriformes-wild	52.2573048104135	5.56251311224367
H12N5|2344b|EPI_ISL_291191|anseriformes|netherlands|NA|2015-08-06	H12N5	western europe	NA	anseriformes-wild	52.2573048104135	5.56251311224367
H11N2|2344b|EPI_ISL_399475|anseriformes|belgium|NA|2016-11-26	H11N2	western europe	NA	anseriformes-wild	50.64017310615	4.66939027974939
H7N7|2344b|EPI_ISL_192665|galliformes|netherlands|NA|2015-03-11	H7N7	western europe	NA	galliformes-domestic	52.0617180422494	5.94466833784019
H10N5|NA|EPI_ISL_502609|anseriformes|belgium|NA|2017-01-10	H10N5	western europe	NA	anseriformes-wild	50.64017310615	4.66939027974939
H5N1|2344b|EPI_ISL_16831291|galliformes|japan|NA|2022-04-13	H5N1	eastern asia	NA	galliformes-domestic	37.3996665395305	137.574137168765
H5N1|2344b|EPI_ISL_15063426|galliformes|japan|NA|2021-12-12	H5N1	eastern asia	NA	galliformes-domestic	40.7809617343859	140.828641268451
H3N6|NA|EPI_ISL_16209279|anseriformes|mongolia|NA|2021-05-01	H3N6	eastern asia	NA	anseriformes-wild	46.9660284560213	103.138307461425
H3N6|2344b|EPI_ISL_697690|anseriformes|mongolia|NA|2018-09-02	H3N6	eastern asia	NA	anseriformes-wild	46.9660284560213	103.138307461425
H3N6|2344b|EPI_ISL_503350|anseriformes|mongolia|NA|2019-09-13	H3N6	eastern asia	NA	anseriformes-wild	46.9660284560213	103.138307461425
H3N8|2344b|EPI_ISL_400277|anseriformes|russia|NA|2019-10-12	H3N8	eastern asia	NA	anseriformes-wild	53.5593936765214	109.267398204686
H6N3|2344b|EPI_ISL_400278|anseriformes|russia|NA|2019-10-12	H6N3	eastern asia	NA	anseriformes-wild	53.5593936765214	109.267398204686
H3N8|2344b|EPI_ISL_355937|charadriiformes|russia|NA|2018-08-26	H3N8	central asia	NA	charadriiformes-wild	55.4734051858522	64.8219230597649
H6N1|2344b|EPI_ISL_2234829|galliformes|ireland|NA|2021-03-01	H6N1	northern europe	NA	galliformes-domestic	53.1625189533631	-8.16313556364258
H1N1|NA|EPI_ISL_397392|anseriformes|russia|NA|2013-10-01	H1N1	eastern europe	NA	anseriformes-wild	55.6406420692902	37.6789932871434
H7N3|2344b|EPI_ISL_331290|anseriformes|russia|NA|2018-01-23	H7N3	eastern europe	NA	anseriformes-wild	43.0199724243525	46.8879064209307
H4N2|2344b|EPI_ISL_502614|anseriformes|belgium|NA|2018-04-09	H4N2	western europe	NA	anseriformes-wild	50.64017310615	4.66939027974939
H5N5|NA|EPI_ISL_436707|anseriformes|germany|NA|2017-02-23	H5N5	western europe	NA	anseriformes-wild	54.1814850326718	9.81577342948134
H5N5|2344b|EPI_ISL_243698|anseriformes|croatia|NA|2017-01-20	H5N5	southern europe	NA	anseriformes-wild	45.0210446789036	16.3887129948206
H5N5|2344b|EPI_ISL_287565|anseriformes|netherlands|NA|2016-12-13	H5N5	western europe	NA	anseriformes-wild	52.0617180422494	5.94466833784019
H10N7|2344b|EPI_ISL_394155|galliformes|netherlands|NA|2017-09-27	H10N7	western europe	NA	galliformes-domestic	52.2573048104135	5.56251311224367
H6N2|2344b|EPI_ISL_18435942|anseriformes|netherlands|NA|2022-10-12	H6N2	western europe	NA	anseriformes-wild	52.2573048104135	5.56251311224367
H3N8|2344b|EPI_ISL_14931849|anseriformes|russia|NA|2021-11-07	H3N8	eastern europe	NA	anseriformes-wild	55.6406420692902	37.6789932871434
H4N6|2344b|EPI_ISL_502594|anseriformes|belgium|NA|2018-09-29	H4N6	western europe	NA	anseriformes-wild	50.64017310615	4.66939027974939
H1N1|2344b|EPI_ISL_7623045|anseriformes|belgium|NA|2020-09-12	H1N1	western europe	NA	anseriformes-wild	50.64017310615	4.66939027974939
H5N3|2344b|EPI_ISL_825173|anseriformes|netherlands|NA|2018-12-24	H5N3	western europe	NA	anseriformes-wild	52.2573048104135	5.56251311224367
H3N8|2344b|EPI_ISL_1240993|anseriformes|russia|NA|2020-08-29	H3N8	central asia	NA	anseriformes-wild	55.2762232202593	79.7845914423443
H4N6|2344b|EPI_ISL_697695|anseriformes|mongolia|NA|2018-09-02	H4N6	eastern asia	NA	anseriformes-wild	46.9660284560213	103.138307461425
H12N5|2344b|EPI_ISL_337402|anseriformes|russia|NA|2018-09-29	H12N5	central asia	NA	anseriformes-wild	55.2762232202593	79.7845914423443
H12N5|2344b|EPI_ISL_337571|anseriformes|russia|NA|2018-10-01	H12N5	central asia	NA	anseriformes-wild	55.2762232202593	79.7845914423443
H2N3|2344b|EPI_ISL_209128|anseriformes|mongolia|NA|2015-08-31	H2N3	eastern asia	NA	anseriformes-wild	46.9660284560213	103.138307461425
H3N8|2344b|EPI_ISL_503359|anseriformes|mongolia|NA|2019-09-20	H3N8	eastern asia	NA	anseriformes-wild	46.9660284560213	103.138307461425
H6N2|2344b|EPI_ISL_16886946|anseriformes|south_korea|NA|2019-11-27	H6N2	eastern asia	NA	anseriformes-wild	36.341057964317	127.784630688405
H14N3|2344b|EPI_ISL_400267|anseriformes|russia|NA|2019-09-07	H14N3	central asia	NA	anseriformes-wild	55.2762232202593	79.7845914423443
H3N8|2344b|EPI_ISL_400275|anseriformes|russia|NA|2019-08-31	H3N8	central asia	NA	anseriformes-wild	56.0596108837778	73.3669499849514
H5N8|2344b|EPI_ISL_419348|galliformes|bulgaria|NA|2017-10-19	H5N8	eastern europe	NA	galliformes-domestic	42.7584172195881	25.2179149681535
H5N8|NA|EPI_ISL_309194|anseriformes|belgium|NA|2017-02-27	H5N8	western europe	NA	anseriformes-wild	50.64017310615	4.66939027974939
H5N8|2344b|EPI_ISL_238196|anseriformes|croatia|NA|2016-10-30	H5N8	southern europe	NA	anseriformes-wild	45.0210446789036	16.3887129948206
H5N8|2344b|EPI_ISL_255398|anseriformes|hungary|NA|2016-11-26	H5N8	eastern europe	NA	anseriformes-wild	47.1703761996839	19.3977670199114
H5N8|2344b|EPI_ISL_300703|anseriformes|poland|NA|2017-02-06	H5N8	eastern europe	NA	anseriformes-domestic	52.1141994014432	19.4236724631525
H5N8|2344b|EPI_ISL_419357|anseriformes|bulgaria|NA|2018-04-17	H5N8	eastern europe	NA	anseriformes-wild	42.7584172195881	25.2179149681535
H5N8|2344b|EPI_ISL_275283|galliformes|russia|NA|2017-03-05	H5N8	eastern europe	NA	galliformes-domestic	55.6406420692902	37.6789932871434
H5N8|2344b|EPI_ISL_340075|galliformes|russia|NA|2017-05-12	H5N8	eastern europe	NA	galliformes-domestic	55.3847196142087	50.9399477925889
H5N8|NA|EPI_ISL_266537|galliformes|belgium|NA|2017-02-08	H5N8	western europe	NA	galliformes-domestic	50.64017310615	4.66939027974939
H5N8|2344b|EPI_ISL_436142|anseriformes|germany|NA|2016-12-16	H5N8	western europe	NA	anseriformes-domestic	52.0090264158216	11.7027467770331
H5N8|2344b|EPI_ISL_1121144|galliformes|france|NA|2016-11-14	H5N8	western europe	NA	galliformes-domestic	45.5190780558984	4.54715006428513
H5N8|2344b|EPI_ISL_268632|anseriformes|netherlands|NA|2016-12-15	H5N8	western europe	NA	anseriformes-wild	52.4448999895994	6.44900146928843
H5N8|2344b|EPI_ISL_247722|anseriformes|russia|NA|2017-01-06	H5N8	central asia	NA	anseriformes-wild	65.951077439978	95.3658732364833
H5N8|2344b|EPI_ISL_280673|anseriformes|switzerland|NA|2017-08-10	H5N8	western europe	NA	anseriformes-wild	46.8020016321822	8.22737507663364
H5N8|2344b|EPI_ISL_282143|anseriformes|italy|NA|2017-08-05	H5N8	southern europe	NA	anseriformes-wild	42.7080607219025	12.208345049127
H3N8|2344b|EPI_ISL_1184515|anseriformes|russia|NA|2020-08-29	H3N8	central asia	NA	anseriformes-wild	55.2762232202593	79.7845914423443
H5N8|2344b|EPI_ISL_17086226|environment|japan|NA|2020-11-15	H5N8	eastern asia	NA	environment	34.217379070784	133.968927545016
H10N4|2344b|EPI_ISL_14393464|charadriiformes|belgium|NA|2022-03-04	H10N4	western europe	NA	charadriiformes-wild	50.64017310615	4.66939027974939
H1N1|2344b|EPI_ISL_502736|anseriformes|belgium|NA|2017-11-19	H1N1	western europe	NA	anseriformes-wild	50.64017310615	4.66939027974939
H7N5|2344b|EPI_ISL_267186|anseriformes|netherlands|NA|2014-10-28	H7N5	western europe	NA	anseriformes-wild	52.2573048104135	5.56251311224367
H6N8|2344b|EPI_ISL_243457|anseriformes|netherlands|NA|2014-12-15	H6N8	western europe	NA	anseriformes-wild	52.2573048104135	5.56251311224367
H5N3|2344b|EPI_ISL_502616|anseriformes|belgium|NA|2016-09-25	H5N3	western europe	NA	anseriformes-wild	50.64017310615	4.66939027974939
H11N1|2344b|EPI_ISL_502597|anseriformes|belgium|NA|2017-09-22	H11N1	western europe	NA	anseriformes-wild	50.64017310615	4.66939027974939
H5N3|2344b|EPI_ISL_502596|anseriformes|belgium|NA|2017-08-29	H5N3	western europe	NA	anseriformes-wild	50.64017310615	4.66939027974939
H11N7|2344b|EPI_ISL_399472|anseriformes|belgium|NA|2015-09-29	H11N7	western europe	NA	anseriformes-wild	50.64017310615	4.66939027974939
H3N8|2344b|EPI_ISL_502599|anseriformes|belgium|NA|2017-10-04	H3N8	western europe	NA	anseriformes-wild	50.64017310615	4.66939027974939
H6N2|2344b|EPI_ISL_267352|anseriformes|netherlands|NA|2014-10-28	H6N2	western europe	NA	anseriformes-wild	52.2573048104135	5.56251311224367
H11N9|2344b|EPI_ISL_267368|charadriiformes|netherlands|NA|2015-01-16	H11N9	western europe	NA	charadriiformes-wild	52.2573048104135	5.56251311224367
H6N8|2344b|EPI_ISL_399552|anseriformes|belgium|NA|2016-09-08	H6N8	western europe	NA	anseriformes-wild	50.64017310615	4.66939027974939
H5N3|2344b|EPI_ISL_234407|anseriformes|poland|NA|2014-01-18	H5N3	eastern europe	NA	anseriformes-wild	52.1141994014432	19.4236724631525
H5N1|2344b|EPI_ISL_234408|anseriformes|poland|NA|2015-11-26	H5N1	eastern europe	NA	anseriformes-wild	52.1141994014432	19.4236724631525
H5N3|2344b|EPI_ISL_502603|anseriformes|belgium|NA|2016-11-04	H5N3	western europe	NA	anseriformes-wild	50.64017310615	4.66939027974939
H3N8|2344b|EPI_ISL_373082|anseriformes|netherlands|NA|2013-10-08	H3N8	western europe	NA	anseriformes-wild	52.2573048104135	5.56251311224367
H4N1|2344b|EPI_ISL_697696|anseriformes|mongolia|NA|2018-09-02	H4N1	eastern asia	NA	anseriformes-wild	46.9660284560213	103.138307461425
H12N5|2344b|EPI_ISL_400280|anseriformes|russia|NA|2019-10-13	H12N5	eastern asia	NA	anseriformes-wild	53.5593936765214	109.267398204686
H1N1|2344b|EPI_ISL_1184524|anseriformes|russia|NA|2020-08-29	H1N1	central asia	NA	anseriformes-wild	55.2762232202593	79.7845914423443
H12N5|2344b|EPI_ISL_1241001|anseriformes|russia|NA|2020-08-29	H12N5	central asia	NA	anseriformes-wild	55.2762232202593	79.7845914423443
H1N2|2344b|EPI_ISL_400288|anseriformes|russia|NA|2019-09-01	H1N2	central asia	NA	anseriformes-wild	56.0596108837778	73.3669499849514
H5N1|2344b|EPI_ISL_15063424|anseriformes|japan|NA|2021-12-05	H5N1	eastern asia	NA	anseriformes-wild	35.5094511865639	140.198261340312
H1N1|2344b|EPI_ISL_400286|anseriformes|russia|NA|2019-09-07	H1N1	central asia	NA	anseriformes-wild	55.2762232202593	79.7845914423443
H4N6|2344b|EPI_ISL_400274|anseriformes|russia|NA|2019-09-08	H4N6	central asia	NA	anseriformes-wild	55.2762232202593	79.7845914423443
H4N2|2344b|EPI_ISL_1041179|anseriformes|russia|NA|2020-08-29	H4N2	central asia	NA	anseriformes-wild	56.0596108837778	73.3669499849514
H5N1|2344b|EPI_ISL_16832031|galliformes|japan|NA|2022-05-14	H5N1	eastern asia	NA	galliformes-domestic	37.3996665395305	137.574137168765
H4N6|2344b|EPI_ISL_209131|anseriformes|mongolia|NA|2015-08-31	H4N6	eastern asia	NA	anseriformes-wild	46.9660284560213	103.138307461425
H3N8|2344b|EPI_ISL_400269|anseriformes|russia|NA|2019-09-07	H3N8	central asia	NA	anseriformes-wild	55.2762232202593	79.7845914423443
H5N6|2344b|EPI_ISL_6780544|anseriformes|vietnam|NA|2017-11-14	H5N6	south-eastern asia	NA	anseriformes-wild	21.2469577052491	107.28314604976
H3N8|NA|EPI_ISL_333974|anseriformes|vietnam|NA|2016-07-21	H3N8	south-eastern asia	NA	anseriformes-wild	16.5422416723933	106.354375350692
H3N8|2344b|EPI_ISL_13566016|environment|china|NA|2018-11-14	H3N8	eastern asia	NA	environment	22.3811126788417	114.134916756993
H3N2|2344b|EPI_ISL_14931847|anseriformes|russia|NA|2021-10-06	H3N2	eastern europe	NA	anseriformes-wild	55.6406420692902	37.6789932871434
H7N2|2344b|EPI_ISL_4056296|anseriformes|france|NA|2020-01-13	H7N2	western europe	NA	anseriformes-wild	45.5190780558984	4.54715006428513
H1N1|2344b|EPI_ISL_815400|anseriformes|netherlands|NA|2018-10-11	H1N1	western europe	NA	anseriformes-wild	52.2573048104135	5.56251311224367
H6N1|2344b|EPI_ISL_2234825|galliformes|ireland|NA|2021-03-01	H6N1	northern europe	NA	galliformes-domestic	53.1625189533631	-8.16313556364258
H5N3|2344b|EPI_ISL_15579534|anseriformes|netherlands|NA|2022-09-14	H5N3	western europe	NA	anseriformes-wild	52.2573048104135	5.56251311224367
H7N8|2344b|EPI_ISL_3663324|anseriformes|south_korea|NA|2020-11-17	H7N8	eastern asia	NA	anseriformes-wild	36.341057964317	127.784630688405
H3N6|2344b|EPI_ISL_267243|anseriformes|netherlands|NA|2014-12-15	H3N6	western europe	NA	anseriformes-wild	52.2573048104135	5.56251311224367
H12N5|2344b|EPI_ISL_331295|anseriformes|russia|NA|2017-09-03	H12N5	central asia	NA	anseriformes-wild	55.2762232202593	79.7845914423443
H3N8|2344b|EPI_ISL_337395|anseriformes|russia|NA|2018-10-01	H3N8	central asia	NA	anseriformes-wild	55.2762232202593	79.7845914423443
H3N8|2344b|EPI_ISL_17978924|anseriformes|poland|NA|2018-09-05	H3N8	eastern europe	NA	anseriformes-wild	52.1141994014432	19.4236724631525
H4N6|2344b|EPI_ISL_17508501|anseriformes|egypt|NA|2017-12-27	H4N6	northern africa	NA	anseriformes-wild	26.5331366423868	29.7934978487062
H5N2|2344b|EPI_ISL_362150|galliformes|netherlands|NA|2017-10-13	H5N2	western europe	NA	galliformes-domestic	52.2573048104135	5.56251311224367
H6N2|2344b|EPI_ISL_341563|anseriformes|egypt|NA|2017-11-19	H6N2	northern africa	NA	anseriformes-wild	26.5331366423868	29.7934978487062
H3N8|2344b|EPI_ISL_339040|anseriformes|russia|NA|2018-09-15	H3N8	eastern europe	NA	anseriformes-wild	43.0199724243525	46.8879064209307
H11N1|2344b|EPI_ISL_328977|anseriformes|netherlands|NA|2015-09-29	H11N1	western europe	NA	anseriformes-wild	52.2573048104135	5.56251311224367
NA|NA|EPI_ISL_328964|anseriformes|netherlands|NA|2015-06-05	NA	western europe	NA	anseriformes-wild	52.2573048104135	5.56251311224367
H3N8|2344b|EPI_ISL_7624143|anseriformes|belgium|NA|2021-08-28	H3N8	western europe	NA	anseriformes-wild	50.64017310615	4.66939027974939
H4N6|2344b|EPI_ISL_14389203|anseriformes|belgium|NA|2022-01-22	H4N6	western europe	NA	anseriformes-wild	50.64017310615	4.66939027974939
H3N8|2344b|EPI_ISL_17347344|anseriformes|belgium|NA|2023-01-11	H3N8	western europe	NA	anseriformes-wild	50.64017310615	4.66939027974939
H5N2|NA|EPI_ISL_17978925|anseriformes|poland|NA|2018-09-12	H5N2	eastern europe	NA	anseriformes-wild	52.1141994014432	19.4236724631525
H6N2|2344b|EPI_ISL_399580|anseriformes|belgium|NA|2016-10-13	H6N2	western europe	NA	anseriformes-wild	50.64017310615	4.66939027974939
H5N1|NA|EPI_ISL_822837|charadriiformes|netherlands|NA|2019-08-13	H5N1	western europe	NA	charadriiformes-wild	52.2573048104135	5.56251311224367
H5N1|2344b|EPI_ISL_819124|anseriformes|netherlands|NA|2019-01-23	H5N1	western europe	NA	anseriformes-wild	52.2573048104135	5.56251311224367
H10N4|2344b|EPI_ISL_14388281|anseriformes|belgium|NA|2021-09-06	H10N4	western europe	NA	anseriformes-wild	50.64017310615	4.66939027974939
H9N2|2344b|EPI_ISL_17978951|anseriformes|poland|NA|2020-11-02	H9N2	eastern europe	NA	anseriformes-wild	52.1141994014432	19.4236724631525
H3N8|2344b|EPI_ISL_400285|anseriformes|russia|NA|2019-08-31	H3N8	central asia	NA	anseriformes-wild	56.0596108837778	73.3669499849514
H3N8|2344b|EPI_ISL_337413|anseriformes|russia|NA|2018-09-15	H3N8	eastern europe	NA	anseriformes-wild	43.0199724243525	46.8879064209307
H5N1|NA|EPI_ISL_15676637|galliformes|croatia|NA|2022-05-27	H5N1	southern europe	NA	galliformes-domestic	45.0210446789036	16.3887129948206
H3N8|2344b|EPI_ISL_400271|anseriformes|russia|NA|2019-08-31	H3N8	central asia	NA	anseriformes-wild	56.0596108837778	73.3669499849514
H3N8|2344b|EPI_ISL_333615|anseriformes|russia|NA|2018-10-19	H3N8	central asia	NA	anseriformes-wild	55.2762232202593	79.7845914423443
H4N6|2344b|EPI_ISL_7622863|anseriformes|belgium|NA|2020-09-19	H4N6	western europe	NA	anseriformes-wild	50.64017310615	4.66939027974939
H1N1|2344b|EPI_ISL_502605|anseriformes|belgium|NA|2018-11-26	H1N1	western europe	NA	anseriformes-wild	50.64017310615	4.66939027974939
H12N5|2344b|EPI_ISL_331307|anseriformes|russia|NA|2018-01-23	H12N5	eastern europe	NA	anseriformes-wild	43.0199724243525	46.8879064209307
H12N5|2344b|EPI_ISL_400270|anseriformes|russia|NA|2019-09-07	H12N5	central asia	NA	anseriformes-wild	55.2762232202593	79.7845914423443
H3N8|2344b|EPI_ISL_1184533|anseriformes|russia|NA|2020-08-29	H3N8	central asia	NA	anseriformes-wild	55.2762232202593	79.7845914423443
H5N1|2344b|EPI_ISL_9221537|anseriformes|netherlands|NA|2022-01-04	H5N1	western europe	NA	anseriformes-wild	52.2573048104135	5.56251311224367
H4N6|NA|EPI_ISL_209114|anseriformes|mongolia|NA|2015-08-30	H4N6	eastern asia	NA	anseriformes-wild	46.9660284560213	103.138307461425
H3N6|2344b|EPI_ISL_387967|anseriformes|egypt|NA|2015-10-26	H3N6	northern africa	NA	anseriformes-wild	26.5331366423868	29.7934978487062
H3N5|2344b|EPI_ISL_333102|anseriformes|bangladesh|NA|2016-12-18	H3N5	southern asia	NA	anseriformes-wild	23.8299093538119	90.2865403636969
H7N1|NA|EPI_ISL_257071|anseriformes|bangladesh|NA|2015-02-22	H7N1	southern asia	NA	anseriformes-wild	23.8299093538119	90.2865403636969
H3N8|2344b|EPI_ISL_506013|anseriformes|kazakhstan|NA|2018-10-04	H3N8	central asia	NA	anseriformes-wild	53.8421826489217	69.2722074369824
H6N2|2344b|EPI_ISL_1636527|environment|japan|NA|2018-11-12	H6N2	eastern asia	NA	environment	30.9949222722596	130.419711465505
H1N1|NA|EPI_ISL_302810|anseriformes|china|NA|2016-02-26	H1N1	eastern asia	NA	anseriformes-wild	30.9806813015582	112.277189482252
H3N8|NA|EPI_ISL_209130|anseriformes|mongolia|NA|2015-08-31	H3N8	eastern asia	NA	anseriformes-wild	46.9660284560213	103.138307461425
H10N3|NA|EPI_ISL_1096148|environment|china|NA|2019-01-02	H10N3	eastern asia	NA	environment	23.82591453975	108.782865094166
H11N6|2344b|EPI_ISL_697685|anseriformes|russia|NA|2019-10-21	H11N6	eastern europe	NA	anseriformes-wild	55.6406420692902	37.6789932871434
H1N3|2344b|EPI_ISL_339038|anseriformes|russia|NA|2018-09-06	H1N3	central asia	NA	anseriformes-wild	55.2762232202593	79.7845914423443
H3N8|2344b|EPI_ISL_1240995|anseriformes|russia|NA|2020-08-29	H3N8	central asia	NA	anseriformes-wild	55.2762232202593	79.7845914423443
H3N8|2344b|EPI_ISL_1184539|anseriformes|russia|NA|2020-08-29	H3N8	central asia	NA	anseriformes-wild	55.2762232202593	79.7845914423443
H3N8|2344b|EPI_ISL_373089|anseriformes|netherlands|NA|2015-08-29	H3N8	western europe	NA	anseriformes-wild	52.2573048104135	5.56251311224367
H5N8|2344b|EPI_ISL_419364|galliformes|bulgaria|NA|2018-10-26	H5N8	eastern europe	NA	galliformes-domestic	42.7584172195881	25.2179149681535
H5N8|2344b|EPI_ISL_419351|anseriformes|bulgaria|NA|2017-11-03	H5N8	eastern europe	NA	anseriformes-wild	42.7584172195881	25.2179149681535
H5N8|2344b|EPI_ISL_419353|anseriformes|bulgaria|NA|2018-04-02	H5N8	eastern europe	NA	anseriformes-wild	42.7584172195881	25.2179149681535
H5N8|2344b|EPI_ISL_297388|galliformes|north_macedonia|NA|2017-01-28	H5N8	southern europe	NA	galliformes-domestic	41.5936455708673	21.6869984715027
H4N6|2344b|EPI_ISL_503357|anseriformes|mongolia|NA|2019-09-20	H4N6	eastern asia	NA	anseriformes-wild	46.9660284560213	103.138307461425
H10N3|2344b|EPI_ISL_1096144|environment|china|NA|2019-06-18	H10N3	eastern asia	NA	environment	27.6016362656629	115.709570895796
H5N8|NA|EPI_ISL_292495|anseriformes|china|NA|2016-05-15	H5N8	eastern asia	NA	anseriformes-wild	35.7553973024078	96.0028538289268
H5N8|2344b|EPI_ISL_224580|podicipediformes|russia|NA|2016-05-25	H5N8	central asia	NA	other-bird	51.6017202309913	94.7622198146698
H5N8|2344b|EPI_ISL_247723|anseriformes|russia|NA|2017-01-06	H5N8	central asia	NA	anseriformes-wild	65.951077439978	95.3658732364833
H5N8|NA|EPI_ISL_300562|primates|NA|NA|2017-01-27	H5N8	NA	NA	human	NA	NA
H4N6|NA|EPI_ISL_1184521|anseriformes|russia|NA|2020-08-29	H4N6	central asia	NA	anseriformes-wild	55.2762232202593	79.7845914423443
H4N6|2344b|EPI_ISL_1241000|anseriformes|russia|NA|2020-08-29	H4N6	central asia	NA	anseriformes-wild	55.2762232202593	79.7845914423443
H12N5|2344b|EPI_ISL_400284|anseriformes|russia|NA|2019-09-01	H12N5	central asia	NA	anseriformes-wild	56.0596108837778	73.3669499849514
H12N5|2344b|EPI_ISL_400276|anseriformes|russia|NA|2019-10-12	H12N5	eastern asia	NA	anseriformes-wild	53.5593936765214	109.267398204686
H4N8|2344b|EPI_ISL_9572793|anseriformes|vietnam|NA|2020-04-28	H4N8	south-eastern asia	NA	anseriformes-wild	16.5422416723933	106.354375350692
H7N7|NA|EPI_ISL_309222|anseriformes|south_korea|NA|2017-03-07	H7N7	eastern asia	NA	anseriformes-wild	36.341057964317	127.784630688405
H6N1|2344b|EPI_ISL_328971|anseriformes|united_states|NA|2015-10-10	H6N1	northern america	NA	anseriformes-wild	32.6403385373358	-83.4405725551842
H5N1|2344b|EPI_ISL_18937337|carnivora|germany|10_1_2_1_1_1_1_1|2024-01-01	H5N1	western europe	10_1_2_1_1_1_1_1	mammal	51.0533277435649	10.373650933319
H5N1|2344b|EPI_ISL_18161874|primates|united_kingdom|13_1_4_1_4_1_1_4|2023-07-07	H5N1	northern europe	13_1_4_1_4_1_1_4	human	54.0438440515314	-2.78687513666638
H5N1|2344b|EPI_ISL_16547666|carnivora|belgium|1_1_2_1_1_1_1_1|2022-12-08	H5N1	western europe	1_1_2_1_1_1_1_1	mammal	51.0391095671615	4.2420548599892
H5N1|2344b|EPI_ISL_17233426|carnivora|france|1_1_2_1_1_1_1_1|2022-11-07	H5N1	western europe	1_1_2_1_1_1_1_1	mammal	43.7028957316864	2.13543482835379
