tipnames	virus_subtype	collection_regionname	cluster_profile	host_simplifiedhost	lat	long
H5N1|2344b|EPI_ISL_16115054|accipitriformes|denmark|2_1_2_1_1_1_1_1|2022-08-30	H5N1	northern europe	2_1_2_1_1_1_1_1	other-bird	55.3568797999445	9.45020901930698
H5N1|2344b|EPI_ISL_18652555|phoenicopteriformes|italy|2_1_2_1_1_1_1_1|2022-11-07	H5N1	southern europe	2_1_2_1_1_1_1_1	other-bird	40.0842123757833	9.03040427770903
H5N1|2344b|EPI_ISL_17731667|pelecaniformes|montenegro|2_1_2_1_1_1_1_1|2022-04-04	H5N1	southern europe	2_1_2_1_1_1_1_1	other-bird	42.1643687011219	19.1477916484943
H5N1|2344b|EPI_ISL_10993074|anseriformes|netherlands|2_1_2_1_1_1_1_1|2022-02-14	H5N1	western europe	2_1_2_1_1_1_1_1	anseriformes-wild	51.9374604216783	4.46477045234472
H5N1|2344b|EPI_ISL_19033549|galliformes|poland|2_1_2_1_1_1_1_1|2024-02-12	H5N1	eastern europe	2_1_2_1_1_1_1_1	galliformes-domestic	52.1928452950358	15.3424757324533
H5N1|2344b|EPI_ISL_18866886|charadriiformes|sweden|2_1_2_1_1_1_1_1|2024-01-07	H5N1	northern europe	2_1_2_1_1_1_1_1	charadriiformes-wild	55.9474024317265	13.595146733816
H5N5|2344b|EPI_ISL_3102055|pelecaniformes|bulgaria|2_1_6_1_1_4_1_1|2021-03-30	H5N5	eastern europe	2_1_6_1_1_4_1_1	other-bird	42.4909591338488	27.308077813051
H5N5|2344b|EPI_ISL_19014083|charadriiformes|germany|2_1_6_1_1_4_1_1|2024-02-08	H5N5	western europe	2_1_6_1_1_4_1_1	charadriiformes-wild	51.0533277435649	10.373650933319
H5N5|2344b|EPI_ISL_19016257|accipitriformes|united_kingdom|2_1_6_1_1_4_1_1|2024-02-19	H5N5	northern europe	2_1_6_1_1_4_1_1	other-bird	54.0438440515314	-2.78687513666638
H5N5|2344b|EPI_ISL_18497662|anseriformes|iceland|2_1_6_1_1_4_1_1|2023-09-25	H5N5	northern europe	2_1_6_1_1_4_1_1	anseriformes-wild	64.9850461261102	-18.587320734043
H5N5|2344b|EPI_ISL_19053253|procellariiformes|netherlands|2_1_6_1_1_4_1_1|2024-01-25	H5N5	western europe	2_1_6_1_1_4_1_1	other-bird	52.5811544669078	4.87272777813315
H5N5|2344b|EPI_ISL_12754536|accipitriformes|norway|2_1_6_1_1_4_1_1|2022-03-24	H5N5	northern europe	2_1_6_1_1_4_1_1	other-bird	63.1212358892601	10.3794531007054
H5N5|2344b|EPI_ISL_1665269|anseriformes|italy|2_1_6_1_1_4_1_1|2021-01-20	H5N5	eastern europe	2_1_6_1_1_4_1_1	anseriformes-wild	45.8353861913577	24.9959408037042
H5N5|2344b|EPI_ISL_16209274|pelecaniformes|russia|2_1_6_1_1_4_1_1|2021-04-01	H5N5	eastern europe	2_1_6_1_1_4_1_1	other-bird	43.0199724243525	46.8879064209307
H5N5|2344b|EPI_ISL_16209277|anseriformes|russia|2_1_6_1_1_4_1_1|2021-11-08	H5N5	eastern europe	2_1_6_1_1_4_1_1	anseriformes-wild	46.4151671964121	45.3925155882675
H5N5|2344b|EPI_ISL_16209278|strigiformes|russia|2_1_6_1_1_4_1_1|2021-09-28	H5N5	eastern europe	2_1_6_1_1_4_1_1	other-bird	66.0376616061812	95.7970903417469
H5N5|2344b|EPI_ISL_18454937|charadriiformes|svalbard_and_jan_mayen|2_1_6_1_1_4_1_1|2022-06-13	H5N5	northern europe	2_1_6_1_1_4_1_1	charadriiformes-wild	78.8392895921084	18.3682224736526
H5N8|2344b|EPI_ISL_18788590|charadriiformes|denmark|3_1_2_1_3_2_1_2|2021-02-28	H5N8	northern europe	3_1_2_1_3_2_1_2	charadriiformes-wild	55.9512996898935	10.0707816763207
H5N8|2344b|EPI_ISL_1307703|anseriformes|sweden|3_1_2_1_3_2_1_2|2021-02-21	H5N8	northern europe	3_1_2_1_3_2_1_2	anseriformes-wild	55.9474024317265	13.595146733816
H5N5|2344b|EPI_ISL_943551|galliformes|sweden|3_1_2_1_5_5_1_2|2021-01-20	H5N5	northern europe	3_1_2_1_5_5_1_2	galliformes-domestic	57.1855292476939	16.1305148015024
H5N5|2344b|EPI_ISL_1219038|galliformes|sweden|3_2_2_1_1_5_1_2|2021-02-24	H5N5	northern europe	3_2_2_1_1_5_1_2	galliformes-domestic	55.9474024317265	13.595146733816
H5N8|2344b|EPI_ISL_644150|galliformes|russia|3_2_2_1_3_2_1_2|2020-08-17	H5N8	central asia	3_2_2_1_3_2_1_2	galliformes-domestic	56.0596108837778	73.3669499849514
H5N5|2344b|EPI_ISL_660264|galliformes|belgium|3_2_2_1_3_5_1_2|2020-11-18	H5N5	western europe	3_2_2_1_3_5_1_2	galliformes-domestic	51.0391095671615	4.2420548599892
H5N5|2344b|EPI_ISL_683999|anseriformes|united_kingdom|3_2_2_1_3_5_1_2|2020-11-24	H5N5	northern europe	3_2_2_1_3_5_1_2	anseriformes-wild	52.3299411115892	-3.76558183366802
H5N5|2344b|EPI_ISL_956409|anseriformes|italy|3_2_2_1_3_5_1_2|2020-11-28	H5N5	southern europe	3_2_2_1_3_5_1_2	anseriformes-wild	45.6595758067318	11.8428083995249
H5N5|2344b|EPI_ISL_641378|anseriformes|netherlands|3_2_2_1_3_5_1_2|2020-11-07	H5N5	western europe	3_2_2_1_3_5_1_2	anseriformes-wild	51.9374604216783	4.46477045234472
H5N5|2344b|EPI_ISL_1665267|anseriformes|slovenia|3_2_2_1_3_5_1_2|2020-12-24	H5N5	southern europe	3_2_2_1_3_5_1_2	anseriformes-wild	46.124137393352	14.813678667363
H5N5|2344b|EPI_ISL_1093424|anseriformes|sweden|3_2_2_1_3_5_1_2|2021-02-01	H5N5	northern europe	3_2_2_1_3_5_1_2	anseriformes-wild	57.1855292476939	16.1305148015024
H5N8|2344b|EPI_ISL_5143300|anseriformes|germany|3_2_3_1_1_2_1_2|2021-03-10	H5N8	western europe	3_2_3_1_1_2_1_2	anseriformes-domestic	53.7551744161606	12.5509509363277
H5N8|2344b|EPI_ISL_3290184|anseriformes|sweden|3_2_3_1_1_2_1_2|2021-03-24	H5N8	northern europe	3_2_3_1_1_2_1_2	anseriformes-wild	57.5128828372686	18.541723046906
H5N8|2344b|EPI_ISL_3128534|galliformes|albania|3_2_3_1_3_2_1_2|2021-06-04	H5N8	southern europe	3_2_3_1_3_2_1_2	galliformes-domestic	41.1330587421492	20.0646630993931
H5N8|2344b|EPI_ISL_3142391|anseriformes|austria|3_2_3_1_3_2_1_2|2021-04-27	H5N8	western europe	3_2_3_1_3_2_1_2	anseriformes-wild	48.1371934331394	13.9653618911462
H5N8|2344b|EPI_ISL_7597827|podicipediformes|belgium|3_2_3_1_3_2_1_2|2020-11-24	H5N8	western europe	3_2_3_1_3_2_1_2	other-bird	51.0391095671615	4.2420548599892
H5N8|2344b|EPI_ISL_3102058|galliformes|bulgaria|3_2_3_1_3_2_1_2|2021-05-05	H5N8	eastern europe	3_2_3_1_3_2_1_2	galliformes-domestic	42.2564257629518	24.8255765075979
H5N8|2344b|EPI_ISL_18012466|galliformes|china|3_2_3_1_3_2_1_2|2021-11-09	H5N8	eastern asia	3_2_3_1_3_2_1_2	galliformes-wild	39.5182972347816	116.100714730353
H5N8|2344b|EPI_ISL_8215655|anseriformes|china|3_2_3_1_3_2_1_2|2021-05-15	H5N8	eastern asia	3_2_3_1_3_2_1_2	anseriformes-wild	31.7354796576819	88.2546629070738
H5N8|2344b|EPI_ISL_1399240|anseriformes|czechia|3_2_3_1_3_2_1_2|2021-03-02	H5N8	eastern europe	3_2_3_1_3_2_1_2	anseriformes-wild	49.9969098943343	14.5545810187162
H5N8|2344b|EPI_ISL_5115955|galliformes|germany|3_2_3_1_3_2_1_2|2021-03-05	H5N8	western europe	3_2_3_1_3_2_1_2	galliformes-domestic	52.7642105761026	9.16783937293005
H5N8|2344b|EPI_ISL_984673|anseriformes|denmark|3_2_3_1_3_2_1_2|2020-11-04	H5N8	northern europe	3_2_3_1_3_2_1_2	anseriformes-wild	55.3568797999445	9.45020901930698
H5N8|2344b|EPI_ISL_7778762|galliformes|estonia|3_2_3_1_3_2_1_2|2021-02-18	H5N8	northern europe	3_2_3_1_3_2_1_2	galliformes-domestic	58.6717397518952	25.5522615433491
H5N8|2344b|EPI_ISL_7778767|anseriformes|finland|3_2_3_1_3_2_1_2|2021-08-01	H5N8	northern europe	3_2_3_1_3_2_1_2	anseriformes-wild	64.2398144022788	26.1623842060791
H5N8|2344b|EPI_ISL_2234811|anseriformes|france|3_2_3_1_3_2_1_2|2021-01-07	H5N8	western europe	3_2_3_1_3_2_1_2	anseriformes-wild	45.5190780558984	4.54715006428513
H5N8|2344b|EPI_ISL_1123351|anseriformes|united_kingdom|3_2_3_1_3_2_1_2|2020-12-18	H5N8	northern europe	3_2_3_1_3_2_1_2	anseriformes-wild	54.0438440515314	-2.78687513666638
H5N8|2344b|EPI_ISL_3128523|pelecaniformes|greece|3_2_3_1_3_2_1_2|2021-03-22	H5N8	southern europe	3_2_3_1_3_2_1_2	other-bird	40.9283505289806	23.8878976832222
H5N8|2344b|EPI_ISL_1279262|anseriformes|croatia|3_2_3_1_3_2_1_2|2021-03-01	H5N8	southern europe	3_2_3_1_3_2_1_2	anseriformes-wild	45.1789051758503	18.8780624838969
H5N8|2344b|EPI_ISL_3135931|anseriformes|hungary|3_2_3_1_3_2_1_2|2021-03-08	H5N8	eastern europe	3_2_3_1_3_2_1_2	anseriformes-wild	46.4291346697431	20.2330085562192
H5N8|2344b|EPI_ISL_813979|falconiformes|ireland|3_2_3_1_3_2_1_2|2020-11	H5N8	northern europe	3_2_3_1_3_2_1_2	other-bird	53.1625189533631	-8.16313556364258
H5N8|2344b|EPI_ISL_1114741|galliformes|italy|3_2_3_1_3_2_1_2|2020-10-17	H5N8	southern europe	3_2_3_1_3_2_1_2	galliformes-domestic	41.979336323661	12.7721450906831
H5N8|2344b|EPI_ISL_18458051|galliformes|lithuania|3_2_3_1_3_2_1_2|2021-04-30	H5N8	northern europe	3_2_3_1_3_2_1_2	galliformes-domestic	55.332528278146	23.9147651507013
H5N8|2344b|EPI_ISL_5049590|galliformes|luxembourg|3_2_3_1_3_2_1_2|2021-09-03	H5N8	western europe	3_2_3_1_3_2_1_2	galliformes-domestic	49.6868212553332	6.34949296820615
H5N8|2344b|EPI_ISL_1420637|anseriformes|latvia|3_2_3_1_3_2_1_2|2021-02-04	H5N8	northern europe	3_2_3_1_3_2_1_2	anseriformes-wild	56.9214336659281	21.9832067017723
H5N8|2344b|EPI_ISL_710538|galliformes|netherlands|3_2_3_1_3_2_1_2|2020-12-02	H5N8	western europe	3_2_3_1_3_2_1_2	galliformes-domestic	52.5811544669078	4.87272777813315
H5N8|2344b|EPI_ISL_1295638|anseriformes|norway|3_2_3_1_3_2_1_2|2021-01-26	H5N8	northern europe	3_2_3_1_3_2_1_2	anseriformes-wild	63.9836330810339	12.3044196327525
H5N8|2344b|EPI_ISL_846602|galliformes|poland|3_2_3_1_3_2_1_2|2020-12-03	H5N8	eastern europe	3_2_3_1_3_2_1_2	galliformes-domestic	52.3269678786096	17.250141052842
H5N8|2344b|EPI_ISL_2234815|anseriformes|italy|3_2_3_1_3_2_1_2|2021-01-13	H5N8	eastern europe	3_2_3_1_3_2_1_2	anseriformes-wild	45.8353861913577	24.9959408037042
H5N8|2344b|EPI_ISL_1039235|galliformes|russia|3_2_3_1_3_2_1_2|2020-12-12	H5N8	eastern europe	3_2_3_1_3_2_1_2	galliformes-domestic	47.1064465901659	47.3587677312838
H5N8|2344b|EPI_ISL_644146|galliformes|russia|3_2_3_1_3_2_1_2|2020-08-06	H5N8	central asia	3_2_3_1_3_2_1_2	galliformes-domestic	54.4531161547399	60.406021972363
H5N8|2344b|EPI_ISL_654836|galliformes|russia|3_2_3_1_3_2_1_2|2020-08-27	H5N8	central asia	3_2_3_1_3_2_1_2	galliformes-domestic	55.4734051858522	64.8219230597649
H5N8|2344b|EPI_ISL_1114761|galliformes|russia|3_2_3_1_3_2_1_2|2021-01-05	H5N8	central asia	3_2_3_1_3_2_1_2	galliformes-domestic	65.951077439978	95.3658732364833
H5N8|2344b|EPI_ISL_739684|anseriformes|russia|3_2_3_1_3_2_1_2|2020-09-15	H5N8	central asia	3_2_3_1_3_2_1_2	anseriformes-wild	55.2762232202593	79.7845914423443
H5N8|2344b|EPI_ISL_644124|anseriformes|russia|3_2_3_1_3_2_1_2|2020-08-13	H5N8	central asia	3_2_3_1_3_2_1_2	anseriformes-wild	56.0596108837778	73.3669499849514
H5N8|2344b|EPI_ISL_1114746|galliformes|russia|3_2_3_1_3_2_1_2|2020-10-25	H5N8	eastern europe	3_2_3_1_3_2_1_2	galliformes-domestic	47.725861660493	41.3470662241277
H5N8|2344b|EPI_ISL_654821|galliformes|russia|3_2_3_1_3_2_1_2|2020-09-15	H5N8	eastern europe	3_2_3_1_3_2_1_2	galliformes-domestic	51.5994582882348	46.8369479833559
H5N8|2344b|EPI_ISL_1114749|galliformes|russia|3_2_3_1_3_2_1_2|2020-12-11	H5N8	eastern europe	3_2_3_1_3_2_1_2	galliformes-domestic	44.927089080414	43.4103582512603
H5N8|2344b|EPI_ISL_661178|anseriformes|russia|3_2_3_1_3_2_1_2|2020-09-10	H5N8	central asia	3_2_3_1_3_2_1_2	anseriformes-wild	57.6472366156513	69.1218349161945
H5N8|2344b|EPI_ISL_1665256|anseriformes|slovakia|3_2_3_1_3_2_1_2|2021-01-08	H5N8	eastern europe	3_2_3_1_3_2_1_2	anseriformes-wild	48.7020478211848	21.2707899575187
H5N8|2344b|EPI_ISL_1665266|anseriformes|slovenia|3_2_3_1_3_2_1_2|2020-12-10	H5N8	southern europe	3_2_3_1_3_2_1_2	anseriformes-wild	46.124137393352	14.813678667363
H5N8|2344b|EPI_ISL_3102024|anseriformes|sweden|3_2_3_1_3_2_1_2|2021-01-19	H5N8	northern europe	3_2_3_1_3_2_1_2	anseriformes-wild	55.9474024317265	13.595146733816
H5N8|2344b|EPI_ISL_12176931|galliformes|kosovo|3_2_3_1_3_2_1_2|2022-01-19	H5N8	southern europe	3_2_3_1_3_2_1_2	galliformes-domestic	42.5708562510164	20.8773751977042
H5N8|2344b|EPI_ISL_1191587|galliformes|czechia|3_2_3_1_3_2_1_2|2021-01-22	H5N8	eastern europe	3_2_3_1_3_2_1_2	galliformes-domestic	49.0928166218663	14.4391547985202
H5N8|2344b|EPI_ISL_779129|galliformes|poland|3_2_3_1_3_2_1_2|2020-12-01	H5N8	eastern europe	3_2_3_1_3_2_1_2	galliformes-domestic	52.3411657327183	21.0998506797105
H5N8|2344b|EPI_ISL_405391|galliformes|czechia|7_1_5_2_1_3_1_2|2020-01-17	H5N8	eastern europe	7_1_5_2_1_3_1_2	galliformes-domestic	49.4071187835784	15.6903483593844
H5N8|2344b|EPI_ISL_415197|galliformes|germany|7_1_5_2_1_3_1_2|2020-03-12	H5N8	western europe	7_1_5_2_1_3_1_2	galliformes-domestic	51.0528694457593	13.3447264729352
H5N8|2344b|EPI_ISL_419220|galliformes|hungary|7_1_5_2_1_3_1_2|2020-01-09	H5N8	eastern europe	7_1_5_2_1_3_1_2	galliformes-domestic	47.1703761996839	19.3977670199114
H5N8|2344b|EPI_ISL_525439|galliformes|poland|7_1_5_2_1_3_1_2|2020-01-01	H5N8	eastern europe	7_1_5_2_1_3_1_2	galliformes-domestic	52.3269678786096	17.250141052842
H5N8|2344b|EPI_ISL_17086224|environment|japan|NA|2020-11-05	H5N8	eastern asia	NA	environment	34.217379070784	133.968927545016
H5N8|NA|EPI_ISL_503366|galliformes|slovakia|NA|2020-01-03	H5N8	eastern europe	NA	galliformes-domestic	48.7152910172137	19.4731651408513
H5N8|2344b|EPI_ISL_603230|anseriformes|bulgaria|NA|2020-02-21	H5N8	eastern europe	NA	anseriformes-wild	42.7584172195881	25.2179149681535
H5N8|2344b|EPI_ISL_280674|anseriformes|switzerland|NA|2017-08-10	H5N8	western europe	NA	anseriformes-wild	46.8020016321822	8.22737507663364
H5N8|2344b|EPI_ISL_248934|anseriformes|czechia|NA|2017-01-14	H5N8	eastern europe	NA	anseriformes-wild	49.7450575142012	15.3371651897674
H5N8|2344b|EPI_ISL_239801|galliformes|united_kingdom|NA|2016-12-15	H5N8	northern europe	NA	galliformes-domestic	54.0438440515314	-2.78687513666638
H5N8|2344b|EPI_ISL_271706|anseriformes|hungary|NA|2017-04-18	H5N8	eastern europe	NA	anseriformes-wild	47.1703761996839	19.3977670199114
H5N8|2344b|EPI_ISL_268646|anseriformes|netherlands|NA|2016-12-13	H5N8	western europe	NA	anseriformes-wild	51.9374604216783	4.46477045234472
H5N8|2344b|EPI_ISL_247723|anseriformes|russia|NA|2017-01-06	H5N8	central asia	NA	anseriformes-wild	65.951077439978	95.3658732364833
H5N8|2344b|EPI_ISL_256299|galliformes|russia|NA|2017-03-02	H5N8	eastern europe	NA	galliformes-domestic	55.6406420692902	37.6789932871434
H5N8|2344b|EPI_ISL_340075|galliformes|russia|NA|2017-05-12	H5N8	eastern europe	NA	galliformes-domestic	55.3847196142087	50.9399477925889
H5N8|2344b|EPI_ISL_268638|primates|NA|NA|2016-12-06	H5N8	NA	NA	human	NA	NA
H5N1|2344b|EPI_ISL_17245098|carnivora|belgium|NA|2023-02-27	H5N1	western europe	NA	mammal	50.64017310615	4.66939027974939
H5N1|2344b|EPI_ISL_17051431|anseriformes|canada|NA|2022-11-28	H5N1	northern america	NA	anseriformes-wild	54.5586208852996	-124.37263203826
H5N8|2344b|EPI_ISL_5058262|anseriformes|germany|NA|2020-11-02	H5N8	western europe	NA	anseriformes-wild	54.1814850326718	9.81577342948134
H5N8|2344b|EPI_ISL_10053635|carnivora|denmark|NA|2021-09-15	H5N8	northern europe	NA	mammal	55.9512996898935	10.0707816763207
H5N1|2344b|EPI_ISL_16813290|primates|spain|NA|2022-10-13	H5N1	southern europe	NA	human	39.5775776627216	-3.0063889993474
H5N1|NA|EPI_ISL_17584742|anseriformes|france|NA|2022-01-04	H5N1	western europe	NA	anseriformes-wild	46.5103009447381	2.5780749353201
H5N1|2344b|EPI_ISL_8338456|anseriformes|croatia|NA|2021-12-27	H5N1	southern europe	NA	anseriformes-wild	45.0210446789036	16.3887129948206
H5N1|2344b|EPI_ISL_13418526|pelecaniformes|israel|NA|2022-01-18	H5N1	western asia	NA	other-bird	31.4459854424407	35.0090837317994
H5N8|2344b|EPI_ISL_17086341|environment|japan|NA|2021-02-09	H5N8	eastern asia	NA	environment	33.9191788356518	134.242093496813
H5N1|2344b|EPI_ISL_17634330|pelecaniformes|mauritania|NA|2022-02-07	H5N1	western africa	NA	other-bird	20.2283649290651	-10.3592273417613
H5N1|2344b|EPI_ISL_16524230|charadriiformes|netherlands|NA|2023-01-01	H5N1	western europe	NA	charadriiformes-wild	52.2573048104135	5.56251311224367
H5N1|2344b|EPI_ISL_14917951|anseriformes|poland|NA|2022-07-21	H5N1	eastern europe	NA	anseriformes-domestic	52.1141994014432	19.4236724631525
H5N8|2344b|EPI_ISL_3298195|accipitriformes|sweden|NA|2021-03-23	H5N8	northern europe	NA	other-bird	62.374013544985	16.2835241791686
H11N9|2344b|EPI_ISL_505081|NA|china|NA|2014-12-08	H11N9	eastern asia	NA	other-bird	30.9806813015582	112.277189482252
H2N3|2344b|EPI_ISL_209132|anseriformes|mongolia|NA|2015-08-31	H2N3	eastern asia	NA	anseriformes-wild	46.9660284560213	103.138307461425
H5N3|2344b|EPI_ISL_240673|anseriformes|russia|NA|2014-09-10	H5N3	central asia	NA	anseriformes-wild	55.2762232202593	79.7845914423443
H5N1|2344b|EPI_ISL_18937337|carnivora|germany|10_1_2_1_1_1_1_1|2024-01-01	H5N1	western europe	10_1_2_1_1_1_1_1	mammal	51.0533277435649	10.373650933319
H5N1|2344b|EPI_ISL_18161874|primates|united_kingdom|13_1_4_1_4_1_1_4|2023-07-07	H5N1	northern europe	13_1_4_1_4_1_1_4	human	54.0438440515314	-2.78687513666638
H5N1|2344b|EPI_ISL_18033408|carnivora|poland|1_1_2_1_1_1_1_1|2023-06-17	H5N1	eastern europe	1_1_2_1_1_1_1_1	mammal	52.1141994014432	19.4236724631525
H5N1|2344b|EPI_ISL_18290480|carnivora|finland|1_1_4_1_4_1_1_4|2023-08-07	H5N1	northern europe	1_1_4_1_4_1_1_4	mammal	64.2398144022788	26.1623842060791
H5N1|2344b|EPI_ISL_15518268|carnivora|finland|2_1_1_1_1_1_1_1|2021-09-01	H5N1	northern europe	2_1_1_1_1_1_1_1	mammal	64.2398144022788	26.1623842060791
H5N8|2344b|EPI_ISL_1038924|primates|russia|3_2_3_1_3_2_1_2|2020-12-12	H5N8	eastern europe	3_2_3_1_3_2_1_2	human	47.1064465901659	47.3587677312838
H5N8|2344b|EPI_ISL_268636|primates|NA|NA|2016-11-27	H5N8	NA	NA	human	NA	NA
