tipnames,virus.subtype,isolate.id,isolate.name,collection.date,collection.datedecimal,collection.datemonth,host.class,host.order,host.family,host.sciname,host.commonname,host.isbird,host.isdomestic,collection.region.name,collection.country.name,collection.country.code,collection.country.lat,collection.country.long,collection.subdiv1.name,collection.subdiv1.code,collection.subdiv1.lat,collection.subdiv1.long,virus.species,week.date,...1,clade,collection.original,profile,profile.lab,genome,collection.tipdate,segment,cluster.segment,cluster.number
H7N4.NA.EPI_ISL_445002.charadriiformes.china.NA.2019-04-26,H7N4,EPI_ISL_445002,A/eastern_curlew/Liaoning/dandong36/2019,2019-04-26,2019.32,2019-04,charadriiformes_wild,charadriiformes,Scolopacidae,numenius madagascariensis,far eastern curlew,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,liaoning,cn.ln,41.2987124958383,122.600275282862,A,2019-17,507,NA,NA,NA,NA,NA,2019-04-26,n4,n4,profileNA
H7N4.NA.EPI_ISL_445051.charadriiformes.china.NA.2019-04-26,H7N4,EPI_ISL_445051,A/eastern_curlew/Liaoning/dandong688/2019,2019-04-26,2019.32,2019-04,charadriiformes_wild,charadriiformes,Scolopacidae,numenius madagascariensis,far eastern curlew,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,liaoning,cn.ln,41.2987124958383,122.600275282862,A,2019-17,507,NA,NA,NA,NA,NA,2019-04-26,n4,n4,profileNA
H7N4.NA.EPI_ISL_445052.charadriiformes.china.NA.2019-04-26,H7N4,EPI_ISL_445052,A/eastern_curlew/Liaoning/dandong95/2019,2019-04-26,2019.32,2019-04,charadriiformes_wild,charadriiformes,Scolopacidae,numenius madagascariensis,far eastern curlew,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,liaoning,cn.ln,41.2987124958383,122.600275282862,A,2019-17,507,NA,NA,NA,NA,NA,2019-04-26,n4,n4,profileNA
H7N4.NA.EPI_ISL_445090.charadriiformes.china.NA.2019-04-26,H7N4,EPI_ISL_445090,A/shorebird/Liaoning/dandong371/2019,2019-04-26,2019.32,2019-04,charadriiformes_wild,charadriiformes,NA,charadriiformes sp.,shorebird sp.,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,liaoning,cn.ln,41.2987124958383,122.600275282862,A,2019-17,507,NA,NA,NA,NA,NA,2019-04-26,n4,n4,profileNA
H7N4.NA.EPI_ISL_445091.charadriiformes.china.NA.2019-04-26,H7N4,EPI_ISL_445091,A/shorebird/Liaoning/dandong386/2019,2019-04-26,2019.32,2019-04,charadriiformes_wild,charadriiformes,NA,charadriiformes sp.,shorebird sp.,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,liaoning,cn.ln,41.2987124958383,122.600275282862,A,2019-17,507,NA,NA,NA,NA,NA,2019-04-26,n4,n4,profileNA
H7N4.NA.EPI_ISL_445093.charadriiformes.china.NA.2019-04-26,H7N4,EPI_ISL_445093,A/shorebird/Liaoning/dandong786/2019,2019-04-26,2019.32,2019-04,charadriiformes_wild,charadriiformes,NA,charadriiformes sp.,shorebird sp.,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,liaoning,cn.ln,41.2987124958383,122.600275282862,A,2019-17,507,NA,NA,NA,NA,NA,2019-04-26,n4,n4,profileNA
H7N4.NA.EPI_ISL_445089.charadriiformes.china.NA.2019-04-26,H7N4,EPI_ISL_445089,A/little_curlew/Liaoning/dandong142/2019,2019-04-26,2019.32,2019-04,charadriiformes_wild,charadriiformes,Scolopacidae,numenius minutus,little curlew,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,liaoning,cn.ln,41.2987124958383,122.600275282862,A,2019-17,507,NA,NA,NA,NA,NA,2019-04-26,n4,n4,profileNA
H7N4.NA.EPI_ISL_445092.charadriiformes.china.NA.2019-04-26,H7N4,EPI_ISL_445092,A/shorebird/Liaoning/dandong603/2019,2019-04-26,2019.32,2019-04,charadriiformes_wild,charadriiformes,NA,charadriiformes sp.,shorebird sp.,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,liaoning,cn.ln,41.2987124958383,122.600275282862,A,2019-17,507,NA,NA,NA,NA,NA,2019-04-26,n4,n4,profileNA
H7N4.NA.EPI_ISL_445001.charadriiformes.china.NA.2019-04-26,H7N4,EPI_ISL_445001,A/eastern_curlew/Liaoning/dandong1144/2019,2019-04-26,2019.32,2019-04,charadriiformes_wild,charadriiformes,Scolopacidae,numenius madagascariensis,far eastern curlew,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,liaoning,cn.ln,41.2987124958383,122.600275282862,A,2019-17,507,NA,NA,NA,NA,NA,2019-04-26,n4,n4,profileNA
H10N4.NA.EPI_ISL_15620316.environment.bangladesh.NA.2022-01-29,H10N4,EPI_ISL_15620316,A/environment/Bangladesh/52152/2022,2022-01-29,2022.08,2022-01,unknown,environment,environment,environment,environment,other,wild,southern asia,bangladesh,bgd,23.8299093538119,90.2865403636969,NA,NA,NA,NA,A,2022-04,3676,NA,NA,NA,NA,NA,2022-01-29,n4,n4,profileNA
H8N4.NA.EPI_ISL_503510.anseriformes.bangladesh.NA.2019-01-17,H8N4,EPI_ISL_503510,A/duck/Bangladesh/37509/2019,2019-01-17,2019.04,2019-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,southern asia,bangladesh,bgd,23.8299093538119,90.2865403636969,NA,NA,NA,NA,A,2019-03,3676,NA,NA,NA,NA,NA,2019-01-17,n4,n4,profileNA
H10N4.NA.EPI_ISL_15620321.environment.bangladesh.NA.2022-01-29,H10N4,EPI_ISL_15620321,A/environment/Bangladesh/52103/2022,2022-01-29,2022.08,2022-01,unknown,environment,environment,environment,environment,other,wild,southern asia,bangladesh,bgd,23.8299093538119,90.2865403636969,NA,NA,NA,NA,A,2022-04,3676,NA,NA,NA,NA,NA,2022-01-29,n4,n4,profileNA
H10N4.NA.EPI_ISL_15620320.environment.bangladesh.NA.2022-01-29,H10N4,EPI_ISL_15620320,A/environment/Bangladesh/52180/2022,2022-01-29,2022.08,2022-01,unknown,environment,environment,environment,environment,other,wild,southern asia,bangladesh,bgd,23.8299093538119,90.2865403636969,NA,NA,NA,NA,A,2022-04,3676,NA,NA,NA,NA,NA,2022-01-29,n4,n4,profileNA
H10N4.NA.EPI_ISL_15620317.environment.bangladesh.NA.2022-01-30,H10N4,EPI_ISL_15620317,A/environment/Bangladesh/52224/2022,2022-01-30,2022.08,2022-01,unknown,environment,environment,environment,environment,other,wild,southern asia,bangladesh,bgd,23.8299093538119,90.2865403636969,NA,NA,NA,NA,A,2022-04,3676,NA,NA,NA,NA,NA,2022-01-30,n4,n4,profileNA
H10N4.NA.EPI_ISL_15620313.environment.bangladesh.NA.2022-01-29,H10N4,EPI_ISL_15620313,A/environment/Bangladesh/52166/2022,2022-01-29,2022.08,2022-01,unknown,environment,environment,environment,environment,other,wild,southern asia,bangladesh,bgd,23.8299093538119,90.2865403636969,NA,NA,NA,NA,A,2022-04,3676,NA,NA,NA,NA,NA,2022-01-29,n4,n4,profileNA
H10N4.NA.EPI_ISL_15620309.environment.bangladesh.NA.2022-01-29,H10N4,EPI_ISL_15620309,A/environment/Bangladesh/52160/2022,2022-01-29,2022.08,2022-01,unknown,environment,environment,environment,environment,other,wild,southern asia,bangladesh,bgd,23.8299093538119,90.2865403636969,NA,NA,NA,NA,A,2022-04,3676,NA,NA,NA,NA,NA,2022-01-29,n4,n4,profileNA
H8N4.NA.EPI_ISL_503502.anseriformes.bangladesh.NA.2019-01-17,H8N4,EPI_ISL_503502,A/duck/Bangladesh/37525/2019,2019-01-17,2019.04,2019-01,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,southern asia,bangladesh,bgd,23.8299093538119,90.2865403636969,NA,NA,NA,NA,A,2019-03,3676,NA,NA,NA,NA,NA,2019-01-17,n4,n4,profileNA
H10N4.NA.EPI_ISL_15620319.environment.bangladesh.NA.2022-01-30,H10N4,EPI_ISL_15620319,A/environment/Bangladesh/52200/2022,2022-01-30,2022.08,2022-01,unknown,environment,environment,environment,environment,other,wild,southern asia,bangladesh,bgd,23.8299093538119,90.2865403636969,NA,NA,NA,NA,A,2022-04,3676,NA,NA,NA,NA,NA,2022-01-30,n4,n4,profileNA
H8N4.NA.EPI_ISL_17989853.gruiformes.china.NA.2022-01-16,H8N4,EPI_ISL_17989853,A/eurasian_coot/Shandong/W22/2022,2022-01-16,2022.04,2022-01,gruiformes_wild,gruiformes,Rallidae,fulica sp.,coot sp.,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,shandong,cn.sd,36.3536638777003,118.136153809721,A,2022-02,513,NA,NA,NA,NA,NA,2022-01-16,n4,n4,profileNA
H10N4.NA.EPI_ISL_499090.anseriformes.china.NA.2018-12-06,H10N4,EPI_ISL_499090,A/common_teal/Shanghai/JDS120613/2018,2018-12-06,2018.93,2018-12,anseriformes_wild,anseriformes,Anatidae,anas crecca,green-winged teal,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,shanghai,cn.sh,31.1960430849676,121.454488171451,A,2018-49,514,NA,NA,NA,NA,NA,2018-12-06,n4,n4,profileNA
