tipnames,virus.subtype,isolate.id,isolate.name,collection.date,collection.datedecimal,collection.datemonth,host.class,host.order,host.family,host.sciname,host.commonname,host.isbird,host.isdomestic,collection.region.name,collection.country.name,collection.country.code,collection.country.lat,collection.country.long,collection.subdiv1.name,collection.subdiv1.code,collection.subdiv1.lat,collection.subdiv1.long,virus.species,week.date,...1,clade,collection.original,profile,profile.lab,genome,collection.tipdate,segment,cluster.segment,cluster.number
H5N1.2.3.4.4b.EPI_ISL_1224989.anseriformes.netherlands.5.2021-02-01,H5N1,EPI_ISL_1224989,a/common_buzzard/netherlands/21022834-002/2021,2021-02-01,2021.08,2021-02,anseriformes_wild,anseriformes,Anatidae,anas crecca,green-winged teal,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,fryslân,nl.fr,53.1100430768808,5.84863928632393,a,2021-05,3818,2.3.4.4b,Europe / Netherlands / Provincie Friesland / Gemeente Weststellingwerf / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2021-02-01,n1,n1,profile001
H5N1.2.3.4.4b.EPI_ISL_2172528.anseriformes.netherlands.5.2021-02-22,H5N1,EPI_ISL_2172528,a/barnacle_goose/netherlands/21024066-001/2021,2021-02-22,2021.14,2021-02,anseriformes_wild,anseriformes,Anatidae,branta leucopsis,barnacle goose,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,fryslân,nl.fr,53.1100430768808,5.84863928632393,a,2021-08,3818,2.3.4.4b,Europe / Netherlands / Provincie Friesland / Nes / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2021-02-22,n1,n1,profile001
H5N1.2.3.4.4b.EPI_ISL_4653177.anseriformes.sweden.5.2021-09-22,H5N1,EPI_ISL_4653177,a/common_pheasant_/sweden/sva210923sz0341/kn000366/m-2021/NA,2021-09-22,2021.72,2021-09,anseriformes_wild,anseriformes,Anatidae,anas crecca,green-winged teal,bird,wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,skåne,se.sn,55.9474024317265,13.595146733816,a,2021-38,3862,2.3.4.4b,Europe / Sweden / Skane Lan / Kristianstads Kommun / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2021-09-22,n1,n1,profile001
H5N1.2.3.4.4b.EPI_ISL_5145223.galliformes.germany.5.2021-05-05,H5N1,EPI_ISL_5145223,a/turkey/germany-ni/ai04455/2021,2021-05-05,2021.34,2021-05,galliformes_domestic,galliformes,Phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),bird,domestic,western europe,germany,deu,51.0533277435649,10.373650933319,niedersachsen,de.ni,52.7642105761026,9.16783937293005,a,2021-18,709,2.3.4.4b,Europe / Germany / Lower Saxony / Emsland / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2021-05-05,n1,n1,profile001
H5N1.2.3.4.4b.EPI_ISL_5145422.anseriformes.germany.5.2021-04-08,H5N1,EPI_ISL_5145422,a/barnacle_goose/germany-ni/ai03914/2021,2021-04-08,2021.27,2021-04,anseriformes_wild,anseriformes,Anatidae,branta leucopsis,barnacle goose,bird,wild,western europe,germany,deu,51.0533277435649,10.373650933319,niedersachsen,de.ni,52.7642105761026,9.16783937293005,a,2021-14,709,2.3.4.4b,Europe / Germany / Lower Saxony / Leer / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2021-04-08,n1,n1,profile001
H5N1.2.3.4.4b.EPI_ISL_5145744.charadriiformes.germany.5.2021-07-17,H5N1,EPI_ISL_5145744,a/oystercatcher/germany-ni/ai05047/2021,2021-07-17,2021.54,2021-07,charadriiformes_wild,charadriiformes,Haematopodidae,haematopus sp.,oystercatcher sp.,bird,wild,western europe,germany,deu,51.0533277435649,10.373650933319,niedersachsen,de.ni,52.7642105761026,9.16783937293005,a,2021-28,709,2.3.4.4b,Europe / Germany / Lower Saxony / Aurich / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2021-07-17,n1,n1,profile001
H5N1.2.3.4.4b.EPI_ISL_5403566.anseriformes.germany.5.2021-10-14,H5N1,EPI_ISL_5403566,a/eurasian_wigeon/germany-sh/ai05948/2021,2021-10-14,2021.78,2021-10,anseriformes_wild,anseriformes,Anatidae,mareca penelope,eurasian wigeon,bird,wild,western europe,germany,deu,51.0533277435649,10.373650933319,schleswig-holstein,de.sh,54.1814850326718,9.81577342948134,a,2021-41,715,2.3.4.4b,Europe / Germany / Schleswig-Holstein / Nordfriesland / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2021-10-14,n1,n1,profile001
H5N1.2.3.4.4b.EPI_ISL_5449305.anseriformes.denmark.5.2021-03-01,H5N1,EPI_ISL_5449305,a/barnacle_goose/denmark/17572-1.01/2021-03-01/NA,2021-03-01,2021.16,2021-03,anseriformes_wild,anseriformes,Anatidae,branta leucopsis,barnacle goose,bird,wild,northern europe,denmark,dnk,55.9512996898935,10.0707816763207,sjælland,dk.sl,55.2791973821106,11.7026524381832,a,2021-09,3716,2.3.4.4b,Europe / Denmark / Region Sjaland / Slagelse Kommune / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2021-03-01,n1,n1,profile001
H5N1.2.3.4.4b.EPI_ISL_5530613.charadriiformes.united_kingdom.5.2021-07-20,H5N1,EPI_ISL_5530613,a/great_skua/scotland/041672/2021,2021-07-20,2021.55,2021-07,charadriiformes_wild,charadriiformes,Stercorariidae,stercorarius skua,great skua,bird,wild,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,scotland,na,56.7931587491509,-4.20419908814114,a,2021-29,967,2.3.4.4b,Europe / United Kingdom / Western Isles / Flannan Isles / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2021-07-20,n1,n1,profile001
H5N1.2.3.4.4b.EPI_ISL_5588100.galliformes.netherlands.3.2021-10-25,H5N1,EPI_ISL_5588100,a/chicken/netherlands/21037287-006010/2021,2021-10-25,2021.81,2021-10,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,western europe,netherlands,nld,52.2573048104135,5.56251311224367,flevoland,nl.fl,52.5266976905946,5.60009163363913,a,2021-43,3818,2.3.4.4b,Europe / Netherlands / Provincie Flevoland / Gemeente Zeewolde / NA,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,2021-10-25,n1,n1,profile001
H5N1.2.3.4.4b.EPI_ISL_5588106.galliformes.netherlands.3.2021-10-22,H5N1,EPI_ISL_5588106,a/chicken/netherlands/21037233-001/2021,2021-10-22,2021.81,2021-10,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,western europe,netherlands,nld,52.2573048104135,5.56251311224367,noord-holland,nl.nh,52.5811544669078,4.87272777813315,a,2021-42,3818,2.3.4.4b,Europe / Netherlands / Provincie Noord-Holland / NA / NA,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,2021-10-22,n1,n1,profile001
H5N1.2.3.4.4b.EPI_ISL_5804698.galliformes.netherlands.3.2021-10-30,H5N1,EPI_ISL_5804698,a/chicken/netherlands/21037708-006010/2021,2021-10-30,2021.83,2021-10,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,western europe,netherlands,nld,52.2573048104135,5.56251311224367,noord-holland,nl.nh,52.5811544669078,4.87272777813315,a,2021-43,3818,2.3.4.4b,Europe / Netherlands / Provincie Noord-Holland / NA / NA,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,2021-10-30,n1,n1,profile001
H5N1.2.3.4.4b.EPI_ISL_5804708.anseriformes.united_kingdom.5.2021-10-24,H5N1,EPI_ISL_5804708,a/mute_swan/england/053054/2021,2021-10-24,2021.81,2021-10,anseriformes_wild,anseriformes,Anatidae,cygnus olor,mute swan,bird,wild,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,NA,NA,NA,NA,a,2021-42,3733,2.3.4.4b,Europe / United Kingdom / Worcestershire / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2021-10-24,n1,n1,profile001
H5N1.2.3.4.4b.EPI_ISL_5804788.anseriformes.netherlands.3.2021-10-24,H5N1,EPI_ISL_5804788,a/mute_swan/netherlands/21037283-002/2021,2021-10-24,2021.81,2021-10,anseriformes_wild,anseriformes,Anatidae,cygnus olor,mute swan,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,overijssel,nl.ov,52.4448999895994,6.44900146928843,a,2021-42,3818,2.3.4.4b,Europe / Netherlands / Provincie Overijssel / NA / NA,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,2021-10-24,n1,n1,profile001
H5N1.2.3.4.4b.EPI_ISL_5804789.charadriiformes.united_kingdom.5.2021-07-29,H5N1,EPI_ISL_5804789,a/great_skua/scotland/b07779/2021,2021-07-29,2021.57,2021-07,charadriiformes_wild,charadriiformes,Stercorariidae,stercorarius skua,great skua,bird,wild,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,scotland,na,56.7931587491509,-4.20419908814114,a,2021-30,967,2.3.4.4b,Europe / United Kingdom / Western Isles / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2021-07-29,n1,n1,profile001
H5N1.2.3.4.4b.EPI_ISL_6025676.anseriformes.netherlands.3.2021-10-25,H5N1,EPI_ISL_6025676,a/barnacle_goose/netherlands/21037293-001/2021,2021-10-25,2021.81,2021-10,anseriformes_wild,anseriformes,Anatidae,branta leucopsis,barnacle goose,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,fryslân,nl.fr,53.1100430768808,5.84863928632393,a,2021-43,3818,2.3.4.4b,Europe / Netherlands / Provincie Friesland / NA / NA,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,2021-10-25,n1,n1,profile001
H5N1.2.3.4.4b.EPI_ISL_6029360.charadriiformes.united_kingdom.5.2021-07-22,H5N1,EPI_ISL_6029360,a/great_skua/scotland/042505/2021,2021-07-22,2021.55,2021-07,charadriiformes_wild,charadriiformes,Stercorariidae,stercorarius skua,great skua,bird,wild,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,scotland,na,56.7931587491509,-4.20419908814114,a,2021-29,967,2.3.4.4b,Europe / United Kingdom / Western Isles / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2021-07-22,n1,n1,profile001
H5N1.2.3.4.4b.EPI_ISL_6328409.anseriformes.czechia.2.2021-11-01,H5N1,EPI_ISL_6328409,a/mute_swan/czech_republic/21312/2021,2021-11-01,2021.83,2021-11,anseriformes_wild,anseriformes,Anatidae,cygnus olor,mute swan,bird,wild,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,jihočeský,cz.ck,49.0928166218663,14.4391547985202,a,2021-44,3712,2.3.4.4b,"Europe / Czech Republic / Jihocesky Kraj / Okres Tabor / 49Â°1423.870N, 14Â°4246.680E",2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-11-01,n1,n1,profile001
H5N1.2.3.4.4b.EPI_ISL_6590766.anseriformes.france.2.2021-11-08,H5N1,EPI_ISL_6590766,a/swan/france/21p012384/2021,2021-11-08,2021.85,2021-11,anseriformes_wild,anseriformes,Anatidae,cygnus sp.,swan sp.,bird,wild,western europe,france,fra,46.5103009447381,2.5780749353201,auvergne-rhône-alpes,fr.ar,45.5190780558984,4.54715006428513,a,2021-45,3729,2.3.4.4b,Europe / France / Region Lorraine / Departement de la Meuse / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-11-08,n1,n1,profile001
H5N1.2.3.4.4b.EPI_ISL_6596216.anseriformes.sweden.5.2021-11-02,H5N1,EPI_ISL_6596216,a/barnacle_goose/sweden/sva211102sz0402/fb004395/m-2021/NA,2021-11-02,2021.84,2021-11,anseriformes_wild,anseriformes,Anatidae,branta leucopsis,barnacle goose,bird,wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,skåne,se.sn,55.9474024317265,13.595146733816,a,2021-44,3862,2.3.4.4b,Europe / Sweden / Skane Lan / Malmo Kommun / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2021-11-02,n1,n1,profile001
H5N1.2.3.4.4b.EPI_ISL_6599075.anseriformes.sweden.5.2021-11-01,H5N1,EPI_ISL_6599075,a/greylag_goose_/sweden/sva211103sz0398/fb004410/m-2021/NA,2021-11-01,2021.83,2021-11,anseriformes_wild,anseriformes,Anatidae,anser anser,greylag goose,bird,wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,skåne,se.sn,55.9474024317265,13.595146733816,a,2021-44,3862,2.3.4.4b,Europe / Sweden / Skane Lan / Svedala Kommun / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2021-11-01,n1,n1,profile001
H5N1.2.3.4.4b.EPI_ISL_6599895.anseriformes.sweden.5.2021-10-29,H5N1,EPI_ISL_6599895,a/common_pheasant_/sweden/sva211104sz0320/fb004417/m-2021/NA,2021-10-29,2021.82,2021-10,anseriformes_wild,anseriformes,Anatidae,anas crecca,green-winged teal,bird,wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,skåne,se.sn,55.9474024317265,13.595146733816,a,2021-43,3862,2.3.4.4b,Europe / Sweden / Skane Lan / Svedala Kommun / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2021-10-29,n1,n1,profile001
H5N1.2.3.4.4b.EPI_ISL_6930564.galliformes.poland.2.2021-11-03,H5N1,EPI_ISL_6930564,a/turkey/poland/h1924-t1/2021,2021-11-03,2021.84,2021-11,galliformes_domestic,galliformes,Phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),bird,domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,mazowieckie,na,52.3411657327183,21.0998506797105,a,2021-44,3831,2.3.4.4b,Europe / Poland / Masovian Voivodeship / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-11-03,n1,n1,profile001
H5N1.2.3.4.4b.EPI_ISL_6931008.anseriformes.poland.2.2021-11-03,H5N1,EPI_ISL_6931008,a/domestic_goose/poland/h1931-t1/2021,2021-11-03,2021.84,2021-11,anseriformes_domestic,anseriformes,Anatidae,anser sp. (domestic type),domestic goose sp. (domestic type),bird,domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,lubuskie,na,52.1928452950358,15.3424757324533,a,2021-44,3831,2.3.4.4b,Europe / Poland / Lubusz Voivodeship / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-11-03,n1,n1,profile001
H5N1.2.3.4.4b.EPI_ISL_6931288.galliformes.poland.2.2021-11-05,H5N1,EPI_ISL_6931288,a/chicken/poland/h1940-n/2021,2021-11-05,2021.84,2021-11,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,śląskie,na,50.3295799025895,18.9932551559921,a,2021-44,3831,2.3.4.4b,Europe / Poland / Silesian Voivodeship / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-11-05,n1,n1,profile001
H5N1.2.3.4.4b.EPI_ISL_6935584.galliformes.poland.2.2021-11-08,H5N1,EPI_ISL_6935584,a/turkey/poland/h1944-n/2021,2021-11-08,2021.85,2021-11,galliformes_domestic,galliformes,Phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),bird,domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,mazowieckie,na,52.3411657327183,21.0998506797105,a,2021-45,3831,2.3.4.4b,Europe / Poland / Masovian Voivodeship / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-11-08,n1,n1,profile001
H5N1.2.3.4.4b.EPI_ISL_7049600.anseriformes.sweden.2.2021-11-05,H5N1,EPI_ISL_7049600,a/bean_goose/sweden/sva211111sz0372/fb004482/2021,2021-11-05,2021.84,2021-11,anseriformes_wild,anseriformes,Anatidae,anser fabalis/serrirostris,taiga/tundra bean-goose,bird,wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,skåne,se.sn,55.9474024317265,13.595146733816,a,2021-44,3862,2.3.4.4b,Europe / Sweden / Skane Lan / Simrishamns Kommun / NA,49_1_1_1_1_1_1_1,NA,2,2021-11-05,n1,n1,profile001
H5N1.2.3.4.4b.EPI_ISL_7050532.passeriformes.sweden.5.2021-11-08,H5N1,EPI_ISL_7050532,a/western_jackdaw/sweden/sva211111sz0376/fb004483/2021,2021-11-08,2021.85,2021-11,passeriformes_wild,passeriformes,Corvidae,corvus monedula,eurasian jackdaw,bird,wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,skåne,se.sn,55.9474024317265,13.595146733816,a,2021-45,3862,2.3.4.4b,Europe / Sweden / Skane Lan / Malmo Kommun / NA,50_1_1_1_1_1_1_1,NA,5,2021-11-08,n1,n1,profile001
H5N1.2.3.4.4b.EPI_ISL_7053817.anseriformes.sweden.3.2021-11-01,H5N1,EPI_ISL_7053817,a/barnacle_goose/sweden/sva211111sz0376/fb004496/2021,2021-11-01,2021.83,2021-11,anseriformes_wild,anseriformes,Anatidae,branta leucopsis,barnacle goose,bird,wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,skåne,se.sn,55.9474024317265,13.595146733816,a,2021-44,3862,2.3.4.4b,Europe / Sweden / Skane Lan / Malmo Kommun / NA,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,2021-11-01,n1,n1,profile001
H5N1.2.3.4.4b.EPI_ISL_7054529.anseriformes.sweden.2.2021-11-08,H5N1,EPI_ISL_7054529,a/greylag_goose_/sweden/sva211111sz0376/fb004497/m-2021/NA,2021-11-08,2021.85,2021-11,anseriformes_wild,anseriformes,Anatidae,anser anser,greylag goose,bird,wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,skåne,se.sn,55.9474024317265,13.595146733816,a,2021-45,3862,2.3.4.4b,Europe / Sweden / Skane Lan / Malmo Kommun / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-11-08,n1,n1,profile001
H5N1.2.3.4.4b.EPI_ISL_7054770.charadriiformes.sweden.3.2021-11-08,H5N1,EPI_ISL_7054770,a/european_herring_gull/sweden/sva211116sz0432/fb004518/m-2021/NA,2021-11-08,2021.85,2021-11,charadriiformes_wild,charadriiformes,Laridae,larus argentatus,herring gull,bird,wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,halland,se.ha,56.9527544067021,12.8455535105187,a,2021-45,3862,2.3.4.4b,Europe / Sweden / Hallands Lan / Hylte Kommun / NA,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,2021-11-08,n1,n1,profile001
