tipnames,virus.subtype,isolate.id,isolate.name,collection.date,collection.datedecimal,collection.datemonth,host.class,host.order,host.family,host.sciname,host.commonname,host.isbird,host.isdomestic,collection.region.name,collection.country.name,collection.country.code,collection.country.lat,collection.country.long,collection.subdiv1.name,collection.subdiv1.code,collection.subdiv1.lat,collection.subdiv1.long,virus.species,week.date,...1,clade,collection.original,profile,profile.lab,genome,collection.tipdate,segment,cluster.segment,cluster.number
H5N1.2344b.EPI_ISL_17777525.suliformes.peru.9.2023-04-03,H5N1,EPI_ISL_17777525,a/peruvian_booby/peru/lim-ins-004/2023,2023-04-03,2023.25,2023-04,suliformes_wild,suliformes,Sulidae,sula variegata,peruvian booby,bird,wild,south america,peru,per,-9.12690950582405,-74.3967035676846,lima province,pe.lp,-12.0179113235961,-76.9049187829412,a,2023-14,3827,2344b,South America / Peru / Departamento de Lima / Magdalena / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2023-04-03,ns,ns,profile004
H5N1.2344b.EPI_ISL_17777527.charadriiformes.peru.9.2023-03-16,H5N1,EPI_ISL_17777527,a/gull/peru/lim-ins-006/2023,2023-03-16,2023.2,2023-03,charadriiformes_wild,charadriiformes,Laridae,larinae sp.,gull sp.,bird,wild,south america,peru,per,-9.12690950582405,-74.3967035676846,lima province,pe.lp,-12.0179113235961,-76.9049187829412,a,2023-11,3827,2344b,South America / Peru / Departamento de Lima / Lima / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2023-03-16,ns,ns,profile004
H5N1.2344b.EPI_ISL_17777528.suliformes.peru.9.2023-03-17,H5N1,EPI_ISL_17777528,a/peruvian_booby/peru/cal-ins-007/2023,2023-03-17,2023.21,2023-03,suliformes_wild,suliformes,Sulidae,sula variegata,peruvian booby,bird,wild,south america,peru,per,-9.12690950582405,-74.3967035676846,callao,pe.cl,-11.9545824923705,-77.1360367031896,a,2023-11,3827,2344b,South America / Peru / Provincia Constitucional del Callao / Callao / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2023-03-17,ns,ns,profile004
H5N1.2344b.EPI_ISL_17777529.suliformes.peru.9.2023-03-17,H5N1,EPI_ISL_17777529,a/peruvian_booby/peru/cal-ins-008/2023,2023-03-17,2023.21,2023-03,suliformes_wild,suliformes,Sulidae,sula variegata,peruvian booby,bird,wild,south america,peru,per,-9.12690950582405,-74.3967035676846,callao,pe.cl,-11.9545824923705,-77.1360367031896,a,2023-11,3827,2344b,South America / Peru / Provincia Constitucional del Callao / Callao / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2023-03-17,ns,ns,profile004
H5N1.2344b.EPI_ISL_17777530.suliformes.peru.9.2023-03-17,H5N1,EPI_ISL_17777530,a/guanay_cormorant/peru/cal-ins-009/2023,2023-03-17,2023.21,2023-03,suliformes_wild,suliformes,Phalacrocoracidae,leucocarbo bougainvillii,guanay cormorant,bird,wild,south america,peru,per,-9.12690950582405,-74.3967035676846,callao,pe.cl,-11.9545824923705,-77.1360367031896,a,2023-11,3827,2344b,South America / Peru / Provincia Constitucional del Callao / Callao / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2023-03-17,ns,ns,profile004
H5N1.2344b.EPI_ISL_17777532.carnivora.peru.9.2023-03-07,H5N1,EPI_ISL_17777532,a/sea_lion/peru/tac-ins-011/2023,2023-03-07,2023.18,2023-03,carnivora_wild,carnivora,Pinnipedia,seal sp.,seal sp.,other,wild,south america,peru,per,-9.12690950582405,-74.3967035676846,tacna,pe.ta,-17.644827527273,-70.2791288812849,a,2023-10,3827,2344b,South America / Peru / Departamento de Tacna / NA / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2023-03-07,ns,ns,profile004
H5N1.2344b.EPI_ISL_17805986.galliformes.peru.9.2022-12-18,H5N1,EPI_ISL_17805986,a/chicken/peru/ais0546/2022,2022-12-18,2022.96,2022-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,a,2022-50,3827,2344b,South America / Peru / NA / NA / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2022-12-18,ns,ns,profile004
H5N1.2344b.EPI_ISL_17805987.galliformes.peru.9.2022-11-18,H5N1,EPI_ISL_17805987,a/chicken/peru/ais0539/2022,2022-11-18,2022.88,2022-11,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,a,2022-46,3827,2344b,South America / Peru / NA / NA / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2022-11-18,ns,ns,profile004
H5N1.2344b.EPI_ISL_17805988.galliformes.peru.9.2022-11-28,H5N1,EPI_ISL_17805988,a/chicken/peru/ais0540/2022,2022-11-28,2022.91,2022-11,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,a,2022-48,3827,2344b,South America / Peru / NA / NA / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2022-11-28,ns,ns,profile004
H5N1.2344b.EPI_ISL_17805989.galliformes.peru.9.2022-12-01,H5N1,EPI_ISL_17805989,a/chicken/peru/ais0542/2022,2022-12-01,2022.92,2022-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,a,2022-48,3827,2344b,South America / Peru / NA / NA / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2022-12-01,ns,ns,profile004
H5N1.2344b.EPI_ISL_17805990.galliformes.peru.9.2022-12-01,H5N1,EPI_ISL_17805990,a/chicken/peru/ais0543/2022,2022-12-01,2022.92,2022-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,a,2022-48,3827,2344b,South America / Peru / NA / NA / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2022-12-01,ns,ns,profile004
H5N1.2344b.EPI_ISL_17805991.galliformes.peru.9.2022-12-03,H5N1,EPI_ISL_17805991,a/chicken/peru/ais0544/2022,2022-12-03,2022.92,2022-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,a,2022-48,3827,2344b,South America / Peru / NA / NA / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2022-12-03,ns,ns,profile004
H5N1.2344b.EPI_ISL_17805994.galliformes.peru.9.2022-12-22,H5N1,EPI_ISL_17805994,a/chicken/peru/ais0548/2022,2022-12-22,2022.97,2022-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,a,2022-51,3827,2344b,South America / Peru / NA / NA / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2022-12-22,ns,ns,profile004
H5N1.2344b.EPI_ISL_17805995.galliformes.peru.9.2022-12-12,H5N1,EPI_ISL_17805995,a/chicken/peru/ais0550/2022,2022-12-12,2022.95,2022-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,a,2022-50,3827,2344b,South America / Peru / NA / NA / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2022-12-12,ns,ns,profile004
H5N1.2344b.EPI_ISL_17805996.galliformes.peru.9.2022-12-22,H5N1,EPI_ISL_17805996,a/chicken/peru/ais0549/2022,2022-12-22,2022.97,2022-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,a,2022-51,3827,2344b,South America / Peru / NA / NA / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2022-12-22,ns,ns,profile004
H5N1.2344b.EPI_ISL_17805997.na.peru.9.2022-11-22,H5N1,EPI_ISL_17805997,a/avian/peru/aisa0446/2022,2022-11-22,2022.89,2022-11,na_wild,na,NA,aves sp.,bird sp.,other,wild,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,a,2022-47,3827,2344b,South America / Peru / NA / NA / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2022-11-22,ns,ns,profile004
H5N1.2344b.EPI_ISL_17805999.carnivora.peru.9.2023-02-08,H5N1,EPI_ISL_17805999,a/lion/peru/ais0554/2023,2023-02-08,2023.1,2023-02,carnivora_wild,carnivora,Felidae,feline sp.,feline sp.,other,wild,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,a,2023-06,3827,2344b,South America / Peru / NA / NA / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2023-02-08,ns,ns,profile004
H5N1.2344b.EPI_ISL_17806000.pelecaniformes.peru.9.2022-11-10,H5N1,EPI_ISL_17806000,a/pelican/peru/ais0538/2022,2022-11-10,2022.86,2022-11,pelecaniformes_wild,pelecaniformes,Pelecanidae,pelecanus sp.,pelican sp.,bird,wild,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,a,2022-45,3827,2344b,South America / Peru / NA / NA / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2022-11-10,ns,ns,profile004
H5N1.2344b.EPI_ISL_17806001.galliformes.peru.9.2022-12-12,H5N1,EPI_ISL_17806001,a/chicken/peru/ais0551/2022,2022-12-12,2022.95,2022-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,a,2022-50,3827,2344b,South America / Peru / NA / NA / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2022-12-12,ns,ns,profile004
H5N1.2344b.EPI_ISL_17806003.pelecaniformes.peru.9.2022-11-22,H5N1,EPI_ISL_17806003,a/pelican/peru/aisa0464/2022,2022-11-22,2022.89,2022-11,pelecaniformes_wild,pelecaniformes,Pelecanidae,pelecanus sp.,pelican sp.,bird,wild,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,a,2022-47,3827,2344b,South America / Peru / NA / NA / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2022-11-22,ns,ns,profile004
H5N1.2344b.EPI_ISL_17973443.na.ecuador.9.2023-01-11,H5N1,EPI_ISL_17973443,a/wildbird/ecuador/ic03-4587/2023,2023-01-11,2023.03,2023-01,na_wild,na,NA,aves sp.,bird sp.,other,wild,south america,ecuador,ecu,-1.42626322906002,-78.7715622756661,manabi,ec.mn,-0.751243186649703,-80.1366162194134,a,2023-02,3719,2344b,South America / Ecuador / Provincia de Manabi / San Vicente / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2023-01-11,ns,ns,profile004
H5N1.2344b.EPI_ISL_17973458.na.ecuador.9.2023-01-11,H5N1,EPI_ISL_17973458,a/wildbird/ecuador/ic06-4590/2023,2023-01-11,2023.03,2023-01,na_wild,na,NA,aves sp.,bird sp.,other,wild,south america,ecuador,ecu,-1.42626322906002,-78.7715622756661,manabi,ec.mn,-0.751243186649703,-80.1366162194134,a,2023-02,3719,2344b,South America / Ecuador / Provincia de Manabi / San Vicente / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2023-01-11,ns,ns,profile004
H5N1.2344b.EPI_ISL_16891400.anseriformes.chile.9.2022-12-02,H5N1,EPI_ISL_16891400,a/gray_gull/chile/c61947/2022,2022-12-02,2022.92,2022-12,anseriformes_wild,anseriformes,Anatidae,anser anser,greylag goose,bird,wild,south america,chile,chl,-36.352932692973,-71.0631434301439,NA,NA,NA,NA,a,2022-48,3696,2344b,South America / Chile / NA / NA / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2022-12-02,ns,ns,profile004
H5N1.2344b.EPI_ISL_16891402.charadriiformes.chile.9.2022-12-02,H5N1,EPI_ISL_16891402,a/black_skimmer/chile/c61962/2022,2022-12-02,2022.92,2022-12,charadriiformes_wild,charadriiformes,Laridae,rynchops niger,black skimmer,bird,wild,south america,chile,chl,-36.352932692973,-71.0631434301439,NA,NA,NA,NA,a,2022-48,3696,2344b,South America / Chile / NA / NA / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2022-12-02,ns,ns,profile004
H5N1.2344b.EPI_ISL_17099964.pelecaniformes.peru.9.2022-12-01,H5N1,EPI_ISL_17099964,a/pelecanus/peru/vfar-140/2022,2022-12-01,2022.92,2022-12,pelecaniformes_wild,pelecaniformes,Pelecanidae,pelecanus sp.,pelican sp.,bird,wild,south america,peru,per,-9.12690950582405,-74.3967035676846,ica,pe.ic,-14.2339783641518,-75.5762320808058,a,2022-48,3827,2344b,"South America / Peru / Departamento de Ica / Beaches of the Tambo de Mora (Chincha Alta/Chincha/Ica/Peru), / (Chincha Alta/Chincha/Ica/Peru),",5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2022-12-01,ns,ns,profile004
H5N1.2344b.EPI_ISL_17165223.pelecaniformes.peru.9.2022-12,H5N1,EPI_ISL_17165223,a/pelecanus/peru/vfar-140/2022,NA,NA,2022-12,pelecaniformes_wild,pelecaniformes,Pelecanidae,pelecanus sp.,pelican sp.,bird,wild,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,a,NA,3827,2344b,South America / Peru / NA / NA / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2022-12,ns,ns,profile004
H5N1.2344b.EPI_ISL_17353507.galliformes.ecuador.9.2022-11-08,H5N1,EPI_ISL_17353507,a/chicken/bolivar/ica-3500/2022,2022-11-08,2022.85,2022-11,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,south america,ecuador,ecu,-1.42626322906002,-78.7715622756661,bolivar,ec.bo,-1.58721983309051,-79.1068925338894,a,2022-45,819,2344b,South America / Colombia / Departamento de Bolivar / NA / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2022-11-08,ns,ns,profile004
H5N1.2344b.EPI_ISL_17353508.galliformes.colombia.25.2022-11-13,H5N1,EPI_ISL_17353508,a/chicken/choco/ica-3502/2022,2022-11-13,2022.87,2022-11,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,south america,colombia,col,3.88807090888846,-73.0744382518538,chocó,co.ch,5.93194075736459,-76.9341377836413,a,2022-45,607,2344b,South America / Colombia / Departamento del Choco / NA / NA,4_4_8_1_2_1_1_1,H5N1/2022/R13_NAmerica,25,2022-11-13,ns,ns,profile001
H5N1.2344b.EPI_ISL_17353509.galliformes.colombia.25.2022-11-01,H5N1,EPI_ISL_17353509,a/chicken/choco/ica-3504/2022,2022-11-01,2022.83,2022-11,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,south america,colombia,col,3.88807090888846,-73.0744382518538,chocó,co.ch,5.93194075736459,-76.9341377836413,a,2022-44,607,2344b,South America / Colombia / Departamento del Choco / NA / NA,4_4_8_1_2_1_1_1,H5N1/2022/R13_NAmerica,25,2022-11-01,ns,ns,profile001
H5N1.2344b.EPI_ISL_17353510.galliformes.colombia.9.2022-11-26,H5N1,EPI_ISL_17353510,a/chicken/cordoba/ica-3499/2022,2022-11-26,2022.9,2022-11,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,south america,colombia,col,3.88807090888846,-73.0744382518538,córdoba,co.co,8.35147117483191,-75.7978121726542,a,2022-47,608,2344b,South America / Colombia / Departamento de Cordoba / NA / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2022-11-26,ns,ns,profile004
H5N1.2344b.EPI_ISL_17353838.galliformes.colombia.9.2022-11-18,H5N1,EPI_ISL_17353838,a/chicken/magdalena/ica-3503/2022,2022-11-18,2022.88,2022-11,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,south america,colombia,col,3.88807090888846,-73.0744382518538,magdalena,co.ma,10.2313388378974,-74.2577076184347,a,2022-46,614,2344b,South America / Colombia / Departamento del Magdalena / NA / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2022-11-18,ns,ns,profile004
H5N1.2344b.EPI_ISL_17353839.anseriformes.colombia.25.2022-10-09,H5N1,EPI_ISL_17353839,a/duck/choco/ica-3501/2022,2022-10-09,2022.77,2022-10,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,south america,colombia,col,3.88807090888846,-73.0744382518538,chocó,co.ch,5.93194075736459,-76.9341377836413,a,2022-40,607,2344b,South America / Colombia / Departamento del Choco / NA / NA,4_4_8_1_2_1_1_1,H5N1/2022/R13_NAmerica,25,2022-10-09,ns,ns,profile001
H5N1.2344b.EPI_ISL_17468386.na.chile.9.2023-03-24,H5N1,EPI_ISL_17468386,a/chile/25945/2023,2023-03-24,2023.22,2023-03,na_wild,na,Hominidae,Homo sapiens,human,other,wild,south america,chile,chl,-36.352932692973,-71.0631434301439,antofagasta,cl.an,-23.5276504572593,-69.1155261199782,a,2023-12,3696,2344b,South America / Chile / Region de Antofagasta / NA / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2023-03-24,ns,ns,profile004
H5N1.2344b.EPI_ISL_17660071.galliformes.peru.9.2022-11-11,H5N1,EPI_ISL_17660071,a/chicken/peru/23-005607-002-original/2022,2022-11-11,2022.86,2022-11,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,a,2022-45,3827,2344b,South America / Peru / NA / NA / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2022-11-11,ns,ns,profile004
H5N1.2344b.EPI_ISL_17660072.galliformes.peru.9.2022-11-11,H5N1,EPI_ISL_17660072,a/chicken/peru/23-005607-003-original/2022,2022-11-11,2022.86,2022-11,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,a,2022-45,3827,2344b,South America / Peru / NA / NA / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2022-11-11,ns,ns,profile004
H5N1.2344b.EPI_ISL_17660073.strigiformes.peru.9.2022-11-11,H5N1,EPI_ISL_17660073,a/owl/peru/23-005629-001-original/2022,2022-11-11,2022.86,2022-11,strigiformes_wild,strigiformes,Strigidae,strigiformes sp.,owl sp.,bird,wild,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,a,2022-45,3827,2344b,South America / Peru / NA / NA / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2022-11-11,ns,ns,profile004
H5N1.2344b.EPI_ISL_17660074.suliformes.peru.9.2022-11-11,H5N1,EPI_ISL_17660074,a/brown_booby/peru/23-005629-003-original/2022,2022-11-11,2022.86,2022-11,suliformes_wild,suliformes,Sulidae,sula leucogaster,brown booby,bird,wild,south america,peru,per,-9.12690950582405,-74.3967035676846,NA,NA,NA,NA,a,2022-45,3827,2344b,South America / Peru / NA / NA / NA,5_3_1_1_2_1_1_4,H5N1/2022/R8_NAmerica,9,2022-11-11,ns,ns,profile004
H5N1.NA.EPI_ISL_16854401.pelecaniformes.venezuela.NA.2022-11-25,H5N1,EPI_ISL_16854401,A/Pelecanus_occidentalis/Venezuela/3S8/2022,2022-11-25,2022.9,2022-11,pelecaniformes_wild,pelecaniformes,Pelecanidae,pelecanus sp.,pelican sp.,bird,wild,south america,venezuela,ven,7.13172612392755,-66.1349690012146,NA,NA,NA,NA,A,2022-47,3890,2344b,NA,NA,NA,NA,2022-11-25,ns,ns,profileNA
H5N1.NA.EPI_ISL_18107019.anseriformes.united_states.NA.2022-09-22,H5N1,EPI_ISL_18107019,A/blue_winged_teal/Louisiana/CEIRR-4075/2022,2022-09-22,2022.72,2022-09,anseriformes_wild,anseriformes,Anatidae,spatula discors,blue-winged teal,bird,wild,northern america,united states,usa,44.75294654392,-103.651025114044,louisiana,us.la,31.0706065513525,-91.9998874220998,A,2022-38,3421,2344b,NA,NA,NA,NA,2022-09-22,ns,ns,profileNA
H5N1.2344b.EPI_ISL_17373072.anseriformes.united_states.29.2022-11-01,H5N1,EPI_ISL_17373072,A/goose/North_Carolina/W22-1055/2022,2022-11-01,2022.83,2022-11,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,northern america,united states,usa,44.75294654392,-103.651025114044,north carolina,us.nc,35.5562842108177,-79.3865256785998,A,2022-44,3436,2344b,North America / United States / North Carolina / NA / NA,4_1_1_1_2_1_1_8,H5N1/2022/R10_NAmerica,29,2022-11-01,ns,ns,profile008
H5N1.NA.EPI_ISL_16854409.pelecaniformes.venezuela.NA.2022-11-25,H5N1,EPI_ISL_16854409,A/Pelecanus_occidentalis/Venezuela/4S8/2022,2022-11-25,2022.9,2022-11,pelecaniformes_wild,pelecaniformes,Pelecanidae,pelecanus sp.,pelican sp.,bird,wild,south america,venezuela,ven,7.13172612392755,-66.1349690012146,NA,NA,NA,NA,A,2022-47,3890,2344b,NA,NA,NA,NA,2022-11-25,ns,ns,profile008
