tipnames,virus.subtype,isolate.id,isolate.name,collection.date,collection.datedecimal,collection.datemonth,host.class,host.order,host.family,host.sciname,host.commonname,host.isbird,host.isdomestic,collection.region.name,collection.country.name,collection.country.code,collection.country.lat,collection.country.long,collection.subdiv1.name,collection.subdiv1.code,collection.subdiv1.lat,collection.subdiv1.long,virus.species,week.date,...1,clade,collection.original,profile,profile.lab,genome,collection.tipdate,segment,cluster.segment,cluster.number
H5N1.2344b.EPI_ISL_12690323.galliformes.united_states.4.2022-03-26,H5N1,EPI_ISL_12690323,a/turkey/minnesota/22-009195-003-original/2022,2022-03-26,2022.23,2022-03,galliformes_domestic,galliformes,Phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),bird,domestic,northern america,united states,usa,44.75294654392,-103.651025114044,minnesota,us.mn,46.3193148536411,-94.1968042401401,a,2022-12,3426,2344b,North America / United States / Minnesota / Stearns / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,2022-03-26,ns,ns,profile001
H5N1.2344b.EPI_ISL_12690324.galliformes.united_states.4.2022-03-26,H5N1,EPI_ISL_12690324,a/turkey/south_dakota/22-009196-001-original/2022,2022-03-26,2022.23,2022-03,galliformes_domestic,galliformes,Phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),bird,domestic,northern america,united states,usa,44.75294654392,-103.651025114044,south dakota,us.sd,44.4440561554676,-100.227146799835,a,2022-12,3444,2344b,North America / United States / South Dakota / Hutchison / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,2022-03-26,ns,ns,profile001
H5N1.2344b.EPI_ISL_12690325.galliformes.united_states.4.2022-03-26,H5N1,EPI_ISL_12690325,a/turkey/south_dakota/22-009196-002-original/2022,2022-03-26,2022.23,2022-03,galliformes_domestic,galliformes,Phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),bird,domestic,northern america,united states,usa,44.75294654392,-103.651025114044,south dakota,us.sd,44.4440561554676,-100.227146799835,a,2022-12,3444,2344b,North America / United States / South Dakota / Hutchison / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,2022-03-26,ns,ns,profile001
H5N1.2344b.EPI_ISL_12690568.galliformes.united_states.5.2022-03-26,H5N1,EPI_ISL_12690568,a/turkey/south_dakota/22-009198-001-original/2022,2022-03-26,2022.23,2022-03,galliformes_domestic,galliformes,Phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),bird,domestic,northern america,united states,usa,44.75294654392,-103.651025114044,south dakota,us.sd,44.4440561554676,-100.227146799835,a,2022-12,3444,2344b,North America / United States / South Dakota / Clark / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2022-03-26,ns,ns,profile001
H5N1.2344b.EPI_ISL_12690569.galliformes.united_states.4.2022-03-27,H5N1,EPI_ISL_12690569,a/turkey/iowa/22-009227-001-original/2022,2022-03-27,2022.23,2022-03,galliformes_domestic,galliformes,Phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),bird,domestic,northern america,united states,usa,44.75294654392,-103.651025114044,iowa,us.ia,42.0765903413827,-93.4960133625023,a,2022-12,3418,2344b,North America / United States / Iowa / Buena Vista / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,2022-03-27,ns,ns,profile001
H5N1.2344b.EPI_ISL_12690570.galliformes.united_states.4.2022-03-28,H5N1,EPI_ISL_12690570,a/turkey/iowa/22-009286-001-original/2022,2022-03-28,2022.24,2022-03,galliformes_domestic,galliformes,Phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),bird,domestic,northern america,united states,usa,44.75294654392,-103.651025114044,iowa,us.ia,42.0765903413827,-93.4960133625023,a,2022-13,3418,2344b,North America / United States / Iowa / Hamilton / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,2022-03-28,ns,ns,profile001
H5N1.2344b.EPI_ISL_12690571.galliformes.united_states.4.2022-03-28,H5N1,EPI_ISL_12690571,a/turkey/iowa/22-009286-002-original/2022,2022-03-28,2022.24,2022-03,galliformes_domestic,galliformes,Phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),bird,domestic,northern america,united states,usa,44.75294654392,-103.651025114044,iowa,us.ia,42.0765903413827,-93.4960133625023,a,2022-13,3418,2344b,North America / United States / Iowa / Hamilton / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,2022-03-28,ns,ns,profile001
H5N1.2344b.EPI_ISL_12693855.galliformes.united_states.4.2022-03-31,H5N1,EPI_ISL_12693855,a/chicken/iowa/22-009819-001-original/2022,2022-03-31,2022.24,2022-03,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,northern america,united states,usa,44.75294654392,-103.651025114044,iowa,us.ia,42.0765903413827,-93.4960133625023,a,2022-13,3418,2344b,North America / United States / Iowa / Osceola / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,2022-03-31,ns,ns,profile001
H5N1.2344b.EPI_ISL_12968592.galliformes.netherlands.5.2021-12-17,H5N1,EPI_ISL_12968592,a/fancy_chicken/nl/fav-0035/2021,2021-12-17,2021.96,2021-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,western europe,netherlands,nld,52.2573048104135,5.56251311224367,newfoundland and labrador,ca.nf,52.7585447043339,-60.1747989980888,a,2021-50,3818,2344b,North America / Canada / Newfoundland and Labrador / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2021-12-17,ns,ns,profile001
H5N1.2344b.EPI_ISL_12968593.anseriformes.netherlands.5.2021-12-17,H5N1,EPI_ISL_12968593,a/domestic_goose/nl/fav-0035-17/2021,2021-12-17,2021.96,2021-12,anseriformes_domestic,anseriformes,Anatidae,anser sp. (domestic type),domestic goose sp. (domestic type),bird,domestic,western europe,netherlands,nld,52.2573048104135,5.56251311224367,manitoba,ca.mb,54.7409130620601,-97.4886310680955,a,2021-50,3818,2344b,North America / Canada / Manitoba / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2021-12-17,ns,ns,profile001
H5N1.2344b.EPI_ISL_12968817.casuariiformes.netherlands.5.2021-12-17,H5N1,EPI_ISL_12968817,a/emu/nl/fav-0035-12/2021,2021-12-17,2021.96,2021-12,casuariiformes_wild,casuariiformes,Casuariidae,dromaius novaehollandiae,emu,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,newfoundland and labrador,ca.nf,52.7585447043339,-60.1747989980888,a,2021-50,3818,2344b,North America / Canada / Newfoundland and Labrador / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2021-12-17,ns,ns,profile001
H5N1.2344b.EPI_ISL_12968823.galliformes.netherlands.5.2021-12-21,H5N1,EPI_ISL_12968823,a/chicken/nl/fav-0033/2021,2021-12-21,2021.97,2021-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,western europe,netherlands,nld,52.2573048104135,5.56251311224367,newfoundland and labrador,ca.nf,52.7585447043339,-60.1747989980888,a,2021-51,3818,2344b,North America / Canada / Newfoundland and Labrador / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2021-12-21,ns,ns,profile001
H5N1.2344b.EPI_ISL_13009618.anseriformes.united_states.5.2022-03-25,H5N1,EPI_ISL_13009618,a/sebastopol_goose/massachusetts/22-009371-001-original/2022,2022-03-25,2022.23,2022-03,anseriformes_domestic,anseriformes,Anatidae,anser sp. (domestic type),domestic goose sp. (domestic type),bird,domestic,northern america,united states,usa,44.75294654392,-103.651025114044,massachusetts,us.ma,42.2600509271849,-71.808843036148,a,2022-12,3424,2344b,North America / United States / Massachusetts / Berkshire County / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2022-03-25,ns,ns,profile001
H5N1.2344b.EPI_ISL_13009620.galliformes.france.5.2022-03-25,H5N1,EPI_ISL_13009620,a/chicken/maine/22-009412-001-original/2022,2022-03-25,2022.23,2022-03,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,western europe,france,fra,46.5103009447381,2.5780749353201,auvergne-rhône-alpes,fr.ar,45.5190780558984,4.54715006428513,a,2022-12,934,2344b,North America / United States / Maine / Knox County / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2022-03-25,ns,ns,profile001
H5N1.2344b.EPI_ISL_13009634.galliformes.france.5.2022-03-25,H5N1,EPI_ISL_13009634,a/guinea_fowl/maine/22-009412-002-original/2022,2022-03-25,2022.23,2022-03,galliformes_domestic,galliformes,Numididae,numida meleagris (domestic type),helmeted guineafowl (domestic type),bird,domestic,western europe,france,fra,46.5103009447381,2.5780749353201,auvergne-rhône-alpes,fr.ar,45.5190780558984,4.54715006428513,a,2022-12,934,2344b,North America / United States / Maine / Knox County / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2022-03-25,ns,ns,profile001
H5N1.2344b.EPI_ISL_13009636.galliformes.united_states.18.2022-03-26,H5N1,EPI_ISL_13009636,a/chicken/ohio/22-009419-001-original/2022,2022-03-26,2022.23,2022-03,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,northern america,united states,usa,44.75294654392,-103.651025114044,ohio,us.oh,40.470536265191,-82.6389467524245,a,2022-12,3438,2344b,North America / United States / Ohio / Franklin County / NA,7_4_6_1_2_1_1_1,H5N1/2022/R3_NAmerica,18,2022-03-26,ns,ns,profile001
H5N1.2344b.EPI_ISL_13009652.galliformes.united_states.5.2022-03-29,H5N1,EPI_ISL_13009652,a/turkey/south_dakota/22-009534-001-original/2022,2022-03-29,2022.24,2022-03,galliformes_domestic,galliformes,Phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),bird,domestic,northern america,united states,usa,44.75294654392,-103.651025114044,south dakota,us.sd,44.4440561554676,-100.227146799835,a,2022-13,3444,2344b,North America / United States / South Dakota / Brule County / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2022-03-29,ns,ns,profile001
H5N1.2344b.EPI_ISL_13009658.galliformes.united_states.4.2022-03-29,H5N1,EPI_ISL_13009658,a/turkey/iowa/22-009550-001-original/2022,2022-03-29,2022.24,2022-03,galliformes_domestic,galliformes,Phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),bird,domestic,northern america,united states,usa,44.75294654392,-103.651025114044,iowa,us.ia,42.0765903413827,-93.4960133625023,a,2022-13,3418,2344b,North America / United States / Iowa / Buena Vista County / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,2022-03-29,ns,ns,profile001
H5N1.2344b.EPI_ISL_13009673.galliformes.united_states.5.2022-03-27,H5N1,EPI_ISL_13009673,a/turkey/north_carolina/22-009583-001-original/2022,2022-03-27,2022.23,2022-03,galliformes_domestic,galliformes,Phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),bird,domestic,northern america,united states,usa,44.75294654392,-103.651025114044,north carolina,us.nc,35.5562842108177,-79.3865256785998,a,2022-12,3436,2344b,North America / United States / North Carolina / Johnston County / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2022-03-27,ns,ns,profile001
H5N1.2344b.EPI_ISL_13009677.galliformes.united_states.5.2022-03-27,H5N1,EPI_ISL_13009677,a/turkey/north_carolina/22-009583-002-original/2022,2022-03-27,2022.23,2022-03,galliformes_domestic,galliformes,Phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),bird,domestic,northern america,united states,usa,44.75294654392,-103.651025114044,north carolina,us.nc,35.5562842108177,-79.3865256785998,a,2022-12,3436,2344b,North America / United States / North Carolina / Johnston County / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2022-03-27,ns,ns,profile001
H5N1.2344b.EPI_ISL_13009689.galliformes.united_states.4.2022-03-26,H5N1,EPI_ISL_13009689,a/chicken/wyoming/22-009599-001-original/2022,2022-03-26,2022.23,2022-03,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,northern america,united states,usa,44.75294654392,-103.651025114044,wyoming,us.wy,42.9963520424722,-107.550931583206,a,2022-12,3453,2344b,North America / United States / Wyoming / Park County / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,2022-03-26,ns,ns,profile001
H5N1.2344b.EPI_ISL_13009694.galliformes.united_states.4.2022-03-26,H5N1,EPI_ISL_13009694,a/chicken/wyoming/22-009599-002-original/2022,2022-03-26,2022.23,2022-03,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,northern america,united states,usa,44.75294654392,-103.651025114044,wyoming,us.wy,42.9963520424722,-107.550931583206,a,2022-12,3453,2344b,North America / United States / Wyoming / Park County / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,2022-03-26,ns,ns,profile001
H5N1.2344b.EPI_ISL_13116131.galliformes.canada.4.2022-04-29,H5N1,EPI_ISL_13116131,a/chicken/bc/fav-0346-os/2022,2022-04-29,2022.32,2022-04,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,northern america,canada,can,60.4247452861293,-96.5129185126773,british columbia,ca.bc,54.5586208852996,-124.37263203826,a,2022-17,435,2344b,North America / Canada / British Columbia / NA / NA,8_1_1_1_2_1_1_1,H5N1/2022/R2_NAmerica,4,2022-04-29,ns,ns,profile001
H5N1.2344b.EPI_ISL_13431305.galliformes.united_states.4.2022-04-04,H5N1,EPI_ISL_13431305,a/turkey/minnesota/22-010122-001-original/2022,2022-04-04,2022.25,2022-04,galliformes_domestic,galliformes,Phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),bird,domestic,northern america,united states,usa,44.75294654392,-103.651025114044,minnesota,us.mn,46.3193148536411,-94.1968042401401,a,2022-14,3426,2344b,North America / United States / Minnesota / Stearns County / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,2022-04-04,ns,ns,profile001
H5N1.2344b.EPI_ISL_13431306.galliformes.united_states.4.2022-04-04,H5N1,EPI_ISL_13431306,a/turkey/minnesota/22-010122-002-original/2022,2022-04-04,2022.25,2022-04,galliformes_domestic,galliformes,Phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),bird,domestic,northern america,united states,usa,44.75294654392,-103.651025114044,minnesota,us.mn,46.3193148536411,-94.1968042401401,a,2022-14,3426,2344b,North America / United States / Minnesota / Stearns County / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,2022-04-04,ns,ns,profile001
H5N1.2344b.EPI_ISL_13431307.galliformes.united_states.4.2022-04-04,H5N1,EPI_ISL_13431307,a/turkey/minnesota/22-010123-001-original/2022,2022-04-04,2022.25,2022-04,galliformes_domestic,galliformes,Phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),bird,domestic,northern america,united states,usa,44.75294654392,-103.651025114044,minnesota,us.mn,46.3193148536411,-94.1968042401401,a,2022-14,3426,2344b,North America / United States / Minnesota / Waseca County / NA,4_1_1_1_2_1_1_1,H5N1/2022/R4_NAmerica,4,2022-04-04,ns,ns,profile001
H5N1.2344b.EPI_ISL_13431308.galliformes.united_states.5.2022-04-04,H5N1,EPI_ISL_13431308,a/turkey/minnesota/22-010123-004-original/2022,2022-04-04,2022.25,2022-04,galliformes_domestic,galliformes,Phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),bird,domestic,northern america,united states,usa,44.75294654392,-103.651025114044,minnesota,us.mn,46.3193148536411,-94.1968042401401,a,2022-14,3426,2344b,North America / United States / Minnesota / Waseca County / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2022-04-04,ns,ns,profile001
