tipnames	virus_subtype	collection_date	collection_datedecimal	collection_datemonth	collection_dateyear	collection_regionname	collection_countryname	collection_countrylat	collection_countrylong	cluster_number	profile	cluster_profileclass	host_order	host_isbird	host_simplifiedhost	tiplocation_lon	tiplocation_lat
H5N8.2344b.EPI_ISL_708710.galliformes.japan.6_1_5_2_1_3_1_2.2020-12-01	H5N8	2020-12-01	2020.92	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_708711.galliformes.japan.6_1_5_2_1_3_1_2.2020-12-01	H5N8	2020-12-01	2020.92	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_708712.galliformes.japan.6_1_5_2_1_3_1_2.2020-12-01	H5N8	2020-12-01	2020.92	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_708713.galliformes.japan.6_1_5_2_1_3_1_2.2020-12-01	H5N8	2020-12-01	2020.92	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_708714.galliformes.japan.6_1_5_2_1_3_1_2.2020-12-01	H5N8	2020-12-01	2020.92	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_708715.galliformes.japan.6_1_5_2_1_3_1_2.2020-12-01	H5N8	2020-12-01	2020.92	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_708716.galliformes.japan.6_1_5_2_1_3_1_2.2020-12-01	H5N8	2020-12-01	2020.92	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_708717.galliformes.japan.6_1_5_2_1_3_1_2.2020-12-01	H5N8	2020-12-01	2020.92	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_708718.galliformes.japan.6_1_5_2_1_3_1_2.2020-12-01	H5N8	2020-12-01	2020.92	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_708719.galliformes.japan.6_1_5_2_1_3_1_2.2020-12-01	H5N8	2020-12-01	2020.92	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_708720.galliformes.japan.6_1_5_2_1_3_1_2.2020-12-01	H5N8	2020-12-01	2020.92	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_718106.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-07	H5N8	2020-12-07	2020.93	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_718107.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-07	H5N8	2020-12-07	2020.93	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_738049.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-15	H5N8	2020-12-15	2020.95	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_738050.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-15	H5N8	2020-12-15	2020.95	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_738051.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-15	H5N8	2020-12-15	2020.95	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_738052.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-15	H5N8	2020-12-15	2020.95	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_738053.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-18	H5N8	2020-12-18	2020.96	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_738054.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-18	H5N8	2020-12-18	2020.96	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_738055.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-18	H5N8	2020-12-18	2020.96	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_738056.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-18	H5N8	2020-12-18	2020.96	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_738057.galliformes.japan.6_1_5_2_1_3_1_2.2020-12-18	H5N8	2020-12-18	2020.96	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	134.242093496813	33.9191788356518
H5N8.2344b.EPI_ISL_738058.galliformes.japan.6_1_5_2_1_3_1_2.2020-12-18	H5N8	2020-12-18	2020.96	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	134.242093496813	33.9191788356518
H5N8.2344b.EPI_ISL_738059.galliformes.japan.6_1_5_2_1_3_1_2.2020-12-18	H5N8	2020-12-18	2020.96	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	134.242093496813	33.9191788356518
H5N8.2344b.EPI_ISL_738060.galliformes.japan.6_1_5_2_1_3_1_2.2020-12-18	H5N8	2020-12-18	2020.96	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	134.242093496813	33.9191788356518
H5N8.2344b.EPI_ISL_739686.galliformes.kazakhstan.3_2_3_1_1_2_1_2.2020-09-18	H5N8	2020-09-18	2020.71	2020-09	2020	central asia	kazakhstan	48.3645677524915	67.2060737287064	profile001	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	69.2722074369824	53.8421826489217
H5N8.2344b.EPI_ISL_739687.galliformes.kazakhstan.3_2_3_1_1_2_1_2.2020-09-18	H5N8	2020-09-18	2020.71	2020-09	2020	central asia	kazakhstan	48.3645677524915	67.2060737287064	profile001	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	69.2722074369824	53.8421826489217
H5N8.2344b.EPI_ISL_681271.galliformes.japan.6_1_5_2_1_3_1_2.2020-11-19	H5N8	2020-11-19	2020.88	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_681272.galliformes.japan.6_1_5_2_1_3_1_2.2020-11-19	H5N8	2020-11-19	2020.88	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_681273.galliformes.japan.6_1_5_2_1_3_1_2.2020-11-19	H5N8	2020-11-19	2020.88	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_681274.galliformes.japan.6_1_5_2_1_3_1_2.2020-11-19	H5N8	2020-11-19	2020.88	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_681275.galliformes.japan.6_1_5_2_1_3_1_2.2020-11-20	H5N8	2020-11-20	2020.89	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_681276.galliformes.japan.6_1_5_2_1_3_1_2.2020-11-20	H5N8	2020-11-20	2020.89	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_681281.anseriformes.japan.6_1_5_2_1_3_1_2.2020-11-16	H5N8	2020-11-16	2020.87	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	anseriformes	TRUE	anseriformes-wild	138.914818034069	37.5201743528051
H5N8.2344b.EPI_ISL_681282.galliformes.japan.9_1_5_2_1_3_1_2.2020-11-24	H5N8	2020-11-24	2020.9	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	130.666678342289	33.5256575241002
H5N8.2344b.EPI_ISL_681283.galliformes.japan.9_1_5_2_1_3_1_2.2020-11-24	H5N8	2020-11-24	2020.9	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	130.666678342289	33.5256575241002
H5N8.2344b.EPI_ISL_681284.galliformes.japan.6_1_5_2_1_3_1_2.2020-11-25	H5N8	2020-11-25	2020.9	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	134.828550655208	35.0390049694389
H5N8.2344b.EPI_ISL_681285.galliformes.japan.6_1_5_2_1_3_1_2.2020-11-25	H5N8	2020-11-25	2020.9	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	134.828550655208	35.0390049694389
H5N8.2344b.EPI_ISL_681286.galliformes.japan.6_1_5_2_1_3_1_2.2020-11-04	H5N8	2020-11-04	2020.84	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_681287.galliformes.japan.6_1_5_2_1_3_1_2.2020-11-04	H5N8	2020-11-04	2020.84	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_681288.galliformes.japan.6_1_5_2_1_3_1_2.2020-11-07	H5N8	2020-11-07	2020.85	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_681289.galliformes.japan.6_1_5_2_1_3_1_2.2020-11-07	H5N8	2020-11-07	2020.85	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_681290.galliformes.japan.6_1_5_2_1_3_1_2.2020-11-07	H5N8	2020-11-07	2020.85	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_681291.galliformes.japan.6_1_5_2_1_3_1_2.2020-11-10	H5N8	2020-11-10	2020.86	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_681292.galliformes.japan.6_1_5_2_1_3_1_2.2020-11-10	H5N8	2020-11-10	2020.86	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_681293.galliformes.japan.6_1_5_2_1_3_1_2.2020-11-10	H5N8	2020-11-10	2020.86	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_681294.galliformes.japan.6_1_5_2_1_3_1_2.2020-11-12	H5N8	2020-11-12	2020.86	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_681295.galliformes.japan.6_1_5_2_1_3_1_2.2020-11-12	H5N8	2020-11-12	2020.86	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_681296.galliformes.japan.6_1_5_2_1_3_1_2.2020-11-14	H5N8	2020-11-14	2020.87	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_681297.galliformes.japan.6_1_5_2_1_3_1_2.2020-11-14	H5N8	2020-11-14	2020.87	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	133.968927545016	34.217379070784
H5N8.2344b.EPI_ISL_697771.anseriformes.japan.6_1_5_2_1_3_1_2.2020-10-24	H5N8	2020-10-24	2020.81	2020-10	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	6_1_5_2_1_3_1_2	dominant	anseriformes	TRUE	anseriformes-wild	142.542521870972	43.3824165431654
H5N8.2344b.EPI_ISL_710434.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-06	H5N8	2020-12-06	2020.93	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	132.788104542609	34.6052446200593
H5N8.2344b.EPI_ISL_710435.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-06	H5N8	2020-12-06	2020.93	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	132.788104542609	34.6052446200593
H5N8.2344b.EPI_ISL_710436.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-06	H5N8	2020-12-06	2020.93	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	132.788104542609	34.6052446200593
H5N8.2344b.EPI_ISL_710437.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-06	H5N8	2020-12-06	2020.93	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	132.788104542609	34.6052446200593
H5N8.2344b.EPI_ISL_710438.galliformes.japan.9_1_5_2_1_3_1_2.2020-11-30	H5N8	2020-11-30	2020.91	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_710439.galliformes.japan.9_1_5_2_1_3_1_2.2020-11-30	H5N8	2020-11-30	2020.91	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_710440.galliformes.japan.9_1_5_2_1_3_1_2.2020-11-30	H5N8	2020-11-30	2020.91	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_710441.galliformes.japan.9_1_5_2_1_3_1_2.2020-11-30	H5N8	2020-11-30	2020.91	2020-11	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_710442.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-01	H5N8	2020-12-01	2020.92	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_710443.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-01	H5N8	2020-12-01	2020.92	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_710444.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-01	H5N8	2020-12-01	2020.92	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_710445.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-01	H5N8	2020-12-01	2020.92	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_710446.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-02	H5N8	2020-12-02	2020.92	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_710447.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-02	H5N8	2020-12-02	2020.92	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_710448.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-02	H5N8	2020-12-02	2020.92	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
H5N8.2344b.EPI_ISL_710449.galliformes.japan.9_1_5_2_1_3_1_2.2020-12-02	H5N8	2020-12-02	2020.92	2020-12	2020	eastern asia	japan	37.3996665395305	137.574137168765	profile002	9_1_5_2_1_3_1_2	major	galliformes	TRUE	galliformes-domestic	131.298614512671	32.1919114758892
