"","tipnames","virus.subtype","isolate.id","isolate.name","collection.date","collection.datedecimal","collection.dateweek","host.order","host.family","host.sciname","host.commonname","host.isbird","host.isdomestic","collection.region.name","collection.country.name","collection.country.code","collection.country.lat","collection.country.long","collection.subdiv1.name","collection.subdiv1.code","collection.subdiv1.lat","collection.subdiv1.long","collection.subdiv2.name","collection.subdiv2.code","collection.subdiv2.lat","collection.subdiv2.long","month.date","cluster.pb2","cluster.pb1","cluster.pa","cluster.ha","cluster.np","cluster.na","cluster.mp","cluster.ns","cluster.profile","cluster.genome","date.year.month","collection.tipdate","group","best_location_code"
"11","H5N8|EPI_ISL_738055|Galliformes|japan|16|2020-12-18","H5N8","EPI_ISL_738055","a/chicken/miyazaki/h6t/2020","2020-12-18","2020.96","2020-51","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","japan","JP","36.204824","138.252924","miyazaki","JP-45","31.9076736","131.4202411",NA,NA,NA,NA,"2020-12",9,1,5,2,1,3,1,2,"9_1_5_2_1_3_1_2",16,"2020-12","2020-12-18","9","JP-45"
"12","H5N8|EPI_ISL_17086229|environment|japan|NA|2020-12-02","H5N8","EPI_ISL_17086229","A/environment/Miyazaki/T12-8/2020","2020-12-02","2020.92","2020-49","environment","environment","environment","environment","other","wild","eastern asia","japan","JP","36.204824","138.252924","miyazaki","JP-45","31.9076736","131.4202411",NA,NA,NA,NA,"2020-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-12-02","9","JP-45"
"13","H5N8|EPI_ISL_681288|Galliformes|japan|10|2020-11-07","H5N8","EPI_ISL_681288","a/chicken/kagawa/b10t/2020","2020-11-07","2020.85","2020-45","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","japan","JP","36.204824","138.252924","kagawa","JP-37","34.3429904","134.0376604",NA,NA,NA,NA,"2020-11",6,1,5,2,1,3,1,2,"6_1_5_2_1_3_1_2",10,"2020-11","2020-11-07","14","JP-37"
"14","H5N8|EPI_ISL_681292|Galliformes|japan|10|2020-11-10","H5N8","EPI_ISL_681292","a/chicken/kagawa/c3t/2020","2020-11-10","2020.86","2020-46","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","japan","JP","36.204824","138.252924","kagawa","JP-37","34.3429904","134.0376604",NA,NA,NA,NA,"2020-11",6,1,5,2,1,3,1,2,"6_1_5_2_1_3_1_2",10,"2020-11","2020-11-10","15","JP-37"
"15","H5N8|EPI_ISL_17086303|environment|japan|NA|2020-12-10","H5N8","EPI_ISL_17086303","A/environment/Wakayama/T21-5/2020","2020-12-10","2020.94","2020-50","environment","environment","environment","environment","other","wild","eastern asia","japan","JP","36.204824","138.252924","wakayama","JP-30","34.2305113","135.1708083",NA,NA,NA,NA,"2020-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-12-10","20","JP-30"
"16","H5N8|EPI_ISL_17086333|environment|japan|NA|2020-12-12","H5N8","EPI_ISL_17086333","A/environment/Shiga/T23-2/2020","2020-12-12","2020.95","2020-50","environment","environment","environment","environment","other","wild","eastern asia","japan","JP","36.204824","138.252924","shiga","JP-25","35.2771489","136.2463682",NA,NA,NA,NA,"2020-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-12-12","22","JP-25"
"17","H5N8|EPI_ISL_17086352|Galliformes|japan|NA|2021-02-15","H5N8","EPI_ISL_17086352","A/chicken/Chiba/T50-23/2021","2021-02-15","2021.12","2021-07","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","japan","JP","36.204824","138.252924","chiba","JP-12","35.6072668","140.1062907",NA,NA,NA,NA,"2021-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-02-15","23","JP-12"
"18","H5N8|EPI_ISL_1041178|Falconiformes|japan|10|2021-02-15","H5N8","EPI_ISL_1041178","a/peregrine_falcon/tochigi/090205t/2021","2021-02-15","2021.12","2021-07","Falconiformes","Falconidae","falco peregrinus","peregrine falcon","bird","wild","eastern asia","japan","JP","36.204824","138.252924","tochigi","JP-09","36.3813638","139.7303175",NA,NA,NA,NA,"2021-02",6,1,5,2,1,3,1,2,"6_1_5_2_1_3_1_2",10,"2021-02","2021-02-15","28","JP-09"
"19","H5N8|EPI_ISL_17086355|environment|japan|NA|2021-02-14","H5N8","EPI_ISL_17086355","A/water/Nagano/SW0214/2021","2021-02-14","2021.12","2021-06","environment","environment","environment","environment","other","wild","eastern asia","japan","JP","36.204824","138.252924","nagano","JP-20","36.6485496","138.1942432",NA,NA,NA,NA,"2021-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-02-14","29","JP-20"
"20","H5N8|EPI_ISL_14835974|Anseriformes|china|1|2020-11-13","H5N8","EPI_ISL_14835974","a/whooper_swan/sanmenxia/y18/2020","2020-11-13","2020.87","2020-46","Anseriformes","Anatidae","cygnus cygnus","whooper swan","bird","wild","eastern asia","china","CN","35.86166","104.195397","henan","CN-41","32.1277675","114.0791925",NA,NA,NA,NA,"2020-11",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-11","2020-11-13","30","CN-41"
"21","H5N8|EPI_ISL_16208969|Anseriformes|china|NA|2020-11-16","H5N8","EPI_ISL_16208969","A/tundra_swan/Shanghai/CM20111601/2020","2020-11-16","2020.87","2020-47","Anseriformes","Anatidae","cygnus columbianus","tundra swan","bird","wild","eastern asia","china","CN","35.86166","104.195397","shanghai","CN-31","31.230393","121.473704",NA,NA,NA,NA,"2020-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-11-16","30","CN-31"
"22","H5N8|EPI_ISL_5260465|Pelecaniformes|china|1|2021-01-26","H5N8","EPI_ISL_5260465","a/egret/jiangsu/sd021/2021","2021-01-26","2021.07","2021-04","Pelecaniformes","Ardeidae","egretta/bubulcus/ardea sp.","white egret sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","jiangsu","CN-32","32.0922799","118.6126374",NA,NA,NA,NA,"2021-01",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2021-01","2021-01-26","30","CN-32"
"23","H5N8|EPI_ISL_16718465|Gruiformes|japan|1|2021-01-16","H5N8","EPI_ISL_16718465","a/hooded_crane/kagoshima/ku-d89/NA","2021-01-16","2021.04","2021-02","Gruiformes","Gruidae","grus monacha","hooded crane","bird","wild","eastern asia","japan","JP","36.204824","138.252924","kagoshima","JP-46","31.5965535","130.5571158",NA,NA,NA,NA,"2021-01",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2021-01","2021-01-16","30","JP-46"
"24","H5N8|EPI_ISL_14778363|NA|china|NA|2020-11-25","H5N8","EPI_ISL_14778363","A/Wild_bird/China/Cixi02/2020","2020-11-25","2020.9","2020-48","NA","NA","aves sp.","bird sp.","other","wild","eastern asia","china","CN","35.86166","104.195397",NA,NA,NA,NA,NA,NA,NA,NA,"2020-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-11-25","30","CN"
"25","H5N8|EPI_ISL_1009680|Galliformes|south_korea|1|2020-12-28","H5N8","EPI_ISL_1009680","a/white_peacock/korea/h533/2020","2020-12-28","2020.99","2020-53","Galliformes","Phasianidae","pavo cristatus (domestic type)","indian peafowl (domestic type)","bird","domestic","eastern asia","south korea","KR","35.907757","127.766922",NA,NA,NA,NA,NA,NA,NA,NA,"2020-12",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-12","2020-12-28","30","KR"
"26","H9N2|EPI_ISL_14223937|Galliformes|china|NA|2021-11-12","H9N2","EPI_ISL_14223937","A/chicken/China/2094/2021","2021-11-12","2021.86","2021-45","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397",NA,NA,NA,NA,NA,NA,NA,NA,"2021-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-11-12","30","CN"
"27","H5N8|EPI_ISL_14770164|Gruiformes|china|1|2020-12-31","H5N8","EPI_ISL_14770164","a/eurasian_coot/shandong/w6143/2020","2020-12-31","2021","2020-53","Gruiformes","Rallidae","fulica sp.","coot sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","shandong","CN-37","36.674306","117.059933",NA,NA,NA,NA,"2020-12",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-12","2020-12-31","30","CN-37"
"28","H5N8|EPI_ISL_1184508|Galliformes|japan|16|2021-02-24","H5N8","EPI_ISL_1184508","a/chicken/miyazaki/l10t/2021","2021-02-24","2021.15","2021-08","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","japan","JP","36.204824","138.252924","miyazaki","JP-45","31.9076736","131.4202411",NA,NA,NA,NA,"2021-02",1,1,15,2,1,3,1,2,"1_1_15_2_1_3_1_2",16,"2021-02","2021-02-24","31","JP-45"
"29","H5N8|EPI_ISL_1184517|Accipitriformes|japan|16|2021-02-24","H5N8","EPI_ISL_1184517","a/eastern_buzzard/toyama/160208c/2021","2021-02-24","2021.15","2021-08","Accipitriformes","Accipitridae","buteo japonicus","eastern buzzard","bird","wild","eastern asia","japan","JP","36.204824","138.252924","toyama","JP-16","36.6959518","137.2136768",NA,NA,NA,NA,"2021-02",9,1,5,2,1,3,1,2,"9_1_5_2_1_3_1_2",16,"2021-02","2021-02-24","32","JP-16"
"30","H5N8|EPI_ISL_17086354|Anseriformes|japan|NA|2021-01-29","H5N8","EPI_ISL_17086354","A/mallard/Tokushima/3601A058/2021","2021-01-29","2021.08","2021-04","Anseriformes","Anatidae","anas platyrhynchos","mallard","bird","wild","eastern asia","japan","JP","36.204824","138.252924","tokushima","JP-36","34.0702703","134.5548438",NA,NA,NA,NA,"2021-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-01-29","32","JP-36"
"31","H5N3|EPI_ISL_5863749|Anseriformes|united_states|289|2020-10-20","H5N3","EPI_ISL_5863749","a/green-winged-teal/georgia/dt-22894/2020","2020-10-20","2020.8","2020-43","Anseriformes","Anatidae","anas crecca","green-winged teal","bird","wild","northern america","united states","US","37.09024","-95.712891","georgia","US-GA","32.1574351","-82.907123",NA,NA,NA,NA,"2020-10",3,2,3,1,1,68,1,2,"3_2_3_1_1_68_1_2",289,"2020-10","2020-10-20","39","US-GA"
"32","H5N6|EPI_ISL_11208198|Anseriformes|china|61|2021-11-02","H5N6","EPI_ISL_11208198","a/duck/yunnan/s4318/2021","2021-11-02","2021.84","2021-44","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","china","CN","35.86166","104.195397","yunnan","CN-53","24.9494565","103.9504529",NA,NA,NA,NA,"2021-11",18,12,18,1,4,12,1,11,"18_12_18_1_4_12_1_11",61,"2021-11","2021-11-02","40","CN-53"
"33","H5N8|EPI_ISL_6829497|Gruiformes|japan|1|2021-11-19","H5N8","EPI_ISL_6829497","a/hooded_crane/kagoshima/ku-5t/NA","2021-11-19","2021.88","2021-46","Gruiformes","Gruidae","grus monacha","hooded crane","bird","wild","eastern asia","japan","JP","36.204824","138.252924","kagoshima","JP-46","31.5965535","130.5571158",NA,NA,NA,NA,"2021-11",3,2,3,1,1,47,1,2,"3_2_3_1_1_47_1_2",1,"2021-11","2021-11-19","41","JP-46"
"34","H5N1|EPI_ISL_18373259|Pelecaniformes|south_korea|NA|2022-03-14","H5N1","EPI_ISL_18373259","A/Great_egret/Korea/21WC347/2022","2022-03-14","2022.2","2022-11","Pelecaniformes","Ardeidae","ardea alba","great egret","bird","wild","eastern asia","south korea","KR","35.907757","127.766922",NA,NA,NA,NA,NA,NA,NA,NA,"2022-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-03-14","42","KR"
"35","H5N1|EPI_ISL_6829533|Galliformes|japan|22|2021-11-12","H5N1","EPI_ISL_6829533","a/chicken/kagoshima/21a6t/2021","2021-11-12","2021.86","2021-45","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","japan","JP","36.204824","138.252924","kagoshima","JP-46","31.5965535","130.5571158",NA,NA,NA,NA,"2021-11",2,1,9,1,1,4,1,1,"2_1_9_1_1_4_1_1",22,"2021-11","2021-11-12","42","JP-46"
"36","H5N1|EPI_ISL_15063429|Galliformes|japan|NA|2021-11-13","H5N1","EPI_ISL_15063429","A/chicken/Kagoshima/TU2-18_19/2021","2021-11-13","2021.87","2021-45","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","japan","JP","36.204824","138.252924","kagoshima","JP-46","31.5965535","130.5571158",NA,NA,NA,NA,"2021-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-11-13","42","JP-46"
"37","H5N1|EPI_ISL_6959593|Galliformes|south_korea|22|2021-11-08","H5N1","EPI_ISL_6959593","a/quail/korea/h526/2021","2021-11-08","2021.85","2021-45","Galliformes","Phasianidae","synoicus/coturnix sp.","old world quail sp.","bird","wild","eastern asia","south korea","KR","35.907757","127.766922",NA,NA,NA,NA,NA,NA,NA,NA,"2021-11",2,1,9,1,1,4,1,1,"2_1_9_1_1_4_1_1",22,"2021-11","2021-11-08","43","KR"
"38","H5N1|EPI_ISL_15063426|Galliformes|japan|NA|2021-12-12","H5N1","EPI_ISL_15063426","A/chicken/Aomori/TU9-41_42/2021","2021-12-12","2021.95","2021-49","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","japan","JP","36.204824","138.252924","aomori","JP-02","40.822072","140.7473647",NA,NA,NA,NA,"2021-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-12-12","43","JP-02"
"39","H5N8|EPI_ISL_7381026|Galliformes|china|1|2021-03","H5N8","EPI_ISL_7381026","a/chicken/liaoning/21346-2/2021",NA,NA,"2021-03","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397","liaoning","CN-21","41.7315285","123.2575966",NA,NA,NA,NA,NA,3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2021-03","2021-03","45","CN-21"
"40","H5N6|EPI_ISL_7983813|NA|china|73|2021-12-22","H5N6","EPI_ISL_7983813","a/hangzhou/01/2021","2021-12-22","2021.97","2021-51","NA","NA","NA",NA,"other","wild","eastern asia","china","CN","35.86166","104.195397","zhejiang","CN-33","29.9488786","121.1430935",NA,NA,NA,NA,"2021-12",20,13,27,1,11,24,1,9,"20_13_27_1_11_24_1_9",73,"2021-12","2021-12-22","46","CN-33"
"41","H5N6|EPI_ISL_8518268|Galliformes|china|73|2021-12-23","H5N6","EPI_ISL_8518268","a/chicken/hangzhou/e1149/2021","2021-12-23","2021.98","2021-51","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","china","CN","35.86166","104.195397","zhejiang","CN-33","29.9488786","121.1430935",NA,NA,NA,NA,"2021-12",20,13,27,1,11,24,1,9,"20_13_27_1_11_24_1_9",73,"2021-12","2021-12-23","46","CN-33"
"42","H5N6|EPI_ISL_8517996|environment|china|73|2021-12-23","H5N6","EPI_ISL_8517996","a/environment/hangzhou/e1147/2021","2021-12-23","2021.98","2021-51","environment","environment","environment","environment","other","wild","eastern asia","china","CN","35.86166","104.195397","zhejiang","CN-33","29.9488786","121.1430935",NA,NA,NA,NA,"2021-12",20,13,27,1,11,24,1,9,"20_13_27_1_11_24_1_9",73,"2021-12","2021-12-23","46","CN-33"
"43","H5N8|EPI_ISL_854596|Galliformes|japan|10|2021-01-10","H5N8","EPI_ISL_854596","a/chicken/chiba/b3t/2021","2021-01-10","2021.02","2021-01","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","japan","JP","36.204824","138.252924","chiba","JP-12","35.6072668","140.1062907",NA,NA,NA,NA,"2021-01",6,1,5,2,1,3,1,2,"6_1_5_2_1_3_1_2",10,"2021-01","2021-01-10","47","JP-12"
"44","H5N8|EPI_ISL_759856|Galliformes|japan|16|2020-12-22","H5N8","EPI_ISL_759856","a/chicken/kagawa/m12t/2020","2020-12-22","2020.97","2020-52","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","japan","JP","36.204824","138.252924","kagawa","JP-37","34.3429904","134.0376604",NA,NA,NA,NA,"2020-12",9,1,5,2,1,3,1,2,"9_1_5_2_1_3_1_2",16,"2020-12","2020-12-22","48","JP-37"
"45","H6N2|EPI_ISL_1184535|Anseriformes|russia|NA|2020-09-06","H6N2","EPI_ISL_1184535","A/common_teal/Amur_region/92b/2020","2020-09-06","2020.68","2020-36","Anseriformes","Anatidae","anas crecca","green-winged teal","bird","wild","eastern europe","russia","RU","61.52401","105.318756","amurskaya oblast'","RU-AMU",NA,NA,NA,NA,NA,NA,"2020-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-09-06","49","RU-AMU"
"46","H5N8|EPI_ISL_978898|Galliformes|japan|10|2021-02-01","H5N8","EPI_ISL_978898","a/chicken/ibaraki/1c/2021","2021-02-01","2021.08","2021-05","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","japan","JP","36.204824","138.252924","ibaraki","JP-08","36.2869206","140.4245143",NA,NA,NA,NA,"2021-02",6,1,5,2,1,3,1,2,"6_1_5_2_1_3_1_2",10,"2021-02","2021-02-01","49","JP-08"
"47","H5N8|EPI_ISL_17086340|Galliformes|japan|NA|2021-02-02","H5N8","EPI_ISL_17086340","A/chicken/Ibaraki/T41-66/2021","2021-02-02","2021.09","2021-05","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","japan","JP","36.204824","138.252924","ibaraki","JP-08","36.2869206","140.4245143",NA,NA,NA,NA,"2021-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-02-02","49","JP-08"
"48","H5N8|EPI_ISL_16405678|environment|japan|10|2020-12-21","H5N8","EPI_ISL_16405678","a/environment/kagoshima/ku-6e/NA","2020-12-21","2020.97","2020-52","environment","environment","environment","environment","other","wild","eastern asia","japan","JP","36.204824","138.252924","kagoshima","JP-46","31.5965535","130.5571158",NA,NA,NA,NA,"2020-12",6,1,5,2,1,3,1,2,"6_1_5_2_1_3_1_2",10,"2020-12","2020-12-21","49","JP-46"
"49","H5N8|EPI_ISL_17086342|environment|japan|NA|2020-11-16","H5N8","EPI_ISL_17086342","A/water/Niigata/HY1116/2020","2020-11-16","2020.87","2020-47","environment","environment","environment","environment","other","wild","eastern asia","japan","JP","36.204824","138.252924","niigata","JP-15","37.9161924","139.0364126",NA,NA,NA,NA,"2020-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-11-16","49","JP-15"
"50","H5N8|EPI_ISL_15435500|Anseriformes|china|1|2021-01-21","H5N8","EPI_ISL_15435500","a/common_crane/yunnan-huize/24/2021","2021-01-21","2021.05","2021-03","Anseriformes","Anatidae","anas crecca","green-winged teal","bird","wild","eastern asia","china","CN","35.86166","104.195397","yunnan","CN-53","24.9494565","103.9504529",NA,NA,NA,NA,"2021-01",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2021-01","2021-01-21","51","CN-53"
"51","H5N8|EPI_ISL_985200|Anseriformes|south_korea|79|2020-12-22","H5N8","EPI_ISL_985200","a/duck/korea/h509/2020","2020-12-22","2020.97","2020-52","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","eastern asia","south korea","KR","35.907757","127.766922",NA,NA,NA,NA,NA,NA,NA,NA,"2020-12",1,1,15,2,1,3,1,14,"1_1_15_2_1_3_1_14",79,"2020-12","2020-12-22","52","KR"
"52","H5N8|EPI_ISL_985182|Galliformes|south_korea|79|2020-12-06","H5N8","EPI_ISL_985182","a/chicken/korea/h390/2020","2020-12-06","2020.93","2020-49","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","south korea","KR","35.907757","127.766922",NA,NA,NA,NA,NA,NA,NA,NA,"2020-12",1,1,15,2,1,3,1,14,"1_1_15_2_1_3_1_14",79,"2020-12","2020-12-06","52","KR"
"53","H5N8|EPI_ISL_985195|Galliformes|south_korea|79|2020-12-16","H5N8","EPI_ISL_985195","a/chicken/korea/h470/2020","2020-12-16","2020.96","2020-51","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","south korea","KR","35.907757","127.766922",NA,NA,NA,NA,NA,NA,NA,NA,"2020-12",1,1,15,2,1,3,1,14,"1_1_15_2_1_3_1_14",79,"2020-12","2020-12-16","53","KR"
"54","H5N8|EPI_ISL_985220|Galliformes|japan|1|2021-02-06","H5N8","EPI_ISL_985220","a/chicken/chiba/g1c/2021","2021-02-06","2021.1","2021-05","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern asia","japan","JP","36.204824","138.252924","chiba","JP-12","35.6072668","140.1062907",NA,NA,NA,NA,"2021-02",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2021-02","2021-02-06","54","JP-12"
"55","H5N8|EPI_ISL_985232|Anseriformes|japan|10|2021-02-08","H5N8","EPI_ISL_985232","a/mallard_duck/niigata/150209c/2021","2021-02-08","2021.1","2021-06","Anseriformes","Anatidae","anas platyrhynchos","mallard","bird","wild","eastern asia","japan","JP","36.204824","138.252924","niigata","JP-15","37.9161924","139.0364126",NA,NA,NA,NA,"2021-02",6,1,5,2,1,3,1,2,"6_1_5_2_1_3_1_2",10,"2021-02","2021-02-08","56","JP-15"
