tipnames	virus_subtype	collection_regionname	cluster_profile	host_simplifiedhost	lat	long
H5N1|2344b|EPI_ISL_16189979|anseriformes|canada|2_1_1_1_1_1_1_1|2022-04-27	H5N1	northern america	2_1_1_1_1_1_1_1	anseriformes-wild	54.9859148218572	-114.405475342745
H5N1|2344b|EPI_ISL_12968593|anseriformes|canada|2_1_1_1_1_1_1_1|2021-12-17	H5N1	northern america	2_1_1_1_1_1_1_1	anseriformes-domestic	54.7409130620601	-97.4886310680955
H5N1|2344b|EPI_ISL_16190850|charadriiformes|canada|2_1_1_1_1_1_1_1|2022-01-31	H5N1	northern america	2_1_1_1_1_1_1_1	charadriiformes-wild	52.7585447043339	-60.1747989980888
H5N1|2344b|EPI_ISL_16021854|carnivora|canada|2_1_1_1_1_1_1_1|2022-06-28	H5N1	northern america	2_1_1_1_1_1_1_1	mammal	45.1490704982647	-63.3691423931199
H5N1|2344b|EPI_ISL_17394088|carnivora|canada|2_1_1_1_1_1_1_1|2022-05-19	H5N1	northern america	2_1_1_1_1_1_1_1	mammal	46.3920118566273	-63.2427334714874
H5N1|2344b|EPI_ISL_17478584|carnivora|canada|2_1_1_1_1_1_1_1|2022-06-24	H5N1	northern america	2_1_1_1_1_1_1_1	mammal	53.0819789927133	-71.8317963875268
H5N1|2344b|EPI_ISL_16641785|charadriiformes|france|2_1_1_1_1_1_1_1|2022-06-14	H5N1	western europe	2_1_1_1_1_1_1_1	charadriiformes-wild	45.5190780558984	4.54715006428513
H5N1|2344b|EPI_ISL_18133148|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-02-05	H5N1	northern america	2_1_1_1_1_1_1_1	anseriformes-wild	32.7803923972971	-86.8295163641906
H5N1|2344b|EPI_ISL_16171467|galliformes|united_states|2_1_1_1_1_1_1_1|2022-04-28	H5N1	northern america	2_1_1_1_1_1_1_1	galliformes-domestic	38.9977049752839	-105.547739783632
H5N1|2344b|EPI_ISL_18133145|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-02-03	H5N1	northern america	2_1_1_1_1_1_1_1	anseriformes-wild	41.6223913006482	-72.7284225329411
H5N1|2344b|EPI_ISL_18132441|galliformes|united_states|2_1_1_1_1_1_1_1|2022-02-21	H5N1	northern america	2_1_1_1_1_1_1_1	galliformes-domestic	39.0074334461459	-75.5054386281869
H5N1|2344b|EPI_ISL_18132407|charadriiformes|united_states|2_1_1_1_1_1_1_1|2022-02-18	H5N1	northern america	2_1_1_1_1_1_1_1	charadriiformes-wild	28.6269382846284	-82.4431243811826
H5N1|2344b|EPI_ISL_18133470|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-01-30	H5N1	northern america	2_1_1_1_1_1_1_1	anseriformes-wild	32.6403385373358	-83.4405725551842
H5N1|2344b|EPI_ISL_18133517|strigiformes|united_states|2_1_1_1_1_1_1_1|2022-04-15	H5N1	northern america	2_1_1_1_1_1_1_1	other-bird	42.0765903413827	-93.4960133625023
H5N1|2344b|EPI_ISL_18133522|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-03-14	H5N1	northern america	2_1_1_1_1_1_1_1	anseriformes-wild	40.1009947230622	-89.1497378265962
H5N1|2344b|EPI_ISL_11628218|galliformes|united_states|2_1_1_1_1_1_1_1|2022-02-14	H5N1	northern america	2_1_1_1_1_1_1_1	galliformes-domestic	39.9052340570169	-86.2873458441382
H5N1|2344b|EPI_ISL_18132468|galliformes|united_states|2_1_1_1_1_1_1_1|2022-03-09	H5N1	northern america	2_1_1_1_1_1_1_1	galliformes-domestic	38.4941000350806	-98.3790702772394
H5N1|2344b|EPI_ISL_18132703|galliformes|united_states|2_1_1_1_1_1_1_1|2022-02-12	H5N1	northern america	2_1_1_1_1_1_1_1	galliformes-domestic	37.5351692427679	-85.3002873072653
H5N1|2344b|EPI_ISL_16632508|accipitriformes|united_states|2_1_1_1_1_1_1_1|2022-05-12	H5N1	northern america	2_1_1_1_1_1_1_1	other-bird	42.2600509271849	-71.808843036148
H5N1|2344b|EPI_ISL_11897507|galliformes|united_states|2_1_1_1_1_1_1_1|2022-03-03	H5N1	northern america	2_1_1_1_1_1_1_1	galliformes-domestic	39.0551372724782	-76.7907951867475
H5N1|2344b|EPI_ISL_16632513|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-07-08	H5N1	northern america	2_1_1_1_1_1_1_1	anseriformes-wild	45.3675354819537	-69.2414491669595
H5N1|2344b|EPI_ISL_11628231|galliformes|united_states|2_1_1_1_1_1_1_1|2022-02-22	H5N1	northern america	2_1_1_1_1_1_1_1	galliformes-domestic	44.8415390367134	-85.6692662146994
H5N1|2344b|EPI_ISL_13285540|galliformes|united_states|2_1_1_1_1_1_1_1|2022-04-02	H5N1	northern america	2_1_1_1_1_1_1_1	galliformes-domestic	46.3193148536411	-94.1968042401401
H5N1|2344b|EPI_ISL_18132752|galliformes|united_states|2_1_1_1_1_1_1_1|2022-03-07	H5N1	northern america	2_1_1_1_1_1_1_1	galliformes-domestic	38.3563815994258	-92.4583278415207
H5N1|2344b|EPI_ISL_18133063|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-01-08	H5N1	northern america	2_1_1_1_1_1_1_1	anseriformes-wild	35.5562842108177	-79.3865256785998
H5N1|2344b|EPI_ISL_18132162|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-03-22	H5N1	northern america	2_1_1_1_1_1_1_1	anseriformes-wild	47.4503665532251	-100.466131733191
H5N1|2344b|EPI_ISL_18133088|galliformes|united_states|2_1_1_1_1_1_1_1|2022-03-24	H5N1	northern america	2_1_1_1_1_1_1_1	galliformes-domestic	41.5381860818162	-99.7937041398577
H5N1|2344b|EPI_ISL_18133237|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-01-26	H5N1	northern america	2_1_1_1_1_1_1_1	anseriformes-wild	43.6815083646185	-71.5810130976219
H5N1|2344b|EPI_ISL_18133388|passeriformes|united_states|2_1_1_1_1_1_1_1|2022-04-04	H5N1	northern america	2_1_1_1_1_1_1_1	other-bird	42.9905358128524	-75.6520434129946
H5N1|2344b|EPI_ISL_18133279|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-03-08	H5N1	northern america	2_1_1_1_1_1_1_1	anseriformes-wild	40.470536265191	-82.6389467524245
H5N1|2344b|EPI_ISL_18133385|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-04-28	H5N1	northern america	2_1_1_1_1_1_1_1	anseriformes-wild	40.8784890049634	-77.7988685334007
H5N1|2344b|EPI_ISL_18133425|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-01-06	H5N1	northern america	2_1_1_1_1_1_1_1	anseriformes-wild	33.9148641047898	-80.8916569950667
H5N1|2344b|EPI_ISL_18132303|accipitriformes|united_states|2_1_1_1_1_1_1_1|2022-03-23	H5N1	northern america	2_1_1_1_1_1_1_1	other-bird	44.4440561554676	-100.227146799835
H5N1|2344b|EPI_ISL_18133393|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-04-01	H5N1	northern america	2_1_1_1_1_1_1_1	anseriformes-wild	35.859232079721	-86.3497234635721
H5N1|2344b|EPI_ISL_18132337|galliformes|united_states|2_1_1_1_1_1_1_1|2022-03-29	H5N1	northern america	2_1_1_1_1_1_1_1	galliformes-wild	31.4721370523578	-99.3297472206491
H5N1|2344b|EPI_ISL_16171402|galliformes|united_states|2_1_1_1_1_1_1_1|2022-04-21	H5N1	northern america	2_1_1_1_1_1_1_1	galliformes-domestic	39.3065823475906	-111.670337174242
H5N1|2344b|EPI_ISL_18133167|galliformes|united_states|2_1_1_1_1_1_1_1|2022-02-11	H5N1	northern america	2_1_1_1_1_1_1_1	galliformes-domestic	37.521949382177	-78.8510941434989
H5N1|2344b|EPI_ISL_11897691|galliformes|united_states|2_1_1_1_1_1_1_1|2022-03-13	H5N1	northern america	2_1_1_1_1_1_1_1	galliformes-domestic	44.627499166429	-89.7126755416022
H5N1|2344b|EPI_ISL_18132595|galliformes|united_states|2_1_1_1_1_1_1_1|2022-04-14	H5N1	northern america	2_1_1_1_1_1_1_1	galliformes-domestic	42.9963520424722	-107.550931583206
H5N1|2344b|EPI_ISL_15614805|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-01-23	H5N1	northern america	2_1_1_1_1_1_1_1	anseriformes-wild	44.75294654392	-103.651025114044
H5N1|2344b|EPI_ISL_18132867|galliformes|united_states|2_1_1_1_1_1_1_1|2022-03-31	H5N1	northern america	2_1_1_1_1_1_1_1	galliformes-domestic	35.5562842108177	-79.3865256785998
H5N1|2344b|EPI_ISL_18665641|charadriiformes|canada|2_1_1_1_1_1_1_1|2023-11-20	H5N1	northern america	2_1_1_1_1_1_1_1	charadriiformes-wild	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_18698940|anseriformes|united_states|2_1_1_1_1_1_1_1|2023-10-27	H5N1	northern america	2_1_1_1_1_1_1_1	anseriformes-domestic	63.9513927980493	-152.396756538795
H5N1|2344b|EPI_ISL_17964931|charadriiformes|united_states|2_1_1_1_1_1_1_1|2023-03-30	H5N1	northern america	2_1_1_1_1_1_1_1	charadriiformes-wild	37.1829246180653	-119.469343089956
H5N1|2344b|EPI_ISL_17964940|charadriiformes|united_states|2_1_1_1_1_1_1_1|2023-04-13	H5N1	northern america	2_1_1_1_1_1_1_1	charadriiformes-wild	43.9359843262991	-120.560036934188
H5N1|2344b|EPI_ISL_17494318|carnivora|canada|2_1_1_1_1_1_1_1|2023-01-31	H5N1	northern america	2_1_1_1_1_1_1_1	mammal	52.7585447043339	-60.1747989980888
H5N1|2344b|EPI_ISL_17494319|passeriformes|canada|2_1_1_1_1_1_1_1|2022-12-26	H5N1	northern america	2_1_1_1_1_1_1_1	other-bird	46.3920118566273	-63.2427334714874
H5N1|2344b|EPI_ISL_18133253|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-02-07	H5N1	northern america	2_1_1_1_1_1_1_1	anseriformes-wild	40.1902449988672	-74.674610840654
H5N1|2344b|EPI_ISL_18665526|carnivora|canada|2_1_1_1_1_1_1_1|2023-03-06	H5N1	northern america	2_1_1_1_1_1_1_1	mammal	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_17471581|charadriiformes|united_states|2_1_1_1_1_1_1_1|2022-12-06	H5N1	northern america	2_1_1_1_1_1_1_1	charadriiformes-wild	35.5562842108177	-79.3865256785998
H5N1|2344b|EPI_ISL_18132358|strigiformes|united_states|2_1_1_1_1_1_1_1|2022-04-26	H5N1	northern america	2_1_1_1_1_1_1_1	other-bird	31.4721370523578	-99.3297472206491
H5N1|2344b|EPI_ISL_18132379|pelecaniformes|united_states|2_1_1_1_1_1_1_1|2022-03-01	H5N1	northern america	2_1_1_1_1_1_1_1	other-bird	38.3563815994258	-92.4583278415207
