tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,collection_original,profile_lab,cluster_profile,cluster_label,clade,collection_tipdate,cluster_number,collection_dateerror
H5N1|2344b|EPI_ISL_12567529|anseriformes|united_states|5_1_1_1_2_1_1_1|2022-03-25,H5N1,EPI_ISL_12567529,a/embden_goose/minnesota/22-009181-003-original/2022,2022-03-25,2022-03,2022,Aves,anseriformes,anatidae,anser sp. (domestic type),domestic goose sp. (domestic type),TRUE,domestic,anseriformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,minnesota,us.mn,46.3193148536411,-94.1968042401401,North America / United States / Minnesota / Mower / NA,H5N1/2022/R4_NAmerica,5_1_1_1_2_1_1_1,H5N1/2022/R2_NAmerica,2344b,2022-03-25,cluster001,FALSE
H5N1|2344b|EPI_ISL_12567530|galliformes|united_states|5_1_1_1_2_1_1_1|2022-03-25,H5N1,EPI_ISL_12567530,a/turkey/minnesota/22-009182-001-original/2022,2022-03-25,2022-03,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,minnesota,us.mn,46.3193148536411,-94.1968042401401,North America / United States / Minnesota / Meeker / NA,H5N1/2022/R4_NAmerica,5_1_1_1_2_1_1_1,H5N1/2022/R2_NAmerica,2344b,2022-03-25,cluster001,FALSE
H5N1|2344b|EPI_ISL_12567531|galliformes|united_states|5_1_1_1_2_1_1_1|2022-03-25,H5N1,EPI_ISL_12567531,a/turkey/minnesota/22-009182-003-original/2022,2022-03-25,2022-03,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,minnesota,us.mn,46.3193148536411,-94.1968042401401,North America / United States / Minnesota / Meeker / NA,H5N1/2022/R4_NAmerica,5_1_1_1_2_1_1_1,H5N1/2022/R2_NAmerica,2344b,2022-03-25,cluster001,FALSE
H5N1|2344b|EPI_ISL_12567532|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-03-24,H5N1,EPI_ISL_12567532,a/domestic_duck/nebraska/22-009190-001-original/2022,2022-03-24,2022-03,2022,Aves,anseriformes,anatidae,anas platyrhynchos (domestic type),mallard (domestic type),TRUE,domestic,anseriformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,nebraska,us.ne,41.5381860818162,-99.7937041398577,North America / United States / Nebraska / Holt / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2022-03-24,cluster001,FALSE
H5N1|2344b|EPI_ISL_12567533|galliformes|united_states|2_1_1_1_1_1_1_1|2022-03-24,H5N1,EPI_ISL_12567533,a/chicken/nebraska/22-009190-002-original/2022,2022-03-24,2022-03,2022,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,nebraska,us.ne,41.5381860818162,-99.7937041398577,North America / United States / Nebraska / Holt / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2022-03-24,cluster001,FALSE
H5N1|2344b|EPI_ISL_12690318|galliformes|united_states|5_1_1_1_2_1_1_1|2022-03-25,H5N1,EPI_ISL_12690318,a/chicken/missouri/22-009192-002-original/2022,2022-03-25,2022-03,2022,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,missouri,us.mo,38.3563815994258,-92.4583278415207,North America / United States / Missouri / Gentry / NA,H5N1/2022/R4_NAmerica,5_1_1_1_2_1_1_1,H5N1/2022/R2_NAmerica,2344b,2022-03-25,cluster001,FALSE
H5N1|2344b|EPI_ISL_12690319|anseriformes|united_states|5_1_1_1_2_1_1_1|2022-03-25,H5N1,EPI_ISL_12690319,a/duck/missouri/22-009192-003-original/2022,2022-03-25,2022-03,2022,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,missouri,us.mo,38.3563815994258,-92.4583278415207,North America / United States / Missouri / Gentry / NA,H5N1/2022/R4_NAmerica,5_1_1_1_2_1_1_1,H5N1/2022/R2_NAmerica,2344b,2022-03-25,cluster001,FALSE
H5N1|2344b|EPI_ISL_12690320|galliformes|united_states|5_1_1_1_2_1_1_1|2022-03-25,H5N1,EPI_ISL_12690320,a/chicken/south_dakota/22-009194-002-original/2022,2022-03-25,2022-03,2022,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,south dakota,us.sd,44.4440561554676,-100.227146799835,North America / United States / South Dakota / Bon Homme / NA,H5N1/2022/R4_NAmerica,5_1_1_1_2_1_1_1,H5N1/2022/R2_NAmerica,2344b,2022-03-25,cluster001,FALSE
H5N1|2344b|EPI_ISL_12690321|galliformes|united_states|5_1_1_1_2_1_1_1|2022-03-25,H5N1,EPI_ISL_12690321,a/guinea_fowl/south_dakota/22-009194-003-original/2022,2022-03-25,2022-03,2022,Aves,galliformes,numididae,numida meleagris (domestic type),helmeted guineafowl (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,south dakota,us.sd,44.4440561554676,-100.227146799835,North America / United States / South Dakota / Bon Homme / NA,H5N1/2022/R4_NAmerica,5_1_1_1_2_1_1_1,H5N1/2022/R2_NAmerica,2344b,2022-03-25,cluster001,FALSE
H5N1|2344b|EPI_ISL_12690322|galliformes|united_states|5_1_1_1_2_1_1_1|2022-03-26,H5N1,EPI_ISL_12690322,a/turkey/minnesota/22-009195-002-original/2022,2022-03-26,2022-03,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,minnesota,us.mn,46.3193148536411,-94.1968042401401,North America / United States / Minnesota / Stearns / NA,H5N1/2022/R4_NAmerica,5_1_1_1_2_1_1_1,H5N1/2022/R2_NAmerica,2344b,2022-03-26,cluster001,FALSE
H5N1|2344b|EPI_ISL_12690323|galliformes|united_states|5_1_1_1_2_1_1_1|2022-03-26,H5N1,EPI_ISL_12690323,a/turkey/minnesota/22-009195-003-original/2022,2022-03-26,2022-03,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,minnesota,us.mn,46.3193148536411,-94.1968042401401,North America / United States / Minnesota / Stearns / NA,H5N1/2022/R4_NAmerica,5_1_1_1_2_1_1_1,H5N1/2022/R2_NAmerica,2344b,2022-03-26,cluster001,FALSE
H5N1|2344b|EPI_ISL_12690324|galliformes|united_states|5_1_1_1_2_1_1_1|2022-03-26,H5N1,EPI_ISL_12690324,a/turkey/south_dakota/22-009196-001-original/2022,2022-03-26,2022-03,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,south dakota,us.sd,44.4440561554676,-100.227146799835,North America / United States / South Dakota / Hutchison / NA,H5N1/2022/R4_NAmerica,5_1_1_1_2_1_1_1,H5N1/2022/R2_NAmerica,2344b,2022-03-26,cluster001,FALSE
H5N1|2344b|EPI_ISL_12690325|galliformes|united_states|5_1_1_1_2_1_1_1|2022-03-26,H5N1,EPI_ISL_12690325,a/turkey/south_dakota/22-009196-002-original/2022,2022-03-26,2022-03,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,south dakota,us.sd,44.4440561554676,-100.227146799835,North America / United States / South Dakota / Hutchison / NA,H5N1/2022/R4_NAmerica,5_1_1_1_2_1_1_1,H5N1/2022/R2_NAmerica,2344b,2022-03-26,cluster001,FALSE
H5N1|2344b|EPI_ISL_12690568|galliformes|united_states|2_1_1_1_1_1_1_1|2022-03-26,H5N1,EPI_ISL_12690568,a/turkey/south_dakota/22-009198-001-original/2022,2022-03-26,2022-03,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,south dakota,us.sd,44.4440561554676,-100.227146799835,North America / United States / South Dakota / Clark / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2022-03-26,cluster001,FALSE
H5N1|2344b|EPI_ISL_12690569|galliformes|united_states|5_1_1_1_2_1_1_1|2022-03-27,H5N1,EPI_ISL_12690569,a/turkey/iowa/22-009227-001-original/2022,2022-03-27,2022-03,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,iowa,us.ia,42.0765903413827,-93.4960133625023,North America / United States / Iowa / Buena Vista / NA,H5N1/2022/R4_NAmerica,5_1_1_1_2_1_1_1,H5N1/2022/R2_NAmerica,2344b,2022-03-27,cluster001,FALSE
H5N1|2344b|EPI_ISL_12690570|galliformes|united_states|5_1_1_1_2_1_1_1|2022-03-28,H5N1,EPI_ISL_12690570,a/turkey/iowa/22-009286-001-original/2022,2022-03-28,2022-03,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,iowa,us.ia,42.0765903413827,-93.4960133625023,North America / United States / Iowa / Hamilton / NA,H5N1/2022/R4_NAmerica,5_1_1_1_2_1_1_1,H5N1/2022/R2_NAmerica,2344b,2022-03-28,cluster001,FALSE
H5N1|2344b|EPI_ISL_12690571|galliformes|united_states|5_1_1_1_2_1_1_1|2022-03-28,H5N1,EPI_ISL_12690571,a/turkey/iowa/22-009286-002-original/2022,2022-03-28,2022-03,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,iowa,us.ia,42.0765903413827,-93.4960133625023,North America / United States / Iowa / Hamilton / NA,H5N1/2022/R4_NAmerica,5_1_1_1_2_1_1_1,H5N1/2022/R2_NAmerica,2344b,2022-03-28,cluster001,FALSE
H5N1|2344b|EPI_ISL_12693855|galliformes|united_states|5_1_1_1_2_1_1_1|2022-03-31,H5N1,EPI_ISL_12693855,a/chicken/iowa/22-009819-001-original/2022,2022-03-31,2022-03,2022,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,iowa,us.ia,42.0765903413827,-93.4960133625023,North America / United States / Iowa / Osceola / NA,H5N1/2022/R4_NAmerica,5_1_1_1_2_1_1_1,H5N1/2022/R2_NAmerica,2344b,2022-03-31,cluster001,FALSE
H5N1|2344b|EPI_ISL_12968592|galliformes|canada|2_1_1_1_1_1_1_1|2021-12-17,H5N1,EPI_ISL_12968592,a/fancy_chicken/nl/fav-0035/2021,2021-12-17,2021-12,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,northern america,canada,can,60.4247452861293,-96.5129185126773,newfoundland and labrador,ca.nf,52.7585447043339,-60.1747989980888,north america / canada / newfoundland and labrador / NA / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2021-12-17,cluster001,FALSE
H5N1|2344b|EPI_ISL_12968593|anseriformes|canada|2_1_1_1_1_1_1_1|2021-12-17,H5N1,EPI_ISL_12968593,a/domestic_goose/nl/fav-0035-17/2021,2021-12-17,2021-12,2021,Aves,anseriformes,anatidae,anser sp. (domestic type),domestic goose sp. (domestic type),TRUE,domestic,anseriformes-domestic,northern america,canada,can,60.4247452861293,-96.5129185126773,manitoba,ca.mb,54.7409130620601,-97.4886310680955,north america / canada / manitoba / NA / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2021-12-17,cluster001,FALSE
H5N1|2344b|EPI_ISL_12968817|casuariiformes|canada|2_1_1_1_1_1_1_1|2021-12-17,H5N1,EPI_ISL_12968817,a/emu/nl/fav-0035-12/2021,2021-12-17,2021-12,2021,Aves,casuariiformes,casuariidae,dromaius novaehollandiae,emu,TRUE,wild,other,northern america,canada,can,60.4247452861293,-96.5129185126773,newfoundland and labrador,ca.nf,52.7585447043339,-60.1747989980888,north america / canada / newfoundland and labrador / NA / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2021-12-17,cluster001,FALSE
H5N1|2344b|EPI_ISL_12968823|galliformes|canada|2_1_1_1_1_1_1_1|2021-12-21,H5N1,EPI_ISL_12968823,a/chicken/nl/fav-0033/2021,2021-12-21,2021-12,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,northern america,canada,can,60.4247452861293,-96.5129185126773,newfoundland and labrador,ca.nf,52.7585447043339,-60.1747989980888,north america / canada / newfoundland and labrador / NA / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2021-12-21,cluster001,FALSE
H5N1|2344b|EPI_ISL_13009618|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-03-25,H5N1,EPI_ISL_13009618,a/sebastopol_goose/massachusetts/22-009371-001-original/2022,2022-03-25,2022-03,2022,Aves,anseriformes,anatidae,anser sp. (domestic type),domestic goose sp. (domestic type),TRUE,domestic,anseriformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,massachusetts,us.ma,42.2600509271849,-71.808843036148,North America / United States / Massachusetts / Berkshire County / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2022-03-25,cluster001,FALSE
H5N1|2344b|EPI_ISL_13009620|galliformes|united_states|2_1_1_1_1_1_1_1|2022-03-25,H5N1,EPI_ISL_13009620,a/chicken/maine/22-009412-001-original/2022,2022-03-25,2022-03,2022,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,maine,us.me,45.3675354819537,-69.2414491669595,north america / united states / maine / knox county / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2022-03-25,cluster001,FALSE
H5N1|2344b|EPI_ISL_13009634|galliformes|united_states|2_1_1_1_1_1_1_1|2022-03-25,H5N1,EPI_ISL_13009634,a/guinea_fowl/maine/22-009412-002-original/2022,2022-03-25,2022-03,2022,Aves,galliformes,numididae,numida meleagris (domestic type),helmeted guineafowl (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,maine,us.me,45.3675354819537,-69.2414491669595,north america / united states / maine / knox county / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2022-03-25,cluster001,FALSE
H5N1|2344b|EPI_ISL_13009636|galliformes|united_states|6_4_8_1_2_1_1_1|2022-03-26,H5N1,EPI_ISL_13009636,a/chicken/ohio/22-009419-001-original/2022,2022-03-26,2022-03,2022,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,ohio,us.oh,40.470536265191,-82.6389467524245,North America / United States / Ohio / Franklin County / NA,H5N1/2022/R3_NAmerica,6_4_8_1_2_1_1_1,H5N1/2022/R5_NAmerica,2344b,2022-03-26,cluster001,FALSE
H5N1|2344b|EPI_ISL_13009652|galliformes|united_states|2_1_1_1_1_1_1_1|2022-03-29,H5N1,EPI_ISL_13009652,a/turkey/south_dakota/22-009534-001-original/2022,2022-03-29,2022-03,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,south dakota,us.sd,44.4440561554676,-100.227146799835,North America / United States / South Dakota / Brule County / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2022-03-29,cluster001,FALSE
H5N1|2344b|EPI_ISL_13009658|galliformes|united_states|5_1_1_1_2_1_1_1|2022-03-29,H5N1,EPI_ISL_13009658,a/turkey/iowa/22-009550-001-original/2022,2022-03-29,2022-03,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,iowa,us.ia,42.0765903413827,-93.4960133625023,North America / United States / Iowa / Buena Vista County / NA,H5N1/2022/R4_NAmerica,5_1_1_1_2_1_1_1,H5N1/2022/R2_NAmerica,2344b,2022-03-29,cluster001,FALSE
H5N1|2344b|EPI_ISL_13009673|galliformes|united_states|2_1_1_1_1_1_1_1|2022-03-27,H5N1,EPI_ISL_13009673,a/turkey/north_carolina/22-009583-001-original/2022,2022-03-27,2022-03,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,north carolina,us.nc,35.5562842108177,-79.3865256785998,North America / United States / North Carolina / Johnston County / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2022-03-27,cluster001,FALSE
H5N1|2344b|EPI_ISL_13009677|galliformes|united_states|2_1_1_1_1_1_1_1|2022-03-27,H5N1,EPI_ISL_13009677,a/turkey/north_carolina/22-009583-002-original/2022,2022-03-27,2022-03,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,north carolina,us.nc,35.5562842108177,-79.3865256785998,North America / United States / North Carolina / Johnston County / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2022-03-27,cluster001,FALSE
H5N1|2344b|EPI_ISL_13009689|galliformes|united_states|5_1_1_1_2_1_1_1|2022-03-26,H5N1,EPI_ISL_13009689,a/chicken/wyoming/22-009599-001-original/2022,2022-03-26,2022-03,2022,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,wyoming,us.wy,42.9963520424722,-107.550931583206,North America / United States / Wyoming / Park County / NA,H5N1/2022/R4_NAmerica,5_1_1_1_2_1_1_1,H5N1/2022/R2_NAmerica,2344b,2022-03-26,cluster001,FALSE
H5N1|2344b|EPI_ISL_13009694|galliformes|united_states|5_1_1_1_2_1_1_1|2022-03-26,H5N1,EPI_ISL_13009694,a/chicken/wyoming/22-009599-002-original/2022,2022-03-26,2022-03,2022,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,wyoming,us.wy,42.9963520424722,-107.550931583206,North America / United States / Wyoming / Park County / NA,H5N1/2022/R4_NAmerica,5_1_1_1_2_1_1_1,H5N1/2022/R2_NAmerica,2344b,2022-03-26,cluster001,FALSE
H5N1|2344b|EPI_ISL_13116131|galliformes|canada|4_1_1_1_2_1_1_1|2022-04-29,H5N1,EPI_ISL_13116131,a/chicken/bc/fav-0346-os/2022,2022-04-29,2022-04,2022,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,northern america,canada,can,60.4247452861293,-96.5129185126773,british columbia,ca.bc,54.5586208852996,-124.37263203826,North America / Canada / British Columbia / NA / NA,H5N1/2022/R2_NAmerica,4_1_1_1_2_1_1_1,H5N1/2022/R6_NAmerica,2344b,2022-04-29,cluster001,FALSE
H5N1|2344b|EPI_ISL_13431305|galliformes|united_states|5_1_1_1_2_1_1_1|2022-04-04,H5N1,EPI_ISL_13431305,a/turkey/minnesota/22-010122-001-original/2022,2022-04-04,2022-04,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,minnesota,us.mn,46.3193148536411,-94.1968042401401,North America / United States / Minnesota / Stearns County / NA,H5N1/2022/R4_NAmerica,5_1_1_1_2_1_1_1,H5N1/2022/R2_NAmerica,2344b,2022-04-04,cluster001,FALSE
