tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,collection_original,profile_lab,cluster_profile,cluster_label,clade,collection_tipdate,cluster_number,collection_dateerror
H5N8|2344b|EPI_ISL_985204|anseriformes|south_korea|7_1_5_2_3_3_1_2|2020-12-23,H5N8,EPI_ISL_985204,a/duck/korea/h516/2020,2020-12-23,2020-12,2020,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,jeollanam-do,kr.cn,34.8733358026855,126.897223705092,Asia / Korea / JN / NA / NA,H5N8/2020/R1_Europe,7_1_5_2_3_3_1_2,H5N8/2020/R4_Asia,2344b,2020-12-23,cluster003,FALSE
H5N8|2344b|EPI_ISL_4061713|anseriformes|japan|7_1_5_2_3_3_1_2|2021-02-08,H5N8,EPI_ISL_4061713,a/whooper_swan/fukushima/0701b002/2021,2021-02-08,2021-02,2021,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,fukushima,jp.fs,37.3790195184946,140.222918340857,Asia / Japan / Fukushima / NA / NA,H5N8/2020/R1_Europe,7_1_5_2_3_3_1_2,H5N8/2020/R4_Asia,2344b,2021-02-08,cluster003,FALSE
H5N8|NA|EPI_ISL_17086336|galliformes|japan|NA|2021-01-02,H5N8,EPI_ISL_17086336,A/chicken/Gifu/T34-62/2021,2021-01-02,2021-01,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,gifu,jp.gf,35.7777527627362,137.055033768037,NA,NA,NA,NA,2344b,2021-01-02,cluster003,FALSE
H5N8|NA|EPI_ISL_17086221|accipitriformes|japan|NA|2020-12-20,H5N8,EPI_ISL_17086221,A/Northern_goshawk/Nara/2912B005/2020,2020-12-20,2020-12,2020,Aves,accipitriformes,accipitridae,accipiter gentilis,eurasian goshawk,TRUE,wild,other,eastern asia,japan,jpn,37.3996665395305,137.574137168765,nara,jp.nr,34.3169016713112,135.871480614117,NA,NA,NA,NA,2344b,2020-12-20,cluster003,FALSE
H5N8|NA|EPI_ISL_17086335|environment|japan|NA|2020-12-19,H5N8,EPI_ISL_17086335,A/environment/Tokushima/T29-29/2020,2020-12-19,2020-12,2020,environment,environment,environment,NA,environment,FALSE,wild,environment,eastern asia,japan,jpn,37.3996665395305,137.574137168765,tokushima,jp.ts,33.9191788356518,134.242093496813,NA,NA,NA,NA,2344b,2020-12-19,cluster003,FALSE
H5N8|NA|EPI_ISL_4030493|environment|japan|NA|2020-12-09,H5N8,EPI_ISL_4030493,A/water/Tottori/NK1209/2020,2020-12-09,2020-12,2020,environment,environment,environment,NA,environment,FALSE,wild,environment,eastern asia,japan,jpn,37.3996665395305,137.574137168765,tottori,jp.tt,35.3595547900768,133.863177571414,NA,NA,NA,NA,2344b,2020-12-09,cluster003,FALSE
H5N8|NA|EPI_ISL_17086342|environment|japan|NA|2020-11-16,H5N8,EPI_ISL_17086342,A/water/Niigata/HY1116/2020,2020-11-16,2020-11,2020,environment,environment,environment,NA,environment,FALSE,wild,environment,eastern asia,japan,jpn,37.3996665395305,137.574137168765,niigata,jp.ni,37.5201743528051,138.914818034069,NA,NA,NA,NA,2344b,2020-11-16,cluster003,FALSE
H5N8|NA|EPI_ISL_17086222|anseriformes|japan|NA|2020-11-30,H5N8,EPI_ISL_17086222,A/mandarin_duck/Miyazaki/1-7/2020,2020-11-30,2020-11,2020,Aves,anseriformes,anatidae,aix galericulata,mandarin duck,TRUE,wild,anseriformes-wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,miyazaki,jp.mz,32.1919114758892,131.298614512671,NA,NA,NA,NA,2344b,2020-11-30,cluster003,FALSE
H5N8|2344b|EPI_ISL_16405667|environment|japan|7_9_5_2_1_3_1_2|2020-11-30,H5N8,EPI_ISL_16405667,a/environment/kagoshima/ku-i10/NA,2020-11-30,2020-11,2020,environment,environment,environment,NA,environment,FALSE,wild,environment,eastern asia,japan,jpn,37.3996665395305,137.574137168765,kagoshima,jp.ks,30.9949222722596,130.419711465505,Asia / Japan / NA / NA / NA,NA,7_9_5_2_1_3_1_2,H5N8/2020/R16_Asia,2344b,2020-11-30,cluster003,FALSE
H5N8|2344b|EPI_ISL_17805841|environment|japan|7_9_5_2_1_3_1_2|2020-11-30,H5N8,EPI_ISL_17805841,a/environment/japan/ku-i10/2020,2020-11-30,2020-11,2020,environment,environment,environment,NA,environment,FALSE,wild,environment,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,Asia / Japan / NA / NA / NA,NA,7_9_5_2_1_3_1_2,H5N8/2020/R16_Asia,2344b,2020-11-30,cluster003,FALSE
H5N8|2344b|EPI_ISL_985232|anseriformes|japan|7_1_5_2_3_3_1_2|2021-02-08,H5N8,EPI_ISL_985232,a/mallard_duck/niigata/150209c/2021,2021-02-08,2021-02,2021,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,niigata,jp.ni,37.5201743528051,138.914818034069,Asia / Japan / Niigata / NA / NA,H5N8/2020/R1_Europe,7_1_5_2_3_3_1_2,H5N8/2020/R4_Asia,2344b,2021-02-08,cluster003,FALSE
H5N8|2344b|EPI_ISL_985233|anseriformes|japan|7_1_5_2_3_3_1_2|2021-02-08,H5N8,EPI_ISL_985233,a/mallard_duck/niigata/150209t/2021,2021-02-08,2021-02,2021,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,niigata,jp.ni,37.5201743528051,138.914818034069,Asia / Japan / Niigata / NA / NA,H5N8/2020/R1_Europe,7_1_5_2_3_3_1_2,H5N8/2020/R4_Asia,2344b,2021-02-08,cluster003,FALSE
H5N8|2344b|EPI_ISL_738058|galliformes|japan|7_1_5_2_3_3_1_2|2020-12-18,H5N8,EPI_ISL_738058,a/chicken/tokushima/2t/2020,2020-12-18,2020-12,2020,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,tokushima,jp.ts,33.9191788356518,134.242093496813,Asia / Japan / Tokushima / NA / NA,H5N8/2020/R1_Europe,7_1_5_2_3_3_1_2,H5N8/2020/R4_Asia,2344b,2020-12-18,cluster003,FALSE
H5N8|2344b|EPI_ISL_738057|galliformes|japan|7_1_5_2_3_3_1_2|2020-12-18,H5N8,EPI_ISL_738057,a/chicken/tokushima/1t/20200/NA,2020-12-18,2020-12,2020,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,tokushima,jp.ts,33.9191788356518,134.242093496813,Asia / Japan / Tokushima / NA / NA,H5N8/2020/R1_Europe,7_1_5_2_3_3_1_2,H5N8/2020/R4_Asia,2344b,2020-12-18,cluster003,FALSE
H5N8|2344b|EPI_ISL_738059|galliformes|japan|7_1_5_2_3_3_1_2|2020-12-18,H5N8,EPI_ISL_738059,a/chicken/tokushima/3t/2020,2020-12-18,2020-12,2020,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,tokushima,jp.ts,33.9191788356518,134.242093496813,Asia / Japan / Tokushima / NA / NA,H5N8/2020/R1_Europe,7_1_5_2_3_3_1_2,H5N8/2020/R4_Asia,2344b,2020-12-18,cluster003,FALSE
H5N8|2344b|EPI_ISL_738060|galliformes|japan|7_1_5_2_3_3_1_2|2020-12-18,H5N8,EPI_ISL_738060,a/chicken/tokushima/4t/2020,2020-12-18,2020-12,2020,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,tokushima,jp.ts,33.9191788356518,134.242093496813,Asia / Japan / Tokushima / NA / NA,H5N8/2020/R1_Europe,7_1_5_2_3_3_1_2,H5N8/2020/R4_Asia,2344b,2020-12-18,cluster003,FALSE
H5N8|2344b|EPI_ISL_1041176|strigiformes|japan|7_1_5_2_3_3_1_2|2021-02-16,H5N8,EPI_ISL_1041176,a/owl/tochigi/090204c/2021,2021-02-16,2021-02,2021,Aves,strigiformes,strigidae,strigiformes sp.,owl sp.,TRUE,wild,other,eastern asia,japan,jpn,37.3996665395305,137.574137168765,tochigi,jp.tc,36.6894768729176,139.818920628006,Asia / Japan / Tochigi / NA / NA,H5N8/2020/R1_Europe,7_1_5_2_3_3_1_2,H5N8/2020/R4_Asia,2344b,2021-02-16,cluster003,FALSE
H5N8|2344b|EPI_ISL_1241004|strigiformes|japan|7_1_5_2_3_3_1_2|2021-02-16,H5N8,EPI_ISL_1241004,a/owl/tochigi/090204t/2021,2021-02-16,2021-02,2021,Aves,strigiformes,strigidae,strigiformes sp.,owl sp.,TRUE,wild,other,eastern asia,japan,jpn,37.3996665395305,137.574137168765,tochigi,jp.tc,36.6894768729176,139.818920628006,Asia / Japan / Tochigi / NA / NA,H5N8/2020/R1_Europe,7_1_5_2_3_3_1_2,H5N8/2020/R4_Asia,2344b,2021-02-16,cluster003,FALSE
H5N8|2344b|EPI_ISL_1041180|anseriformes|japan|7_1_5_2_3_3_1_2|2021-02-13,H5N8,EPI_ISL_1041180,a/whooper_swan/niigata/150212t/2021,2021-02-13,2021-02,2021,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,niigata,jp.ni,37.5201743528051,138.914818034069,Asia / Japan / Niigata / NA / NA,H5N8/2020/R1_Europe,7_1_5_2_3_3_1_2,H5N8/2020/R4_Asia,2344b,2021-02-13,cluster003,FALSE
H5N8|2344b|EPI_ISL_1009679|anseriformes|south_korea|7_1_5_2_3_3_1_2|2020-12-28,H5N8,EPI_ISL_1009679,a/duck/korea/h007/2020,2020-12-28,2020-12,2020,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,chungcheongnam-do,kr.gn,36.5298116066164,126.847825775926,Asia / Korea / CN / NA / NA,H5N8/2020/R1_Europe,7_1_5_2_3_3_1_2,H5N8/2020/R4_Asia,2344b,2020-12-28,cluster003,FALSE
H5N8|2344b|EPI_ISL_16405678|environment|japan|7_1_5_2_3_3_1_2|2020-12-21,H5N8,EPI_ISL_16405678,a/environment/kagoshima/ku-6e/NA,2020-12-21,2020-12,2020,environment,environment,environment,NA,environment,FALSE,wild,environment,eastern asia,japan,jpn,37.3996665395305,137.574137168765,kagoshima,jp.ks,30.9949222722596,130.419711465505,Asia / Japan / NA / NA / NA,H5N8/2020/R1_Europe,7_1_5_2_3_3_1_2,H5N8/2020/R4_Asia,2344b,2020-12-21,cluster003,FALSE
H5N8|2344b|EPI_ISL_17805814|environment|japan|7_1_5_2_3_3_1_2|2020-12-21,H5N8,EPI_ISL_17805814,a/environment/japan/ku-6e/2020,2020-12-21,2020-12,2020,environment,environment,environment,NA,environment,FALSE,wild,environment,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,Asia / Japan / NA / NA / NA,H5N8/2020/R1_Europe,7_1_5_2_3_3_1_2,H5N8/2020/R4_Asia,2344b,2020-12-21,cluster003,FALSE
H5N8|2344b|EPI_ISL_17805820|NA|japan|7_1_5_2_3_3_1_2|2021-02-05,H5N8,EPI_ISL_17805820,a/avian/japan/ku-108/2021,2021-02-05,2021-02,2021,Aves,NA,NA,NA,aves,FALSE,wild,other,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,Asia / Japan / NA / NA / NA,H5N8/2020/R1_Europe,7_1_5_2_3_3_1_2,H5N8/2020/R4_Asia,2344b,2021-02-05,cluster003,FALSE
H5N8|2344b|EPI_ISL_17805882|NA|japan|7_1_5_2_3_3_1_2|2021-02-03,H5N8,EPI_ISL_17805882,a/avian/japan/ku-105/2021,2021-02-03,2021-02,2021,Aves,NA,NA,NA,aves,FALSE,wild,other,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,Asia / Japan / NA / NA / NA,H5N8/2020/R1_Europe,7_1_5_2_3_3_1_2,H5N8/2020/R4_Asia,2344b,2021-02-03,cluster003,FALSE
H5N8|2344b|EPI_ISL_17805886|NA|japan|7_1_5_2_3_3_1_2|2021-02-05,H5N8,EPI_ISL_17805886,a/avian/japan/ku-106/2021,2021-02-05,2021-02,2021,Aves,NA,NA,NA,aves,FALSE,wild,other,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,Asia / Japan / NA / NA / NA,H5N8/2020/R1_Europe,7_1_5_2_3_3_1_2,H5N8/2020/R4_Asia,2344b,2021-02-05,cluster003,FALSE
H5N8|2344b|EPI_ISL_17805890|NA|japan|7_1_5_2_3_3_1_2|2021-02-05,H5N8,EPI_ISL_17805890,a/avian/japan/ku-107/2021,2021-02-05,2021-02,2021,Aves,NA,NA,NA,aves,FALSE,wild,other,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,Asia / Japan / NA / NA / NA,H5N8/2020/R1_Europe,7_1_5_2_3_3_1_2,H5N8/2020/R4_Asia,2344b,2021-02-05,cluster003,FALSE
H5N8|2344b|EPI_ISL_16718461|gruiformes|japan|7_1_5_2_3_3_1_2|2021-02-03,H5N8,EPI_ISL_16718461,a/hooded_crane/kagoshima/ku-105/NA,2021-02-03,2021-02,2021,Aves,gruiformes,gruidae,grus monacha,hooded crane,TRUE,wild,other,eastern asia,japan,jpn,37.3996665395305,137.574137168765,kagoshima,jp.ks,30.9949222722596,130.419711465505,Asia / Japan / NA / NA / NA,H5N8/2020/R1_Europe,7_1_5_2_3_3_1_2,H5N8/2020/R4_Asia,2344b,2021-02-03,cluster003,FALSE
H5N8|2344b|EPI_ISL_16718462|gruiformes|japan|7_1_5_2_3_3_1_2|2021-02-05,H5N8,EPI_ISL_16718462,a/hooded_crane/kagoshima/ku-106/NA,2021-02-05,2021-02,2021,Aves,gruiformes,gruidae,grus monacha,hooded crane,TRUE,wild,other,eastern asia,japan,jpn,37.3996665395305,137.574137168765,kagoshima,jp.ks,30.9949222722596,130.419711465505,Asia / Japan / NA / NA / NA,H5N8/2020/R1_Europe,7_1_5_2_3_3_1_2,H5N8/2020/R4_Asia,2344b,2021-02-05,cluster003,FALSE
H5N8|2344b|EPI_ISL_16718463|gruiformes|japan|7_1_5_2_3_3_1_2|2021-02-05,H5N8,EPI_ISL_16718463,a/hooded_crane/kagoshima/ku-107/NA,2021-02-05,2021-02,2021,Aves,gruiformes,gruidae,grus monacha,hooded crane,TRUE,wild,other,eastern asia,japan,jpn,37.3996665395305,137.574137168765,kagoshima,jp.ks,30.9949222722596,130.419711465505,Asia / Japan / NA / NA / NA,H5N8/2020/R1_Europe,7_1_5_2_3_3_1_2,H5N8/2020/R4_Asia,2344b,2021-02-05,cluster003,FALSE
H5N8|2344b|EPI_ISL_16718464|gruiformes|japan|7_1_5_2_3_3_1_2|2021-02-05,H5N8,EPI_ISL_16718464,a/white-naped_crane/kagoshima/ku-108/NA,2021-02-05,2021-02,2021,Aves,gruiformes,gruidae,antigone vipio,white-naped crane,TRUE,wild,other,eastern asia,japan,jpn,37.3996665395305,137.574137168765,kagoshima,jp.ks,30.9949222722596,130.419711465505,Asia / Japan / NA / NA / NA,H5N8/2020/R1_Europe,7_1_5_2_3_3_1_2,H5N8/2020/R4_Asia,2344b,2021-02-05,cluster003,FALSE
