tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,collection_original,profile_lab,date_frac,profile,cluster_label,clade,collection_tipdate,cluster_number,collection_dateerror
H4N2|NA|EPI_ISL_700932|NA|china|NA|2019-10-31,H4N2,EPI_ISL_700932,A/wild_bird/China/Y13/2019,2019-10-31,2019-10,2019,Aves,NA,NA,NA,aves,FALSE,wild,other,eastern asia,china,chn,36.6848135465548,103.513718494908,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344b,2019-10-31,cluster018,FALSE
H4N2|NA|EPI_ISL_17811779|anseriformes|china|NA|2019-11-09,H4N2,EPI_ISL_17811779,A/Mallard/Shanghai/JDS19906/2019,2019-11-09,2019-11,2019,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,shanghai,cn.sh,31.1960430849676,121.454488171451,NA,NA,NA,NA,NA,2344b,2019-11-09,cluster018,FALSE
H4N2|NA|EPI_ISL_17811770|anseriformes|china|NA|2019-10-31,H4N2,EPI_ISL_17811770,A/Common_Teal/Shanghai/JDS19625/2019,2019-10-31,2019-10,2019,Aves,anseriformes,anatidae,anas crecca,green-winged teal,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,shanghai,cn.sh,31.1960430849676,121.454488171451,NA,NA,NA,NA,NA,2344b,2019-10-31,cluster018,FALSE
H6N2|NA|EPI_ISL_1636527|environment|japan|NA|2018-11-12,H6N2,EPI_ISL_1636527,A/environment/Kagoshima/KU-4a/2018,2018-11-12,2018-11,2018,environment,environment,environment,NA,environment,FALSE,wild,environment,eastern asia,japan,jpn,37.3996665395305,137.574137168765,kagoshima,jp.ks,30.9949222722596,130.419711465505,NA,NA,NA,NA,NA,2344b,2018-11-12,cluster018,FALSE
H6N2|NA|EPI_ISL_462613|anseriformes|china|NA|2019-11-19,H6N2,EPI_ISL_462613,A/mallard/Anhui/3-683/2019,2019-11-19,2019-11,2019,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,anhui,cn.ah,31.8128943962267,117.235219497068,NA,NA,NA,NA,NA,2344b,2019-11-19,cluster018,FALSE
H6N2|NA|EPI_ISL_462611|anseriformes|china|NA|2019-11-19,H6N2,EPI_ISL_462611,A/mallard/Anhui/2-682/2019,2019-11-19,2019-11,2019,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,anhui,cn.ah,31.8128943962267,117.235219497068,NA,NA,NA,NA,NA,2344b,2019-11-19,cluster018,FALSE
H5N2|NA|EPI_ISL_3228312|anseriformes|china|NA|2018-12-25,H5N2,EPI_ISL_3228312,A/whooper_swan/Henan/Y120/2018,2018-12-25,2018-12,2018,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,NA,NA,NA,NA,NA,2344b,2018-12-25,cluster018,FALSE
H5N2|NA|EPI_ISL_3228310|anseriformes|china|NA|2018-12-25,H5N2,EPI_ISL_3228310,A/whooper_swan/Henan/Y116/2018,2018-12-25,2018-12,2018,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,NA,NA,NA,NA,NA,2344b,2018-12-25,cluster018,FALSE
H5N2|NA|EPI_ISL_3228902|anseriformes|china|NA|2018-12-25,H5N2,EPI_ISL_3228902,A/whooper_swan/Henan/Y124/2018,2018-12-25,2018-12,2018,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,NA,NA,NA,NA,NA,2344b,2018-12-25,cluster018,FALSE
H5N2|NA|EPI_ISL_3229453|anseriformes|china|NA|2018-12-10,H5N2,EPI_ISL_3229453,A/whooper_swan/Henan/Y130/2018,2018-12-10,2018-12,2018,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,NA,NA,NA,NA,NA,2344b,2018-12-10,cluster018,FALSE
H5N2|NA|EPI_ISL_3229260|anseriformes|china|NA|2018-12-25,H5N2,EPI_ISL_3229260,A/whooper_swan/Henan/Y127/2018,2018-12-25,2018-12,2018,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,NA,NA,NA,NA,NA,2344b,2018-12-25,cluster018,FALSE
H5N2|NA|EPI_ISL_3229401|anseriformes|china|NA|2018-12-20,H5N2,EPI_ISL_3229401,A/whooper_swan/Henan/Y128/2018,2018-12-20,2018-12,2018,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,NA,NA,NA,NA,NA,2344b,2018-12-20,cluster018,FALSE
H5N2|NA|EPI_ISL_3229187|anseriformes|china|NA|2018-12-25,H5N2,EPI_ISL_3229187,A/whooper_swan/Henan/Y126/2018,2018-12-25,2018-12,2018,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,NA,NA,NA,NA,NA,2344b,2018-12-25,cluster018,FALSE
H5N2|NA|EPI_ISL_3226331|anseriformes|china|NA|2018-12-25,H5N2,EPI_ISL_3226331,A/whooper_swan/Henan/T888/2018,2018-12-25,2018-12,2018,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,NA,NA,NA,NA,NA,2344b,2018-12-25,cluster018,FALSE
H5N2|NA|EPI_ISL_3221328|anseriformes|china|NA|2018-12-10,H5N2,EPI_ISL_3221328,A/whooper_swan/Henan/T887/2018,2018-12-10,2018-12,2018,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,NA,NA,NA,NA,NA,2344b,2018-12-10,cluster018,FALSE
H5N2|NA|EPI_ISL_3221222|anseriformes|china|NA|2018-12-10,H5N2,EPI_ISL_3221222,A/whooper_swan/Henan/T886/2018,2018-12-10,2018-12,2018,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,NA,NA,NA,NA,NA,2344b,2018-12-10,cluster018,FALSE
H5N2|NA|EPI_ISL_3205004|anseriformes|china|NA|2018-12-10,H5N2,EPI_ISL_3205004,A/whooper_swan/Henan/T880/2018,2018-12-10,2018-12,2018,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,NA,NA,NA,NA,NA,2344b,2018-12-10,cluster018,FALSE
H5N2|NA|EPI_ISL_3204257|anseriformes|china|NA|2018-12-20,H5N2,EPI_ISL_3204257,A/whooper_swan/Henan/T874/2018,2018-12-20,2018-12,2018,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,NA,NA,NA,NA,NA,2344b,2018-12-20,cluster018,FALSE
H5N2|NA|EPI_ISL_3161847|anseriformes|china|NA|2019-01-15,H5N2,EPI_ISL_3161847,A/whooper_swan/Henan/T258/2019,2019-01-15,2019-01,2019,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,NA,NA,NA,NA,NA,2344b,2019-01-15,cluster018,FALSE
H5N2|NA|EPI_ISL_3161955|anseriformes|china|NA|2019-01-15,H5N2,EPI_ISL_3161955,A/whooper_swan/Henan/T578/2019,2019-01-15,2019-01,2019,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,NA,NA,NA,NA,NA,2344b,2019-01-15,cluster018,FALSE
H5N2|NA|EPI_ISL_369331|anseriformes|south_korea|NA|2017-12-27,H5N2,EPI_ISL_369331,A/bean_goose/Korea/H112/2017,2017-12-27,2017-12,2017,Aves,anseriformes,anatidae,anser fabalis/serrirostris,taiga/tundra bean-goose,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344b,2017-12-27,cluster018,FALSE
H5N2|NA|EPI_ISL_369330|anseriformes|south_korea|NA|2017-12-11,H5N2,EPI_ISL_369330,A/spot-billed_duck/Korea/H51/2017,2017-12-11,2017-12,2017,Aves,anseriformes,anatidae,anas zonorhyncha,eastern spot-billed duck,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344b,2017-12-11,cluster018,FALSE
H5N2|2344b|EPI_ISL_15732741|passeriformes|japan|18_1_2_1_1_18_1_1|2022-10-28,H5N2,EPI_ISL_15732741,a/large-billed_crow/hokkaido/b003/2022,2022-10-28,2022-10,2022,Aves,passeriformes,corvidae,corvus macrorhynchos,large-billed crow,TRUE,wild,other,eastern asia,japan,jpn,37.3996665395305,137.574137168765,hokkaido,jp.hk,43.3824165431654,142.542521870972,Asia / Japan / Hokkaido / Sapporo / NA,NA,NA,18_1_2_1_1_18_1_1,H5N2/2022/R2_Asia,2344b,2022-10-28,cluster018,FALSE
H5N2|2344b|EPI_ISL_18284476|galliformes|japan|18_1_2_1_1_18_1_1|2023-01-17,H5N2,EPI_ISL_18284476,A/chicken/Oita/22A4T/2023,2023-01-17,2023-01,2023,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,oita,jp.ot,33.2003954700371,131.433742894646,NA,NA,NA,18_1_2_1_1_18_1_1,H5N2/2022/R2_Asia,2344b,2023-01-17,cluster018,FALSE
H3N2|NA|EPI_ISL_9572817|anseriformes|vietnam|NA|2020-09-25,H3N2,EPI_ISL_9572817,A/duck/Vietnam/QN6586/2020,2020-09-25,2020-09,2020,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344b,2020-09-25,clusterNA,FALSE
H3N2|NA|EPI_ISL_9572777|anseriformes|vietnam|NA|2020-07-29,H3N2,EPI_ISL_9572777,A/duck/Vietnam/HN6471/2020,2020-07-29,2020-07,2020,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344b,2020-07-29,clusterNA,FALSE
H3N2|NA|EPI_ISL_9572755|anseriformes|vietnam|NA|2020-07-29,H3N2,EPI_ISL_9572755,A/duck/Vietnam/HN6479/2020,2020-07-29,2020-07,2020,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344b,2020-07-29,clusterNA,FALSE
H3N2|NA|EPI_ISL_9572810|anseriformes|vietnam|NA|2020-09-25,H3N2,EPI_ISL_9572810,A/duck/Vietnam/QN6589/2020,2020-09-25,2020-09,2020,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344b,2020-09-25,clusterNA,FALSE
H9N2|NA|EPI_ISL_14867047|anseriformes|japan|NA|2021-09-01,H9N2,EPI_ISL_14867047,A/Spotbill_duck/Nagasaki/NIES609/2021,2021-09-01,2021-09,2021,Aves,anseriformes,anatidae,anas poecilorhyncha,indian spot-billed duck,TRUE,wild,anseriformes-wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,naoasaki,jp.ns,33.2322685084502,129.609538821332,NA,NA,NA,NA,NA,2344b,2021-09-01,clusterNA,FALSE
H3N2|NA|EPI_ISL_13374950|environment|japan|NA|2019-12-02,H3N2,EPI_ISL_13374950,A/environment/Kagoshima/KU-4b/2019,2019-12-02,2019-12,2019,environment,environment,environment,NA,environment,FALSE,wild,environment,eastern asia,japan,jpn,37.3996665395305,137.574137168765,kagoshima,jp.ks,30.9949222722596,130.419711465505,NA,NA,NA,NA,NA,2344b,2019-12-02,clusterNA,FALSE
H11N2|NA|EPI_ISL_6795226|anseriformes|south_korea|NA|2020-02-25,H11N2,EPI_ISL_6795226,A/Wild_Duck/South_Korea/KNU2020-28/2020,2020-02-25,2020-02,2020,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344b,2020-02-25,clusterNA,FALSE
H11N2|NA|EPI_ISL_13439051|environment|japan|NA|2019-12-16,H11N2,EPI_ISL_13439051,A/environment/Kagoshima/KU-3c/2019,2019-12-16,2019-12,2019,environment,environment,environment,NA,environment,FALSE,wild,environment,eastern asia,japan,jpn,37.3996665395305,137.574137168765,kagoshima,jp.ks,30.9949222722596,130.419711465505,NA,NA,NA,NA,NA,2344b,2019-12-16,clusterNA,FALSE
H11N2|NA|EPI_ISL_9572815|anseriformes|vietnam|NA|2019-12-30,H11N2,EPI_ISL_9572815,A/duck/Vietnam/HN6038/2019,2019-12-30,2019-12,2019,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344b,2019-12-30,clusterNA,FALSE
H11N2|NA|EPI_ISL_9572797|anseriformes|vietnam|NA|2019-12-30,H11N2,EPI_ISL_9572797,A/duck/Vietnam/HN6036/2019,2019-12-30,2019-12,2019,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344b,2019-12-30,clusterNA,FALSE
H11N2|NA|EPI_ISL_707690|anseriformes|south_korea|NA|2019-11-20,H11N2,EPI_ISL_707690,A/Anas_poecilorhyncha/South_Korea/JB32-81/2019,2019-11-20,2019-11,2019,Aves,anseriformes,anatidae,anas poecilorhyncha,indian spot-billed duck,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344b,2019-11-20,clusterNA,FALSE
H9N2|NA|EPI_ISL_4072076|anseriformes|south_korea|NA|2020-02-19,H9N2,EPI_ISL_4072076,A/Falcated_duck/South_Korea/JB42-30/2020,2020-02-19,2020-02,2020,Aves,anseriformes,anatidae,mareca falcata,falcated duck,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344b,2020-02-19,clusterNA,FALSE
H3N2|NA|EPI_ISL_14776042|anseriformes|bangladesh|NA|2020-10-22,H3N2,EPI_ISL_14776042,A/duck/Bangladesh/46090/2020,2020-10-22,2020-10,2020,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,southern asia,bangladesh,bgd,23.8299093538119,90.2865403636969,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344b,2020-10-22,clusterNA,FALSE
H9N2|NA|EPI_ISL_9593366|anseriformes|iran|NA|2019-10-01,H9N2,EPI_ISL_9593366,A/Greater_white-fronted_goose/Iran/C2682020/2019,2019-10-01,2019-10,2019,Aves,anseriformes,anatidae,anser albifrons,greater white-fronted goose,TRUE,wild,anseriformes-wild,southern asia,iran,irn,32.5092139996448,54.4699733871232,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344b,2019-10-01,clusterNA,FALSE
H9N2|NA|EPI_ISL_9593365|anseriformes|iran|NA|2019-10-01,H9N2,EPI_ISL_9593365,A/Greater_white-fronted_goose/Iran/C2392020/2019,2019-10-01,2019-10,2019,Aves,anseriformes,anatidae,anser albifrons,greater white-fronted goose,TRUE,wild,anseriformes-wild,southern asia,iran,irn,32.5092139996448,54.4699733871232,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344b,2019-10-01,clusterNA,FALSE
H9N2|NA|EPI_ISL_9593364|anseriformes|iran|NA|2019-10-01,H9N2,EPI_ISL_9593364,A/Eurasian_teal/Iran/C1632020/2019,2019-10-01,2019-10,2019,Aves,anseriformes,anatidae,anas crecca,green-winged teal,TRUE,wild,anseriformes-wild,southern asia,iran,irn,32.5092139996448,54.4699733871232,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344b,2019-10-01,clusterNA,FALSE
H9N2|NA|EPI_ISL_9593362|anseriformes|iran|NA|2019-10-01,H9N2,EPI_ISL_9593362,A/Greater_white-fronted_goose/Iran/C2382020/2019,2019-10-01,2019-10,2019,Aves,anseriformes,anatidae,anser albifrons,greater white-fronted goose,TRUE,wild,anseriformes-wild,southern asia,iran,irn,32.5092139996448,54.4699733871232,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344b,2019-10-01,clusterNA,FALSE
H9N2|NA|EPI_ISL_14835568|anseriformes|south_korea|NA|2021-03-02,H9N2,EPI_ISL_14835568,Anser_fabalis/South_Korea/KNU2021-39/2021,2021-03-02,2021-03,2021,Aves,anseriformes,anatidae,anser fabalis/serrirostris,taiga/tundra bean-goose,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344b,2021-03-02,clusterNA,FALSE
H9N2|NA|EPI_ISL_14835569|anseriformes|south_korea|NA|2021-03-08,H9N2,EPI_ISL_14835569,Anas_platyrhynchos/South_Korea/KNU2021-41/2021,2021-03-08,2021-03,2021,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344b,2021-03-08,clusterNA,FALSE
H4N2|NA|EPI_ISL_18287397|anseriformes|thailand|NA|2018-11-01,H4N2,EPI_ISL_18287397,A/duck/Thailand/CU-22668/2018,2018-11-01,2018-11,2018,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,south-eastern asia,thailand,tha,15.0747768902199,101.011931727975,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344b,2018-11-01,clusterNA,FALSE
H4N2|NA|EPI_ISL_18287395|anseriformes|thailand|NA|2018-11-01,H4N2,EPI_ISL_18287395,A/duck/Thailand/CU-22673/2018,2018-11-01,2018-11,2018,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,south-eastern asia,thailand,tha,15.0747768902199,101.011931727975,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344b,2018-11-01,clusterNA,FALSE
H5N2|NA|EPI_ISL_16839585|NA|south_korea|NA|2018-01-05,H5N2,EPI_ISL_16839585,A/aquatic_bird/South_Korea/JB25/2018,2018-01-05,2018-01,2018,Aves,NA,NA,NA,aves,FALSE,wild,other,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344b,2018-01-05,clusterNA,FALSE
H5N2|NA|EPI_ISL_369325|anseriformes|south_korea|NA|2017-11-06,H5N2,EPI_ISL_369325,A/mallard/Korea/A32-3/2017,2017-11-06,2017-11,2017,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344b,2017-11-06,clusterNA,FALSE
H5N2|NA|EPI_ISL_369326|anseriformes|south_korea|NA|2017-11-13,H5N2,EPI_ISL_369326,A/mallard/Korea/A42-4/2017,2017-11-13,2017-11,2017,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344b,2017-11-13,clusterNA,FALSE
H5N2|NA|EPI_ISL_369335|NA|south_korea|NA|2017-12-06,H5N2,EPI_ISL_369335,A/wild_bird_feces/Korea/H49/2017,2017-12-06,2017-12,2017,Aves,NA,NA,NA,aves,FALSE,wild,other,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344b,2017-12-06,clusterNA,FALSE
