tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,collection_original,profile_lab,profile,cluster_label,clade,collection_tipdate,cluster_number,collection_dateerror
H5N1|2344b|EPI_ISL_13243350|anseriformes|bangladesh|1_1_1_1_1_1_1_1|2022-03-09,H5N1,EPI_ISL_13243350,a/duck/bangladesh/19d1874/2022,2022-03-09,2022-03,2022,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,southern asia,bangladesh,bgd,23.8299093538119,90.2865403636969,NA,NA,NA,NA,Asia / Bangladesh / NA / NA / NA,NA,1_1_1_1_1_1_1_1,H5N1/2021/R3_Europe,2344b,2022-03-09,cluster001,FALSE
H5N1|2344b|EPI_ISL_14070455|carnivora|japan|2_1_1_1_1_1_1_1|2022-04-01,H5N1,EPI_ISL_14070455,a/tanuki/hokkaido/1/2022,2022-04-01,2022-04,2022,mammalia,carnivora,canidae,nyctereutes viverrinus,tanuki,FALSE,wild,mammal,eastern asia,japan,jpn,37.3996665395305,137.574137168765,hokkaido,jp.hk,43.3824165431654,142.542521870972,Asia / Japan / Hokkaido / Sapporo / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2022-04-01,cluster001,FALSE
H5N1|2344b|EPI_ISL_14615026|passeriformes|japan|2_1_1_1_1_1_1_1|2022-03-02,H5N1,EPI_ISL_14615026,a/crow/hokkaido/0102l015/NA,2022-03-02,2022-03,2022,Aves,passeriformes,corvidae,corvus sp.,crow/raven sp.,TRUE,wild,other,eastern asia,japan,jpn,37.3996665395305,137.574137168765,hokkaido,jp.hk,43.3824165431654,142.542521870972,Asia / Japan / Hokkaido / Rebun / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2022-03-02,cluster001,FALSE
H5N1|2344b|EPI_ISL_14615027|passeriformes|japan|2_1_1_1_1_1_1_1|2022-03-14,H5N1,EPI_ISL_14615027,a/crow/hokkaido/0103l018/NA,2022-03-14,2022-03,2022,Aves,passeriformes,corvidae,corvus sp.,crow/raven sp.,TRUE,wild,other,eastern asia,japan,jpn,37.3996665395305,137.574137168765,hokkaido,jp.hk,43.3824165431654,142.542521870972,Asia / Japan / Hokkaido / Hamatonbetsu / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2022-03-14,cluster001,FALSE
H5N1|2344b|EPI_ISL_14615036|passeriformes|japan|2_1_1_1_1_1_1_1|2022-02-08,H5N1,EPI_ISL_14615036,a/crow/hokkaido/0101q056/NA,2022-02-08,2022-02,2022,Aves,passeriformes,corvidae,corvus sp.,crow/raven sp.,TRUE,wild,other,eastern asia,japan,jpn,37.3996665395305,137.574137168765,hokkaido,jp.hk,43.3824165431654,142.542521870972,Asia / Japan / Hokkaido / Shibetsu / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2022-02-08,cluster001,FALSE
H5N1|2344b|EPI_ISL_15732766|anseriformes|japan|2_6_1_1_6_1_1_1|2022-10-23,H5N1,EPI_ISL_15732766,a/eurasian_wigeon/hokkaido/m184/2022,2022-10-23,2022-10,2022,Aves,anseriformes,anatidae,mareca americana,american wigeon,TRUE,wild,anseriformes-wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,hokkaido,jp.hk,43.3824165431654,142.542521870972,Asia / Japan / Hokkaido / the Komuke Lake / NA,H5N1/2021/R4_Asia,2_6_1_1_6_1_1_1,H5N1/2021/R4_Asia,2344b,2022-10-23,cluster001,FALSE
H5N1|2344b|EPI_ISL_11633709|anseriformes|china|1_1_1_1_1_1_1_1|2021-12-20,H5N1,EPI_ISL_11633709,a/cygnus_columbianus/hubei/128/2021,2021-12-20,2021-12,2021,Aves,anseriformes,anatidae,cygnus columbianus,tundra swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,hubei,cn.hu,30.9806813015582,112.277189482252,Asia / China / Hubei Province / NA / NA,H5N1/2021/R5_Europe,1_1_1_1_1_1_1_1,H5N1/2021/R3_Europe,2344b,2021-12-20,cluster001,FALSE
H5N1|2344b|EPI_ISL_12174842|carnivora|japan|2_1_1_1_1_1_1_1|2022-03-31,H5N1,EPI_ISL_12174842,a/ezo_red_fox/hokkaido/1/2022,2022-03-31,2022-03,2022,mammalia,carnivora,canidae,vulpes vulpes,red fox,FALSE,wild,mammal,eastern asia,japan,jpn,37.3996665395305,137.574137168765,hokkaido,jp.hk,43.3824165431654,142.542521870972,Asia / Japan / Hokkaido / Sapporo city / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2022-03-31,cluster001,FALSE
H5N1|2344b|EPI_ISL_12174843|passeriformes|japan|2_1_1_1_1_1_1_1|2022-03-29,H5N1,EPI_ISL_12174843,a/crow/hokkaido/0103b065/2022,2022-03-29,2022-03,2022,Aves,passeriformes,corvidae,corvus sp.,crow/raven sp.,TRUE,wild,other,eastern asia,japan,jpn,37.3996665395305,137.574137168765,hokkaido,jp.hk,43.3824165431654,142.542521870972,Asia / Japan / Hokkaido / Sapporo city / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2022-03-29,cluster001,FALSE
H5N1|2344b|EPI_ISL_12572652|galliformes|china|3_1_3_1_3_14_1_2|2022-03-03,H5N1,EPI_ISL_12572652,a/chicken/anhui/s1740/2022,2022-03-03,2022-03,2022,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,anhui,cn.ah,31.8128943962267,117.235219497068,Asia / China / Anhui / NA / NA,H5N1/2021/R8_Asia,3_1_3_1_3_14_1_2,H5N1/2022/R9_Asia,2344b,2022-03-03,cluster014,FALSE
H5N1|2344b|EPI_ISL_12572653|galliformes|china|3_1_3_1_3_14_1_2|2021-12-07,H5N1,EPI_ISL_12572653,a/chicken/jiangxi/s40653/2021,2021-12-07,2021-12,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,jiangxi,cn.jx,27.6016362656629,115.709570895796,Asia / China / Jiangxi / NA / NA,H5N1/2021/R8_Asia,3_1_3_1_3_14_1_2,H5N1/2022/R9_Asia,2344b,2021-12-07,cluster014,FALSE
H5N1|2344b|EPI_ISL_12572654|anseriformes|china|2_6_1_1_6_1_1_1|2021-12-08,H5N1,EPI_ISL_12572654,a/duck/guangdong/s4518/2021,2021-12-08,2021-12,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,guangdong,cn.gd,23.33624359406,113.398153372919,Asia / China / Guangdong / NA / NA,H5N1/2021/R4_Asia,2_6_1_1_6_1_1_1,H5N1/2021/R4_Asia,2344b,2021-12-08,cluster001,FALSE
H5N1|2344b|EPI_ISL_12572655|anseriformes|china|2_6_1_1_6_1_1_1|2021-12-08,H5N1,EPI_ISL_12572655,a/duck/guangdong/s4525/2021,2021-12-08,2021-12,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,guangdong,cn.gd,23.33624359406,113.398153372919,Asia / China / Guangdong / NA / NA,H5N1/2021/R4_Asia,2_6_1_1_6_1_1_1,H5N1/2021/R4_Asia,2344b,2021-12-08,cluster001,FALSE
H5N1|2344b|EPI_ISL_12572656|anseriformes|china|2_6_1_1_6_1_1_1|2022-02-22,H5N1,EPI_ISL_12572656,a/duck/guizhou/s1321/2022,2022-02-22,2022-02,2022,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,guizhou,cn.gz,26.8128279303549,106.867407716617,Asia / China / Guizhou / NA / NA,NA,2_6_1_1_6_1_1_1,H5N1/2021/R4_Asia,2344b,2022-02-22,cluster001,FALSE
H5N1|2344b|EPI_ISL_12572657|anseriformes|china|3_1_3_1_3_14_1_2|2021-11-27,H5N1,EPI_ISL_12572657,a/duck/hubei/s4465/2021,2021-11-27,2021-11,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,hubei,cn.hu,30.9806813015582,112.277189482252,Asia / China / Hubei / NA / NA,H5N1/2021/R8_Asia,3_1_3_1_3_14_1_2,H5N1/2022/R9_Asia,2344b,2021-11-27,cluster014,FALSE
H5N1|2344b|EPI_ISL_12572658|anseriformes|china|3_1_3_1_3_14_1_2|2022-01-10,H5N1,EPI_ISL_12572658,a/duck/hubei/se128/2022,2022-01-10,2022-01,2022,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,hubei,cn.hu,30.9806813015582,112.277189482252,Asia / China / Hubei / NA / NA,H5N1/2021/R8_Asia,3_1_3_1_3_14_1_2,H5N1/2022/R9_Asia,2344b,2022-01-10,cluster014,FALSE
H5N1|2344b|EPI_ISL_12572659|anseriformes|china|2_6_1_1_6_1_1_1|2022-01-10,H5N1,EPI_ISL_12572659,a/duck/hubei/se220/2022,2022-01-10,2022-01,2022,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,hubei,cn.hu,30.9806813015582,112.277189482252,Asia / China / Hubei / NA / NA,H5N1/2021/R4_Asia,2_6_1_1_6_1_1_1,H5N1/2021/R4_Asia,2344b,2022-01-10,cluster001,FALSE
H5N1|2344b|EPI_ISL_12572660|anseriformes|china|3_1_3_1_3_14_1_2|2021-12-08,H5N1,EPI_ISL_12572660,a/duck/jiangxi/s40833/2021,2021-12-08,2021-12,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,jiangxi,cn.jx,27.6016362656629,115.709570895796,Asia / China / Jiangxi / NA / NA,H5N1/2021/R8_Asia,3_1_3_1_3_14_1_2,H5N1/2022/R9_Asia,2344b,2021-12-08,cluster014,FALSE
H5N1|2344b|EPI_ISL_12572661|anseriformes|china|2_6_1_1_6_1_1_1|2022-02-22,H5N1,EPI_ISL_12572661,a/goose/guizhou/s1541/2022,2022-02-22,2022-02,2022,Aves,anseriformes,anatidae,anatidae (goose sp.),goose sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,guizhou,cn.gz,26.8128279303549,106.867407716617,Asia / China / Guizhou / NA / NA,NA,2_6_1_1_6_1_1_1,H5N1/2021/R4_Asia,2344b,2022-02-22,cluster001,FALSE
H5N1|2344b|EPI_ISL_12572662|anseriformes|china|1_1_1_1_1_1_1_1|2022-01-05,H5N1,EPI_ISL_12572662,a/goose/hunan/se284/2022,2022-01-05,2022-01,2022,Aves,anseriformes,anatidae,anatidae (goose sp.),goose sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,hunan,cn.hn,27.5978523947888,111.713471439142,Asia / China / Hunan / NA / NA,H5N1/2021/R5_Europe,1_1_1_1_1_1_1_1,H5N1/2021/R3_Europe,2344b,2022-01-05,cluster001,FALSE
H5N1|2344b|EPI_ISL_12572663|columbiformes|china|3_1_3_1_3_14_1_2|2021-12-08,H5N1,EPI_ISL_12572663,a/pigeon/jiangxi/s40784/2021,2021-12-08,2021-12,2021,Aves,columbiformes,columbidae,columbidae sp.,pigeon/dove sp.,TRUE,wild,other,eastern asia,china,chn,36.6848135465548,103.513718494908,jiangxi,cn.jx,27.6016362656629,115.709570895796,Asia / China / Jiangxi / NA / NA,H5N1/2021/R8_Asia,3_1_3_1_3_14_1_2,H5N1/2022/R9_Asia,2344b,2021-12-08,cluster014,FALSE
H5N1|2344b|EPI_ISL_12572664|anseriformes|china|2_1_1_1_1_1_1_1|2021-11-25,H5N1,EPI_ISL_12572664,a/wild_duck/hebei/sd012/2021,2021-11-25,2021-11,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,hebei,cn.hb,39.5182972347816,116.100714730353,Asia / China / Hebei / NA / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2021-11-25,cluster001,FALSE
H5N1|2344b|EPI_ISL_13243698|anseriformes|bangladesh|1_1_1_1_1_1_1_1|2021-12-22,H5N1,EPI_ISL_13243698,a/duck/bangladesh/19d1819/2021 /NA,2021-12-22,2021-12,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,southern asia,bangladesh,bgd,23.8299093538119,90.2865403636969,NA,NA,NA,NA,Asia / Bangladesh / NA / NA / NA,H5N1/2020/R2_Europe,1_1_1_1_1_1_1_1,H5N1/2021/R3_Europe,2344b,2021-12-22,cluster001,FALSE
H5N1|2344b|EPI_ISL_14604371|passeriformes|japan|2_1_1_1_1_1_1_1|2022-02-14,H5N1,EPI_ISL_14604371,a/crow/hokkaido/0101q061/NA,2022-02-14,2022-02,2022,Aves,passeriformes,corvidae,corvus sp.,crow/raven sp.,TRUE,wild,other,eastern asia,japan,jpn,37.3996665395305,137.574137168765,hokkaido,jp.hk,43.3824165431654,142.542521870972,Asia / Japan / Hokkaido / Rausu / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2022-02-14,cluster001,FALSE
H5N1|2344b|EPI_ISL_14886367|anseriformes|bangladesh|1_1_1_1_1_1_1_1|2021-12-19,H5N1,EPI_ISL_14886367,a/duck/bangladesh/51602/2021,2021-12-19,2021-12,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,southern asia,bangladesh,bgd,23.8299093538119,90.2865403636969,NA,NA,NA,NA,Asia / Bangladesh / NA / NA / NA,H5N1/2020/R2_Europe,1_1_1_1_1_1_1_1,H5N1/2021/R3_Europe,2344b,2021-12-19,cluster001,FALSE
H5N1|2344b|EPI_ISL_14886675|anseriformes|bangladesh|1_1_1_1_1_1_1_1|2021-12-19,H5N1,EPI_ISL_14886675,a/duck/bangladesh/51601/2021,2021-12-19,2021-12,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,southern asia,bangladesh,bgd,23.8299093538119,90.2865403636969,NA,NA,NA,NA,Asia / Bangladesh / NA / NA / NA,H5N1/2020/R2_Europe,1_1_1_1_1_1_1_1,H5N1/2021/R3_Europe,2344b,2021-12-19,cluster001,FALSE
H5N1|2344b|EPI_ISL_14886825|anseriformes|bangladesh|1_1_1_1_1_1_1_1|2021-12-19,H5N1,EPI_ISL_14886825,a/duck/bangladesh/51600/2021,2021-12-19,2021-12,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,southern asia,bangladesh,bgd,23.8299093538119,90.2865403636969,NA,NA,NA,NA,Asia / Bangladesh / NA / NA / NA,H5N1/2020/R2_Europe,1_1_1_1_1_1_1_1,H5N1/2021/R3_Europe,2344b,2021-12-19,cluster001,FALSE
H5N1|2344b|EPI_ISL_15647834|anseriformes|south_korea|1_1_1_1_1_1_1_1|2022-10-17,H5N1,EPI_ISL_15647834,a/duck/korea/h493/2022,2022-10-17,2022-10,2022,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,Asia / Korea / NA / NA / NA,H5N1/2021/R5_Europe,1_1_1_1_1_1_1_1,H5N1/2021/R3_Europe,2344b,2022-10-17,cluster001,FALSE
H5N1|2344b|EPI_ISL_15647835|anseriformes|south_korea|4_3_1_1_2_1_1_3|2022-10-19,H5N1,EPI_ISL_15647835,a/common_teal/korea/wa537/2022,2022-10-19,2022-10,2022,Aves,anseriformes,anatidae,anas crecca,green-winged teal,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,Asia / Korea / NA / NA / NA,H5N1/2022/R8_NAmerica,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2022-10-19,cluster001,FALSE
H5N1|2344b|EPI_ISL_15647836|anseriformes|south_korea|1_1_1_1_1_1_1_1|2022-10-10,H5N1,EPI_ISL_15647836,a/mandarin_duck/korea/wa496/2022,2022-10-10,2022-10,2022,Aves,anseriformes,anatidae,aix galericulata,mandarin duck,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,Asia / Korea / NA / NA / NA,H5N1/2021/R5_Europe,1_1_1_1_1_1_1_1,H5N1/2021/R3_Europe,2344b,2022-10-10,cluster001,FALSE
H5N1|2344b|EPI_ISL_15647837|anseriformes|south_korea|1_1_1_1_1_1_1_1|2022-02-05,H5N1,EPI_ISL_15647837,a/duck/korea/h125/2022,2022-02-05,2022-02,2022,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,Asia / Korea / NA / NA / NA,H5N1/2021/R5_Europe,1_1_1_1_1_1_1_1,H5N1/2021/R3_Europe,2344b,2022-02-05,cluster001,FALSE
H5N1|2344b|EPI_ISL_15923322|falconiformes|japan|2_6_1_1_6_1_1_1|2022-09-25,H5N1,EPI_ISL_15923322,a/peregrine_falcon/kanagawa/1409c001t1/2022,2022-09-25,2022-09,2022,Aves,falconiformes,falconidae,falco peregrinus,peregrine falcon,TRUE,wild,other,eastern asia,japan,jpn,37.3996665395305,137.574137168765,kanagawa,jp.kn,35.4153490493937,139.338928797101,Asia / Japan / Kanagawa / NA / NA,H5N1/2021/R4_Asia,2_6_1_1_6_1_1_1,H5N1/2021/R4_Asia,2344b,2022-09-25,cluster001,FALSE
H5N1|2344b|EPI_ISL_15943002|anseriformes|south_korea|1_6_6_1_5_1_1_5|2022-11-17,H5N1,EPI_ISL_15943002,a/spot-billed_duck/korea/k22-730-1/2022,2022-11-17,2022-11,2022,Aves,anseriformes,anatidae,anas zonorhyncha,eastern spot-billed duck,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,chungcheongnam-do,kr.gn,36.5298116066164,126.847825775926,Asia / Korea / Chungcheongnam-do / NA / NA,NA,1_6_6_1_5_1_1_5,H5N1/2022/R26_Asia,2344b,2022-11-17,cluster001,FALSE
H5N1|2344b|EPI_ISL_15943015|NA|south_korea|1_6_6_1_5_1_1_5|2022-11-07,H5N1,EPI_ISL_15943015,a/wild_bird/korea/k22-742/2022,2022-11-07,2022-11,2022,Aves,NA,NA,NA,aves,FALSE,wild,other,eastern asia,south korea,kor,36.341057964317,127.784630688405,chungcheongnam-do,kr.gn,36.5298116066164,126.847825775926,Asia / Korea / Chungcheongnam-do / NA / NA,NA,1_6_6_1_5_1_1_5,H5N1/2022/R26_Asia,2344b,2022-11-07,cluster001,FALSE
H5N1|2344b|EPI_ISL_12749687|galliformes|israel|2_1_1_1_1_1_1_1|2021-10-12,H5N1,EPI_ISL_12749687,_a/turkey/israel/537/2021,2021-10-12,2021-10,2021,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,western asia,israel,isr,31.4459854424407,35.0090837317994,hazafon,il.hz,32.8188711917581,35.3874708538776,Asia / Israel / Northern District / Nahalal / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2021-10-12,cluster001,FALSE
H5N1|2344b|EPI_ISL_12917757|galliformes|israel|2_1_1_1_1_1_1_1|2021-10-29,H5N1,EPI_ISL_12917757,a/turkey/israel/564/NA,2021-10-29,2021-10,2021,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,western asia,israel,isr,31.4459854424407,35.0090837317994,hazafon,il.hz,32.8188711917581,35.3874708538776,Asia / Israel / Northern District / Maayan Tzvi / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2021-10-29,cluster001,FALSE
H5N1|2344b|EPI_ISL_14064697|passeriformes|japan|2_1_1_1_1_1_1_1|2022-01-20,H5N1,EPI_ISL_14064697,a/crow/hokkaido/0101q044/NA,2022-01-20,2022-01,2022,Aves,passeriformes,corvidae,corvus sp.,crow/raven sp.,TRUE,wild,other,eastern asia,japan,jpn,37.3996665395305,137.574137168765,hokkaido,jp.hk,43.3824165431654,142.542521870972,Asia / Japan / Hokkaido / Nemuro / NA,H5N1/2020/R2_Europe,2_1_1_1_1_1_1_1,H5N1/2020/R1_Europe,2344b,2022-01-20,cluster001,FALSE
