tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datedecimal,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,clade,collection_original,cluster_profile,cluster_label,collection_tipdate,collection_dateerror
H5N8|2344b|EPI_ISL_525445|galliformes|poland|6_1_5_2_1_3_1_2|2020-01-25,H5N8,EPI_ISL_525445,a/turkey/poland/079/2020,2020-01-25,2020.07,2020-01,2020,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,2344b,Europe / Poland / NA / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,2020-01-25,FALSE
H5N8|2344b|EPI_ISL_525446|galliformes|poland|6_1_5_2_1_3_1_2|2020-01-27,H5N8,EPI_ISL_525446,a/laying_hen/poland/095/2020,2020-01-27,2020.07,2020-01,2020,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,2344b,Europe / Poland / NA / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,2020-01-27,FALSE
H5N8|2344b|EPI_ISL_525447|galliformes|poland|6_1_5_2_1_3_1_2|2020-01-28,H5N8,EPI_ISL_525447,a/turkey/poland/096/2020,2020-01-28,2020.07,2020-01,2020,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,2344b,Europe / Poland / NA / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,2020-01-28,FALSE
H5N8|2344b|EPI_ISL_525448|galliformes|poland|6_1_5_2_1_3_1_2|2020-02-07,H5N8,EPI_ISL_525448,a/turkey/poland/182/2020,2020-02-07,2020.1,2020-02,2020,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,2344b,Europe / Poland / NA / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,2020-02-07,FALSE
H5N8|2344b|EPI_ISL_525449|anseriformes|poland|6_1_5_2_1_3_1_2|2020-02-20,H5N8,EPI_ISL_525449,a/domestic_duck/poland/219/2020,2020-02-20,2020.14,2020-02,2020,Aves,anseriformes,anatidae,anas platyrhynchos (domestic type),mallard (domestic type),TRUE,domestic,anseriformes-domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,2344b,Europe / Poland / NA / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,2020-02-20,FALSE
H5N8|2344b|EPI_ISL_525450|anseriformes|poland|6_1_5_2_1_3_1_2|2020-02-20,H5N8,EPI_ISL_525450,a/domestic_duck/poland/221/2020,2020-02-20,2020.14,2020-02,2020,Aves,anseriformes,anatidae,anas platyrhynchos (domestic type),mallard (domestic type),TRUE,domestic,anseriformes-domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,2344b,Europe / Poland / NA / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,2020-02-20,FALSE
H5N8|2344b|EPI_ISL_525451|anseriformes|poland|6_1_5_2_1_3_1_2|2020-02-21,H5N8,EPI_ISL_525451,a/domestic_duck/poland/222/2020,2020-02-21,2020.14,2020-02,2020,Aves,anseriformes,anatidae,anas platyrhynchos (domestic type),mallard (domestic type),TRUE,domestic,anseriformes-domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,2344b,Europe / Poland / NA / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,2020-02-21,FALSE
H5N8|2344b|EPI_ISL_525452|anseriformes|poland|6_1_5_2_1_3_1_2|2020-02-21,H5N8,EPI_ISL_525452,a/domestic_duck/poland/223/2020,2020-02-21,2020.14,2020-02,2020,Aves,anseriformes,anatidae,anas platyrhynchos (domestic type),mallard (domestic type),TRUE,domestic,anseriformes-domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,2344b,Europe / Poland / NA / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,2020-02-21,FALSE
H5N8|2344b|EPI_ISL_525453|anseriformes|poland|6_1_5_2_1_3_1_2|2020-02-22,H5N8,EPI_ISL_525453,a/domestic_duck/poland/229/2020,2020-02-22,2020.14,2020-02,2020,Aves,anseriformes,anatidae,anas platyrhynchos (domestic type),mallard (domestic type),TRUE,domestic,anseriformes-domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,2344b,Europe / Poland / NA / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,2020-02-22,FALSE
H5N8|2344b|EPI_ISL_525454|anseriformes|poland|6_1_5_2_1_3_1_2|2020-02-22,H5N8,EPI_ISL_525454,a/domestic_duck/poland/230/2020,2020-02-22,2020.14,2020-02,2020,Aves,anseriformes,anatidae,anas platyrhynchos (domestic type),mallard (domestic type),TRUE,domestic,anseriformes-domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,2344b,Europe / Poland / NA / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,2020-02-22,FALSE
H5N8|2344b|EPI_ISL_525455|anseriformes|poland|6_1_5_2_1_3_1_2|2020-02-24,H5N8,EPI_ISL_525455,a/domestic_duck/poland/237/2020,2020-02-24,2020.15,2020-02,2020,Aves,anseriformes,anatidae,anas platyrhynchos (domestic type),mallard (domestic type),TRUE,domestic,anseriformes-domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,2344b,Europe / Poland / NA / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,2020-02-24,FALSE
H5N8|2344b|EPI_ISL_525461|galliformes|poland|6_1_5_2_1_3_1_2|2020-03-23,H5N8,EPI_ISL_525461,a/turkey/poland/366/2020,2020-03-23,2020.22,2020-03,2020,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,2344b,Europe / Poland / NA / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,2020-03-23,FALSE
H5N8|2344b|EPI_ISL_525462|anseriformes|poland|6_1_5_2_1_3_1_2|2020-03-01,H5N8,EPI_ISL_525462,a/domestic_goose/poland/274/2020,2020-03-01,2020.16,2020-03,2020,Aves,anseriformes,anatidae,anser sp. (domestic type),domestic goose sp. (domestic type),TRUE,domestic,anseriformes-domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,2344b,Europe / Poland / NA / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,2020-03-01,FALSE
H5N8|2344b|EPI_ISL_525463|anseriformes|poland|6_1_5_2_1_3_1_2|2020-03-03,H5N8,EPI_ISL_525463,a/domestic_duck/poland/285/2020,2020-03-03,2020.17,2020-03,2020,Aves,anseriformes,anatidae,anas platyrhynchos (domestic type),mallard (domestic type),TRUE,domestic,anseriformes-domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,2344b,Europe / Poland / NA / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,2020-03-03,FALSE
H5N8|2344b|EPI_ISL_525464|anseriformes|poland|6_1_5_2_1_3_1_2|2020-02-26,H5N8,EPI_ISL_525464,a/domestic_duck/poland/263/2020,2020-02-26,2020.15,2020-02,2020,Aves,anseriformes,anatidae,anas platyrhynchos (domestic type),mallard (domestic type),TRUE,domestic,anseriformes-domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,2344b,Europe / Poland / NA / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,2020-02-26,FALSE
H5N8|2344b|EPI_ISL_525465|anseriformes|poland|6_1_5_2_1_3_1_2|2020-02-29,H5N8,EPI_ISL_525465,a/domestic_duck/poland/271/2020,2020-02-29,2020.16,2020-02,2020,Aves,anseriformes,anatidae,anas platyrhynchos (domestic type),mallard (domestic type),TRUE,domestic,anseriformes-domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,2344b,Europe / Poland / NA / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,2020-02-29,FALSE
H5N8|2344b|EPI_ISL_591075|anseriformes|netherlands|3_2_3_1_1_2_1_2|2020-10-17,H5N8,EPI_ISL_591075,a/mute_swan/netherlands/20015931-001/2020,2020-10-17,2020.79,2020-10,2020,Aves,anseriformes,anatidae,cygnus olor,mute swan,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,utrecht,nl.ut,52.083727924893,5.16763788059654,2344b,Europe / Netherlands / Provincie Utrecht / Kockengen / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,2020-10-17,FALSE
H5N8|2344b|EPI_ISL_603132|galliformes|netherlands|3_2_3_1_1_2_1_2|2020-10-28,H5N8,EPI_ISL_603132,a/chicken/netherlands/20016597-026030/2020,2020-10-28,2020.82,2020-10,2020,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,western europe,netherlands,nld,52.2573048104135,5.56251311224367,gelderland,nl.ge,52.0617180422494,5.94466833784019,2344b,Europe / Netherlands / Provincie Gelderland / West Maas en Waal / Altforst,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,2020-10-28,FALSE
H5N1|2344b|EPI_ISL_603133|anseriformes|netherlands|2_1_1_1_1_1_1_1|2020-10-16,H5N1,EPI_ISL_603133,a/eurasian_wigeon/netherlands/1/2020,2020-10-16,2020.79,2020-10,2020,Aves,anseriformes,anatidae,mareca americana,american wigeon,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,2344b,Europe / Netherlands / NA / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2020-10-16,FALSE
H5N1|2344b|EPI_ISL_603134|anseriformes|netherlands|2_1_1_1_1_1_1_1|2020-10-16,H5N1,EPI_ISL_603134,a/eurasian_wigeon/netherlands/4/2020,2020-10-16,2020.79,2020-10,2020,Aves,anseriformes,anatidae,mareca americana,american wigeon,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,2344b,Europe / Netherlands / NA / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2020-10-16,FALSE
H5N1|2344b|EPI_ISL_603135|anseriformes|netherlands|2_1_1_1_1_1_1_1|2020-10-16,H5N1,EPI_ISL_603135,a/eurasian_wigeon/netherlands/5/2020,2020-10-16,2020.79,2020-10,2020,Aves,anseriformes,anatidae,mareca americana,american wigeon,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,2344b,Europe / Netherlands / NA / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2020-10-16,FALSE
H5N8|2344b|EPI_ISL_603136|anseriformes|netherlands|3_2_3_1_1_2_1_2|2020-10-16,H5N8,EPI_ISL_603136,a/eurasian_wigeon/netherlands/7/2020,2020-10-16,2020.79,2020-10,2020,Aves,anseriformes,anatidae,mareca americana,american wigeon,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,2344b,Europe / Netherlands / NA / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,2020-10-16,FALSE
H5N2|2344b|EPI_ISL_603231|galliformes|bulgaria|1_1_41_12_24_42_11_7|2020-03-02,H5N2,EPI_ISL_603231,a/chicken/bulgaria/201_20vir1723-1/2020,2020-03-02,2020.17,2020-03,2020,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,bulgaria,bgr,42.7584172195881,25.2179149681535,plovdiv,bg.pd,42.2564257629518,24.8255765075979,2344b,Europe / Bulgaria / Oblast Plovdiv / Trilistnik / NA,1_1_41_12_24_42_11_7,NA,2020-03-02,FALSE
H5N8|2344b|EPI_ISL_603233|galliformes|bulgaria|46_2_53_12_29_54_11_2|2020-06-03,H5N8,EPI_ISL_603233,a/chicken/bulgaria/380-1_20vir3542-1/2020,2020-06-03,2020.42,2020-06,2020,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,bulgaria,bgr,42.7584172195881,25.2179149681535,plovdiv,bg.pd,42.2564257629518,24.8255765075979,2344b,Europe / Bulgaria / Oblast Plovdiv / Asenograd / NA,46_2_53_12_29_54_11_2,NA,2020-06-03,FALSE
H5N8|2344b|EPI_ISL_614400|anseriformes|germany|3_2_3_1_1_2_1_2|2020-10-28,H5N8,EPI_ISL_614400,a/barnacle_goose/germany-sh/ai02167/2020,2020-10-28,2020.82,2020-10,2020,Aves,anseriformes,anatidae,branta leucopsis,barnacle goose,TRUE,wild,anseriformes-wild,western europe,germany,deu,51.0533277435649,10.373650933319,schleswig-holstein,de.sh,54.1814850326718,9.81577342948134,2344b,Europe / Germany / Schleswig-Holstein / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,2020-10-28,FALSE
H5N8|2344b|EPI_ISL_623075|galliformes|netherlands|3_2_3_1_1_2_1_2|2020-11-04,H5N8,EPI_ISL_623075,a/chicken/netherlands/20017138-016020/2020,2020-11-04,2020.84,2020-11,2020,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,western europe,netherlands,nld,52.2573048104135,5.56251311224367,gelderland,nl.ge,52.0617180422494,5.94466833784019,2344b,Europe / Netherlands / Provincie Gelderland / Gemeente Druten / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,2020-11-04,FALSE
H5N8|2344b|EPI_ISL_637098|anseriformes|russia|3_2_3_1_1_2_1_2|2020-07-31,H5N8,EPI_ISL_637098,a/duck/chelyabinsk/1207-1/2020,2020-07-31,2020.58,2020-07,2020,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,central asia,russia,rus,66.0376616061812,95.7970903417469,chelyabinsk,ru.cl,54.4531161547399,60.406021972363,2344b,Europe / Russia / Chelyabinsk Oblast / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,2020-07-31,FALSE
H5N8|2344b|EPI_ISL_641377|galliformes|netherlands|3_2_3_1_1_2_1_2|2020-11-02,H5N8,EPI_ISL_641377,a/chicken/netherlands/20016978-001/2020,2020-11-02,2020.84,2020-11,2020,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,western europe,netherlands,nld,52.2573048104135,5.56251311224367,noord-holland,nl.nh,52.5811544669078,4.87272777813315,2344b,Europe / Netherlands / Provincie Noord-Holland / Edam-Volendam / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,2020-11-02,FALSE
H5N5|2344b|EPI_ISL_641378|anseriformes|netherlands|3_2_2_1_1_7_1_2|2020-11-07,H5N5,EPI_ISL_641378,a/greater_white-fronted_goose/netherlands/20017403-004/2020,2020-11-07,2020.85,2020-11,2020,Aves,anseriformes,anatidae,anser albifrons,greater white-fronted goose,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,zuid-holland,na,51.9374604216783,4.46477045234472,2344b,Europe / Netherlands / South Holland / Gemeente Rijswijk / NA,3_2_2_1_1_7_1_2,H5N5/2020/R1_Europe,2020-11-07,FALSE
H5N8|2344b|EPI_ISL_641394|galliformes|netherlands|3_2_3_1_1_2_1_2|2020-11-10,H5N8,EPI_ISL_641394,a/chicken/netherlands/20017639-001/2020,2020-11-10,2020.86,2020-11,2020,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,western europe,netherlands,nld,52.2573048104135,5.56251311224367,fryslân,nl.fr,53.1100430768808,5.84863928632393,2344b,Europe / Netherlands / Provincie Friesland / Wons / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,2020-11-10,FALSE
H5N8|2344b|EPI_ISL_641395|galliformes|netherlands|3_2_3_1_1_2_1_2|2020-11-11,H5N8,EPI_ISL_641395,a/chicken/netherlands/20017694-004/2020,2020-11-11,2020.86,2020-11,2020,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,western europe,netherlands,nld,52.2573048104135,5.56251311224367,noord-holland,nl.nh,52.5811544669078,4.87272777813315,2344b,Europe / Netherlands / Provincie Noord-Holland / Gemeente Purmerend / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,2020-11-11,FALSE
H5N8|2344b|EPI_ISL_641518|anseriformes|netherlands|3_2_3_1_1_2_1_2|2020-11-13,H5N8,EPI_ISL_641518,a/duck/netherlands/20017868-016020/2020,2020-11-13,2020.87,2020-11,2020,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,gelderland,nl.ge,52.0617180422494,5.94466833784019,2344b,Europe / Netherlands / Provincie Gelderland / Gemeente Voorst / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,2020-11-13,FALSE
H5N8|2344b|EPI_ISL_644121|galliformes|russia|3_2_3_1_1_2_1_2|2020-08-13,H5N8,EPI_ISL_644121,a/turkey/omsk/0001/2020,2020-08-13,2020.61,2020-08,2020,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,2020-08-13,FALSE
H5N8|2344b|EPI_ISL_644122|anseriformes|russia|3_2_3_1_1_2_1_2|2020-08-13,H5N8,EPI_ISL_644122,a/goose/omsk/0002/2020,2020-08-13,2020.61,2020-08,2020,Aves,anseriformes,anatidae,anatidae (goose sp.),goose sp.,TRUE,wild,anseriformes-wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk region / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,2020-08-13,FALSE
H5N8|2344b|EPI_ISL_644123|galliformes|russia|3_2_3_1_1_2_1_2|2020-08-13,H5N8,EPI_ISL_644123,a/turkey/omsk/0003/2020,2020-08-13,2020.61,2020-08,2020,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,2020-08-13,FALSE
H5N8|2344b|EPI_ISL_644124|anseriformes|russia|3_2_3_1_1_2_1_2|2020-08-13,H5N8,EPI_ISL_644124,a/duck/omsk/0004/2020,2020-08-13,2020.61,2020-08,2020,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,2020-08-13,FALSE
H5N8|2344b|EPI_ISL_644125|anseriformes|russia|3_2_2_1_1_2_1_2|2020-08-17,H5N8,EPI_ISL_644125,a/goose/omsk/0111/2020,2020-08-17,2020.63,2020-08,2020,Aves,anseriformes,anatidae,anatidae (goose sp.),goose sp.,TRUE,wild,anseriformes-wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3_2_2_1_1_2_1_2,NA,2020-08-17,FALSE
H5N8|2344b|EPI_ISL_644126|galliformes|russia|3_2_2_1_1_2_1_2|2020-08-17,H5N8,EPI_ISL_644126,a/chicken/omsk/0112/2020,2020-08-17,2020.63,2020-08,2020,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3_2_2_1_1_2_1_2,NA,2020-08-17,FALSE
