tipnames	collection_regionname	collection_countryname	collection_original	host_simplifiedhost	lat	long
H5N8|2344b|EPI_ISL_5098144|anseriformes|germany|3_2_3_1_3_2_1_2|2021-02-01	western europe	germany	Europe / Germany / Mecklenburg-Vorpommern / Vorpommern-RÃ¼gen / NA	anseriformes-domestic	53.7551744161606	12.5509509363277
H5N8|2344b|EPI_ISL_5144368|anseriformes|germany|3_2_3_1_3_2_1_2|2021-03-18	western europe	germany	Europe / Germany / Lower Saxony / Cloppenburg / NA	anseriformes-domestic	52.7642105761026	9.16783937293005
H5N8|2344b|EPI_ISL_5115616|anseriformes|germany|3_2_3_1_3_2_1_2|2021-03-04	western europe	germany	Europe / Germany / Schleswig-Holstein / Rendsburg-EckernfÃ¶rde / NA	anseriformes-domestic	54.1814850326718	9.81577342948134
H5N8|2344b|EPI_ISL_615068|anseriformes|kazakhstan|3_2_3_1_3_2_1_2|2020-09-20	central asia	kazakhstan	Asia / Kazakhstan / Akmola / NA / NA	anseriformes-domestic	51.7623557428944	69.9739209295215
H5N8|2344b|EPI_ISL_615073|anseriformes|kazakhstan|3_2_3_1_3_2_1_2|2020-09-19	central asia	kazakhstan	Asia / Kazakhstan / North Kazakhstan / NA / NA	anseriformes-domestic	53.8421826489217	69.2722074369824
H5N8|2344b|EPI_ISL_5865417|anseriformes|united_states|3_2_3_1_3_2_1_2|2020-10-02	northern america	united states	Asia / Georgia / NA / NA / NA	anseriformes-domestic	32.6403385373358	-83.4405725551842
H5N8|2344b|EPI_ISL_1665257|anseriformes|austria|3_2_3_1_3_2_1_2|2021-02-04	western europe	austria	Europe / Austria / Tulln / NA / NA	anseriformes-wild	48.2718646696418	15.7529218938467
H5N8|2344b|EPI_ISL_3142375|anseriformes|austria|3_2_3_1_3_2_1_2|2021-04-27	western europe	austria	Europe / Austria / Oberneukirchen / NA / NA	anseriformes-wild	48.1371934331394	13.9653618911462
H5N8|2344b|EPI_ISL_1665259|anseriformes|austria|3_2_3_1_3_2_1_2|2021-02-01	western europe	austria	Europe / Austria / Vienna / NA / NA	anseriformes-wild	48.2089421257604	16.3790253882177
H5N8|2344b|EPI_ISL_5260418|anseriformes|china|3_2_3_1_3_2_1_2|2021-01-25	eastern asia	china	Asia / China / Beijing / NA / NA	anseriformes-wild	40.1838367941588	116.40878248942
H5N8|2344b|EPI_ISL_18012465|anseriformes|china|3_2_3_1_3_2_1_2|2021-11-05	eastern asia	china	NA	anseriformes-wild	39.5182972347816	116.100714730353
H5N8|2344b|EPI_ISL_1829205|anseriformes|china|3_2_3_1_3_2_1_2|2020-11-02	eastern asia	china	Asia / China / Henan Province / NA / NA	anseriformes-wild	33.8761853651454	113.614527263456
H5N8|2344b|EPI_ISL_5260448|anseriformes|china|3_2_3_1_3_2_1_2|2021-03-19	eastern asia	china	Asia / China / Hunan / NA / NA	anseriformes-wild	27.5978523947888	111.713471439142
H5N8|2344b|EPI_ISL_2713170|anseriformes|china|3_2_3_1_3_2_1_2|2020-11-16	eastern asia	china	Asia / China / Hubei Province / NA / NA	anseriformes-wild	30.9806813015582	112.277189482252
H5N8|2344b|EPI_ISL_5260449|anseriformes|china|3_2_3_1_3_2_1_2|2021-03-24	eastern asia	china	Asia / China / Jiangsu / NA / NA	anseriformes-wild	32.9645721858222	119.470797338049
H5N8|2344b|EPI_ISL_5260444|anseriformes|china|3_2_3_1_3_2_1_2|2021-03-09	eastern asia	china	Asia / China / Jiangxi / NA / NA	anseriformes-wild	27.6016362656629	115.709570895796
H5N8|2344b|EPI_ISL_5260451|anseriformes|china|3_2_3_1_3_2_1_2|2021-04-13	eastern asia	china	Asia / China / Liaoning / NA / NA	anseriformes-wild	41.2987124958383	122.600275282862
H5N8|2344b|EPI_ISL_625672|anseriformes|china|3_2_3_1_3_2_1_2|2020-10-17	eastern asia	china	Asia / China / Inner Mongolia Autonomous Region / NA / NA	anseriformes-wild	44.083329648604	113.188484632426
H5N8|2344b|EPI_ISL_2815336|anseriformes|china|3_2_3_1_3_2_1_2|2020-10-11	eastern asia	china	Asia / China / Ningxia Hui Autonomous Region / NA / NA	anseriformes-wild	37.2602231520297	106.161545856493
H5N8|2344b|EPI_ISL_1760446|anseriformes|china|3_2_3_1_3_2_1_2|2020-11-09	eastern asia	china	Asia / China / Shaanxi Province / NA / NA	anseriformes-wild	35.1531910315733	108.845281415025
H5N8|2344b|EPI_ISL_5260459|anseriformes|china|3_2_3_1_3_2_1_2|2021-01-23	eastern asia	china	Asia / China / Shandong / NA / NA	anseriformes-wild	36.3536638777003	118.136153809721
H5N8|2344b|EPI_ISL_1760451|anseriformes|china|3_2_3_1_3_2_1_2|2020-11-10	eastern asia	china	Asia / China / Shanxi Province / NA / NA	anseriformes-wild	37.5496375119255	112.274268590565
H5N8|2344b|EPI_ISL_17088884|anseriformes|china|3_2_3_1_3_2_1_2|2021-01-29	eastern asia	china	Asia / China / Zhejiang Province / NA / NA	anseriformes-wild	29.1745873279179	120.086382279697
H5N8|2344b|EPI_ISL_1033124|anseriformes|czechia|3_2_3_1_3_2_1_2|2021-02-04	eastern europe	czechia	Europe / Czech Republic / Jihocesky Kraj / Okres Strakonice / Strakonice	anseriformes-wild	49.0928166218663	14.4391547985202
H5N8|2344b|EPI_ISL_1697195|anseriformes|czechia|3_2_3_1_3_2_1_2|2021-03-19	eastern europe	czechia	Europe / Czech Republic / Pardubicky kraj / Okres Pardubice / Vapno; GPS: 50.1074822N, 15.5273825E	anseriformes-wild	49.9006406346158	16.1892997029385
H5N8|2344b|EPI_ISL_12437699|anseriformes|czechia|3_2_3_1_3_2_1_2|2021-03-19	eastern europe	czechia	Europe / Czech Republic / Kralovehradecky Kraj / Okres Hradec Kralove / Chudonice, GPS: N 50Â°13.74670, E 15Â°29.29465	anseriformes-wild	50.3852537596798	15.8661896036913
H5N8|2344b|EPI_ISL_1399243|anseriformes|czechia|3_2_3_1_3_2_1_2|2021-03-04	eastern europe	czechia	Europe / Czech Republic / Olomoucky Kraj / Okres Olomouc / Chomoutov	anseriformes-wild	49.7786245115919	17.190355445158
H5N8|2344b|EPI_ISL_1399237|anseriformes|czechia|3_2_3_1_3_2_1_2|2021-02-19	eastern europe	czechia	Europe / Czech Republic / Stredocesky Kraj / Okres Nymburk / hydroelectric power Nymburk; GPS: 50Â°11Â´6.866Â´Â´N, 15Â°2Â´55.583Â´Â´E	anseriformes-wild	49.9969098943343	14.5545810187162
H5N8|2344b|EPI_ISL_5116063|anseriformes|germany|3_2_3_1_3_2_1_2|2021-02-26	western europe	germany	Europe / Germany / Hessen / Offenbach a. Main / . Main	anseriformes-wild	50.5991757228504	9.0260509036638
H5N8|2344b|EPI_ISL_5096070|anseriformes|germany|3_2_3_1_3_2_1_2|2021-01-20	western europe	germany	Europe / Germany / Mecklenburg-Vorpommern / Vorpommern-Greifswald / NA	anseriformes-wild	53.7551744161606	12.5509509363277
H5N8|2344b|EPI_ISL_5095323|anseriformes|germany|3_2_3_1_3_2_1_2|2020-12-10	western europe	germany	Europe / Germany / Lower Saxony / Friesland / NA	anseriformes-wild	52.7642105761026	9.16783937293005
H5N8|2344b|EPI_ISL_5098142|anseriformes|germany|3_2_3_1_3_2_1_2|2021-01-18	western europe	germany	Europe / Germany / Rhineland-Palatinate / Rhein-Pfalz-Kreis / NA	anseriformes-wild	49.9110600051883	7.45203480158582
H5N8|2344b|EPI_ISL_5057874|anseriformes|germany|3_2_3_1_3_2_1_2|2020-10-30	western europe	germany	Europe / Germany / Schleswig-Holstein / Nordfriesland / NA	anseriformes-wild	54.1814850326718	9.81577342948134
H5N8|2344b|EPI_ISL_984688|anseriformes|denmark|3_2_3_1_3_2_1_2|2020-11-15	northern europe	denmark	Europe / Denmark / Region Syddanmark / Sonderborg Kommune / NA	anseriformes-wild	55.3568797999445	9.45020901930698
H5N8|2344b|EPI_ISL_18953092|anseriformes|denmark|3_2_3_1_3_2_1_2|2020-11-05	northern europe	denmark	NA	anseriformes-wild	55.9512996898935	10.0707816763207
H5N8|2344b|EPI_ISL_7778757|anseriformes|estonia|3_2_3_1_3_2_1_2|2021-03-02	northern europe	estonia	Europe / Estonia / NA / NA / NA	anseriformes-wild	58.6717397518952	25.5522615433491
H5N8|2344b|EPI_ISL_7778770|anseriformes|finland|3_2_3_1_3_2_1_2|2021-01-01	northern europe	finland	Europe / Finland / NA / NA / NA	anseriformes-wild	64.2398144022788	26.1623842060791
H5N8|2344b|EPI_ISL_1123351|anseriformes|united_kingdom|3_2_3_1_3_2_1_2|2020-12-18	northern europe	united kingdom	Europe / United Kingdom / Norfolk / NA / NA	anseriformes-wild	54.0438440515314	-2.78687513666638
H5N8|2344b|EPI_ISL_1041171|anseriformes|japan|3_2_3_1_3_2_1_2|2021-01-23	eastern asia	japan	Asia / Japan / Chiba / NA / NA	anseriformes-wild	35.5094511865639	140.198261340312
H5N8|2344b|EPI_ISL_978915|anseriformes|japan|3_2_3_1_3_2_1_2|2021-02-01	eastern asia	japan	Asia / Japan / Ibaraki / NA / NA	anseriformes-wild	36.3027610877484	140.318971903473
H5N8|2344b|EPI_ISL_1114725|anseriformes|japan|3_2_3_1_3_2_1_2|2021-01-16	eastern asia	japan	Asia / Japan / Kagoshima / NA / NA	anseriformes-wild	30.9949222722596	130.419711465505
H5N8|2344b|EPI_ISL_1081353|anseriformes|japan|3_2_3_1_3_2_1_2|2021-02-14	eastern asia	japan	Asia / Japan / Tochigi / NA / NA	anseriformes-wild	36.6894768729176	139.818920628006
H5N8|2344b|EPI_ISL_17805905|anseriformes|japan|3_2_3_1_3_2_1_2|2021-01-16	eastern asia	japan	Asia / Japan / NA / NA / NA	anseriformes-wild	37.3996665395305	137.574137168765
H5N8|2344b|EPI_ISL_985211|anseriformes|south_korea|3_2_3_1_3_2_1_2|2020-12-28	eastern asia	south korea	Asia / Korea / JB / NA / NA	anseriformes-wild	35.7159281817874	127.140659781938
H5N8|2344b|EPI_ISL_1009710|anseriformes|south_korea|3_2_3_1_3_2_1_2|2020-11-17	eastern asia	south korea	Asia / Korea / JJ / NA / NA	anseriformes-wild	33.3869876346889	126.553618799527
H5N8|2344b|EPI_ISL_1009711|anseriformes|south_korea|3_2_3_1_3_2_1_2|2021-01-06	eastern asia	south korea	Asia / Korea / JN / NA / NA	anseriformes-wild	34.8733358026855	126.897223705092
H5N8|2344b|EPI_ISL_1009692|anseriformes|south_korea|3_2_3_1_3_2_1_2|2021-01-05	eastern asia	south korea	Asia / Korea / CB / NA / NA	anseriformes-wild	36.737850075983	127.830446360213
H5N8|2344b|EPI_ISL_985194|anseriformes|south_korea|3_2_3_1_3_2_1_2|2020-12-14	eastern asia	south korea	Asia / Korea / CN / NA / NA	anseriformes-wild	36.5298116066164	126.847825775926
H5N8|2344b|EPI_ISL_1009708|anseriformes|south_korea|3_2_3_1_3_2_1_2|2020-12-15	eastern asia	south korea	Asia / Korea / GG / NA / NA	anseriformes-wild	37.5315346337798	127.181023197189
H5N8|2344b|EPI_ISL_1009694|anseriformes|south_korea|3_2_3_1_3_2_1_2|2021-01-09	eastern asia	south korea	Asia / Korea / GN / NA / NA	anseriformes-wild	35.3225325644814	128.261669154089
H5N8|2344b|EPI_ISL_2932619|anseriformes|kazakhstan|3_2_3_1_3_2_1_2|2020-09-23	central asia	kazakhstan	Asia / Kazakhstan / Akmola / Birzhan sal district, Baymyrza, Shoshkaly lake / NA	anseriformes-wild	51.7623557428944	69.9739209295215
H5N8|2344b|EPI_ISL_2932612|anseriformes|kazakhstan|3_2_3_1_3_2_1_2|2020-09-22	central asia	kazakhstan	Asia / Kazakhstan / North Kazakhstan / Ayyrtausky district, Arykbalyk, Agymtai batyr village / NA	anseriformes-wild	53.8421826489217	69.2722074369824
H5N8|2344b|EPI_ISL_1719912|anseriformes|lithuania|3_2_3_1_3_2_1_2|2021-03-19	northern europe	lithuania	Europe / Lithuania / Vilnius / NA / NA	anseriformes-wild	54.8294557942269	25.2490386107757
H5N8|2344b|EPI_ISL_3102064|anseriformes|poland|3_2_3_1_3_2_1_2|2021-05-01	eastern europe	poland	Europe / Poland / Wielkopolskie / NA / NA	anseriformes-wild	52.3269678786096	17.250141052842
H5N8|2344b|EPI_ISL_1139040|anseriformes|netherlands|3_2_3_1_3_2_1_2|2020-11-02	western europe	netherlands	Europe / Netherlands / Provincie Drenthe / Wapserveen / NA	anseriformes-wild	52.8629285667789	6.62382060282334
H5N8|2344b|EPI_ISL_1139108|anseriformes|netherlands|3_2_3_1_3_2_1_2|2020-11-24	western europe	netherlands	Europe / Netherlands / Provincie Friesland / Schraard / NA	anseriformes-wild	53.1100430768808	5.84863928632393
H5N8|2344b|EPI_ISL_1139094|anseriformes|netherlands|3_2_3_1_3_2_1_2|2020-11-10	western europe	netherlands	Europe / Netherlands / Provincie Groningen / Noordlaren / NA	anseriformes-wild	52.0617180422494	5.94466833784019
H5N8|2344b|EPI_ISL_1114752|anseriformes|netherlands|3_2_3_1_3_2_1_2|2020-12-31	western europe	netherlands	Europe / Russia / Republic of North Ossetia?Alania / ?Alania / ?Alania	anseriformes-wild	51.5616727876811	5.19541346074046
H5N8|2344b|EPI_ISL_1139105|anseriformes|netherlands|3_2_3_1_3_2_1_2|2020-10-26	western europe	netherlands	Europe / Netherlands / Provincie Noord-Holland / Velserbroek / NA	anseriformes-wild	52.5811544669078	4.87272777813315
H5N8|2344b|EPI_ISL_1139113|anseriformes|netherlands|3_2_3_1_3_2_1_2|2020-11-10	western europe	netherlands	Europe / Netherlands / Provincie Utrecht / Vinkeveen / NA	anseriformes-wild	52.083727924893	5.16763788059654
H5N8|2344b|EPI_ISL_18245531|anseriformes|poland|3_2_3_1_3_2_1_2|2021-03-16	eastern europe	poland	NA	anseriformes-wild	52.1141994014432	19.4236724631525
H5N8|2344b|EPI_ISL_637098|anseriformes|russia|3_2_3_1_3_2_1_2|2020-07-31	central asia	russia	Europe / Russia / Chelyabinsk Oblast / NA / NA	anseriformes-wild	54.4531161547399	60.406021972363
H5N8|2344b|EPI_ISL_654839|anseriformes|russia|3_2_3_1_3_2_1_2|2020-08-27	central asia	russia	Europe / Russia / Kurgan region / NA / NA	anseriformes-wild	55.4734051858522	64.8219230597649
H5N8|2344b|EPI_ISL_739684|anseriformes|russia|3_2_3_1_3_2_1_2|2020-09-15	central asia	russia	Europe / Russia / Novosibirsk region / NA / NA	anseriformes-wild	55.2762232202593	79.7845914423443
H5N8|2344b|EPI_ISL_654827|anseriformes|russia|3_2_3_1_3_2_1_2|2020-09-03	central asia	russia	Europe / Russia / Omsk Oblast / Omsk / NA	anseriformes-wild	56.0596108837778	73.3669499849514
H5N8|2344b|EPI_ISL_661178|anseriformes|russia|3_2_3_1_3_2_1_2|2020-09-10	central asia	russia	Europe / Russia / Tyumen Oblast / NA / NA	anseriformes-wild	57.6472366156513	69.1218349161945
H5N8|2344b|EPI_ISL_1095363|anseriformes|sweden|3_2_3_1_3_2_1_2|2021-02-03	northern europe	sweden	Europe / Sweden / Blekinge Lan / Solvesborgs Kommun / NA	anseriformes-wild	56.2754954629495	15.2029498652564
H5N8|2344b|EPI_ISL_718223|anseriformes|sweden|3_2_3_1_3_2_1_2|2020-11-15	northern europe	sweden	Europe / Sweden / Gotlands Lan / Gotlands Kommun / NA	anseriformes-wild	57.5128828372686	18.541723046906
H5N8|2344b|EPI_ISL_1240718|anseriformes|sweden|3_2_3_1_3_2_1_2|2021-01-13	northern europe	sweden	Europe / Sweden / Skane Lan / Malmo Kommun / NA	anseriformes-wild	55.9474024317265	13.595146733816
H5N8|2344b|EPI_ISL_1665256|anseriformes|slovakia|3_2_3_1_3_2_1_2|2021-01-08	eastern europe	slovakia	Europe / Slovakia / Kosice / NA / NA	anseriformes-wild	48.7020478211848	21.2707899575187
H5N8|2344b|EPI_ISL_1665265|anseriformes|slovenia|3_2_3_1_3_2_1_2|2020-12-09	southern europe	slovenia	Europe / Slovenia / NA / NA / NA	anseriformes-wild	46.124137393352	14.813678667363
H5N8|2344b|EPI_ISL_5863497|anseriformes|united_states|3_2_3_1_3_2_1_2|2020-10-27	northern america	united states	Asia / Georgia / NA / NA / NA	anseriformes-wild	32.6403385373358	-83.4405725551842
H5N8|2344b|EPI_ISL_2555536|charadriiformes|china|3_2_3_1_3_2_1_2|2020-11-16	eastern asia	china	Asia / China / Jiangxi Province / NA / NA	charadriiformes-wild	30.9806813015582	112.277189482252
H5N8|2344b|EPI_ISL_5260416|charadriiformes|china|3_2_3_1_3_2_1_2|2021-02-22	eastern asia	china	Asia / China / Shandong / NA / NA	charadriiformes-wild	36.3536638777003	118.136153809721
H5N8|2344b|EPI_ISL_5058090|charadriiformes|germany|3_2_3_1_3_2_1_2|2020-11-02	western europe	germany	Europe / Germany / Hamburg / Hamburg / NA	charadriiformes-wild	53.5463325421189	10.020950289547
H5N8|2344b|EPI_ISL_5062078|charadriiformes|germany|3_2_3_1_3_2_1_2|2020-11-06	western europe	germany	Europe / Germany / Schleswig-Holstein / Nordfriesland / NA	charadriiformes-wild	54.1814850326718	9.81577342948134
H5N8|2344b|EPI_ISL_2234810|charadriiformes|italy|3_2_3_1_3_2_1_2|2021-01-28	southern europe	italy	Europe / Italy / NA / NA / NA	charadriiformes-wild	42.7080607219025	12.208345049127
H5N8|2344b|EPI_ISL_1139050|charadriiformes|netherlands|3_2_3_1_3_2_1_2|2020-11-01	western europe	netherlands	Europe / Netherlands / South Holland / Gemeente Delft / NA	charadriiformes-wild	51.9374604216783	4.46477045234472
H5N8|2344b|EPI_ISL_775266|charadriiformes|netherlands|3_2_3_1_3_2_1_2|2020-12-17	western europe	netherlands	Europe / Netherlands / Provincie Flevoland / Almere / NA	charadriiformes-wild	52.5266976905946	5.60009163363913
H5N8|2344b|EPI_ISL_1139044|charadriiformes|netherlands|3_2_3_1_3_2_1_2|2020-11-10	western europe	netherlands	Europe / Netherlands / Provincie Friesland / West Terschelling / NA	charadriiformes-wild	53.1100430768808	5.84863928632393
H5N8|2344b|EPI_ISL_3102080|galliformes|austria|3_2_3_1_3_2_1_2|2021-04-27	western europe	austria	Europe / Austria / Oberneukirchen / NA / NA	galliformes-domestic	48.1371934331394	13.9653618911462
H5N8|2344b|EPI_ISL_3102057|galliformes|bulgaria|3_2_3_1_3_2_1_2|2021-04-26	eastern europe	bulgaria	Europe / Bulgaria / Trilistnik, Plovdiv / NA / NA	galliformes-domestic	42.2564257629518	24.8255765075979
H5N8|2344b|EPI_ISL_16215736|galliformes|china|3_2_3_1_3_2_1_2|2020-12	eastern asia	china	Asia / China / NA / NA / NA	galliformes-domestic	36.6848135465548	103.513718494908
H5N8|2344b|EPI_ISL_china_2|galliformes|china|3_2_3_1_3_2_1_2|2021-05-31	eastern asia	china	Asia / China / Anhui / NA / NA	galliformes-domestic	31.8128943962267	117.235219497068
H5N8|2344b|EPI_ISL_1399232|galliformes|czechia|3_2_3_1_3_2_1_2|2021-02-25	eastern europe	czechia	Europe / Czech Republic / Jihocesky Kraj / Okres Strakonice / Rojice	galliformes-domestic	49.0928166218663	14.4391547985202
H5N8|2344b|EPI_ISL_1033030|galliformes|czechia|3_2_3_1_3_2_1_2|2021-02-03	eastern europe	czechia	Europe / Czech Republic / Pardubicky kraj / Okres Chrudim / Ronov nad Doubravou; GPS 49Â°532.573N, 15Â°322.451E	galliformes-domestic	49.9006406346158	16.1892997029385
H5N8|2344b|EPI_ISL_1697191|galliformes|czechia|3_2_3_1_3_2_1_2|2021-04-01	eastern europe	czechia	Europe / Czech Republic / Kralovehradecky Kraj / Okres Hradec Kralove / Dobrenice	galliformes-domestic	50.3852537596798	15.8661896036913
H5N8|2344b|EPI_ISL_1058021|galliformes|czechia|3_2_3_1_3_2_1_2|2021-02-12	eastern europe	czechia	Europe / Czech Republic / Plzensky Kraj / Okres Plzen-Mesto / Bzi	galliformes-domestic	49.5901077813144	13.2328532454248
H5N8|2344b|EPI_ISL_1697200|galliformes|czechia|3_2_3_1_3_2_1_2|2021-04-03	eastern europe	czechia	Europe / Czech Republic / Hlavni mesto Praha / Okres Praha / Trebotov; GPS: 49.6993983N, 14.2870908E	galliformes-domestic	50.0636978575423	14.4763649175255
H5N8|2344b|EPI_ISL_1697188|galliformes|czechia|3_2_3_1_3_2_1_2|2021-04-01	eastern europe	czechia	Europe / Czech Republic / Morovskoslezsky Kraj / Okres Bruntal / Zator	galliformes-domestic	49.8368899304208	17.9578982609586
H5N8|2344b|EPI_ISL_5115615|galliformes|germany|3_2_3_1_3_2_1_2|2021-02-28	western europe	germany	Europe / Germany / Brandenburg / Prignitz / NA	galliformes-domestic	52.4686720071996	13.4043192497063
H5N8|2344b|EPI_ISL_5099367|galliformes|germany|3_2_3_1_3_2_1_2|2021-02-07	western europe	germany	Europe / Germany / Bavaria / WeiÃŸenburg-Gunzenhausen / NA	galliformes-domestic	48.9386109033625	11.4278546586472
H5N8|2344b|EPI_ISL_5115621|galliformes|germany|3_2_3_1_3_2_1_2|2021-03-04	western europe	germany	Europe / Germany / Mecklenburg-Vorpommern / Vorpommern-Greifswald / NA	galliformes-domestic	53.7551744161606	12.5509509363277
H5N8|2344b|EPI_ISL_5142489|galliformes|germany|3_2_3_1_3_2_1_2|2021-03-10	western europe	germany	Europe / Germany / Lower Saxony / Cloppenburg / NA	galliformes-domestic	52.7642105761026	9.16783937293005
H5N8|2344b|EPI_ISL_5142451|galliformes|germany|3_2_3_1_3_2_1_2|2021-03-18	western europe	germany	Europe / Germany / North Rhine-Westphalia / Hochsauerlandkreis / NA	galliformes-domestic	51.4777551092159	7.5539349720828
H5N8|2344b|EPI_ISL_5115967|galliformes|germany|3_2_3_1_3_2_1_2|2021-03-05	western europe	germany	Europe / Germany / Schleswig-Holstein / Vechta PlÃ¶n / NA	galliformes-domestic	54.1814850326718	9.81577342948134
H5N8|2344b|EPI_ISL_5143586|galliformes|germany|3_2_3_1_3_2_1_2|2021-03-24	western europe	germany	Europe / Germany / Saxony / Mittelsachsen / NA	galliformes-domestic	51.0528694457593	13.3447264729352
H5N8|2344b|EPI_ISL_7778762|galliformes|estonia|3_2_3_1_3_2_1_2|2021-02-18	northern europe	estonia	Europe / Estonia / NA / NA / NA	galliformes-domestic	58.6717397518952	25.5522615433491
H5N8|2344b|EPI_ISL_667810|galliformes|france|3_2_3_1_3_2_1_2|2020-11-10	western europe	france	Europe / France / Corsica / Departement de la Haute-Corse / NA	galliformes-domestic	42.1497137840693	9.10513916746533
H5N8|2344b|EPI_ISL_766052|galliformes|united_kingdom|3_2_3_1_3_2_1_2|2020-12-03	northern europe	united kingdom	Europe / United Kingdom / Norfolk / NA / NA	galliformes-domestic	54.0438440515314	-2.78687513666638
H5N8|2344b|EPI_ISL_985227|galliformes|japan|3_2_3_1_3_2_1_2|2021-02-07	eastern asia	japan	Asia / Japan / Chiba / NA / NA	galliformes-domestic	35.5094511865639	140.198261340312
H5N8|2344b|EPI_ISL_1009688|galliformes|south_korea|3_2_3_1_3_2_1_2|2021-01-01	eastern asia	south korea	Asia / Korea / JN / NA / NA	galliformes-domestic	34.8733358026855	126.897223705092
H5N8|2344b|EPI_ISL_985206|galliformes|south_korea|3_2_3_1_3_2_1_2|2020-12-25	eastern asia	south korea	Asia / Korea / CN / NA / NA	galliformes-domestic	36.5298116066164	126.847825775926
H5N8|2344b|EPI_ISL_985207|galliformes|south_korea|3_2_3_1_3_2_1_2|2020-12-25	eastern asia	south korea	Asia / Korea / GB / NA / NA	galliformes-domestic	36.3474789243827	128.748576389097
H5N8|2344b|EPI_ISL_1009686|galliformes|south_korea|3_2_3_1_3_2_1_2|2020-12-31	eastern asia	south korea	Asia / Korea / GG / NA / NA	galliformes-domestic	37.5315346337798	127.181023197189
H5N8|2344b|EPI_ISL_739686|galliformes|kazakhstan|3_2_3_1_3_2_1_2|2020-09-18	central asia	kazakhstan	Asia / Kazakhstan / North Kazakhstan / NA / NA	galliformes-domestic	53.8421826489217	69.2722074369824
H5N8|2344b|EPI_ISL_18458047|galliformes|lithuania|3_2_3_1_3_2_1_2|2021-04-24	northern europe	lithuania	NA	galliformes-domestic	55.332528278146	23.9147651507013
