tipnames	collection_regionname	collection_countryname	collection_original	host_simplifiedhost	lat	long
H5N8|2344b|EPI_ISL_5145796|anseriformes|germany|3_2_3_1_3_2_1_2|2021-07-20	western europe	germany	Europe / Germany / Lower Saxony / OsnabrÃ¼ck / NA	anseriformes-wild	52.7642105761026	9.16783937293005
H5N8|2344b|EPI_ISL_5098142|anseriformes|germany|3_2_3_1_3_2_1_2|2021-01-18	western europe	germany	Europe / Germany / Rhineland-Palatinate / Rhein-Pfalz-Kreis / NA	anseriformes-wild	49.9110600051883	7.45203480158582
H5N8|2344b|EPI_ISL_5057875|anseriformes|germany|3_2_3_1_3_2_1_2|2020-10-30	western europe	germany	Europe / Germany / Schleswig-Holstein / Nordfriesland / NA	anseriformes-wild	54.1814850326718	9.81577342948134
H5N8|2344b|EPI_ISL_984694|anseriformes|denmark|3_2_3_1_3_2_1_2|2020-11-09	northern europe	denmark	Europe / Denmark / Region Nordjylland / Alborg / NA	anseriformes-wild	57.0522607274982	9.67257639647962
H5N8|2344b|EPI_ISL_984692|anseriformes|denmark|3_2_3_1_3_2_1_2|2020-11-07	northern europe	denmark	Europe / Denmark / Region Syddanmark / Abenra Kommune / NA	anseriformes-wild	55.3568797999445	9.45020901930698
H5N8|2344b|EPI_ISL_18953095|anseriformes|denmark|3_2_3_1_3_2_1_2|2020-11-15	northern europe	denmark	NA	anseriformes-wild	55.9512996898935	10.0707816763207
H5N8|2344b|EPI_ISL_7778758|anseriformes|estonia|3_2_3_1_3_2_1_2|2021-03-02	northern europe	estonia	Europe / Estonia / NA / NA / NA	anseriformes-wild	58.6717397518952	25.5522615433491
H5N8|2344b|EPI_ISL_7778770|anseriformes|finland|3_2_3_1_3_2_1_2|2021-01-01	northern europe	finland	Europe / Finland / NA / NA / NA	anseriformes-wild	64.2398144022788	26.1623842060791
H5N8|2344b|EPI_ISL_2234811|anseriformes|france|3_2_3_1_3_2_1_2|2021-01-07	western europe	france	Europe / Spain / NA / NA / NA	anseriformes-wild	45.5190780558984	4.54715006428513
H5N8|2344b|EPI_ISL_1123360|anseriformes|united_kingdom|3_2_3_1_3_2_1_2|2020-12-01	northern europe	united kingdom	Europe / United Kingdom / Norfolk / NA / NA	anseriformes-wild	54.0438440515314	-2.78687513666638
H5N8|2344b|EPI_ISL_1114725|anseriformes|japan|3_2_3_1_3_2_1_2|2021-01-16	eastern asia	japan	Asia / Japan / Kagoshima / NA / NA	anseriformes-wild	30.9949222722596	130.419711465505
H5N8|2344b|EPI_ISL_17805905|anseriformes|japan|3_2_3_1_3_2_1_2|2021-01-16	eastern asia	japan	Asia / Japan / NA / NA / NA	anseriformes-wild	37.3996665395305	137.574137168765
H5N8|2344b|EPI_ISL_1420637|anseriformes|latvia|3_2_3_1_3_2_1_2|2021-02-04	northern europe	latvia	Europe / Latvia / Jurmala / NA / NA	anseriformes-wild	56.9214336659281	21.9832067017723
H5N8|2344b|EPI_ISL_985211|anseriformes|south_korea|3_2_3_1_3_2_1_2|2020-12-28	eastern asia	south korea	Asia / Korea / JB / NA / NA	anseriformes-wild	35.7159281817874	127.140659781938
H5N8|2344b|EPI_ISL_1009710|anseriformes|south_korea|3_2_3_1_3_2_1_2|2020-11-17	eastern asia	south korea	Asia / Korea / JJ / NA / NA	anseriformes-wild	33.3869876346889	126.553618799527
H5N8|2344b|EPI_ISL_1009683|anseriformes|south_korea|3_2_3_1_3_2_1_2|2020-12-29	eastern asia	south korea	Asia / Korea / JN / NA / NA	anseriformes-wild	34.8733358026855	126.897223705092
H5N8|2344b|EPI_ISL_1009692|anseriformes|south_korea|3_2_3_1_3_2_1_2|2021-01-05	eastern asia	south korea	Asia / Korea / CB / NA / NA	anseriformes-wild	36.737850075983	127.830446360213
H5N8|2344b|EPI_ISL_985205|anseriformes|south_korea|3_2_3_1_3_2_1_2|2020-12-24	eastern asia	south korea	Asia / Korea / CN / NA / NA	anseriformes-wild	36.5298116066164	126.847825775926
H5N8|2344b|EPI_ISL_1009708|anseriformes|south_korea|3_2_3_1_3_2_1_2|2020-12-15	eastern asia	south korea	Asia / Korea / GG / NA / NA	anseriformes-wild	37.5315346337798	127.181023197189
H5N8|2344b|EPI_ISL_1009694|anseriformes|south_korea|3_2_3_1_3_2_1_2|2021-01-09	eastern asia	south korea	Asia / Korea / GN / NA / NA	anseriformes-wild	35.3225325644814	128.261669154089
H5N8|2344b|EPI_ISL_614401|anseriformes|kazakhstan|3_2_3_1_3_2_1_2|2020-09-23	central asia	kazakhstan	Asia / Kazakhstan / Akmola / NA / NA	anseriformes-wild	51.7623557428944	69.9739209295215
H5N8|2344b|EPI_ISL_2932609|anseriformes|kazakhstan|3_2_3_1_3_2_1_2|2020-09-15	central asia	kazakhstan	Asia / Kazakhstan / North Kazakhstan / Timiryazevsky district, Timiryazevo village / NA	anseriformes-wild	53.8421826489217	69.2722074369824
H5N8|2344b|EPI_ISL_1719910|anseriformes|lithuania|3_2_3_1_3_2_1_2|2021-02-26	northern europe	lithuania	Europe / Lithuania / Vilnius / NA / NA	anseriformes-wild	54.8294557942269	25.2490386107757
H5N8|2344b|EPI_ISL_1665252|anseriformes|italy|3_2_3_1_3_2_1_2|2021-02-23	southern europe	italy	Europe / Italy / Padova / NA / NA	anseriformes-wild	45.6595758067318	11.8428083995249
H5N8|2344b|EPI_ISL_1139040|anseriformes|netherlands|3_2_3_1_3_2_1_2|2020-11-02	western europe	netherlands	Europe / Netherlands / Provincie Drenthe / Wapserveen / NA	anseriformes-wild	52.8629285667789	6.62382060282334
H5N8|2344b|EPI_ISL_1139030|anseriformes|netherlands|3_2_3_1_3_2_1_2|2020-11-03	western europe	netherlands	Europe / Netherlands / Provincie Friesland / Gemeente Schiermonnikoog / NA	anseriformes-wild	53.1100430768808	5.84863928632393
H5N8|2344b|EPI_ISL_1139098|anseriformes|netherlands|3_2_3_1_3_2_1_2|2020-11-10	western europe	netherlands	Europe / Netherlands / Provincie Groningen / Den Andel / NA	anseriformes-wild	52.0617180422494	5.94466833784019
H5N8|2344b|EPI_ISL_1139086|anseriformes|netherlands|3_2_3_1_3_2_1_2|2020-11-07	western europe	netherlands	Europe / Netherlands / North Brabant / Rijswijk (NB) / (NB)	anseriformes-wild	51.5616727876811	5.19541346074046
H5N8|2344b|EPI_ISL_1139036|anseriformes|netherlands|3_2_3_1_3_2_1_2|2020-10-31	western europe	netherlands	Europe / Netherlands / Provincie Noord-Holland / Gemeente Amstelveen / NA	anseriformes-wild	52.5811544669078	4.87272777813315
H5N8|2344b|EPI_ISL_1139166|anseriformes|netherlands|3_2_3_1_3_2_1_2|2020-11-24	western europe	netherlands	Europe / Netherlands / Provincie Overijssel / Gemeente Almelo / NA	anseriformes-wild	52.4448999895994	6.44900146928843
H5N8|2344b|EPI_ISL_711058|anseriformes|netherlands|3_2_3_1_3_2_1_2|2020-12-02	western europe	netherlands	Europe / Netherlands / Provincie Utrecht / Gemeente Woerden / NA	anseriformes-wild	52.083727924893	5.16763788059654
H5N8|2344b|EPI_ISL_603136|anseriformes|netherlands|3_2_3_1_3_2_1_2|2020-10-16	western europe	netherlands	Europe / Netherlands / NA / NA / NA	anseriformes-wild	52.2573048104135	5.56251311224367
H5N8|2344b|EPI_ISL_1665260|anseriformes|norway|3_2_3_1_3_2_1_2|2021-01-05	northern europe	norway	Europe / Norway / NA / NA / NA	anseriformes-wild	63.9836330810339	12.3044196327525
H5N8|2344b|EPI_ISL_18244181|anseriformes|poland|3_2_3_1_3_2_1_2|2021-01-19	eastern europe	poland	NA	anseriformes-wild	52.1141994014432	19.4236724631525
H5N8|2344b|EPI_ISL_637098|anseriformes|russia|3_2_3_1_3_2_1_2|2020-07-31	central asia	russia	Europe / Russia / Chelyabinsk Oblast / NA / NA	anseriformes-wild	54.4531161547399	60.406021972363
H5N8|2344b|EPI_ISL_654839|anseriformes|russia|3_2_3_1_3_2_1_2|2020-08-27	central asia	russia	Europe / Russia / Kurgan region / NA / NA	anseriformes-wild	55.4734051858522	64.8219230597649
H5N8|2344b|EPI_ISL_739684|anseriformes|russia|3_2_3_1_3_2_1_2|2020-09-15	central asia	russia	Europe / Russia / Novosibirsk region / NA / NA	anseriformes-wild	55.2762232202593	79.7845914423443
H5N8|2344b|EPI_ISL_644143|anseriformes|russia|3_2_3_1_3_2_1_2|2020-08-17	central asia	russia	Europe / Russia / Omsk Oblast / Omsk / NA	anseriformes-wild	56.0596108837778	73.3669499849514
H5N8|2344b|EPI_ISL_626649|anseriformes|russia|3_2_3_1_3_2_1_2|2020-09-18	eastern europe	russia	Europe / Russia / Saratov Oblast / NA / NA	anseriformes-wild	51.5994582882348	46.8369479833559
H5N8|2344b|EPI_ISL_661178|anseriformes|russia|3_2_3_1_3_2_1_2|2020-09-10	central asia	russia	Europe / Russia / Tyumen Oblast / NA / NA	anseriformes-wild	57.6472366156513	69.1218349161945
H5N8|2344b|EPI_ISL_1095365|anseriformes|sweden|3_2_3_1_3_2_1_2|2021-02-07	northern europe	sweden	Europe / Sweden / Blekinge Lan / Solvesborgs Kommun / NA	anseriformes-wild	56.2754954629495	15.2029498652564
H5N8|2344b|EPI_ISL_3026699|anseriformes|sweden|3_2_3_1_3_2_1_2|2021-06-17	northern europe	sweden	Europe / Sweden / Gotlands Lan / Gotlands Kommun / NA	anseriformes-wild	57.5128828372686	18.541723046906
H5N8|2344b|EPI_ISL_3138618|anseriformes|sweden|3_2_3_1_3_2_1_2|2021-04-15	northern europe	sweden	Europe / Sweden / Dalarnas Lan / Borlange Kommun / NA	anseriformes-wild	60.9480775654018	14.3747945686103
H5N8|2344b|EPI_ISL_3950049|anseriformes|sweden|3_2_3_1_3_2_1_2|2021-08-26	northern europe	sweden	Europe / Sweden / Sodermanlands Lan / Nykopings Kommun / NA	anseriformes-wild	59.0743595934023	16.6929745153277
H5N8|2344b|EPI_ISL_3102208|anseriformes|sweden|3_2_3_1_3_2_1_2|2021-02-01	northern europe	sweden	Europe / Sweden / Skane Lan / Svedala Kommun / NA	anseriformes-wild	55.9474024317265	13.595146733816
H5N8|2344b|EPI_ISL_3128522|anseriformes|sweden|3_2_3_1_3_2_1_2|2021-04-06	northern europe	sweden	Europe / Sweden / Vastra Gotalands Lan / Hjo Kommun / NA	anseriformes-wild	58.2955067014075	12.8595382920252
H5N8|2344b|EPI_ISL_1665256|anseriformes|slovakia|3_2_3_1_3_2_1_2|2021-01-08	eastern europe	slovakia	Europe / Slovakia / Kosice / NA / NA	anseriformes-wild	48.7020478211848	21.2707899575187
H5N8|2344b|EPI_ISL_1665264|anseriformes|slovenia|3_2_3_1_3_2_1_2|2020-12-02	southern europe	slovenia	Europe / Slovenia / NA / NA / NA	anseriformes-wild	46.124137393352	14.813678667363
H5N8|2344b|EPI_ISL_5863557|anseriformes|united_states|3_2_3_1_3_2_1_2|2020-10-23	northern america	united states	Asia / Georgia / NA / NA / NA	anseriformes-wild	32.6403385373358	-83.4405725551842
H5N8|2344b|EPI_ISL_2713314|charadriiformes|china|3_2_3_1_3_2_1_2|2020-11-16	eastern asia	china	Asia / China / Hubei Province / NA / NA	charadriiformes-wild	30.9806813015582	112.277189482252
H5N8|2344b|EPI_ISL_5260416|charadriiformes|china|3_2_3_1_3_2_1_2|2021-02-22	eastern asia	china	Asia / China / Shandong / NA / NA	charadriiformes-wild	36.3536638777003	118.136153809721
H5N8|2344b|EPI_ISL_8215684|charadriiformes|china|3_2_3_1_3_2_1_2|2021-05-17	eastern asia	china	NA	charadriiformes-wild	31.7354796576819	88.2546629070738
H5N8|2344b|EPI_ISL_5058090|charadriiformes|germany|3_2_3_1_3_2_1_2|2020-11-02	western europe	germany	Europe / Germany / Hamburg / Hamburg / NA	charadriiformes-wild	53.5463325421189	10.020950289547
H5N8|2344b|EPI_ISL_5062851|charadriiformes|germany|3_2_3_1_3_2_1_2|2020-11-02	western europe	germany	Europe / Germany / Mecklenburg-Vorpommern / Vorpommern-RÃ¼gen / NA	charadriiformes-wild	53.7551744161606	12.5509509363277
H5N8|2344b|EPI_ISL_5062078|charadriiformes|germany|3_2_3_1_3_2_1_2|2020-11-06	western europe	germany	Europe / Germany / Schleswig-Holstein / Nordfriesland / NA	charadriiformes-wild	54.1814850326718	9.81577342948134
H5N8|2344b|EPI_ISL_984680|charadriiformes|denmark|3_2_3_1_3_2_1_2|2020-11-04	northern europe	denmark	Europe / Denmark / Region Syddanmark / Tonder Kommune / NA	charadriiformes-wild	55.3568797999445	9.45020901930698
H5N8|2344b|EPI_ISL_18953088|charadriiformes|denmark|3_2_3_1_3_2_1_2|2020-11-04	northern europe	denmark	NA	charadriiformes-wild	55.9512996898935	10.0707816763207
H5N8|2344b|EPI_ISL_2234810|charadriiformes|italy|3_2_3_1_3_2_1_2|2021-01-28	southern europe	italy	Europe / Italy / NA / NA / NA	charadriiformes-wild	42.7080607219025	12.208345049127
H5N8|2344b|EPI_ISL_1575133|charadriiformes|netherlands|3_2_3_1_3_2_1_2|2020-11-06	western europe	netherlands	Europe / Netherlands / Rotterdam / NA / NA	charadriiformes-wild	51.9374604216783	4.46477045234472
H5N8|2344b|EPI_ISL_775266|charadriiformes|netherlands|3_2_3_1_3_2_1_2|2020-12-17	western europe	netherlands	Europe / Netherlands / Provincie Flevoland / Almere / NA	charadriiformes-wild	52.5266976905946	5.60009163363913
H5N8|2344b|EPI_ISL_1139106|charadriiformes|netherlands|3_2_3_1_3_2_1_2|2020-11-02	western europe	netherlands	Europe / Netherlands / Provincie Friesland / Holwerd / NA	charadriiformes-wild	53.1100430768808	5.84863928632393
H5N8|2344b|EPI_ISL_1139165|charadriiformes|netherlands|3_2_3_1_3_2_1_2|2020-11-26	western europe	netherlands	Europe / Netherlands / Provincie Utrecht / Ameide / NA	charadriiformes-wild	52.083727924893	5.16763788059654
H5N8|2344b|EPI_ISL_3026043|charadriiformes|sweden|3_2_3_1_3_2_1_2|2021-06-17	northern europe	sweden	Europe / Sweden / Gotlands Lan / Gotlands Kommun / NA	charadriiformes-wild	57.5128828372686	18.541723046906
H5N8|2344b|EPI_ISL_1093426|charadriiformes|sweden|3_2_3_1_3_2_1_2|2021-02-07	northern europe	sweden	Europe / Sweden / Skane Lan / Malmo Kommun / NA	charadriiformes-wild	55.9474024317265	13.595146733816
H5N8|2344b|EPI_ISL_17655601|environment|japan|3_2_3_1_3_2_1_2|2021-12-06	eastern asia	japan	NA	environment	30.9949222722596	130.419711465505
H5N8|2344b|EPI_ISL_3102080|galliformes|austria|3_2_3_1_3_2_1_2|2021-04-27	western europe	austria	Europe / Austria / Oberneukirchen / NA / NA	galliformes-domestic	48.1371934331394	13.9653618911462
H5N8|2344b|EPI_ISL_3102056|galliformes|bulgaria|3_2_3_1_3_2_1_2|2021-04-23	eastern europe	bulgaria	Europe / Bulgaria / Krivo pole, Haskovo / NA / NA	galliformes-domestic	41.8489090866177	25.942302613522
H5N8|2344b|EPI_ISL_3102057|galliformes|bulgaria|3_2_3_1_3_2_1_2|2021-04-26	eastern europe	bulgaria	Europe / Bulgaria / Trilistnik, Plovdiv / NA / NA	galliformes-domestic	42.2564257629518	24.8255765075979
H5N8|2344b|EPI_ISL_1719915|galliformes|bulgaria|3_2_3_1_3_2_1_2|2021-02-08	eastern europe	bulgaria	Europe / Bulgaria / Slavyanovo / NA / NA	galliformes-domestic	43.4863324718956	24.6106292568625
H5N8|2344b|EPI_ISL_16215736|galliformes|china|3_2_3_1_3_2_1_2|2020-12	eastern asia	china	Asia / China / NA / NA / NA	galliformes-domestic	36.6848135465548	103.513718494908
H5N8|2344b|EPI_ISL_china_4|galliformes|china|3_2_3_1_3_2_1_2|2021-06-26	eastern asia	china	Asia / China / Anhui / NA / NA	galliformes-domestic	31.8128943962267	117.235219497068
H5N8|2344b|EPI_ISL_1399232|galliformes|czechia|3_2_3_1_3_2_1_2|2021-02-25	eastern europe	czechia	Europe / Czech Republic / Jihocesky Kraj / Okres Strakonice / Rojice	galliformes-domestic	49.0928166218663	14.4391547985202
H5N8|2344b|EPI_ISL_1033030|galliformes|czechia|3_2_3_1_3_2_1_2|2021-02-03	eastern europe	czechia	Europe / Czech Republic / Pardubicky kraj / Okres Chrudim / Ronov nad Doubravou; GPS 49Â°532.573N, 15Â°322.451E	galliformes-domestic	49.9006406346158	16.1892997029385
H5N8|2344b|EPI_ISL_1697182|galliformes|czechia|3_2_3_1_3_2_1_2|2021-03-25	eastern europe	czechia	Europe / Czech Republic / Kralovehradecky Kraj / Okres Jicin / Vysoke Veseli	galliformes-domestic	50.3852537596798	15.8661896036913
H5N8|2344b|EPI_ISL_1399231|galliformes|czechia|3_2_3_1_3_2_1_2|2021-02-18	eastern europe	czechia	Europe / Czech Republic / Vysocina Kraj / Okres Pelhrimov / Horni Cerekev; GPS: N 49Â°19.49288, E 15Â°19.76120	galliformes-domestic	49.4071187835784	15.6903483593844
H5N8|2344b|EPI_ISL_1399233|galliformes|czechia|3_2_3_1_3_2_1_2|2021-02-27	eastern europe	czechia	Europe / Czech Republic / Plzensky Kraj / Okres Klatovy / Hnevnice; GPS: N 49Â°44.08495, E 13Â°6.00505	galliformes-domestic	49.5901077813144	13.2328532454248
H5N8|2344b|EPI_ISL_1033028|galliformes|czechia|3_2_3_1_3_2_1_2|2021-02-02	eastern europe	czechia	Europe / Czech Republic / Stredocesky Kraj / Okres Benesov / Jankov	galliformes-domestic	49.9969098943343	14.5545810187162
H5N8|2344b|EPI_ISL_1697189|galliformes|czechia|3_2_3_1_3_2_1_2|2021-04-01	eastern europe	czechia	Europe / Czech Republic / Morovskoslezsky Kraj / Okres Bruntal / Zator	galliformes-domestic	49.8368899304208	17.9578982609586
H5N8|2344b|EPI_ISL_1697194|galliformes|czechia|3_2_3_1_3_2_1_2|2021-03-12	eastern europe	czechia	Europe / Czech Republic / Zlinsky Kraj / Okres Uherske Hradiste / Osvetimany	galliformes-domestic	49.2395239668424	17.7694110590927
H5N8|2344b|EPI_ISL_5095650|galliformes|germany|3_2_3_1_3_2_1_2|2021-01-30	western europe	germany	Europe / Germany / Brandenburg / Uckermark / NA	galliformes-domestic	52.4686720071996	13.4043192497063
H5N8|2344b|EPI_ISL_5145921|galliformes|germany|3_2_3_1_3_2_1_2|2021-03-24	western europe	germany	Europe / Germany / Baden-Wuerttemberg / BÃ¶blingen / NA	galliformes-domestic	48.5335196122676	9.04442576424602
H5N8|2344b|EPI_ISL_5099367|galliformes|germany|3_2_3_1_3_2_1_2|2021-02-07	western europe	germany	Europe / Germany / Bavaria / WeiÃŸenburg-Gunzenhausen / NA	galliformes-domestic	48.9386109033625	11.4278546586472
