"data_name","Rcode","Ntips_with_Rcode","AncNode","NCladetips","evoRate","evoRate_95lower","evoRate_95upper","TMRCA","relative.depth","youngestTip.time","persist.time","Lat_MRCA","Lon_MRCA","cluster_number","collection_regionname","host_simplifiedhost","collection_countryname","virus_subtype","prob_cluster_number","prob_collection_regionname","prob_host_simplifiedhost","prob_collection_countryname","prob_virus_subtype","mean_branch_velocity","weighted_branch_velocity","original_diff_coeff","weighted_diff_coeff"
"ha_asia","2_1_12_1_1_1_1_1","1","574","2","0.00567706808922606","0.000610949633742512","0.0493587894826063","2022.96189929735","0.195371606137225","2023.19726027397","0.235360976619859","36.2024412294345","135.203762201176","profile0001","eastern asia","other-bird","japan","H5N1","1","1","0.761196295734022","1","0.988310308182784",NA,NA,NA,NA
"ha_asia","11_9_2_1_13_1_1_1","1","588","2","0.00641714655837338","0.000725439420734649","0.0328845437731271","2023.85035712881","0.0601323463439812","2023.90410958904","0.0537524602359554","33.9966874145595","133.961978911357","profile0001","eastern asia","anseriformes-wild","japan","H5N1","1","1","0.4375","1","1",NA,NA,NA,NA
"ha_asia","2_1_1_1_1_30_1_1","1","593","2","0.00570569036314125","0.000812638254971943","0.0296003465062009","2023.9528977957","0.0442748361607884","2024.04098360656","0.0880858108573648","33.3627676087887","131.97185045783","profile0001","eastern asia","other-bird","japan","H5N1","1","1","0.928774928774929","1","0.998575498575498",NA,NA,NA,NA
"ha_asia","2_1_2_1_1_1_1_1","2","598","2","0.00772189723976815","0.000751531149270497","0.0433462985388798","2022.80310492705","0.21963014998238","2022.84931506849","0.0462101414457265","43.4455903832772","142.635608560401","profile0001","eastern asia","galliformes-domestic","japan","H5N1","1","1","0.993778469058994","1","1",437.4977,359.038,1270.275,1042.467
"ha_asia","1_1_12_1_1_1_1_1","7","599","7","0.00584021005619253","0.000569571052281848","0.0319143811217339","2022.87372119156","0.209032221066907","2023.29315068493","0.419429493368852","42.509896974035","141.829479515695","profile0001","eastern asia","other-bird","japan","H5N1","1","1","0.982113098544606","1","1",4629.262,3212.837,465581.3,345381.6
"ha_asia","1_1_1_1_1_1_1_1","21","606","116","0.0111693270759698","0.00200770694970791","0.0597297628348858","2021.49808808775","0.417498692240222","2023.1095890411","1.61150095334892","37.6430608010809","87.0589404242538","profile0001","eastern asia","anseriformes-wild","china","H5N1","1","0.999555604932785","0.998222419731141","0.999666703699589","1",4101.9,2652.047,368479,431319.1
"ha_asia","9_1_1_1_1_1_1_1","1","622","2","0.00799532809015677","0.000893975126786557","0.0538961877763924","2022.88239456752","0.207933251419262","2023.6301369863","0.747742418776625","26.6035602266234","99.2711825930803","profile0001","southern asia","other-bird","bangladesh","H5N1","1","0.98222419731141","0.609154538384624","0.976224863904011","1",NA,NA,NA,NA
"ha_asia","9_1_6_1_5_1_1_1","1","622","2","0.00799532809015677","0.000893975126786557","0.0538961877763924","2022.88239456752","0.207933251419262","2023.06849315068","0.186098583160174","26.6035602266234","99.2711825930803","profile0001","southern asia","other-bird","bangladesh","H5N1","1","0.98222419731141","0.609154538384624","0.976224863904011","1",NA,NA,NA,NA
"ha_asia","11_7_6_1_5_1_1_6","27","624","90","0.00905843195639187","0.0012227844203168","0.0633025536944951","2022.29556985458","0.296372219966856","2023.68767123288","1.39210137829332","30.5023968209623","124.444738311578","profile0001","eastern asia","galliformes-domestic","japan","H5N1","1","0.999555604932785","0.478946783690701","0.791467614709477","1",3047.319,2997.794,291363.5,418653.9
"ha_asia","1_6_6_1_5_1_1_5","5","627","86","0.00536786026813442","0.000618837988948987","0.0390480645386552","2022.48216303816","0.267654057266142","2022.96712328767","0.484960249510323","35.8048798241887","130.578896638838","profile0001","eastern asia","anseriformes-wild","japan","H5N1","1","1","0.75","0.9375","1",2077.662,2541.769,86685.13,204406.2
"ha_asia","1_6_6_1_5_1_1_1","1","631","4","0.0066211808825654","0.000730984339710437","0.0382892372540634","2022.77223990016","0.224243623952926","2022.90136986301","0.129129962851039","36.3734131811113","136.01321561625","profile0001","eastern asia","other-bird","japan","H5N1","1","1","0.569215392303848","0.999500249875062","1",NA,NA,NA,NA
"ha_asia","9_9_13_1_5_1_1_5","1","635","2","0.00806888234200571","0.000638991977334139","0.0433935738903799","2022.80353495459","0.21989576559543","2022.90136986301","0.0978349084207366","34.381300529756","129.78446581164","profile0001","eastern asia","other-bird","japan","H5N1","1","1","0.585732023930466","0.922113105316627","1",NA,NA,NA,NA
"ha_asia","20_9_13_1_5_1_1_1","1","635","2","0.00806888234200571","0.000638991977334139","0.0433935738903799","2022.80353495459","0.21989576559543","2022.88493150685","0.0813965522563649","34.381300529756","129.78446581164","profile0001","eastern asia","other-bird","japan","H5N1","1","1","0.585732023930466","0.922113105316627","1",NA,NA,NA,NA
"ha_asia","20_7_7_1_9_7_1_1","4","639","4","0.00457300807054149","0.000885435427564653","0.0174598749114935","2023.75884155942","0.075387101067528","2023.97260273973","0.21376118031003","35.0973757952776","129.097078782771","profile0001","eastern asia","other-bird","japan","H5N6","1","1","0.507499166759249","0.680479946672592","0.998777913565159",798.8235,998.1167,22308.25,39297.06
"ha_asia","9_1_7_1_5_1_1_5","6","627","86","0.00536786026813442","0.000618837988948987","0.0390480645386552","2022.48216303816","0.267654057266142","2023.08493150685","0.602768468688282","35.5995570850628","128.420804198888","profile0001","eastern asia","anseriformes-wild","japan","H5N1","1","1","0.438353795607816","0.930831748227564","1",4093.983,3604.77,453089.8,801343.1
"ha_asia","1_1_7_1_5_1_1_5","7","627","86","0.00536786026813442","0.000618837988948987","0.0390480645386552","2022.48216303816","0.267654057266142","2023.07123287671","0.589069838551495","35.5995570850628","128.420804198888","profile0001","eastern asia","anseriformes-wild","japan","H5N1","1","1","0.438353795607816","0.930831748227564","1",3832.165,3836.065,303238.9,309204.7
"ha_asia","11_7_6_1_5_1_1_1","2","627","86","0.00536786026813442","0.000618837988948987","0.0390480645386552","2022.48216303816","0.267654057266142","2023.17808219178","0.695919153619798","35.1691229066541","129.544695603936","profile0001","eastern asia","anseriformes-wild","japan","H5N1","1","1","0.439490445859873","0.990445859872612","1",NA,NA,NA,NA
"ha_asia","1_1_7_1_1_1_1_5","1","643","7","0.00626581339998235","0.00112592639033839","0.0370064776284016","2022.67370971268","0.238635126047023","2022.83287671233","0.159166999651461","33.2548113858383","130.513510368984","profile0001","eastern asia","anseriformes-wild","japan","H5N1","1","1","0.486111111111111","1","1",NA,NA,NA,NA
"ha_asia","11_7_6_1_5_1_1_13","2","661","2","0.00605920435613695","0.00128994137330505","0.0234843914322288","2023.6247717076","0.0954318921594386","2023.68767123288","0.0628995252811819","24.4237323302812","92.6029484885348","profile0001","southern asia","anseriformes-wild","bangladesh","H5N1","0.999888901233196","0.999777802466393","0.99788912343073","0.999888901233196","1",3808.302,3808.302,233745.7,233745.7
"ha_asia","11_7_7_1_5_1_1_12","1","669","3","0.00630273151172752","0.000527877888642235","0.0335563133758169","2022.77139958296","0.224367785964144","2022.84657534247","0.0751757595094205","32.1132919387108","130.273395131848","profile0001","eastern asia","environment","japan","H5N1","1","1","0.67741935483871","0.997067448680352","1",NA,NA,NA,NA
"ha_asia","1_7_6_1_5_1_1_6","1","670","2","0.00723918401008778","0.000621859974223649","0.0689859209645193","2022.82786629569","0.215652136934108","2022.87123287671","0.0433665810244293","35.3960008346447","128.271963013267","profile0001","eastern asia","environment","south korea","H5N1","1","1","0.832399103139013","0.954484304932735","1",NA,NA,NA,NA
"ha_asia","11_7_6_1_5_1_1_5","2","627","86","0.00536786026813442","0.000618837988948987","0.0390480645386552","2022.48216303816","0.267654057266142","2022.84109589041","0.358932852250064","35.1691229066541","129.544695603936","profile0001","eastern asia","anseriformes-wild","japan","H5N1","1","1","0.439490445859873","0.990445859872612","1",NA,NA,NA,NA
"ha_asia","11_1_6_1_5_1_1_5","1","667","5","0.00716134143981341","0.000793793980898379","0.0389478373913454","2022.69737157764","0.235459864569566","2022.84383561644","0.146464038795557","32.9667422352755","129.661248457658","profile0001","eastern asia","environment","japan","H5N1","1","1","0.490214352283318","0.990214352283318","1",NA,NA,NA,NA
"ha_asia","20_7_6_1_3_1_1_1","1","673","2","0.00861967743691042","0.000949785933301916","0.0679542233946473","2022.85831969931","0.21078409151719","2022.87397260274","0.0156529034265986","36.1719960272806","128.11413737718","profile0001","eastern asia","anseriformes-wild","south korea","H5N1","1","1","0.871792023108544","0.993889567825797","1",NA,NA,NA,NA
"ha_asia","11_1_6_1_5_1_1_6","1","678","2","0.00719137694379959","0.00079737196020529","0.0542523542606084","2022.84357189585","0.214269871615912","2022.98904109589","0.145469200039997","36.0266969358228","128.285518620461","profile0001","eastern asia","other-bird","south korea","H5N1","1","1","0.7009507346586","0.957649092480553","1",NA,NA,NA,NA
"ha_asia","2_6_6_1_5_1_1_6","1","678","2","0.00719137694379959","0.00079737196020529","0.0542523542606084","2022.84357189585","0.214269871615912","2022.87945205479","0.03588015894411","36.0266969358228","128.285518620461","profile0001","eastern asia","other-bird","south korea","H5N1","1","1","0.7009507346586","0.957649092480553","1",NA,NA,NA,NA
"ha_asia","20_1_2_1_5_1_1_6","1","681","2","0.0070369776581279","0.000615052361007065","0.0531732654790601","2022.91907929642","0.201175484684691","2023.01369863014","0.0946193337188106","35.6077908417352","131.653341583244","profile0001","eastern asia","anseriformes-wild+other-bird","japan","H5N1","1","1","1","1","1",NA,NA,NA,NA
"ha_asia","11_1_13_1_5_1_1_5","4","675","31","0.00369406414975336",NA,NA,"2022.5998887008","0.249047929718202","2022.9698630137","0.369974312902286","35.5995570850628","128.420804198888","profile0001","eastern asia","anseriformes-wild","japan","H5N1","1","1","0.438353795607816","0.930831748227564","1",2947.549,2906.26,205988,208352.6
"ha_asia","9_1_7_1_5_1_1_1","3","686","17","0.00725738609233184","0.000747394862978202","0.0633952751104636","2022.6565314813","0.240733255470299","2022.95616438356","0.299632902259418","34.1316310210797","130.383061341388","profile0001","eastern asia","other-bird","japan","H5N1","1","1","0.384227058559569","0.996185775185102","1",3978.415,3699.189,233676.9,261460.3
"ha_asia","1_1_1_1_5_1_1_5","1","694","2","0.00659193764025588","0.000768163482588057","0.0466739030796063","2022.82501021436","0.215567989612063","2022.83561643836","0.0106062240008669","31.4105688255943","130.643175786662","profile0001","eastern asia","other-bird","japan","H5N1","1","1","0.514041514041514","1","1",NA,NA,NA,NA
"ha_asia","9_1_1_1_5_1_1_5","1","694","2","0.00659193764025588","0.000768163482588057","0.0466739030796063","2022.82501021436","0.215567989612063","2022.85479452055","0.0297843061928234","31.162189103739","130.551356175533","profile0001","eastern asia","other-bird","japan","H5N1","1","1","0.984561403508772","1","1",NA,NA,NA,NA
"ha_asia","1_1_7_1_5_1_1_1","3","699","3","0.007062410896428","0.000792916594904504","0.0523404318352173","2022.88622276795","0.206605768256401","2023.17534246575","0.289119697804153","34.4028243774909","129.810351174946","profile0001","eastern asia","other-bird","japan","H5N1","1","1","0.941777938169133","0.768555274870684","1",1634.664,1379.727,72908.21,81375.47
"ha_asia","1_7_1_1_9_1_1_1","1","702","4","0.00564549479674391","0.00240134939192461","0.0090944860739717","2022.82277305525","0.216367934768512","2022.87123287671","0.0484598214632115","34.5454567504486","130.767229772996","profile0001","eastern asia","other-bird","japan","H5N1","1","1","1","1","1",NA,NA,NA,NA
"ha_asia","20_1_7_1_5_1_1_1","1","708","2","0.00625764551004354","0.00110784326798989","0.0316067772194197","2022.81326885298","0.218338773867299","2022.89863013699","0.0853612840030564","36.0095988982428","129.488658429447","profile0001","eastern asia","anseriformes-wild","japan","H5N1","1","1","0.815533980582524","0.592233009708738","1",NA,NA,NA,NA
"ha_asia","1_1_6_1_1_1_1_1","1","718","3","0.00392792077933066","0.000497692181495512","0.033267091617987","2022.10438350978","0.325758434584466","2022.4602739726","0.355890462819616","35.0808576364092","100.64511826105","profile0001","eastern asia","anseriformes-wild","china","H5N1","1","1","0.885637618195758","1","1",NA,NA,NA,NA
"ha_asia","4_3_1_1_2_1_1_3","2","723","2","0.00719337460740744","0.000640174193589155","0.0478580823759375","2022.26189992549","0.302312970974045","2022.79726027397","0.535360348480935","57.7762826847331","-111.839710858999","profile0001","northern america","anseriformes-wild","canada","H5N1","1","0.976669258971226","0.94667259193423","0.537718031329852","1",NA,NA,NA,NA
"ha_asia","3_14_3_1_3_2_1_2","1","730","2","0.00765119755726245","0.00089522058101707","0.0464057496335512","2020.91165249567","0.506930159350362","2021.2","0.288347504329067","35.4229580193988","124.078705244325","profile0001","eastern asia","anseriformes-wild","south korea","H5N8","1","1","0.999622641509434","0.588301886792453","1",NA,NA,NA,NA
"ha_asia","3_1_3_1_3_14_1_2","4","734","4","0.0100951930397989","0.00323058132036488","0.031007423149046","2021.78209528965","0.375698825673572","2022.16712328767","0.385027998017904","29.7902757695045","114.65496304951","profile0001","eastern asia","anseriformes-wild","china","H5N1","1","1","0.975224975002778","0.999777802466393","0.999333407399178",1817.43,1475.72,80369.89,95784.97
"ha_asia","3_12_3_1_3_2_1_2","2","728","119","0.00853705938193006","0.00108164120306688","0.0511867508242471","2020.5786452795","0.557090195655746","2021.12328767123","0.544642391727848","37.8017064524552","89.8110423790377","profile0001","eastern asia","anseriformes-wild","china","H5N8","1","0.992889678924564","0.999222308632374","0.848350183312965","1",NA,NA,NA,NA
"ha_asia","16_8_10_1_8_6_1_8","8","743","11","0.00955708350619845","0.00136141085542029","0.0535598174152006","2021.15232921309","0.47007333131837","2022.56438356164","1.41205434855738","31.3202382912095","106.814128975993","profile0001","eastern asia","anseriformes-wild","china","H5N6","1","1","0.996333740695478","0.999444506165982","0.998222419731141",1028.025,1043.27,73448.95,191907.5
"ha_asia","16_17_10_1_8_6_1_8","1","747","2","0.00654973327870696","0.000484531965064171","0.0436676413690766","2021.31518149258","0.444801875793619","2021.53424657534","0.219065082759244","30.7384067520748","103.671706052059","profile0001","eastern asia","anseriformes-wild","china","H5N6","1","1","0.97","1","1",NA,NA,NA,NA
"ha_asia","3_1_3_1_9_2_1_2","1","765","7","0.00686451980387078","0.000914631253140208","0.0432346031598807","2021.50713646258","0.417135992772541","2022.0602739726","0.553137510018132","34.8654045432183","128.641534128697","profile0001","eastern asia","anseriformes-wild","japan","H5N8","1","1","0.72680813242973","0.8102433062993","1",NA,NA,NA,NA
"ha_asia","3_2_3_1_3_2_1_12","1","768","2","0.00678985250904721","0.000576476285017327","0.0676289816332389","2021.82740061251","0.367721051600539","2022.02465753425","0.197256921738926","31.4164507944983","130.515450780609","profile0001","eastern asia","environment","japan","H5N8","1","1","0.998333518497945","0.999777802466393","1",NA,NA,NA,NA
"ha_asia","3_2_3_1_16_2_1_2","1","762","10","0.00574189002238099","0.00076021317019728","0.0335577822197113","2021.16295862394","0.468849700915048","2021.28493150685","0.121972882908267","35.9912622240222","119.194261207156","profile0001","eastern asia","anseriformes-wild","china","H5N8","1","1","0.997995991983968","0.987975951903808","1",NA,NA,NA,NA
"ha_asia","21_6_16_1_8_10_1_9","5","791","5","0.0054342311553546","0.000581012310769178","0.0334664622464043","2021.46130081743","0.423017258277752","2021.61917808219","0.157877264763783","26.9691523916851","113.715657463465","profile0001","eastern asia","galliformes-domestic","china","H5N6","1","1","0.999703791469194","1","1",3180.702,3210.052,127980.5,181652.5
"ha_asia","26_18_24_1_17_10_1_16","1","790","6","0.00707722393826478","0.000584728702840888","0.0587424964351599","2021.35633075418","0.439397974636393","2021.45205479452","0.0957240403361084","33.1360678068157","114.257157132548","profile0001","eastern asia","galliformes-domestic","china","H5N6","1","1","0.987759952465835","1","0.999881164587047",NA,NA,NA,NA
"ha_asia","3_2_3_1_3_2_1_9","2","796","4","0.00702034252815814","0.000673272671699046","0.0613484192549914","2021.35612577534","0.439095596052041","2021.91506849315","0.558942717810396","25.7402583332152","109.916691414887","profile0001","eastern asia","galliformes-domestic","china","H5N6","1","1","0.678767507002801","1","0.748011204481793",NA,NA,NA,NA
