tipnames	virus_subtype	collection_regionname	collection_countryname	collection_original	cluster_profile	host_simplifiedhost	lat	long
H5N1|2344b|EPI_ISL_16244028|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-05-20	H5N1	northern america	united states	North America / United States / Pennsylvania / Berks County / NA	2_1_1_1_1_1_1_1	anseriformes-domestic	40.8784890049634	-77.7988685334007
H5N1|2344b|EPI_ISL_18133026|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-01-06	H5N1	northern america	united states	NA	2_1_1_1_1_1_1_1	anseriformes-wild	33.9148641047898	-80.8916569950667
H5N1|2344b|EPI_ISL_11897688|galliformes|united_states|2_1_1_1_1_1_1_1|2022-03-11	H5N1	northern america	united states	North America / United States / South Dakota / Charles Mix / NA	2_1_1_1_1_1_1_1	galliformes-domestic	44.4440561554676	-100.227146799835
H5N1|2344b|EPI_ISL_18132592|galliformes|united_states|2_1_1_1_1_1_1_1|2022-04-21	H5N1	northern america	united states	NA	2_1_1_1_1_1_1_1	galliformes-domestic	39.3065823475906	-111.670337174242
H5N1|2344b|EPI_ISL_11628212|galliformes|united_states|2_1_1_1_1_1_1_1|2022-02-11	H5N1	northern america	united states	North America / United States / Virginia / Fauquier / NA	2_1_1_1_1_1_1_1	galliformes-domestic	37.521949382177	-78.8510941434989
H5N1|2344b|EPI_ISL_18133501|strigiformes|united_states|2_1_1_1_1_1_1_1|2022-03-29	H5N1	northern america	united states	NA	2_1_1_1_1_1_1_1	other	44.627499166429	-89.7126755416022
H5N1|2344b|EPI_ISL_18132595|galliformes|united_states|2_1_1_1_1_1_1_1|2022-04-14	H5N1	northern america	united states	NA	2_1_1_1_1_1_1_1	galliformes-wild	42.9963520424722	-107.550931583206
H5N1|2344b|EPI_ISL_15614805|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-01-23	H5N1	northern america	united states	North America / United States / NA / NA / NA	2_1_1_1_1_1_1_1	anseriformes-wild	44.75294654392	-103.651025114044
H5N1|2344b|EPI_ISL_18133175|anseriformes|united_states|2_1_1_1_2_1_1_1|2022-03-11	H5N1	northern america	united states	NA	2_1_1_1_2_1_1_1	anseriformes-wild	38.3563815994258	-92.4583278415207
H5N1|2344b|EPI_ISL_15004060|galliformes|united_states|2_1_1_1_2_1_1_1|2022-04-06	H5N1	northern america	united states	North America / United States / North Dakota / Stutsman County / NA	2_1_1_1_2_1_1_1	galliformes-domestic	47.4503665532251	-100.466131733191
H5N1|2344b|EPI_ISL_11971500|galliformes|united_states|2_1_1_1_2_1_1_1|2022-03-24	H5N1	northern america	united states	North America / United States / South Dakota / Hutchison / NA	2_1_1_1_2_1_1_1	galliformes-domestic	44.4440561554676	-100.227146799835
H5N1|NA|EPI_ISL_18133148|anseriformes|united_states|NA|2022-02-05	H5N1	northern america	united states	NA	NA	anseriformes-wild	32.7803923972971	-86.8295163641906
H5N1|NA|EPI_ISL_18133137|anseriformes|united_states|NA|2022-02-03	H5N1	northern america	united states	NA	NA	anseriformes-wild	41.6223913006482	-72.7284225329411
H5N1|NA|EPI_ISL_18132505|galliformes|united_states|NA|2022-03-16	H5N1	northern america	united states	NA	NA	galliformes-domestic	39.0074334461459	-75.5054386281869
H5N1|NA|EPI_ISL_18133347|charadriiformes|united_states|NA|2022-03-01	H5N1	northern america	united states	NA	NA	charadriiformes-wild	28.6269382846284	-82.4431243811826
H5N1|NA|EPI_ISL_18133470|anseriformes|united_states|NA|2022-01-30	H5N1	northern america	united states	NA	NA	anseriformes-wild	32.6403385373358	-83.4405725551842
H5N1|NA|EPI_ISL_18132521|galliformes|united_states|NA|2022-03-25	H5N1	northern america	united states	NA	NA	galliformes-domestic	42.0765903413827	-93.4960133625023
H5N1|NA|EPI_ISL_18133520|anseriformes|united_states|NA|2022-03-14	H5N1	northern america	united states	NA	NA	anseriformes-wild	40.1009947230622	-89.1497378265962
H5N1|NA|EPI_ISL_18132231|galliformes|united_states|NA|2022-02-21	H5N1	northern america	united states	NA	NA	galliformes-domestic	39.9052340570169	-86.2873458441382
H5N1|NA|EPI_ISL_18132468|galliformes|united_states|NA|2022-03-09	H5N1	northern america	united states	NA	NA	galliformes-domestic	38.4941000350806	-98.3790702772394
H5N1|NA|EPI_ISL_18133467|anseriformes|united_states|NA|2022-02-08	H5N1	northern america	united states	NA	NA	anseriformes-wild	37.5351692427679	-85.3002873072653
H5N1|NA|EPI_ISL_18133386|anseriformes|united_states|NA|2022-02-03	H5N1	northern america	united states	NA	NA	anseriformes-wild	42.2600509271849	-71.808843036148
H5N1|NA|EPI_ISL_18132704|galliformes|united_states|NA|2022-03-08	H5N1	northern america	united states	NA	NA	galliformes-domestic	39.0551372724782	-76.7907951867475
H5N1|NA|EPI_ISL_18133087|galliformes|united_states|NA|2022-03-10	H5N1	northern america	united states	NA / NA / NA / NA / NA	NA	galliformes-domestic	45.3675354819537	-69.2414491669595
H5N1|NA|EPI_ISL_18132350|psittaciformes|united_states|NA|2022-04-04	H5N1	northern america	united states	NA	NA	other	44.8415390367134	-85.6692662146994
H5N1|NA|EPI_ISL_18132815|galliformes|united_states|NA|2022-04-02	H5N1	northern america	united states	NA	NA	galliformes-domestic	46.3193148536411	-94.1968042401401
H5N1|NA|EPI_ISL_18133269|anseriformes|united_states|NA|2022-02-28	H5N1	northern america	united states	NA	NA	anseriformes-wild	38.3563815994258	-92.4583278415207
H5N1|NA|EPI_ISL_18133200|anseriformes|united_states|NA|2022-01-29	H5N1	northern america	united states	NA	NA	anseriformes-wild	35.5562842108177	-79.3865256785998
H5N1|2344b|EPI_ISL_18132217|anseriformes|united_states|NA|2022-03-21	H5N1	northern america	united states	NA	NA	anseriformes-wild	47.4503665532251	-100.466131733191
H5N1|2344b|EPI_ISL_18133474|anseriformes|united_states|NA|2022-03-07	H5N1	northern america	united states	NA	NA	anseriformes-wild	41.5381860818162	-99.7937041398577
H5N1|NA|EPI_ISL_18133462|anseriformes|united_states|NA|2022-02-22	H5N1	northern america	united states	NA	NA	anseriformes-wild	43.6815083646185	-71.5810130976219
H5N1|NA|EPI_ISL_18133212|anseriformes|united_states|NA|2022-02-07	H5N1	northern america	united states	NA	NA	anseriformes-wild	40.1902449988672	-74.674610840654
H5N1|NA|EPI_ISL_18133072|galliformes|united_states|NA|2022-02-22	H5N1	northern america	united states	NA	NA	galliformes-domestic	42.9905358128524	-75.6520434129946
H5N1|NA|EPI_ISL_18133279|anseriformes|united_states|NA|2022-03-08	H5N1	northern america	united states	NA	NA	anseriformes-wild	40.470536265191	-82.6389467524245
H5N1|NA|EPI_ISL_18132544|galliformes|united_states|NA|2022-04-19	H5N1	northern america	united states	NA	NA	galliformes-domestic	40.8784890049634	-77.7988685334007
H5N1|NA|EPI_ISL_18133433|anseriformes|united_states|NA|2022-01-06	H5N1	northern america	united states	NA	NA	anseriformes-wild	33.9148641047898	-80.8916569950667
H5N1|NA|EPI_ISL_18132278|anseriformes|united_states|NA|2022-03-18	H5N1	northern america	united states	NA	NA	anseriformes-wild	44.4440561554676	-100.227146799835
H5N1|2344b|EPI_ISL_18107026|anseriformes|united_states|NA|2022-01-24	H5N1	northern america	united states	NA	NA	anseriformes-wild	35.859232079721	-86.3497234635721
H5N1|NA|EPI_ISL_18133524|anseriformes|united_states|NA|2022-01-29	H5N1	northern america	united states	NA	NA	anseriformes-wild	37.521949382177	-78.8510941434989
H5N1|NA|EPI_ISL_18132280|strigiformes|united_states|NA|2022-03-16	H5N1	northern america	united states	NA	NA	other	44.627499166429	-89.7126755416022
H5N1|2344b|EPI_ISL_9880152|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-01-08	H5N1	northern america	united states	North America / United States / North Carolina / Pamlico / NA	2_1_1_1_1_1_1_1	anseriformes-wild	35.5562842108177	-79.3865256785998
H5N1|NA|EPI_ISL_18132373|anseriformes|united_states|NA|2022-01-08	H5N1	northern america	united states	NA	NA	anseriformes-wild	35.5562842108177	-79.3865256785998
H5N1|2344b|EPI_ISL_16189980|strigiformes|canada|4_1_1_1_2_1_1_1|2022-04-28	H5N1	northern america	canada	North America / Canada / Alberta / NA / NA	4_1_1_1_2_1_1_1	other	54.9859148218572	-114.405475342745
H5N1|2344b|EPI_ISL_13117299|galliformes|canada|4_1_1_1_2_1_1_1|2022-05-18	H5N1	northern america	canada	North America / Canada / British Columbia / NA / NA	4_1_1_1_2_1_1_1	galliformes-domestic	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_16003266|carnivora|canada|4_1_1_1_2_1_1_1|2022-05-09	H5N1	northern america	canada	North America / Canada / Manitoba / NA / NA	4_1_1_1_2_1_1_1	mammal	54.7409130620601	-97.4886310680955
H5N1|2344b|EPI_ISL_16171528|galliformes|canada|4_1_1_1_2_1_1_1|2022-05-14	H5N1	northern america	canada	North America / Canada / Saskatchewan / NA / NA	4_1_1_1_2_1_1_1	galliformes-domestic	54.194222787673	-105.873214717175
H5N1|2344b|EPI_ISL_16102277|anseriformes|united_states|4_1_1_1_2_1_1_1|2022-04-15	H5N1	northern america	united states	North America / United States / Colorado / La Plata County / NA	4_1_1_1_2_1_1_1	anseriformes-domestic	38.9977049752839	-105.547739783632
H5N1|2344b|EPI_ISL_16171408|galliformes|united_states|4_1_1_1_2_1_1_1|2022-04-25	H5N1	northern america	united states	North America / United States / Iowa / Kossuth County / NA	4_1_1_1_2_1_1_1	galliformes-domestic	42.0765903413827	-93.4960133625023
H5N1|2344b|EPI_ISL_16244016|galliformes|united_states|4_1_1_1_2_1_1_1|2022-05-17	H5N1	northern america	united states	North America / United States / Idaho / Ada County / NA	4_1_1_1_2_1_1_1	galliformes-domestic	44.3508979602385	-114.612704502938
H5N1|2344b|EPI_ISL_15063845|anseriformes|united_states|4_1_1_1_2_1_1_1|2022-03-04	H5N1	northern america	united states	North America / United States / NA / NA / NA	4_1_1_1_2_1_1_1	anseriformes-wild	38.4941000350806	-98.3790702772394
H5N1|2344b|EPI_ISL_15004401|anseriformes|united_states|4_1_1_1_2_1_1_1|2022-04-11	H5N1	northern america	united states	North America / United States / Michigan / Menominee County / NA	4_1_1_1_2_1_1_1	anseriformes-domestic	44.8415390367134	-85.6692662146994
H5N1|2344b|EPI_ISL_16171488|galliformes|united_states|4_1_1_1_2_1_1_1|2022-04-28	H5N1	northern america	united states	North America / United States / Minnesota / Chisago County / NA	4_1_1_1_2_1_1_1	galliformes-domestic	46.3193148536411	-94.1968042401401
H5N1|2344b|EPI_ISL_12690318|galliformes|united_states|4_1_1_1_2_1_1_1|2022-03-25	H5N1	northern america	united states	North America / United States / Missouri / Gentry / NA	4_1_1_1_2_1_1_1	galliformes-domestic	38.3563815994258	-92.4583278415207
H5N1|2344b|EPI_ISL_15063668|anseriformes|united_states|4_1_1_1_2_1_1_1|2022-04-08	H5N1	northern america	united states	North America / United States / NA / NA / NA	4_1_1_1_2_1_1_1	anseriformes-wild	47.4503665532251	-100.466131733191
H5N1|2344b|EPI_ISL_11897695|galliformes|united_states|4_1_1_1_2_1_1_1|2022-03-14	H5N1	northern america	united states	North America / United States / Nebraska / Merrick / NA	4_1_1_1_2_1_1_1	galliformes-domestic	41.5381860818162	-99.7937041398577
H5N1|2344b|EPI_ISL_13052422|galliformes|united_states|4_1_1_1_2_1_1_1|2022-03-30	H5N1	northern america	united states	North America / United States / South Dakota / Edmunds County / NA	4_1_1_1_2_1_1_1	galliformes-domestic	44.4440561554676	-100.227146799835
H5N1|2344b|EPI_ISL_17424645|anseriformes|united_states|4_1_1_1_2_1_1_1|2022-10	H5N1	northern america	united states	North America / United States / Texas / NA / NA	4_1_1_1_2_1_1_1	anseriformes-wild	31.4721370523578	-99.3297472206491
H5N1|2344b|EPI_ISL_13052719|carnivora|united_states|4_1_1_1_2_1_1_1|2022-05	H5N1	northern america	united states	North America / United States / Wisconsin / Rock County / NA	4_1_1_1_2_1_1_1	mammal	44.627499166429	-89.7126755416022
H5N1|2344b|EPI_ISL_16240887|galliformes|united_states|4_1_1_1_2_1_1_1|2022-05-10	H5N1	northern america	united states	North America / United States / Wyoming / Sheridan County / NA	4_1_1_1_2_1_1_1	galliformes-domestic	42.9963520424722	-107.550931583206
H5N1|2344b|EPI_ISL_17964846|accipitriformes|méxico|4_1_1_1_2_1_1_8|2023-02-04	H5N1	central america	méxico	North America / United States / New Mexico / Eddy County / NA	4_1_1_1_2_1_1_8	other	23.9274859580315	-102.19466032098
H5N1|2344b|EPI_ISL_16271815|galliformes|united_states|4_1_1_1_2_1_1_8|2022-12-01	H5N1	northern america	united states	North America / United States / Alabama / Lawrence County / NA	4_1_1_1_2_1_1_8	galliformes-domestic	32.7803923972971	-86.8295163641906
H5N1|2344b|EPI_ISL_15004062|galliformes|united_states|4_1_1_1_2_1_1_8|2022-04-07	H5N1	northern america	united states	North America / United States / Colorado / Pitkin County / NA	4_1_1_1_2_1_1_8	galliformes-domestic	38.9977049752839	-105.547739783632
H5N1|2344b|EPI_ISL_16297141|galliformes|united_states|4_1_1_1_2_1_1_8|2022-10-18	H5N1	northern america	united states	North America / United States / Florida / Indian River County / NA	4_1_1_1_2_1_1_8	galliformes-domestic	28.6269382846284	-82.4431243811826
H5N1|2344b|EPI_ISL_16171456|galliformes|united_states|4_1_1_1_2_1_1_8|2022-04-23	H5N1	northern america	united states	North America / United States / Indiana / Johnson County / NA	4_1_1_1_2_1_1_8	galliformes-domestic	39.9052340570169	-86.2873458441382
H5N1|2344b|EPI_ISL_17471576|accipitriformes|united_states|4_1_1_1_2_1_1_8|2022-12-02	H5N1	northern america	united states	North America / United States / Kansas / NA / NA	4_1_1_1_2_1_1_8	other	38.4941000350806	-98.3790702772394
H5N1|2344b|EPI_ISL_16271821|anseriformes|united_states|4_1_1_1_2_1_1_8|2022-11-16	H5N1	northern america	united states	north america / united states / maine / washington county / NA	4_1_1_1_2_1_1_8	anseriformes-domestic	45.3675354819537	-69.2414491669595
H5N1|2344b|EPI_ISL_17373072|anseriformes|united_states|4_1_1_1_2_1_1_8|2022-11-01	H5N1	northern america	united states	North America / United States / North Carolina / NA / NA	4_1_1_1_2_1_1_8	anseriformes-wild	35.5562842108177	-79.3865256785998
H5N1|2344b|EPI_ISL_16297369|galliformes|united_states|4_1_1_1_2_1_1_8|2022-10-06	H5N1	northern america	united states	North America / United States / South Dakota / Hamlin County / NA	4_1_1_1_2_1_1_8	galliformes-domestic	44.4440561554676	-100.227146799835
H5N1|2344b|EPI_ISL_16297367|anseriformes|united_states|4_1_1_1_2_1_1_8|2022-10-07	H5N1	northern america	united states	North America / United States / Texas / El Paso County / NA	4_1_1_1_2_1_1_8	anseriformes-wild	31.4721370523578	-99.3297472206491
H5N1|2344b|EPI_ISL_18133521|strigiformes|united_states|5_1_1_1_2_1_1_1|2022-04-07	H5N1	northern america	united states	NA	5_1_1_1_2_1_1_1	other	42.0765903413827	-93.4960133625023
H5N1|2344b|EPI_ISL_18132565|galliformes|united_states|5_1_1_1_2_1_1_1|2022-04-14	H5N1	northern america	united states	NA	5_1_1_1_2_1_1_1	galliformes-domestic	44.3508979602385	-114.612704502938
H5N1|2344b|EPI_ISL_18133256|anseriformes|united_states|5_1_1_1_2_1_1_1|2022-04-18	H5N1	northern america	united states	NA	5_1_1_1_2_1_1_1	anseriformes-wild	40.1009947230622	-89.1497378265962
H5N1|2344b|EPI_ISL_18133215|unknown_avian|united_states|5_1_1_1_2_1_1_1|2022-04-11	H5N1	northern america	united states	NA	5_1_1_1_2_1_1_1	other	44.8415390367134	-85.6692662146994
H5N1|2344b|EPI_ISL_18132921|accipitriformes|united_states|5_1_1_1_2_1_1_1|2022-03-30	H5N1	northern america	united states	NA	5_1_1_1_2_1_1_1	other	46.3193148536411	-94.1968042401401
H5N1|2344b|EPI_ISL_18132248|anseriformes|united_states|5_1_1_1_2_1_1_1|2022-03-04	H5N1	northern america	united states	NA	5_1_1_1_2_1_1_1	anseriformes-wild	38.3563815994258	-92.4583278415207
H5N1|2344b|EPI_ISL_18132394|anseriformes|united_states|5_1_1_1_2_1_1_1|2022-04-04	H5N1	northern america	united states	NA	5_1_1_1_2_1_1_1	anseriformes-wild	47.4503665532251	-100.466131733191
H5N1|2344b|EPI_ISL_18132905|accipitriformes|united_states|5_1_1_1_2_1_1_1|2022-04-19	H5N1	northern america	united states	NA	5_1_1_1_2_1_1_1	other	41.5381860818162	-99.7937041398577
H5N1|2344b|EPI_ISL_18690642|accipitriformes|united_states|5_1_1_1_2_1_1_1|2023-09-07	H5N1	northern america	united states	NA	5_1_1_1_2_1_1_1	other	43.9359843262991	-120.560036934188
H5N1|2344b|EPI_ISL_18132313|anseriformes|united_states|5_1_1_1_2_1_1_1|2022-03-19	H5N1	northern america	united states	NA	5_1_1_1_2_1_1_1	anseriformes-wild	44.4440561554676	-100.227146799835
H5N1|2344b|EPI_ISL_18132376|anseriformes|united_states|5_1_1_1_2_1_1_1|2022-03-30	H5N1	northern america	united states	NA	5_1_1_1_2_1_1_1	anseriformes-wild	44.627499166429	-89.7126755416022
H5N1|2344b|EPI_ISL_18132583|galliformes|united_states|5_1_1_1_2_1_1_1|2022-04-01	H5N1	northern america	united states	NA	5_1_1_1_2_1_1_1	galliformes-wild	42.9963520424722	-107.550931583206
H5N1|2344b|EPI_ISL_18133401|anseriformes|united_states|5_1_1_1_2_1_1_3|2022-04-26	H5N1	northern america	united states	NA	5_1_1_1_2_1_1_3	anseriformes-domestic	38.9977049752839	-105.547739783632
H5N1|2344b|EPI_ISL_18132557|galliformes|united_states|5_1_1_1_2_1_1_3|2022-04-23	H5N1	northern america	united states	NA	5_1_1_1_2_1_1_3	galliformes-domestic	39.9052340570169	-86.2873458441382
H5N1|2344b|EPI_ISL_18107019|anseriformes|united_states|5_1_1_1_2_1_1_3|2022-09-22	H5N1	northern america	united states	NA	5_1_1_1_2_1_1_3	anseriformes-wild	31.0706065513525	-91.9998874220998
H5N1|2344b|EPI_ISL_18132488|anseriformes|united_states|NA|2022-03-18	H5N1	northern america	united states	NA	NA	anseriformes-wild	38.9977049752839	-105.547739783632
H5N1|NA|EPI_ISL_18133265|anseriformes|united_states|NA|2022-03-14	H5N1	northern america	united states	NA	NA	anseriformes-wild	42.0765903413827	-93.4960133625023
H5N1|NA|EPI_ISL_18132569|galliformes|united_states|NA|2022-04-14	H5N1	northern america	united states	NA	NA	galliformes-domestic	44.3508979602385	-114.612704502938
H5N1|2344b|EPI_ISL_18133395|anseriformes|united_states|NA|2022-03-16	H5N1	northern america	united states	NA	NA	anseriformes-wild	40.1009947230622	-89.1497378265962
H5N1|NA|EPI_ISL_18133099|galliformes|united_states|NA|2022-04-26	H5N1	northern america	united states	NA	NA	galliformes-domestic	38.4941000350806	-98.3790702772394
H5N1|NA|EPI_ISL_18132892|accipitriformes|united_states|NA|2022-03-04	H5N1	northern america	united states	NA	NA	other	44.8415390367134	-85.6692662146994
H5N1|NA|EPI_ISL_18132637|galliformes|united_states|NA|2022-04-04	H5N1	northern america	united states	NA	NA	galliformes-domestic	46.3193148536411	-94.1968042401401
H5N1|2344b|EPI_ISL_18133152|pelecaniformes|united_states|NA|2022-03-29	H5N1	northern america	united states	NA	NA	other	38.3563815994258	-92.4583278415207
H5N1|2344b|EPI_ISL_18132431|anseriformes|united_states|NA|2022-03-23	H5N1	northern america	united states	NA	NA	anseriformes-wild	47.4503665532251	-100.466131733191
H5N1|2344b|EPI_ISL_18132460|pelecaniformes|united_states|NA|2022-04-04	H5N1	northern america	united states	NA	NA	other	41.5381860818162	-99.7937041398577
H5N1|NA|EPI_ISL_18132279|anseriformes|united_states|NA|2022-04-01	H5N1	northern america	united states	NA	NA	anseriformes-wild	42.9905358128524	-75.6520434129946
H5N1|NA|EPI_ISL_18132284|anseriformes|united_states|NA|2022-03-16	H5N1	northern america	united states	NA	NA	anseriformes-wild	44.4440561554676	-100.227146799835
H5N1|2344b|EPI_ISL_18132986|accipitriformes|united_states|NA|2022-03-14	H5N1	northern america	united states	NA	NA	other	44.627499166429	-89.7126755416022
H5N1|NA|EPI_ISL_18132580|galliformes|united_states|NA|2022-04-01	H5N1	northern america	united states	NA	NA	galliformes-domestic	42.9963520424722	-107.550931583206
H5N1|2344b|EPI_ISL_18133088|unknown_avian|united_states|2_1_1_1_1_1_1_1|2022-03-24	H5N1	northern america	united states	NA	2_1_1_1_1_1_1_1	other	41.5381860818162	-99.7937041398577
H5N1|2344b|EPI_ISL_12690325|galliformes|united_states|4_1_1_1_2_1_1_1|2022-03-26	H5N1	northern america	united states	North America / United States / South Dakota / Hutchison / NA	4_1_1_1_2_1_1_1	galliformes-domestic	44.4440561554676	-100.227146799835
H5N1|2344b|EPI_ISL_18132734|galliformes|united_states|5_1_1_1_2_1_1_1|2022-03-26	H5N1	northern america	united states	NA	5_1_1_1_2_1_1_1	galliformes-domestic	44.4440561554676	-100.227146799835
H5N1|2344b|EPI_ISL_12968593|anseriformes|canada|2_1_1_1_1_1_1_1|2021-12-17	H5N1	northern america	canada	north america / canada / manitoba / NA / NA	2_1_1_1_1_1_1_1	anseriformes-domestic	54.7409130620601	-97.4886310680955
H5N1|2344b|EPI_ISL_12968592|galliformes|canada|2_1_1_1_1_1_1_1|2021-12-17	H5N1	northern america	canada	north america / canada / newfoundland and labrador / NA / NA	2_1_1_1_1_1_1_1	galliformes-domestic	52.7585447043339	-60.1747989980888
H5N1|2344b|EPI_ISL_13009618|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-03-25	H5N1	northern america	united states	North America / United States / Massachusetts / Berkshire County / NA	2_1_1_1_1_1_1_1	anseriformes-domestic	42.2600509271849	-71.808843036148
H5N1|2344b|EPI_ISL_17851901|galliformes|united_states|6_4_8_1_2_1_1_1|2022-03-28	H5N1	northern america	united states	NA	6_4_8_1_2_1_1_1	galliformes-domestic	40.470536265191	-82.6389467524245
H5N1|2344b|EPI_ISL_13009636|galliformes|united_states|7_4_6_1_2_1_1_1|2022-03-26	H5N1	northern america	united states	North America / United States / Ohio / Franklin County / NA	7_4_6_1_2_1_1_1	galliformes-domestic	40.470536265191	-82.6389467524245
H5N1|NA|EPI_ISL_18133171|galliformes|united_states|NA|2022-03-26	H5N1	northern america	united states	NA	NA	galliformes-domestic	40.470536265191	-82.6389467524245
H5N1|2344b|EPI_ISL_16171467|galliformes|united_states|2_1_1_1_1_1_1_1|2022-04-28	H5N1	northern america	united states	North America / United States / Colorado / Weld County / NA	2_1_1_1_1_1_1_1	galliformes-domestic	38.9977049752839	-105.547739783632
H5N1|2344b|EPI_ISL_18132904|accipitriformes|united_states|2_1_1_1_1_1_1_1|2022-03-14	H5N1	northern america	united states	NA	2_1_1_1_1_1_1_1	other	38.4941000350806	-98.3790702772394
