tipnames	collection_regionname	collection_countryname	collection_original	cluster_profile	host_simplifiedhost	lat	long
H5N1|2344b|EPI_ISL_18132172|anseriformes|united_states|2_1_1_1_2_1_1_1|2022-03-23	northern america	united states	NA	2_1_1_1_2_1_1_1	anseriformes-wild	47.4503665532251	-100.466131733191
H5N1|2344b|EPI_ISL_18132865|galliformes|united_states|2_1_1_1_2_1_1_1|2022-03-17	northern america	united states	NA	2_1_1_1_2_1_1_1	galliformes-domestic	44.4440561554676	-100.227146799835
H5N1|2344b|EPI_ISL_11971502|galliformes|united_states|32_20_39_1_23_1_1_8|2022-03-25	northern america	united states	North America / United States / New York / Suffolk / NA	32_20_39_1_23_1_1_8	galliformes-wild	42.9905358128524	-75.6520434129946
H5N1|2344b|EPI_ISL_16189980|strigiformes|canada|4_1_1_1_2_1_1_1|2022-04-28	northern america	canada	North America / Canada / Alberta / NA / NA	4_1_1_1_2_1_1_1	other	54.9859148218572	-114.405475342745
H5N1|2344b|EPI_ISL_18665623|passeriformes|canada|4_1_1_1_2_1_1_1|2023-07-26	northern america	canada	NA	4_1_1_1_2_1_1_1	other	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_16003267|carnivora|canada|4_1_1_1_2_1_1_1|2022-05-09	northern america	canada	North America / Canada / Manitoba / NA / NA	4_1_1_1_2_1_1_1	mammal	54.7409130620601	-97.4886310680955
H5N1|2344b|EPI_ISL_16172175|anseriformes|canada|4_1_1_1_2_1_1_1|2022-04-02	northern america	canada	North America / Canada / Saskatchewan / NA / NA	4_1_1_1_2_1_1_1	anseriformes-wild	54.194222787673	-105.873214717175
H5N1|2344b|EPI_ISL_18133016|unknown_avian|united_states|4_1_1_1_2_1_1_1|2022-04-28	northern america	united states	NA	4_1_1_1_2_1_1_1	other	63.9513927980493	-152.396756538795
H5N1|2344b|EPI_ISL_16102277|anseriformes|united_states|4_1_1_1_2_1_1_1|2022-04-15	northern america	united states	North America / United States / Colorado / La Plata County / NA	4_1_1_1_2_1_1_1	anseriformes-domestic	38.9977049752839	-105.547739783632
H5N1|2344b|EPI_ISL_13285559|galliformes|united_states|4_1_1_1_2_1_1_1|2022-04-02	northern america	united states	North America / United States / Iowa / Hamilton County / NA	4_1_1_1_2_1_1_1	galliformes-domestic	42.0765903413827	-93.4960133625023
H5N1|2344b|EPI_ISL_13052416|galliformes|united_states|4_1_1_1_2_1_1_1|2022-03-29	northern america	united states	North America / United States / Illinois / Carroll County / NA	4_1_1_1_2_1_1_1	galliformes-domestic	40.1009947230622	-89.1497378265962
H5N1|2344b|EPI_ISL_14937102|anseriformes|united_states|4_1_1_1_2_1_1_1|2022-03-12	northern america	united states	North America / United States / NA / NA / NA	4_1_1_1_2_1_1_1	anseriformes-wild	38.4941000350806	-98.3790702772394
H5N1|2344b|EPI_ISL_15004400|galliformes|united_states|4_1_1_1_2_1_1_1|2022-04-11	northern america	united states	North America / United States / Michigan / Menominee County / NA	4_1_1_1_2_1_1_1	galliformes-domestic	44.8415390367134	-85.6692662146994
H5N1|2344b|EPI_ISL_12690323|galliformes|united_states|4_1_1_1_2_1_1_1|2022-03-26	northern america	united states	North America / United States / Minnesota / Stearns / NA	4_1_1_1_2_1_1_1	galliformes-domestic	46.3193148536411	-94.1968042401401
H5N1|2344b|EPI_ISL_12690319|anseriformes|united_states|4_1_1_1_2_1_1_1|2022-03-25	northern america	united states	North America / United States / Missouri / Gentry / NA	4_1_1_1_2_1_1_1	anseriformes-wild	38.3563815994258	-92.4583278415207
H5N1|2344b|EPI_ISL_18132602|galliformes|united_states|4_1_1_1_2_1_1_1|2022-04-19	northern america	united states	NA	4_1_1_1_2_1_1_1	galliformes-domestic	47.052996209617	-109.633323124771
H5N1|2344b|EPI_ISL_18133338|anseriformes|united_states|4_1_1_1_2_1_1_1|2022-02-05	northern america	united states	NA	4_1_1_1_2_1_1_1	anseriformes-wild	35.5562842108177	-79.3865256785998
H5N1|2344b|EPI_ISL_15063648|anseriformes|united_states|4_1_1_1_2_1_1_1|2022-04-08	northern america	united states	North America / United States / NA / NA / NA	4_1_1_1_2_1_1_1	anseriformes-wild	47.4503665532251	-100.466131733191
H5N1|2344b|EPI_ISL_15004374|galliformes|united_states|4_1_1_1_2_1_1_1|2022-04-11	northern america	united states	North America / United States / Nebraska / Dixon County / NA	4_1_1_1_2_1_1_1	galliformes-domestic	41.5381860818162	-99.7937041398577
H5N1|2344b|EPI_ISL_18132889|accipitriformes|united_states|4_1_1_1_2_1_1_1|2022-04-21	northern america	united states	NA	4_1_1_1_2_1_1_1	other	42.9905358128524	-75.6520434129946
H5N1|2344b|EPI_ISL_16171513|galliformes|united_states|4_1_1_1_2_1_1_1|2022-04-29	northern america	united states	North America / United States / South Dakota / Day County / NA	4_1_1_1_2_1_1_1	galliformes-domestic	44.4440561554676	-100.227146799835
H5N1|2344b|EPI_ISL_16101529|galliformes|united_states|4_1_1_1_2_1_1_1|2022-04-14	northern america	united states	North America / United States / Utah / Utah County / NA	4_1_1_1_2_1_1_1	galliformes-domestic	39.3065823475906	-111.670337174242
H5N1|2344b|EPI_ISL_13052717|carnivora|united_states|4_1_1_1_2_1_1_1|2022-05	northern america	united states	North America / United States / Wisconsin / Jefferson County / NA	4_1_1_1_2_1_1_1	mammal	44.627499166429	-89.7126755416022
H5N1|2344b|EPI_ISL_18133495|strigiformes|united_states|4_1_1_1_2_1_1_1|2022-04-04	northern america	united states	NA	4_1_1_1_2_1_1_1	other	42.9963520424722	-107.550931583206
H5N1|2344b|EPI_ISL_18133081|unknown_avian|united_states|4_1_1_1_2_1_1_3|2022-04-26	northern america	united states	NA	4_1_1_1_2_1_1_3	other	41.5381860818162	-99.7937041398577
H5N1|2344b|EPI_ISL_15004062|galliformes|united_states|4_1_1_1_2_1_1_8|2022-04-07	northern america	united states	North America / United States / Colorado / Pitkin County / NA	4_1_1_1_2_1_1_8	galliformes-domestic	38.9977049752839	-105.547739783632
H5N1|2344b|EPI_ISL_16171456|galliformes|united_states|4_1_1_1_2_1_1_8|2022-04-23	northern america	united states	North America / United States / Indiana / Johnson County / NA	4_1_1_1_2_1_1_8	galliformes-domestic	39.9052340570169	-86.2873458441382
H5N1|2344b|EPI_ISL_18665549|accipitriformes|canada|4_3_1_1_2_1_1_3|2022-12-30	northern america	canada	NA	4_3_1_1_2_1_1_3	other	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_18133236|accipitriformes|united_states|4_3_1_1_2_1_1_3|2022-04-26	northern america	united states	NA	4_3_1_1_2_1_1_3	other	39.0551372724782	-76.7907951867475
H5N1|2344b|EPI_ISL_18133209|unknown_avian|united_states|4_3_1_1_2_1_1_3|2022-04-22	northern america	united states	NA	4_3_1_1_2_1_1_3	other	44.8415390367134	-85.6692662146994
H5N1|2344b|EPI_ISL_18132924|accipitriformes|united_states|4_3_1_1_2_1_1_3|2022-03-20	northern america	united states	NA	4_3_1_1_2_1_1_3	other	46.3193148536411	-94.1968042401401
H5N1|2344b|EPI_ISL_18132305|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-04-21	northern america	united states	NA	4_3_1_1_2_1_1_3	anseriformes-wild	47.4503665532251	-100.466131733191
H5N1|2344b|EPI_ISL_18132508|galliformes|united_states|4_3_1_1_2_1_1_3|2022-04-26	northern america	united states	NA	4_3_1_1_2_1_1_3	galliformes-domestic	39.3065823475906	-111.670337174242
H5N1|2344b|EPI_ISL_18132487|galliformes|united_states|4_3_1_1_2_1_1_3|2022-04-26	northern america	united states	NA	4_3_1_1_2_1_1_3	galliformes-domestic	44.627499166429	-89.7126755416022
H5N1|2344b|EPI_ISL_18133512|strigiformes|united_states|4_3_1_1_2_1_1_3|2022-04-22	northern america	united states	NA	4_3_1_1_2_1_1_3	other	42.9963520424722	-107.550931583206
H5N1|2344b|EPI_ISL_17424635|anseriformes|united_states|4_3_1_1_2_1_1_4|2022-10	northern america	united states	North America / United States / Texas / NA / NA	4_3_1_1_2_1_1_4	anseriformes-wild	31.4721370523578	-99.3297472206491
H5N1|2344b|EPI_ISL_16023452|carnivora|canada|5_1_1_1_2_1_1_1|2022-04-22	northern america	canada	North America / Canada / Alberta / NA / NA	5_1_1_1_2_1_1_1	mammal	54.9859148218572	-114.405475342745
H5N1|2344b|EPI_ISL_17073217|carnivora|canada|5_1_1_1_2_1_1_1|2022-05-26	northern america	canada	North America / Canada / British Columbia / NA / NA	5_1_1_1_2_1_1_1	mammal	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_18133507|strigiformes|united_states|5_1_1_1_2_1_1_1|2022-04-11	northern america	united states	NA	5_1_1_1_2_1_1_1	other	38.9977049752839	-105.547739783632
H5N1|2344b|EPI_ISL_18133521|strigiformes|united_states|5_1_1_1_2_1_1_1|2022-04-07	northern america	united states	NA	5_1_1_1_2_1_1_1	other	42.0765903413827	-93.4960133625023
H5N1|2344b|EPI_ISL_18132926|accipitriformes|united_states|5_1_1_1_2_1_1_1|2022-03-31	northern america	united states	NA	5_1_1_1_2_1_1_1	other	40.1009947230622	-89.1497378265962
H5N1|2344b|EPI_ISL_14937000|anseriformes|united_states|5_1_1_1_2_1_1_1|2022-03-12	northern america	united states	North America / United States / NA / NA / NA	5_1_1_1_2_1_1_1	anseriformes-wild	38.4941000350806	-98.3790702772394
H5N1|2344b|EPI_ISL_18132892|accipitriformes|united_states|5_1_1_1_2_1_1_1|2022-03-04	northern america	united states	NA	5_1_1_1_2_1_1_1	other	44.8415390367134	-85.6692662146994
H5N1|2344b|EPI_ISL_18133400|strigiformes|united_states|5_1_1_1_2_1_1_1|2022-04-27	northern america	united states	NA	5_1_1_1_2_1_1_1	other	46.3193148536411	-94.1968042401401
H5N1|2344b|EPI_ISL_18132484|anseriformes|united_states|5_1_1_1_2_1_1_1|2022-04-07	northern america	united states	NA	5_1_1_1_2_1_1_1	anseriformes-wild	38.3563815994258	-92.4583278415207
H5N1|2344b|EPI_ISL_16171465|anseriformes|united_states|5_1_1_1_2_1_1_1|2022-04-27	northern america	united states	North America / United States / Montana / Pondera County / NA	5_1_1_1_2_1_1_1	anseriformes-wild	47.052996209617	-109.633323124771
H5N1|2344b|EPI_ISL_18132244|anseriformes|united_states|5_1_1_1_2_1_1_1|2022-03-23	northern america	united states	NA	5_1_1_1_2_1_1_1	anseriformes-wild	47.4503665532251	-100.466131733191
H5N1|2344b|EPI_ISL_18132232|anseriformes|united_states|5_1_1_1_2_1_1_1|2022-03-23	northern america	united states	NA	5_1_1_1_2_1_1_1	anseriformes-wild	41.5381860818162	-99.7937041398577
H5N1|2344b|EPI_ISL_18690642|accipitriformes|united_states|5_1_1_1_2_1_1_1|2023-09-07	northern america	united states	NA	5_1_1_1_2_1_1_1	other	43.9359843262991	-120.560036934188
H5N1|2344b|EPI_ISL_18133199|unknown_avian|united_states|5_1_1_1_2_1_1_1|2022-03-25	northern america	united states	NA	5_1_1_1_2_1_1_1	other	44.4440561554676	-100.227146799835
H5N1|2344b|EPI_ISL_18132596|galliformes|united_states|5_1_1_1_2_1_1_1|2022-04-14	northern america	united states	NA	5_1_1_1_2_1_1_1	galliformes-domestic	39.3065823475906	-111.670337174242
H5N1|2344b|EPI_ISL_18132291|accipitriformes|united_states|5_1_1_1_2_1_1_1|2022-04-10	northern america	united states	NA	5_1_1_1_2_1_1_1	other	44.627499166429	-89.7126755416022
H5N1|2344b|EPI_ISL_18133374|anseriformes|united_states|5_1_1_1_2_1_1_1|2022-04-10	northern america	united states	NA	5_1_1_1_2_1_1_1	anseriformes-domestic	42.9963520424722	-107.550931583206
H5N1|2344b|EPI_ISL_18133401|anseriformes|united_states|5_1_1_1_2_1_1_3|2022-04-26	northern america	united states	NA	5_1_1_1_2_1_1_3	anseriformes-domestic	38.9977049752839	-105.547739783632
H5N1|2344b|EPI_ISL_18132436|accipitriformes|united_states|5_1_1_1_2_1_1_3|2022-04-14	northern america	united states	NA	5_1_1_1_2_1_1_3	other	39.9052340570169	-86.2873458441382
H5N1|2344b|EPI_ISL_16171505|galliformes|united_states|5_3_1_1_2_1_1_1|2022-04-29	northern america	united states	North America / United States / Wisconsin / Polk County / NA	5_3_1_1_2_1_1_1	galliformes-domestic	44.627499166429	-89.7126755416022
H5N1|2344b|EPI_ISL_16189912|strigiformes|canada|5_3_1_1_2_1_1_4|2022-04-28	northern america	canada	North America / Canada / Alberta / NA / NA	5_3_1_1_2_1_1_4	other	54.9859148218572	-114.405475342745
H5N1|2344b|EPI_ISL_17051393|pelecaniformes|canada|5_3_1_1_2_1_1_4|2022-08-12	northern america	canada	North America / Canada / British Columbia / NA / NA	5_3_1_1_2_1_1_4	other	54.5586208852996	-124.37263203826
H5N1|2344b|EPI_ISL_16022233|carnivora|canada|5_3_1_1_2_1_1_4|2022-05-19	northern america	canada	North America / Canada / Saskatchewan / NA / NA	5_3_1_1_2_1_1_4	mammal	54.194222787673	-105.873214717175
H5N1|2344b|EPI_ISL_16297354|galliformes|united_states|5_3_1_1_2_1_1_4|2022-10-11	northern america	united states	North America / United States / Alaska / Matanuska-Susitna Borough / NA	5_3_1_1_2_1_1_4	galliformes-domestic	63.9513927980493	-152.396756538795
H5N1|2344b|EPI_ISL_17549523|anseriformes|united_states|5_3_1_1_2_1_1_4|2022-11-14	northern america	united states	North America / United States / California / NA / NA	5_3_1_1_2_1_1_4	anseriformes-wild	37.1829246180653	-119.469343089956
H5N1|2344b|EPI_ISL_16297358|galliformes|united_states|5_3_1_1_2_1_1_4|2022-10-10	northern america	united states	North America / United States / Colorado / Larimer County / NA	5_3_1_1_2_1_1_4	galliformes-domestic	38.9977049752839	-105.547739783632
H5N1|2344b|EPI_ISL_13052721|carnivora|united_states|5_3_1_1_2_1_1_4|2022-05-06	northern america	united states	North America / United States / Iowa / Hancock County / NA	5_3_1_1_2_1_1_4	mammal	42.0765903413827	-93.4960133625023
H5N1|2344b|EPI_ISL_16271835|carnivora|united_states|5_3_1_1_2_1_1_4|2022-11-04	northern america	united states	North America / United States / Idaho / Jefferson County / NA	5_3_1_1_2_1_1_4	mammal	44.3508979602385	-114.612704502938
H5N1|2344b|EPI_ISL_15078253|carnivora|united_states|5_3_1_1_2_1_1_4|2022-06-08	northern america	united states	North America / United States / Michigan / Muskegon County / NA	5_3_1_1_2_1_1_4	mammal	44.8415390367134	-85.6692662146994
H5N1|2344b|EPI_ISL_16244019|galliformes|united_states|5_3_1_1_2_1_1_4|2022-05-18	northern america	united states	North America / United States / Minnesota / Polk County / NA	5_3_1_1_2_1_1_4	galliformes-domestic	46.3193148536411	-94.1968042401401
H5N1|2344b|EPI_ISL_16297340|galliformes|united_states|5_3_1_1_2_1_1_4|2022-10-18	northern america	united states	North America / United States / Montana / Hill County / NA	5_3_1_1_2_1_1_4	galliformes-domestic	47.052996209617	-109.633323124771
H5N1|2344b|EPI_ISL_15214845|anseriformes|united_states|5_3_1_1_2_1_1_4|2022-04-08	northern america	united states	North America / United States / NA / NA / NA	5_3_1_1_2_1_1_4	anseriformes-wild	47.4503665532251	-100.466131733191
H5N1|2344b|EPI_ISL_16171473|galliformes|united_states|5_3_1_1_2_1_1_4|2022-04-26	northern america	united states	North America / United States / Nebraska / Washington County / NA	5_3_1_1_2_1_1_4	galliformes-domestic	41.5381860818162	-99.7937041398577
H5N1|2344b|EPI_ISL_16297361|anseriformes|united_states|5_3_1_1_2_1_1_4|2022-10-11	northern america	united states	North America / United States / Oklahoma / Payne County / NA	5_3_1_1_2_1_1_4	anseriformes-wild	35.5885677024552	-97.4929108164984
H5N1|2344b|EPI_ISL_11971481|galliformes|united_states|5_3_1_1_2_1_1_4|2022-03-21	northern america	united states	North America / United States / South Dakota / Hanson / NA	5_3_1_1_2_1_1_4	galliformes-domestic	44.4440561554676	-100.227146799835
H5N1|2344b|EPI_ISL_17424639|anseriformes|united_states|5_3_1_1_2_1_1_4|2022-10	northern america	united states	North America / United States / Texas / NA / NA	5_3_1_1_2_1_1_4	anseriformes-wild	31.4721370523578	-99.3297472206491
H5N1|2344b|EPI_ISL_16171517|galliformes|united_states|5_3_1_1_2_1_1_4|2022-05-02	northern america	united states	North America / United States / Utah / Cache County / NA	5_3_1_1_2_1_1_4	galliformes-domestic	39.3065823475906	-111.670337174242
H5N1|2344b|EPI_ISL_15078254|carnivora|united_states|5_3_1_1_2_1_1_4|2022-06-07	northern america	united states	North America / United States / Washington / Whitman County / NA	5_3_1_1_2_1_1_4	mammal	47.3842770612086	-120.446939948668
H5N1|2344b|EPI_ISL_16171476|galliformes|united_states|5_3_1_1_2_1_1_4|2022-04-26	northern america	united states	North America / United States / Wisconsin / Barron County / NA	5_3_1_1_2_1_1_4	galliformes-domestic	44.627499166429	-89.7126755416022
H5N1|2344b|EPI_ISL_14937098|pelecaniformes|united_states|66_21_1_1_1_1_1_1|2022-03-10	northern america	united states	North America / United States / NA / NA / NA	66_21_1_1_1_1_1_1	other	38.4941000350806	-98.3790702772394
H5N1|2344b|EPI_ISL_14937099|anseriformes|united_states|67_1_1_1_1_1_1_1|2022-03-14	northern america	united states	North America / United States / NA / NA / NA	67_1_1_1_1_1_1_1	anseriformes-wild	38.4941000350806	-98.3790702772394
H5N1|2344b|EPI_ISL_14937105|accipitriformes|united_states|68_21_91_1_2_1_1_1|2022-03-03	northern america	united states	North America / United States / NA / NA / NA	68_21_91_1_2_1_1_1	other	28.6269382846284	-82.4431243811826
H5N1|2344b|EPI_ISL_15063618|anseriformes|united_states|69_1_1_1_2_1_1_1|2022-04-08	northern america	united states	North America / United States / NA / NA / NA	69_1_1_1_2_1_1_1	anseriformes-wild	47.4503665532251	-100.466131733191
H5N1|2344b|EPI_ISL_18132794|accipitriformes|united_states|6_1_1_1_2_1_1_1|2022-04-14	northern america	united states	NA	6_1_1_1_2_1_1_1	other	46.3193148536411	-94.1968042401401
H5N1|2344b|EPI_ISL_18132982|accipitriformes|united_states|6_1_1_1_2_1_1_1|2022-03-28	northern america	united states	NA	6_1_1_1_2_1_1_1	other	44.627499166429	-89.7126755416022
H5N1|2344b|EPI_ISL_18132983|accipitriformes|united_states|6_4_1_1_2_1_1_1|2022-03-25	northern america	united states	NA	6_4_1_1_2_1_1_1	other	28.6269382846284	-82.4431243811826
H5N1|2344b|EPI_ISL_18133231|anseriformes|united_states|6_4_1_1_2_1_1_1|2022-02-24	northern america	united states	NA	6_4_1_1_2_1_1_1	anseriformes-wild	32.6403385373358	-83.4405725551842
H5N1|2344b|EPI_ISL_18133502|accipitriformes|united_states|6_4_1_1_2_1_1_1|2022-04-21	northern america	united states	NA	6_4_1_1_2_1_1_1	other	39.0551372724782	-76.7907951867475
H5N1|2344b|EPI_ISL_18132294|strigiformes|united_states|6_4_1_1_2_1_1_1|2022-04-14	northern america	united states	NA	6_4_1_1_2_1_1_1	other	44.8415390367134	-85.6692662146994
H5N1|2344b|EPI_ISL_18132825|accipitriformes|united_states|6_4_1_1_2_1_1_1|2022-04-05	northern america	united states	NA	6_4_1_1_2_1_1_1	other	46.3193148536411	-94.1968042401401
H5N1|2344b|EPI_ISL_18132458|anseriformes|united_states|6_4_1_1_2_1_1_1|2022-03-11	northern america	united states	NA	6_4_1_1_2_1_1_1	anseriformes-wild	38.3563815994258	-92.4583278415207
H5N1|2344b|EPI_ISL_18132913|accipitriformes|united_states|6_4_1_1_2_1_1_1|2022-03-08	northern america	united states	NA	6_4_1_1_2_1_1_1	other	35.5562842108177	-79.3865256785998
H5N1|2344b|EPI_ISL_18132961|anseriformes|united_states|6_4_1_1_2_1_1_1|2022-03-23	northern america	united states	NA	6_4_1_1_2_1_1_1	anseriformes-wild	42.9905358128524	-75.6520434129946
H5N1|2344b|EPI_ISL_18132947|accipitriformes|united_states|6_4_1_1_2_1_1_1|2022-04-13	northern america	united states	NA	6_4_1_1_2_1_1_1	other	40.470536265191	-82.6389467524245
H5N1|2344b|EPI_ISL_18133018|accipitriformes|united_states|6_4_1_1_2_1_1_1|2022-03-01	northern america	united states	NA	6_4_1_1_2_1_1_1	other	33.9148641047898	-80.8916569950667
H5N1|2344b|EPI_ISL_18133155|unknown_avian|united_states|6_4_1_1_2_1_1_1|2022-04-05	northern america	united states	NA	6_4_1_1_2_1_1_1	other	44.627499166429	-89.7126755416022
H5N1|2344b|EPI_ISL_18690646|accipitriformes|united_states|6_4_1_1_2_1_1_1|2023	northern america	united states	NA	6_4_1_1_2_1_1_1	other	44.75294654392	-103.651025114044
H5N1|2344b|EPI_ISL_17394089|galliformes|canada|6_4_8_1_2_1_1_1|2022-03-25	northern america	canada	NA	6_4_8_1_2_1_1_1	galliformes-domestic	49.9487786475991	-85.4342924782497
H5N1|2344b|EPI_ISL_18133250|anseriformes|united_states|6_4_8_1_2_1_1_1|2022-03-23	northern america	united states	NA	6_4_8_1_2_1_1_1	anseriformes-wild	28.6269382846284	-82.4431243811826
