tipnames	virus_subtype	collection_regionname	collection_countryname	collection_original	cluster_profile	host_simplifiedhost	lat	long
H5N8|2344b|EPI_ISL_15435511|gruiformes|china|3_2_3_1_1_2_1_2|2021-01-21	H5N8	eastern asia	china	Asia / China / Yunnan Province / Huize Black-necked Crane National Nature Reserve, Yunnan Province,China / NA	3_2_3_1_1_2_1_2	other	24.9645779206387	101.495556215566
H5N8|2344b|EPI_ISL_978896|galliformes|japan|3_2_3_1_1_2_1_2|2021-02-05	H5N8	eastern asia	japan	Asia / Japan / Chiba / NA / NA	3_2_3_1_1_2_1_2	galliformes-domestic	35.5094511865639	140.198261340312
H5N8|2344b|EPI_ISL_978916|anseriformes|japan|3_2_3_1_1_2_1_2|2021-02-01	H5N8	eastern asia	japan	Asia / Japan / Ibaraki / NA / NA	3_2_3_1_1_2_1_2	anseriformes-wild	36.3027610877484	140.318971903473
H5N8|2344b|EPI_ISL_1081353|anseriformes|japan|3_2_3_1_1_2_1_2|2021-02-14	H5N8	eastern asia	japan	Asia / Japan / Tochigi / NA / NA	3_2_3_1_1_2_1_2	anseriformes-wild	36.6894768729176	139.818920628006
H5N8|2344b|EPI_ISL_1009711|anseriformes|south_korea|3_2_3_1_1_2_1_2|2021-01-06	H5N8	eastern asia	south korea	Asia / Korea / JN / NA / NA	3_2_3_1_1_2_1_2	anseriformes-wild	34.8733358026855	126.897223705092
H5N8|2344b|EPI_ISL_1009698|anseriformes|south_korea|3_2_3_1_1_2_1_2|2020-11-25	H5N8	eastern asia	south korea	Asia / Korea / GG / NA / NA	3_2_3_1_1_2_1_2	anseriformes-wild	37.5315346337798	127.181023197189
H5N8|2344b|EPI_ISL_2932616|galliformes|kazakhstan|3_2_3_1_1_2_1_2|2020-09-19	H5N8	central asia	kazakhstan	Asia / Kazakhstan / North Kazakhstan / Akzhar district, Talshyk, Kazanskoe village / NA	3_2_3_1_1_2_1_2	galliformes-domestic	53.8421826489217	69.2722074369824
H5N8|2344b|EPI_ISL_615072|anseriformes|kazakhstan|3_2_3_1_1_2_1_2|2020-09-25	H5N8	central asia	kazakhstan	Asia / Kazakhstan / Kostanay / NA / NA	3_2_3_1_1_2_1_2	anseriformes-domestic	51.5322283786231	64.0853293002361
H5N8|2344b|EPI_ISL_956418|anseriformes|china|3_2_3_1_3_2_1_2|2020-11-29	H5N8	eastern asia	china	NA	3_2_3_1_3_2_1_2	anseriformes-wild	33.8761853651454	113.614527263456
H5N8|2344b|EPI_ISL_7379509|anseriformes|china|3_44_3_1_1_2_1_2|2021-01	H5N8	eastern asia	china	Asia / China / Guangdong Province / NA / NA	3_44_3_1_1_2_1_2	anseriformes-wild	23.33624359406	113.398153372919
H5N8|2344b|EPI_ISL_14836593|anseriformes|china|NA|2020-12-06	H5N8	eastern asia	china	NA	NA	anseriformes-wild	33.8761853651454	113.614527263456
H5N8|2344b|EPI_ISL_14823421|anseriformes|china|NA|2021-01-27	H5N8	eastern asia	china	NA	NA	anseriformes-wild	30.9806813015582	112.277189482252
H5N8|2344b|EPI_ISL_14819898|anseriformes|china|NA|2021-03-09	H5N8	eastern asia	china	NA	NA	anseriformes-wild	37.2602231520297	106.161545856493
H5N8|2344b|EPI_ISL_14822547|anseriformes|china|NA|2021-03-12	H5N8	eastern asia	china	NA	NA	anseriformes-wild	31.7354796576819	88.2546629070738
H5N8|2344b|EPI_ISL_15433349|gruiformes|china|NA|2021-01-21	H5N8	eastern asia	china	NA	NA	other	24.9645779206387	101.495556215566
H5N8|2344b|EPI_ISL_17086347|anseriformes|japan|NA|2021-02-04	H5N8	eastern asia	japan	NA	NA	anseriformes-wild	35.5094511865639	140.198261340312
H5N8|NA|EPI_ISL_17086355|environment|japan|NA|2021-02-14	H5N8	eastern asia	japan	NA	NA	environment	36.1299846593869	138.044001511612
H5N8|2344b|EPI_ISL_2932619|anseriformes|kazakhstan|3_2_3_1_1_2_1_2|2020-09-23	H5N8	central asia	kazakhstan	Asia / Kazakhstan / Akmola / Birzhan sal district, Baymyrza, Shoshkaly lake / NA	3_2_3_1_1_2_1_2	anseriformes-wild	51.7623557428944	69.9739209295215
H5N8|2344b|EPI_ISL_615073|anseriformes|kazakhstan|3_2_3_1_1_2_1_2|2020-09-19	H5N8	central asia	kazakhstan	Asia / Kazakhstan / North Kazakhstan / NA / NA	3_2_3_1_1_2_1_2	anseriformes-domestic	53.8421826489217	69.2722074369824
H5N8|2344b|EPI_ISL_14819895|anseriformes|china|6_1_5_2_1_3_1_2|2020-10-16	H5N8	eastern asia	china	Asia / China / Ningxia Hui Autonomous Region / NA / NA	6_1_5_2_1_3_1_2	anseriformes-wild	37.2602231520297	106.161545856493
H5N8|2344b|EPI_ISL_1273413|galliformes|japan|6_1_5_2_1_3_1_2|2020-11-25	H5N8	eastern asia	japan	Asia / Japan / Hyogo / NA / NA	6_1_5_2_1_3_1_2	galliformes-domestic	35.0390049694389	134.828550655208
H5N8|2344b|EPI_ISL_1273427|galliformes|japan|6_1_5_2_1_3_1_2|2020-11-14	H5N8	eastern asia	japan	Asia / Japan / Kagawa / NA / NA	6_1_5_2_1_3_1_2	galliformes-domestic	34.217379070784	133.968927545016
H5N8|2344b|EPI_ISL_16405658|environment|japan|6_1_5_2_1_3_1_2|2020-11-16	H5N8	eastern asia	japan	Asia / Japan / NA / NA / NA	6_1_5_2_1_3_1_2	environment	30.9949222722596	130.419711465505
H5N8|2344b|EPI_ISL_17805848|environment|japan|6_1_5_2_1_3_1_2|2020-11-09	H5N8	eastern asia	japan	Asia / Japan / NA / NA / NA	6_1_5_2_1_3_1_2	environment	37.3996665395305	137.574137168765
H5N8|2344b|EPI_ISL_985179|anseriformes|south_korea|6_1_5_2_1_3_1_2|2020-11-26	H5N8	eastern asia	south korea	Asia / Korea / JB / NA / NA	6_1_5_2_1_3_1_2	anseriformes-wild	35.7159281817874	127.140659781938
H5N8|2344b|EPI_ISL_631824|anseriformes|south_korea|6_1_5_2_1_3_1_2|2020-10-21	H5N8	eastern asia	south korea	Asia / Korea / Chungcheongbuk-do / NA / NA	6_1_5_2_1_3_1_2	anseriformes-wild	36.737850075983	127.830446360213
H5N8|2344b|EPI_ISL_1009695|anseriformes|south_korea|6_1_5_2_1_3_1_2|2020-11-03	H5N8	eastern asia	south korea	Asia / Korea / CN / NA / NA	6_1_5_2_1_3_1_2	anseriformes-wild	36.5298116066164	126.847825775926
H5N8|2344b|EPI_ISL_666687|anseriformes|south_korea|6_1_5_2_1_3_1_2|2020-10-24	H5N8	eastern asia	south korea	Asia / Korea / Gyeonggi-do / NA / NA	6_1_5_2_1_3_1_2	anseriformes-wild	37.5315346337798	127.181023197189
H5N8|2344b|EPI_ISL_17086228|environment|japan|NA|2020-11-25	H5N8	eastern asia	japan	NA	NA	environment	35.0390049694389	134.828550655208
H5N8|2344b|EPI_ISL_17086225|environment|japan|NA|2020-11-11	H5N8	eastern asia	japan	NA	NA	environment	34.217379070784	133.968927545016
H5N8|2344b|EPI_ISL_708711|galliformes|japan|6_1_5_2_1_3_1_2|2020-12-01	H5N8	eastern asia	japan	Asia / Japan / Kagawa / NA / NA	6_1_5_2_1_3_1_2	galliformes-domestic	34.217379070784	133.968927545016
H5N8|2344b|EPI_ISL_14770166|anseriformes|china|9_1_5_2_1_3_1_2|2020-11-23	H5N8	eastern asia	china	Asia / China / NA / NA / NA	9_1_5_2_1_3_1_2	anseriformes-wild	36.3536638777003	118.136153809721
H5N8|2344b|EPI_ISL_710434|galliformes|japan|9_1_5_2_1_3_1_2|2020-12-06	H5N8	eastern asia	japan	Asia / Japan / Hiroshima / NA / NA	9_1_5_2_1_3_1_2	galliformes-domestic	34.6052446200593	132.788104542609
H5N8|2344b|EPI_ISL_732933|galliformes|japan|9_1_5_2_1_3_1_2|2020-12-15	H5N8	eastern asia	japan	Asia / Japan / Kochi / NA / NA	9_1_5_2_1_3_1_2	galliformes-domestic	33.4223902999559	133.365333188149
H5N8|2344b|EPI_ISL_738049|galliformes|japan|9_1_5_2_1_3_1_2|2020-12-15	H5N8	eastern asia	japan	Asia / Japan / Kagawa / NA / NA	9_1_5_2_1_3_1_2	galliformes-domestic	34.217379070784	133.968927545016
H5N8|2344b|EPI_ISL_854607|galliformes|japan|9_1_5_2_1_3_1_2|2021-01-12	H5N8	eastern asia	japan	Asia / Japan / Kagoshima / NA / NA	9_1_5_2_1_3_1_2	galliformes-domestic	30.9949222722596	130.419711465505
H5N8|2344b|EPI_ISL_732940|galliformes|japan|9_1_5_2_1_3_1_2|2020-12-13	H5N8	eastern asia	japan	Asia / Japan / Miyazaki / NA / NA	9_1_5_2_1_3_1_2	galliformes-domestic	32.1919114758892	131.298614512671
H5N8|2344b|EPI_ISL_710451|galliformes|japan|9_1_5_2_1_3_1_2|2020-12-05	H5N8	eastern asia	japan	Asia / Japan / Nara / NA / NA	9_1_5_2_1_3_1_2	galliformes-domestic	34.3169016713112	135.871480614117
H5N8|2344b|EPI_ISL_718114|galliformes|japan|9_1_5_2_1_3_1_2|2020-12-09	H5N8	eastern asia	japan	Asia / Japan / Oita / NA / NA	9_1_5_2_1_3_1_2	galliformes-domestic	33.2003954700371	131.433742894646
H5N8|2344b|EPI_ISL_718117|galliformes|japan|9_1_5_2_1_3_1_2|2020-12-10	H5N8	eastern asia	japan	Asia / Japan / Okayama / NA / NA	9_1_5_2_1_3_1_2	galliformes-domestic	34.8921234580739	133.826171708594
H5N8|2344b|EPI_ISL_1184518|accipitriformes|japan|9_1_5_2_1_3_1_2|2021-02-24	H5N8	eastern asia	japan	Asia / Japan / Toyama / NA / NA	9_1_5_2_1_3_1_2	other	36.6374969915777	137.269020761504
H5N8|2344b|EPI_ISL_718122|galliformes|japan|9_1_5_2_1_3_1_2|2020-12-09	H5N8	eastern asia	japan	Asia / Japan / Wakayama / NA / NA	9_1_5_2_1_3_1_2	galliformes-domestic	33.9113994398813	135.506030353599
H5N8|2344b|EPI_ISL_17805822|NA|japan|9_1_5_2_1_3_1_2|2021-02-01	H5N8	eastern asia	japan	Asia / Japan / NA / NA / NA	9_1_5_2_1_3_1_2	other	37.3996665395305	137.574137168765
H5N8|2344b|EPI_ISL_1009697|NA|south_korea|9_1_5_2_1_3_1_2|2020-11-23	H5N8	eastern asia	south korea	Asia / Korea / JB / NA / NA	9_1_5_2_1_3_1_2	other	35.7159281817874	127.140659781938
H5N8|2344b|EPI_ISL_985203|anseriformes|south_korea|9_1_5_2_1_3_1_2|2020-12-23	H5N8	eastern asia	south korea	Asia / Korea / JN / NA / NA	9_1_5_2_1_3_1_2	anseriformes-wild	34.8733358026855	126.897223705092
H5N8|2344b|EPI_ISL_985183|galliformes|south_korea|9_1_5_2_1_3_1_2|2020-12-07	H5N8	eastern asia	south korea	Asia / Korea / CB / NA / NA	9_1_5_2_1_3_1_2	galliformes-wild	36.737850075983	127.830446360213
H5N8|2344b|EPI_ISL_1009704|anseriformes|south_korea|9_1_5_2_1_3_1_2|2020-12-01	H5N8	eastern asia	south korea	Asia / Korea / CN / NA / NA	9_1_5_2_1_3_1_2	anseriformes-wild	36.5298116066164	126.847825775926
H5N8|2344b|EPI_ISL_1009703|anseriformes|south_korea|9_1_5_2_1_3_1_2|2020-12-01	H5N8	eastern asia	south korea	Asia / Korea / GG / NA / NA	9_1_5_2_1_3_1_2	anseriformes-wild	37.5315346337798	127.181023197189
H5N8|2344b|EPI_ISL_17086231|environment|japan|NA|2020-12-07	H5N8	eastern asia	japan	NA	NA	environment	34.6052446200593	132.788104542609
H5N8|2344b|EPI_ISL_17086334|galliformes|japan|NA|2020-12-12	H5N8	eastern asia	japan	NA	NA	galliformes-domestic	33.4223902999559	133.365333188149
H5N8|2344b|EPI_ISL_17086220|accipitriformes|japan|NA|2020-12-08	H5N8	eastern asia	japan	NA	NA	other	34.217379070784	133.968927545016
H5N8|2344b|EPI_ISL_17086337|environment|japan|NA|2021-01-13	H5N8	eastern asia	japan	NA	NA	environment	30.9949222722596	130.419711465505
H5N8|2344b|EPI_ISL_15613493|anseriformes|japan|NA|2021-01-24	H5N8	eastern asia	japan	NA	NA	anseriformes-wild	32.1919114758892	131.298614512671
H5N8|2344b|EPI_ISL_17086230|environment|japan|NA|2020-12-06	H5N8	eastern asia	japan	NA	NA	environment	34.3169016713112	135.871480614117
H5N8|2344b|EPI_ISL_17086344|falconiformes|japan|NA|2020-12-04	H5N8	eastern asia	japan	NA	NA	other	34.8921234580739	133.826171708594
H5N8|2344b|EPI_ISL_17086354|anseriformes|japan|NA|2021-01-29	H5N8	eastern asia	japan	NA	NA	anseriformes-wild	33.9191788356518	134.242093496813
H5N8|2344b|EPI_ISL_17086339|galliformes|japan|NA|2021-01-23	H5N8	eastern asia	japan	NA	NA	galliformes-domestic	36.6374969915777	137.269020761504
H5N8|2344b|EPI_ISL_17086303|environment|japan|NA|2020-12-10	H5N8	eastern asia	japan	NA	NA	environment	33.9113994398813	135.506030353599
H5N8|2344b|EPI_ISL_738055|galliformes|japan|9_1_5_2_1_3_1_2|2020-12-18	H5N8	eastern asia	japan	Asia / Japan / Miyazaki / NA / NA	9_1_5_2_1_3_1_2	galliformes-domestic	32.1919114758892	131.298614512671
H5N8|2344b|EPI_ISL_17086348|environment|japan|NA|2020-12-19	H5N8	eastern asia	japan	NA	NA	environment	32.1919114758892	131.298614512671
H5N8|2344b|EPI_ISL_759852|galliformes|japan|6_1_5_2_1_3_1_2|2020-12-23	H5N8	eastern asia	japan	Asia / Japan / Chiba / NA / NA	6_1_5_2_1_3_1_2	galliformes-domestic	35.5094511865639	140.198261340312
H5N8|2344b|EPI_ISL_4061713|anseriformes|japan|6_1_5_2_1_3_1_2|2021-02-08	H5N8	eastern asia	japan	Asia / Japan / Fukushima / NA / NA	6_1_5_2_1_3_1_2	anseriformes-wild	37.3790195184946	140.222918340857
H5N8|2344b|EPI_ISL_854604|galliformes|japan|6_1_5_2_1_3_1_2|2021-01-01	H5N8	eastern asia	japan	Asia / Japan / Gifu / NA / NA	6_1_5_2_1_3_1_2	galliformes-domestic	35.7777527627362	137.055033768037
H5N8|2344b|EPI_ISL_4061714|accipitriformes|japan|6_1_5_2_1_3_1_2|2021-02-03	H5N8	eastern asia	japan	Asia / Japan / Hokkaido / NA / NA	6_1_5_2_1_3_1_2	other	43.3824165431654	142.542521870972
H5N8|2344b|EPI_ISL_16718463|gruiformes|japan|6_1_5_2_1_3_1_2|2021-02-05	H5N8	eastern asia	japan	Asia / Japan / NA / NA / NA	6_1_5_2_1_3_1_2	other	30.9949222722596	130.419711465505
H5N8|2344b|EPI_ISL_1041180|anseriformes|japan|6_1_5_2_1_3_1_2|2021-02-13	H5N8	eastern asia	japan	Asia / Japan / Niigata / NA / NA	6_1_5_2_1_3_1_2	anseriformes-wild	37.5201743528051	138.914818034069
H5N8|2344b|EPI_ISL_1041178|falconiformes|japan|6_1_5_2_1_3_1_2|2021-02-15	H5N8	eastern asia	japan	Asia / Japan / Tochigi / NA / NA	6_1_5_2_1_3_1_2	other	36.6894768729176	139.818920628006
H5N8|2344b|EPI_ISL_738058|galliformes|japan|6_1_5_2_1_3_1_2|2020-12-18	H5N8	eastern asia	japan	Asia / Japan / Tokushima / NA / NA	6_1_5_2_1_3_1_2	galliformes-domestic	33.9191788356518	134.242093496813
H5N8|2344b|EPI_ISL_17805882|NA|japan|6_1_5_2_1_3_1_2|2021-02-03	H5N8	eastern asia	japan	Asia / Japan / NA / NA / NA	6_1_5_2_1_3_1_2	other	37.3996665395305	137.574137168765
H5N8|2344b|EPI_ISL_985204|anseriformes|south_korea|6_1_5_2_1_3_1_2|2020-12-23	H5N8	eastern asia	south korea	Asia / Korea / JN / NA / NA	6_1_5_2_1_3_1_2	anseriformes-wild	34.8733358026855	126.897223705092
H5N8|2344b|EPI_ISL_17086336|galliformes|japan|NA|2021-01-02	H5N8	eastern asia	japan	NA	NA	galliformes-domestic	35.7777527627362	137.055033768037
H5N8|2344b|EPI_ISL_17086222|anseriformes|japan|NA|2020-11-30	H5N8	eastern asia	japan	NA	NA	anseriformes-wild	32.1919114758892	131.298614512671
H5N8|2344b|EPI_ISL_17086342|environment|japan|NA|2020-11-16	H5N8	eastern asia	japan	NA	NA	environment	37.5201743528051	138.914818034069
H5N8|2344b|EPI_ISL_17086221|accipitriformes|japan|NA|2020-12-20	H5N8	eastern asia	japan	NA	NA	other	34.3169016713112	135.871480614117
H5N8|2344b|EPI_ISL_17086335|environment|japan|NA|2020-12-19	H5N8	eastern asia	japan	NA	NA	environment	33.9191788356518	134.242093496813
H5N8|2344b|EPI_ISL_4030493|environment|japan|NA|2020-12-09	H5N8	eastern asia	japan	NA	NA	environment	35.3595547900768	133.863177571414
H5N8|2344b|EPI_ISL_739686|galliformes|kazakhstan|3_2_3_1_1_2_1_2|2020-09-18	H5N8	central asia	kazakhstan	Asia / Kazakhstan / North Kazakhstan / NA / NA	3_2_3_1_1_2_1_2	galliformes-domestic	53.8421826489217	69.2722074369824
H5N8|2344b|EPI_ISL_1273410|galliformes|japan|9_1_5_2_1_3_1_2|2020-11-24	H5N8	eastern asia	japan	Asia / Japan / Fukuoka / NA / NA	9_1_5_2_1_3_1_2	galliformes-domestic	33.5256575241002	130.666678342289
H5N8|2344b|EPI_ISL_17086227|environment|japan|NA|2020-11-25	H5N8	eastern asia	japan	NA	NA	environment	33.5256575241002	130.666678342289
H5N8|2344b|EPI_ISL_732938|galliformes|japan|9_1_5_2_1_3_1_2|2020-12-13	H5N8	eastern asia	japan	Asia / Japan / Miyazaki / NA / NA	9_1_5_2_1_3_1_2	galliformes-domestic	32.1919114758892	131.298614512671
H5N8|2344b|EPI_ISL_732944|galliformes|japan|9_1_5_2_1_3_1_2|2020-12-12	H5N8	eastern asia	japan	Asia / Japan / Shiga / NA / NA	9_1_5_2_1_3_1_2	galliformes-domestic	35.2154079352044	136.13796072496
H5N8|2344b|EPI_ISL_17086333|environment|japan|NA|2020-12-12	H5N8	eastern asia	japan	NA	NA	environment	35.2154079352044	136.13796072496
H5N8|2344b|EPI_ISL_china_5|galliformes|china|3_2_3_1_1_2_1_2|2021-06-26	H5N8	eastern asia	china	Asia / China / Anhui / NA / NA	3_2_3_1_1_2_1_2	galliformes-domestic	31.8128943962267	117.235219497068
H5N8|2344b|EPI_ISL_977599|anseriformes|china|3_2_3_1_1_2_1_2|2020-12-21	H5N8	eastern asia	china	Asia / China / Shandong Province / NA / NA	3_2_3_1_1_2_1_2	anseriformes-wild	40.1838367941588	116.40878248942
H5N8|2344b|EPI_ISL_14775517|anseriformes|china|3_2_3_1_1_2_1_2|2021-01	H5N8	eastern asia	china	Asia / China / Hebei Province / NA / NA	3_2_3_1_1_2_1_2	anseriformes-wild	39.5182972347816	116.100714730353
H5N8|2344b|EPI_ISL_14823811|anseriformes|china|3_2_3_1_1_2_1_2|2020-11-08	H5N8	eastern asia	china	Asia / China / Henan Province / NA / NA	3_2_3_1_1_2_1_2	anseriformes-wild	33.8761853651454	113.614527263456
H5N8|2344b|EPI_ISL_14770163|gruiformes|china|3_2_3_1_1_2_1_2|2020-12-31	H5N8	eastern asia	china	Asia / China / NA / NA / NA	3_2_3_1_1_2_1_2	other	36.3536638777003	118.136153809721
H5N8|2344b|EPI_ISL_978892|galliformes|japan|3_2_3_1_1_2_1_2|2021-02-03	H5N8	eastern asia	japan	Asia / Japan / Chiba / NA / NA	3_2_3_1_1_2_1_2	galliformes-domestic	35.5094511865639	140.198261340312
H5N8|2344b|EPI_ISL_1114725|anseriformes|japan|3_2_3_1_1_2_1_2|2021-01-16	H5N8	eastern asia	japan	Asia / Japan / Kagoshima / NA / NA	3_2_3_1_1_2_1_2	anseriformes-wild	30.9949222722596	130.419711465505
H5N8|2344b|EPI_ISL_17805905|anseriformes|japan|3_2_3_1_1_2_1_2|2021-01-16	H5N8	eastern asia	japan	Asia / Japan / NA / NA / NA	3_2_3_1_1_2_1_2	anseriformes-wild	37.3996665395305	137.574137168765
H5N8|2344b|EPI_ISL_1009685|anseriformes|south_korea|3_2_3_1_1_2_1_2|2020-12-30	H5N8	eastern asia	south korea	Asia / Korea / JB / NA / NA	3_2_3_1_1_2_1_2	anseriformes-wild	35.7159281817874	127.140659781938
H5N8|2344b|EPI_ISL_1009710|anseriformes|south_korea|3_2_3_1_1_2_1_2|2020-11-17	H5N8	eastern asia	south korea	Asia / Korea / JJ / NA / NA	3_2_3_1_1_2_1_2	anseriformes-wild	33.3869876346889	126.553618799527
H5N8|2344b|EPI_ISL_1009683|anseriformes|south_korea|3_2_3_1_1_2_1_2|2020-12-29	H5N8	eastern asia	south korea	Asia / Korea / JN / NA / NA	3_2_3_1_1_2_1_2	anseriformes-wild	34.8733358026855	126.897223705092
H5N8|2344b|EPI_ISL_1009692|anseriformes|south_korea|3_2_3_1_1_2_1_2|2021-01-05	H5N8	eastern asia	south korea	Asia / Korea / CB / NA / NA	3_2_3_1_1_2_1_2	anseriformes-wild	36.737850075983	127.830446360213
H5N8|2344b|EPI_ISL_985194|anseriformes|south_korea|3_2_3_1_1_2_1_2|2020-12-14	H5N8	eastern asia	south korea	Asia / Korea / CN / NA / NA	3_2_3_1_1_2_1_2	anseriformes-wild	36.5298116066164	126.847825775926
H5N8|2344b|EPI_ISL_985207|galliformes|south_korea|3_2_3_1_1_2_1_2|2020-12-25	H5N8	eastern asia	south korea	Asia / Korea / GB / NA / NA	3_2_3_1_1_2_1_2	galliformes-domestic	36.3474789243827	128.748576389097
H5N8|2344b|EPI_ISL_1009680|galliformes|south_korea|3_2_3_1_1_2_1_2|2020-12-28	H5N8	eastern asia	south korea	Asia / Korea / GG / NA / NA	3_2_3_1_1_2_1_2	galliformes-domestic	37.5315346337798	127.181023197189
H5N8|2344b|EPI_ISL_1009694|anseriformes|south_korea|3_2_3_1_1_2_1_2|2021-01-09	H5N8	eastern asia	south korea	Asia / Korea / GN / NA / NA	3_2_3_1_1_2_1_2	anseriformes-wild	35.3225325644814	128.261669154089
H5N8|2344b|EPI_ISL_7379463|anseriformes|china|3_43_3_1_1_2_1_2|2021-01	H5N8	eastern asia	china	Asia / China / Henan Province / NA / NA	3_43_3_1_1_2_1_2	anseriformes-wild	33.8761853651454	113.614527263456
H5N8|2344b|EPI_ISL_14778363|NA|china|NA|2020-11-25	H5N8	eastern asia	china	NA	NA	other	36.6848135465548	103.513718494908
H5N8|2344b|EPI_ISL_18012466|galliformes|china|NA|2021-11-09	H5N8	eastern asia	china	NA	NA	galliformes-wild	39.5182972347816	116.100714730353
H5N8|2344b|EPI_ISL_17086338|anseriformes|japan|NA|2021-01-21	H5N8	eastern asia	japan	NA	NA	anseriformes-domestic	35.5094511865639	140.198261340312
H5N8|2344b|EPI_ISL_15613492|anseriformes|japan|NA|2021-01-24	H5N8	eastern asia	japan	NA	NA	anseriformes-wild	32.1919114758892	131.298614512671
H5N8|2344b|EPI_ISL_1041135|galliformes|japan|3_2_3_1_1_2_1_2|2021-02-08	H5N8	eastern asia	japan	Asia / Japan / Tokushima / NA / NA	3_2_3_1_1_2_1_2	galliformes-domestic	33.9191788356518	134.242093496813
H5N8|2344b|EPI_ISL_1041172|accipitriformes|japan|1_1_15_2_1_3_1_2|2021-02-10	H5N8	eastern asia	japan	Asia / Japan / Toyama / NA / NA	1_1_15_2_1_3_1_2	other	36.6374969915777	137.269020761504
H5N8|2344b|EPI_ISL_1041176|strigiformes|japan|6_1_5_2_1_3_1_2|2021-02-16	H5N8	eastern asia	japan	Asia / Japan / Tochigi / NA / NA	6_1_5_2_1_3_1_2	other	36.6894768729176	139.818920628006
H5N8|2344b|EPI_ISL_1184510|galliformes|japan|1_1_15_2_1_3_1_2|2021-02-24	H5N8	eastern asia	japan	Asia / Japan / Miyazaki / NA / NA	1_1_15_2_1_3_1_2	galliformes-domestic	32.1919114758892	131.298614512671
H5N8|2344b|EPI_ISL_5260421|anseriformes|china|3_2_3_1_1_2_1_2|2021-02-01	H5N8	eastern asia	china	Asia / China / Guangxi / NA / NA	3_2_3_1_1_2_1_2	anseriformes-wild	23.82591453975	108.782865094166
H5N8|2344b|EPI_ISL_7380813|anseriformes|china|3_2_3_1_1_71_1_2|2021-03	H5N8	eastern asia	china	Asia / China / Guangdong Province / NA / NA	3_2_3_1_1_71_1_2	anseriformes-wild	23.33624359406	113.398153372919
H5N8|2344b|EPI_ISL_5260455|anseriformes|china|3_2_3_1_1_2_1_2|2021-02-22	H5N8	eastern asia	china	Asia / China / Shandong / NA / NA	3_2_3_1_1_2_1_2	anseriformes-wild	36.3536638777003	118.136153809721
H5N8|2344b|EPI_ISL_5260465|pelecaniformes|china|3_2_3_1_1_2_1_2|2021-01-26	H5N8	eastern asia	china	Asia / China / Jiangsu / NA / NA	3_2_3_1_1_2_1_2	other	32.9645721858222	119.470797338049
