tipnames	virus_subtype	collection_regionname	collection_countryname	cluster_number	host_simplifiedhost	lat	long
H5N1|2344b|EPI_ISL_632316|charadriiformes|netherlands|3_1_2_1_11_1_1_2|2020-11-01	H5N1	western europe	netherlands	profile0011	charadriiformes-wild	53.1100430768808	5.84863928632393
H5N5|2344b|EPI_ISL_644737|falconiformes|denmark|1_2_2_1_5_5_1_2|2020-10-30	H5N5	northern europe	denmark	profile0005	other-bird	55.2791973821106	11.7026524381832
H5N8|2344b|EPI_ISL_654824|anseriformes|russia|3_2_3_1_3_2_1_2|2020-09-15	H5N8	eastern europe	russia	profile0003	anseriformes-wild	51.5994582882348	46.8369479833559
H5N8|2344b|EPI_ISL_654838|galliformes|russia|3_2_3_1_3_2_1_2|2020-08-27	H5N8	central asia	russia	profile0003	galliformes-domestic	55.4734051858522	64.8219230597649
H5N8|2344b|EPI_ISL_710506|anseriformes|united_kingdom|3_2_3_1_3_2_1_2|2020-11-03	H5N8	northern europe	united kingdom	profile0003	anseriformes-wild	54.0438440515314	-2.78687513666638
H5N8|2344b|EPI_ISL_775266|charadriiformes|netherlands|3_2_3_1_3_2_1_2|2020-12-17	H5N8	western europe	netherlands	profile0003	charadriiformes-wild	52.5266976905946	5.60009163363913
H5N8|2344b|EPI_ISL_811146|galliformes|hungary|7_1_5_2_1_3_1_2|2020-04-30	H5N8	eastern europe	hungary	profile0001	galliformes-domestic	46.4291346697431	20.2330085562192
H5N5|2344b|EPI_ISL_943553|galliformes|sweden|3_1_2_1_5_5_1_2|2021-01-16	H5N5	northern europe	sweden	profile0005	galliformes-domestic	57.1855292476939	16.1305148015024
H5N8|2344b|EPI_ISL_984681|anseriformes|denmark|3_2_3_1_3_2_1_2|2020-11-04	H5N8	northern europe	denmark	profile0003	anseriformes-wild	55.3568797999445	9.45020901930698
H5N8|2344b|EPI_ISL_984693|anseriformes|denmark|3_2_3_1_3_2_1_2|2020-11-07	H5N8	northern europe	denmark	profile0003	anseriformes-wild	55.2791973821106	11.7026524381832
H5N8|2344b|EPI_ISL_984694|anseriformes|denmark|3_2_3_1_3_2_1_2|2020-11-09	H5N8	northern europe	denmark	profile0003	anseriformes-wild	57.0522607274982	9.67257639647962
H5N8|2344b|EPI_ISL_1033030|galliformes|czechia|3_2_3_1_3_2_1_2|2021-02-03	H5N8	eastern europe	czechia	profile0003	galliformes-domestic	49.9006406346158	16.1892997029385
H5N8|2344b|EPI_ISL_1114736|galliformes|russia|3_2_3_1_3_2_1_2|2020-09-26	H5N8	central asia	russia	profile0003	galliformes-domestic	57.6472366156513	69.1218349161945
H5N8|2344b|EPI_ISL_1114751|galliformes|russia|3_2_3_1_3_2_1_2|2020-12-11	H5N8	eastern europe	russia	profile0003	galliformes-domestic	44.927089080414	43.4103582512603
H5N8|2344b|EPI_ISL_1114753|anseriformes|netherlands|3_2_3_1_3_2_1_2|2020-12-31	H5N8	western europe	netherlands	profile0003	anseriformes-wild	51.5616727876811	5.19541346074046
H5N8|2344b|EPI_ISL_1114758|galliformes|russia|3_2_3_1_3_2_1_2|2021-01-29	H5N8	eastern europe	russia	profile0003	galliformes-domestic	47.725861660493	41.3470662241277
H5N8|2344b|EPI_ISL_1114762|galliformes|russia|3_2_3_1_3_2_1_2|2021-01-05	H5N8	central asia	russia	profile0003	galliformes-domestic	65.951077439978	95.3658732364833
H5N8|2344b|EPI_ISL_1123355|galliformes|united_kingdom|3_2_3_1_3_2_1_2|2021-01-27	H5N8	northern europe	united kingdom	profile0003	galliformes-wild	52.3299411115892	-3.76558183366802
H5N5|2344b|EPI_ISL_1123358|anseriformes|united_kingdom|3_2_3_1_3_22_1_2|2020-11-12	H5N5	northern europe	united kingdom	profile0003	anseriformes-wild	54.0438440515314	-2.78687513666638
H5N8|2344b|EPI_ISL_1139040|anseriformes|netherlands|3_2_3_1_3_2_1_2|2020-11-02	H5N8	western europe	netherlands	profile0003	anseriformes-wild	52.8629285667789	6.62382060282334
H5N8|2344b|EPI_ISL_1139099|anseriformes|netherlands|3_2_3_1_3_2_1_2|2020-11-13	H5N8	western europe	netherlands	profile0003	anseriformes-wild	51.4517197034959	3.83526799798383
H5N8|2344b|EPI_ISL_1139106|charadriiformes|netherlands|3_2_3_1_3_2_1_2|2020-11-02	H5N8	western europe	netherlands	profile0003	charadriiformes-wild	53.1100430768808	5.84863928632393
H5N8|2344b|EPI_ISL_1139109|anseriformes|netherlands|3_2_3_1_3_2_1_2|2020-11-24	H5N8	western europe	netherlands	profile0003	anseriformes-wild	53.1100430768808	5.84863928632393
H5N8|2344b|EPI_ISL_1139165|charadriiformes|netherlands|3_2_3_1_3_2_1_2|2020-11-26	H5N8	western europe	netherlands	profile0003	charadriiformes-wild	52.083727924893	5.16763788059654
H5N8|2344b|EPI_ISL_1139166|anseriformes|netherlands|3_2_3_1_3_2_1_2|2020-11-24	H5N8	western europe	netherlands	profile0003	anseriformes-wild	52.4448999895994	6.44900146928843
H5N8|2344b|EPI_ISL_1180234|anseriformes|czechia|3_2_3_1_3_2_1_2|2021-01-24	H5N8	eastern europe	czechia	profile0003	anseriformes-wild	49.0928166218663	14.4391547985202
H5N8|2344b|EPI_ISL_1185026|galliformes|russia|3_2_3_1_3_2_1_2|2020-12-07	H5N8	eastern europe	russia	profile0003	galliformes-domestic	47.1064465901659	47.3587677312838
H5N3|2344b|EPI_ISL_1205485|charadriiformes|germany|1_1_2_1_10_8_1_1|2020-12-14	H5N3	western europe	germany	profile0010	charadriiformes-wild	54.1814850326718	9.81577342948134
H5N3|2344b|EPI_ISL_1205487|charadriiformes|germany|1_1_2_1_10_8_1_1|2020-12-14	H5N3	western europe	germany	profile0010	charadriiformes-wild	54.1814850326718	9.81577342948134
H5N4|2344b|EPI_ISL_1225079|charadriiformes|netherlands|1_1_2_1_1_11_1_7|2021-02-15	H5N4	western europe	netherlands	profile0001	charadriiformes-wild	53.1100430768808	5.84863928632393
H5N8|2344b|EPI_ISL_1279262|anseriformes|croatia|3_2_3_1_3_2_1_2|2021-03-01	H5N8	southern europe	croatia	profile0003	anseriformes-wild	45.1789051758503	18.8780624838969
H5N8|2344b|EPI_ISL_1307695|anseriformes|sweden|3_1_2_1_3_2_1_2|2021-03-03	H5N8	northern europe	sweden	profile0003	anseriformes-wild	58.2955067014075	12.8595382920252
H5N8|2344b|EPI_ISL_1307703|anseriformes|sweden|3_1_2_1_3_2_1_2|2021-02-21	H5N8	northern europe	sweden	profile0003	anseriformes-wild	55.9474024317265	13.595146733816
H5N8|2344b|EPI_ISL_1307709|anseriformes|sweden|3_2_3_1_1_2_1_2|2021-02-28	H5N8	northern europe	sweden	profile0001	anseriformes-wild	55.9474024317265	13.595146733816
H5N8|2344b|EPI_ISL_1307716|anseriformes|sweden|3_2_2_1_3_2_1_2|2021-03-02	H5N8	northern europe	sweden	profile0003	anseriformes-wild	59.4623673036598	18.1712252623315
H5N8|2344b|EPI_ISL_1307720|accipitriformes|sweden|3_2_3_1_3_2_1_2|2021-03-02	H5N8	northern europe	sweden	profile0003	other-bird	57.4990622714119	14.4340296449519
H5N5|2344b|EPI_ISL_1385792|galliformes|sweden|3_2_2_1_3_5_1_2|2021-03-22	H5N5	northern europe	sweden	profile0003	galliformes-domestic	59.4623673036598	18.1712252623315
H5N8|2344b|EPI_ISL_1697185|anseriformes|czechia|3_2_3_1_3_2_1_2|2021-04-06	H5N8	eastern europe	czechia	profile0003	anseriformes-wild	50.3852537596798	15.8661896036913
H5N8|2344b|EPI_ISL_1697187|galliformes|czechia|3_2_3_1_3_2_1_2|2021-04-03	H5N8	eastern europe	czechia	profile0003	galliformes-domestic	50.0636978575423	14.4763649175255
H5N8|2344b|EPI_ISL_1697190|galliformes|czechia|3_2_3_1_3_2_1_2|2021-04-02	H5N8	eastern europe	czechia	profile0003	galliformes-domestic	50.5294097303953	13.8509106160886
H5N8|2344b|EPI_ISL_1941581|anseriformes|czechia|3_2_3_1_3_2_1_2|2021-03-13	H5N8	eastern europe	czechia	profile0003	anseriformes-wild	49.5901077813144	13.2328532454248
H5N8|2344b|EPI_ISL_2081527|carnivora|united_kingdom|3_2_3_1_3_2_1_2|2020-12-08	H5N8	northern europe	united kingdom	profile0003	mammal	54.0438440515314	-2.78687513666638
H5N3|2344b|EPI_ISL_2172530|accipitriformes|netherlands|1_1_2_1_10_8_1_1|2021-02-22	H5N3	western europe	netherlands	profile0010	other-bird	53.1100430768808	5.84863928632393
H5N8|2344b|EPI_ISL_2172531|anseriformes|netherlands|3_2_3_1_3_2_1_2|2021-02-21	H5N8	western europe	netherlands	profile0003	anseriformes-wild	52.5811544669078	4.87272777813315
H5N8|2344b|EPI_ISL_3102029|anseriformes|sweden|3_2_3_1_3_2_1_2|2021-01-06	H5N8	northern europe	sweden	profile0003	anseriformes-wild	55.9474024317265	13.595146733816
H5N5|2344b|EPI_ISL_3102054|charadriiformes|bulgaria|2_1_6_1_1_4_1_1|2021-03-30	H5N5	eastern europe	bulgaria	profile0001	charadriiformes-wild	42.4909591338488	27.308077813051
H5N8|2344b|EPI_ISL_3102056|galliformes|bulgaria|3_2_3_1_3_2_1_2|2021-04-23	H5N8	eastern europe	bulgaria	profile0003	galliformes-domestic	41.8489090866177	25.942302613522
H5N8|2344b|EPI_ISL_3102059|galliformes|bulgaria|3_2_3_1_3_2_1_2|2021-05-05	H5N8	eastern europe	bulgaria	profile0003	galliformes-domestic	42.2564257629518	24.8255765075979
H5N5|2344b|EPI_ISL_3102081|anseriformes|italy|2_1_1_1_1_4_1_1|2021-04-08	H5N5	southern europe	italy	profile0001	anseriformes-wild	41.979336323661	12.7721450906831
H5N8|2344b|EPI_ISL_3142375|anseriformes|austria|3_2_3_1_3_2_1_2|2021-04-27	H5N8	western europe	austria	profile0003	anseriformes-wild	48.1371934331394	13.9653618911462
H5N8|2344b|EPI_ISL_3290184|anseriformes|sweden|3_2_3_1_1_2_1_2|2021-03-24	H5N8	northern europe	sweden	profile0001	anseriformes-wild	57.5128828372686	18.541723046906
H5N5|2344b|EPI_ISL_3294584|anseriformes|sweden|3_2_2_1_3_5_1_2|2021-03-30	H5N5	northern europe	sweden	profile0003	anseriformes-wild	59.0743595934023	16.6929745153277
H5N4|2344b|EPI_ISL_3298234|falconiformes|sweden|1_1_2_1_1_11_1_7|2021-03-05	H5N4	northern europe	sweden	profile0001	other-bird	57.1855292476939	16.1305148015024
H5N8|2344b|EPI_ISL_3298300|anseriformes|sweden|3_1_2_1_3_2_1_2|2021-03-03	H5N8	northern europe	sweden	profile0003	anseriformes-wild	56.9527544067021	12.8455535105187
H5N8|2344b|EPI_ISL_3314973|accipitriformes|sweden|3_1_2_1_3_2_1_2|2021-03-14	H5N8	northern europe	sweden	profile0003	other-bird	58.2955067014075	12.8595382920252
H5N8|2344b|EPI_ISL_3950066|anseriformes|sweden|3_2_3_1_3_2_1_2|2021-08-26	H5N8	northern europe	sweden	profile0003	anseriformes-wild	59.0743595934023	16.6929745153277
H5N1|2344b|EPI_ISL_4653177|galliformes|sweden|2_1_1_1_1_1_1_1|2021-09-22	H5N1	northern europe	sweden	profile0001	galliformes-wild	55.9474024317265	13.595146733816
H5N8|2344b|EPI_ISL_4805936|carnivora|germany|3_2_3_1_1_2_1_2|2021-08-19	H5N8	western europe	germany	profile0001	mammal	54.1814850326718	9.81577342948134
H5N8|2344b|EPI_ISL_5067957|anseriformes|germany|3_2_3_1_3_2_1_2|2021-01-04	H5N8	western europe	germany	profile0003	anseriformes-domestic	52.7642105761026	9.16783937293005
H5N8|2344b|EPI_ISL_5095644|galliformes|germany|3_1_12_1_3_2_1_2|2021-01-22	H5N8	western europe	germany	profile0003	galliformes-domestic	52.4686720071996	13.4043192497063
H5N8|2344b|EPI_ISL_5096070|anseriformes|germany|3_2_3_1_3_2_1_2|2021-01-20	H5N8	western europe	germany	profile0003	anseriformes-wild	53.7551744161606	12.5509509363277
H5N8|2344b|EPI_ISL_5116063|anseriformes|germany|3_2_3_1_3_2_1_2|2021-02-26	H5N8	western europe	germany	profile0003	anseriformes-wild	50.5991757228504	9.0260509036638
H5N8|2344b|EPI_ISL_5116065|rheiformes|germany|3_2_3_1_3_2_1_2|2021-03-02	H5N8	western europe	germany	profile0003	other-bird	51.0528694457593	13.3447264729352
H5N8|2344b|EPI_ISL_5116326|galliformes|germany|3_2_3_1_1_2_1_2|2021-03-08	H5N8	western europe	germany	profile0001	galliformes-domestic	53.7551744161606	12.5509509363277
H5N1|2344b|EPI_ISL_5145744|charadriiformes|germany|2_1_1_1_1_1_1_1|2021-07-17	H5N1	western europe	germany	profile0001	charadriiformes-wild	52.7642105761026	9.16783937293005
H5N8|2344b|EPI_ISL_5145858|galliformes|germany|3_2_3_1_3_2_1_2|2021-03-23	H5N8	western europe	germany	profile0003	galliformes-domestic	50.9034036811626	11.0265393979066
H5N8|2344b|EPI_ISL_5146171|galliformes|germany|3_2_3_1_3_2_1_2|2021-03-29	H5N8	western europe	germany	profile0003	galliformes-domestic	48.5335196122676	9.04442576424602
H5N1|2344b|EPI_ISL_5804788|anseriformes|netherlands|1_1_2_1_1_1_1_1|2021-10-24	H5N1	western europe	netherlands	profile0001	anseriformes-wild	52.4448999895994	6.44900146928843
H5N1|2344b|EPI_ISL_6025676|anseriformes|netherlands|1_1_2_1_1_1_1_1|2021-10-25	H5N1	western europe	netherlands	profile0001	anseriformes-wild	53.1100430768808	5.84863928632393
H5N1|2344b|EPI_ISL_7049600|anseriformes|sweden|24_1_1_1_1_1_1_1|2021-11-05	H5N1	northern europe	sweden	profile0001	anseriformes-wild	55.9474024317265	13.595146733816
H5N1|2344b|EPI_ISL_7050532|passeriformes|sweden|25_1_1_1_1_1_1_1|2021-11-08	H5N1	northern europe	sweden	profile0001	other-bird	55.9474024317265	13.595146733816
H5N1|2344b|EPI_ISL_7267244|accipitriformes|netherlands|14_1_1_1_1_1_1_1|2021-11-12	H5N1	western europe	netherlands	profile0001	other-bird	53.1100430768808	5.84863928632393
H5N1|2344b|EPI_ISL_7267246|anseriformes|netherlands|2_1_1_1_1_1_1_1|2021-11-20	H5N1	western europe	netherlands	profile0001	anseriformes-wild	53.1100430768808	5.84863928632393
H5N1|2344b|EPI_ISL_7267248|anseriformes|netherlands|2_1_1_1_1_1_1_1|2021-11-14	H5N1	western europe	netherlands	profile0001	anseriformes-wild	52.5266976905946	5.60009163363913
H5N1|2344b|EPI_ISL_7357590|anseriformes|croatia|1_1_2_1_1_1_1_1|2021-11-12	H5N1	southern europe	croatia	profile0001	anseriformes-wild	45.36574481307	16.4240036541494
H5N8|2344b|EPI_ISL_7623299|columbiformes|belgium|3_2_3_1_3_2_1_2|2021-03-01	H5N8	western europe	belgium	profile0003	other-bird	51.0391095671615	4.2420548599892
H5N1|2344b|EPI_ISL_7733644|galliformes|italy|14_6_1_1_1_1_1_5|2021-10-28	H5N1	southern europe	italy	profile0001	galliformes-domestic	41.979336323661	12.7721450906831
H5N1|2344b|EPI_ISL_7778756|charadriiformes|estonia|2_1_1_1_1_1_1_1|2021-06-02	H5N1	northern europe	estonia	profile0001	charadriiformes-wild	58.6717397518952	25.5522615433491
H5N8|2344b|EPI_ISL_7778757|anseriformes|estonia|3_2_3_1_3_2_1_2|2021-03-02	H5N8	northern europe	estonia	profile0003	anseriformes-wild	58.6717397518952	25.5522615433491
H5N8|2344b|EPI_ISL_7778770|anseriformes|finland|3_2_3_1_3_2_1_2|2021-01-01	H5N8	northern europe	finland	profile0003	anseriformes-wild	64.2398144022788	26.1623842060791
H5N8|2344b|EPI_ISL_7778777|anseriformes|norway|3_2_3_1_3_2_1_2|2021-06-21	H5N8	northern europe	norway	profile0003	anseriformes-wild	63.9836330810339	12.3044196327525
H5N8|2344b|EPI_ISL_813971|galliformes|hungary|7_1_5_2_1_3_1_2|2020-05-05	H5N8	eastern europe	hungary	profile0001	galliformes-domestic	46.7347169568285	21.0059438310171
H5N8|2344b|EPI_ISL_813979|falconiformes|ireland|3_2_3_1_3_2_1_2|2020-11	H5N8	northern europe	ireland	profile0003	other-bird	53.1625189533631	-8.16313556364258
H5N8|2344b|EPI_ISL_833485|anseriformes|hungary|7_1_5_2_1_3_1_2|2020-04-14	H5N8	eastern europe	hungary	profile0001	anseriformes-wild	46.4291346697431	20.2330085562192
H5N8|2344b|EPI_ISL_833487|galliformes|hungary|7_1_5_2_1_3_1_2|2020-04-19	H5N8	eastern europe	hungary	profile0001	galliformes-wild	46.5624446150372	19.3734257652929
H5N8|2344b|EPI_ISL_833488|galliformes|hungary|7_1_5_2_1_3_1_2|2020-04-18	H5N8	eastern europe	hungary	profile0001	galliformes-domestic	46.5624446150372	19.3734257652929
H5N8|2344b|EPI_ISL_846586|galliformes|hungary|7_1_5_2_1_3_1_2|2020-06-05	H5N8	eastern europe	hungary	profile0001	galliformes-domestic	46.5624446150372	19.3734257652929
H5N2|2344b|EPI_ISL_1005680|anseriformes|russia|3_9_6_1_5_23_1_2|2020-08-29	H5N2	central asia	russia	profile0005	anseriformes-wild	55.2762232202593	79.7845914423443
H5N8|2344b|EPI_ISL_1038924|primates|russia|3_2_3_1_3_2_1_2|2020-12-12	H5N8	eastern europe	russia	profile0003	human	47.1064465901659	47.3587677312838
H5N3|2344b|EPI_ISL_1063993|falconiformes|denmark|1_1_2_1_10_8_1_1|2021-01-01	H5N3	northern europe	denmark	profile0010	other-bird	55.3568797999445	9.45020901930698
H5N8|2344b|EPI_ISL_1080480|anseriformes|czechia|3_2_3_1_3_2_1_2|2021-02-14	H5N8	eastern europe	czechia	profile0003	anseriformes-wild	50.7015712481419	14.9927241891218
H5N8|2344b|EPI_ISL_1095363|anseriformes|sweden|3_2_3_1_3_2_1_2|2021-02-03	H5N8	northern europe	sweden	profile0003	anseriformes-wild	56.2754954629495	15.2029498652564
H5N3|2344b|EPI_ISL_1206285|charadriiformes|germany|1_1_2_1_10_8_1_1|2020-12-30	H5N3	western europe	germany	profile0010	charadriiformes-wild	52.7642105761026	9.16783937293005
H5N5|2344b|EPI_ISL_1219038|galliformes|sweden|3_2_2_1_1_5_1_2|2021-02-24	H5N5	northern europe	sweden	profile0001	galliformes-domestic	55.9474024317265	13.595146733816
H5N8|2344b|EPI_ISL_1239109|accipitriformes|sweden|3_2_2_1_3_2_1_2|2021-02-24	H5N8	northern europe	sweden	profile0003	other-bird	55.9474024317265	13.595146733816
H5N5|2344b|EPI_ISL_1255051|anseriformes|poland|14_1_3_1_14_24_1_2|2021-02-01	H5N5	eastern europe	poland	profile0014	anseriformes-wild	54.1541828653429	17.9878737941344
H5N3|2344b|EPI_ISL_1259399|charadriiformes|france|1_1_2_1_10_8_1_1|2021-01-18	H5N3	western europe	france	profile0010	charadriiformes-wild	49.1207774760085	0.103954251480573
H5N5|2344b|EPI_ISL_1305778|anseriformes|sweden|3_2_2_1_1_5_1_2|2021-03-10	H5N5	northern europe	sweden	profile0001	anseriformes-wild	55.9474024317265	13.595146733816
H5N5|2344b|EPI_ISL_1391019|anseriformes|sweden|3_2_2_1_3_5_1_2|2021-03-15	H5N5	northern europe	sweden	profile0003	anseriformes-wild	55.9474024317265	13.595146733816
H5N5|2344b|EPI_ISL_1391276|accipitriformes|sweden|3_2_2_1_1_5_1_2|2021-02-19	H5N5	northern europe	sweden	profile0001	other-bird	55.9474024317265	13.595146733816
