tipnames	virus_subtype	collection_date	collection_datedecimal	collection_datemonth	collection_dateyear	collection_regionname	collection_countryname	collection_countrylat	collection_countrylong	cluster_number	profile	cluster_profileclass	host_order	host_isbird	host_simplifiedhost	tiplocation_lon	tiplocation_lat
H5N1.2344b.EPI_ISL_14542530.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-04-19	H5N1	2021-04-19	2021.3	2021-04	2021	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	25.5243200600828	-26.2691351203481
H5N1.2344b.EPI_ISL_14542831.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-05-01	H5N1	2021-05-01	2021.33	2021-05	2021	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	28.126943330491	-26.1053974962555
H5N1.2344b.EPI_ISL_14543004.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-05-06	H5N1	2021-05-06	2021.34	2021-05	2021	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	20.6109109128761	-33.016256445291
H5N1.2344b.EPI_ISL_14543005.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-05-07	H5N1	2021-05-07	2021.35	2021-05	2021	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	20.6109109128761	-33.016256445291
H5N1.2344b.EPI_ISL_14571452.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-05-07	H5N1	2021-05-07	2021.35	2021-05	2021	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	20.6109109128761	-33.016256445291
H5N1.2344b.EPI_ISL_14620174.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-05-18	H5N1	2021-05-18	2021.38	2021-05	2021	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	20.6109109128761	-33.016256445291
H5N1.2344b.EPI_ISL_14620233.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-05-19	H5N1	2021-05-19	2021.38	2021-05	2021	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	20.6109109128761	-33.016256445291
H5N1.2344b.EPI_ISL_14644592.strigiformes.south_africa.2_1_1_1_1_1_1_1.2021-05-25	H5N1	2021-05-25	2021.39	2021-05	2021	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_1_1_1	dominant	strigiformes	TRUE	other	20.6109109128761	-33.016256445291
H5N1.2344b.EPI_ISL_14645331.pelecaniformes.south_africa.2_1_1_1_1_1_1_1.2021-05-25	H5N1	2021-05-25	2021.39	2021-05	2021	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_1_1_1	dominant	pelecaniformes	TRUE	other	20.6109109128761	-33.016256445291
H5N1.2344b.EPI_ISL_14645717.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-05-27	H5N1	2021-05-27	2021.4	2021-05	2021	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	20.6109109128761	-33.016256445291
H5N1.2344b.EPI_ISL_14710239.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-05-31	H5N1	2021-05-31	2021.41	2021-05	2021	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	26.8801631625401	-28.6110435828424
H5N1.2344b.EPI_ISL_14710708.anseriformes.south_africa.2_1_1_1_1_1_1_1.2021-06-03	H5N1	2021-06-03	2021.42	2021-06	2021	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	20.6109109128761	-33.016256445291
H5N1.2344b.EPI_ISL_14710814.accipitriformes.south_africa.2_1_1_1_1_1_1_1.2021-06-03	H5N1	2021-06-03	2021.42	2021-06	2021	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_1_1_1	dominant	accipitriformes	TRUE	other	20.6109109128761	-33.016256445291
H5N1.2344b.EPI_ISL_14711165.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-06-14	H5N1	2021-06-14	2021.45	2021-06	2021	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	20.6109109128761	-33.016256445291
H5N1.2344b.EPI_ISL_14918800.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-06-25	H5N1	2021-06-25	2021.48	2021-06	2021	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	20.6109109128761	-33.016256445291
H5N1.2344b.EPI_ISL_14918839.gruiformes.south_africa.2_1_1_1_1_1_1_1.2021-06-28	H5N1	2021-06-28	2021.49	2021-06	2021	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_1_1_1	dominant	gruiformes	TRUE	other	20.6109109128761	-33.016256445291
H5N1.2344b.EPI_ISL_15837655.galliformes.south_africa.2_1_1_1_1_1_1_1.2022-10-10	H5N1	2022-10-10	2022.77	2022-10	2022	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	20.6109109128761	-33.016256445291
H5N1.2344b.EPI_ISL_15852552.charadriiformes.south_africa.2_1_1_1_1_1_1_1.2022-01-07	H5N1	2022-01-07	2022.02	2022-01	2022	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_1_1_1	dominant	charadriiformes	TRUE	charadriiformes-wild	20.6109109128761	-33.016256445291
H5N1.2344b.EPI_ISL_15852625.galliformes.south_africa.2_1_1_1_1_1_1_1.2022-01-24	H5N1	2022-01-24	2022.06	2022-01	2022	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	28.126943330491	-26.1053974962555
H5N1.2344b.EPI_ISL_15852626.galliformes.south_africa.2_1_1_1_1_1_1_1.2022-01-24	H5N1	2022-01-24	2022.06	2022-01	2022	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	28.126943330491	-26.1053974962555
H5N1.2344b.EPI_ISL_15852844.galliformes.south_africa.2_1_1_1_1_1_1_1.2022-01-28	H5N1	2022-01-28	2022.07	2022-01	2022	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	20.6109109128761	-33.016256445291
H5N1.2344b.EPI_ISL_15852846.galliformes.south_africa.2_1_1_1_1_1_1_1.2022-02-07	H5N1	2022-02-07	2022.1	2022-02	2022	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	20.6109109128761	-33.016256445291
H5N1.2344b.EPI_ISL_15853010.ciconiiformes.south_africa.2_1_1_1_1_1_1_1.2022-02-08	H5N1	2022-02-08	2022.1	2022-02	2022	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_1_1_1	dominant	ciconiiformes	TRUE	other	28.126943330491	-26.1053974962555
H5N1.2344b.EPI_ISL_15853343.anseriformes.south_africa.2_1_1_1_1_1_1_1.2022-02-15	H5N1	2022-02-15	2022.12	2022-02	2022	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_1_1_1	dominant	anseriformes	TRUE	anseriformes-wild	28.126943330491	-26.1053974962555
H5N1.2344b.EPI_ISL_15853438.galliformes.south_africa.2_1_1_1_1_1_1_1.2022-02-22	H5N1	2022-02-22	2022.14	2022-02	2022	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_1_1_1	dominant	galliformes	TRUE	galliformes-domestic	28.126943330491	-26.1053974962555
H5N1.2344b.EPI_ISL_15853608.charadriiformes.south_africa.2_1_1_1_1_16_1_1.2022-03-21	H5N1	2022-03-21	2022.22	2022-03	2022	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_16_1_1	major	charadriiformes	TRUE	charadriiformes-wild	20.6109109128761	-33.016256445291
H5N1.2344b.EPI_ISL_15853610.charadriiformes.south_africa.2_1_1_1_1_1_1_1.2022-03-22	H5N1	2022-03-22	2022.22	2022-03	2022	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_1_1_1	dominant	charadriiformes	TRUE	charadriiformes-wild	20.6109109128761	-33.016256445291
H5N1.2344b.EPI_ISL_15853701.suliformes.south_africa.2_1_1_1_1_1_1_1.2022-03-23	H5N1	2022-03-23	2022.22	2022-03	2022	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_1_1_1	dominant	suliformes	TRUE	other	20.6109109128761	-33.016256445291
H5N1.2344b.EPI_ISL_15853835.charadriiformes.south_africa.2_1_1_1_1_16_1_1.2022-03-28	H5N1	2022-03-28	2022.24	2022-03	2022	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_16_1_1	major	charadriiformes	TRUE	charadriiformes-wild	20.6109109128761	-33.016256445291
H5N1.2344b.EPI_ISL_15853920.charadriiformes.south_africa.2_1_1_1_1_16_1_1.2022-05-10	H5N1	2022-05-10	2022.35	2022-05	2022	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_16_1_1	major	charadriiformes	TRUE	charadriiformes-wild	20.6109109128761	-33.016256445291
H5N1.2344b.EPI_ISL_15853932.sphenisciformes.south_africa.2_1_1_1_1_16_1_1.2022-07-27	H5N1	2022-07-27	2022.57	2022-07	2022	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_16_1_1	major	sphenisciformes	TRUE	other	20.6109109128761	-33.016256445291
H5N1.2344b.EPI_ISL_15853933.sphenisciformes.south_africa.2_1_1_1_1_16_1_1.2022-07-27	H5N1	2022-07-27	2022.57	2022-07	2022	southern africa	south africa	-28.9709136281448	25.1981253246192	profile001	2_1_1_1_1_16_1_1	major	sphenisciformes	TRUE	other	20.6109109128761	-33.016256445291
