tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datedecimal,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,virus_species,week_date,...1,clade,collection_original,profile,profile_lab,genome,cluster_profileclass,cluster_profilecolour,collection_tipdate,segment,collection_dateerror,cluster_segment,cluster_number
H5N1.2344b.EPI_ISL_4061491.galliformes.nigeria.2_1_1_1_1_1_1_1.2021-02-12,H5N1,EPI_ISL_4061491,a/chicken/nigeria/vrd21-98_21vir2288-6/2021,2021-02-12,2021.12,2021-02,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,western africa,nigeria,nga,9.58907159716497,8.08769036750384,NA,NA,NA,NA,a,2021-06,3815,2344b,Africa / Nigeria / NA / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-02-12,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_14769967.galliformes.lesotho.2_1_1_1_1_1_1_1.2021-06-05,H5N1,EPI_ISL_14769967,a/chicken/lesotho/352.3/2021,2021-06-05,2021.42,2021-06,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,southern africa,lesotho,lso,-29.5819622998706,28.2484329985868,NA,NA,NA,NA,a,2021-22,3784,2344b,Africa / Lesotho / NA / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-06-05,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_14769966.galliformes.lesotho.2_1_1_1_1_1_1_1.2021-05-29,H5N1,EPI_ISL_14769966,a/chicken/lesotho/341.10/2021,2021-05-29,2021.41,2021-05,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,southern africa,lesotho,lso,-29.5819622998706,28.2484329985868,NA,NA,NA,NA,a,2021-21,3784,2344b,Africa / Lesotho / NA / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-05-29,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_14619009.charadriiformes.south_africa.2_1_1_1_1_1_1_1.2021-05-17,H5N1,EPI_ISL_14619009,a/hartlaubs_gull/south_africa/21050295/NA,2021-05-17,2021.37,2021-05,2021,Aves,charadriiformes,laridae,chroicocephalus hartlaubii,hartlaub's gull,TRUE,wild,charadriiformes-wild,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,western cape,za.wc,-33.016256445291,20.6109109128761,a,2021-20,3904,2344b,Africa / South Africa / Province of the Western Cape / Cape Town / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-05-17,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_14619020.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-05-17,H5N1,EPI_ISL_14619020,a/chicken/south_africa/21050293/NA,2021-05-17,2021.37,2021-05,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,western cape,za.wc,-33.016256445291,20.6109109128761,a,2021-20,3904,2344b,Africa / South Africa / Province of the Western Cape / Malmesbury / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-05-17,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_14619024.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-05-18,H5N1,EPI_ISL_14619024,a/chicken/south_africa/21050299/NA,2021-05-18,2021.38,2021-05,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,western cape,za.wc,-33.016256445291,20.6109109128761,a,2021-20,3904,2344b,Africa / South Africa / Province of the Western Cape / Paarl / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-05-18,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_14639383.charadriiformes.south_africa.2_1_1_1_1_1_1_1.2021-05-20,H5N1,EPI_ISL_14639383,a/kelp_gull/south_africa/21050387/NA,2021-05-20,2021.38,2021-05,2021,Aves,charadriiformes,laridae,larus dominicanus,kelp gull,TRUE,wild,charadriiformes-wild,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,western cape,za.wc,-33.016256445291,20.6109109128761,a,2021-20,3904,2344b,Africa / South Africa / Province of the Western Cape / Cape Town / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-05-20,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_14639837.strigiformes.south_africa.2_1_1_1_1_1_1_1.2021-05-20,H5N1,EPI_ISL_14639837,a/spotted_eagle_owl/south_africa/21050363/NA,2021-05-20,2021.38,2021-05,2021,Aves,strigiformes,strigidae,bubo africanus,spotted eagle-owl,TRUE,wild,other,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,western cape,za.wc,-33.016256445291,20.6109109128761,a,2021-20,3904,2344b,Africa / South Africa / Province of the Western Cape / Hout Bay / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-05-20,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_14640323.charadriiformes.south_africa.2_1_1_1_1_1_1_1.2021-05-20,H5N1,EPI_ISL_14640323,a/hartlaubs_gull/south_africa/21050384/NA,2021-05-20,2021.38,2021-05,2021,Aves,charadriiformes,laridae,chroicocephalus hartlaubii,hartlaub's gull,TRUE,wild,charadriiformes-wild,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,western cape,za.wc,-33.016256445291,20.6109109128761,a,2021-20,3904,2344b,Africa / South Africa / Province of the Western Cape / Cape Town / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-05-20,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_14643779.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-05-20,H5N1,EPI_ISL_14643779,a/chicken/south_africa/692881/NA,2021-05-20,2021.38,2021-05,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,western cape,za.wc,-33.016256445291,20.6109109128761,a,2021-20,3904,2344b,Africa / South Africa / Province of the Western Cape / Kraaifontein / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-05-20,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_14644201.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-05-23,H5N1,EPI_ISL_14644201,a/chicken/south_africa/693331/NA,2021-05-23,2021.39,2021-05,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,western cape,za.wc,-33.016256445291,20.6109109128761,a,2021-20,3904,2344b,Africa / South Africa / Province of the Western Cape / Kraaifontein / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-05-23,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_14918030.struthioniformes.south_africa.2_1_1_1_1_1_1_1.2021-06-14,H5N1,EPI_ISL_14918030,a/ostrich/south_africa/21060311/NA,2021-06-14,2021.45,2021-06,2021,Aves,struthioniformes,struthionidae,struthio camelus,common ostrich,FALSE,wild,other,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,western cape,za.wc,-33.016256445291,20.6109109128761,a,2021-24,3904,2344b,Africa / South Africa / Province of the Western Cape / Albertinia / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-06-14,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_14918217.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-06-20,H5N1,EPI_ISL_14918217,a/chicken/south_africa/697352/NA,2021-06-20,2021.47,2021-06,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,kwazulu-natal,za.nl,-28.7220063412643,30.7367833141436,a,2021-24,3904,2344b,Africa / South Africa / Province of KwaZulu-Natal / Ashburton / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-06-20,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_14918305.struthioniformes.south_africa.2_1_1_1_1_1_1_1.2021-06-21,H5N1,EPI_ISL_14918305,a/ostrich/south_africa/21060357/NA,2021-06-21,2021.47,2021-06,2021,Aves,struthioniformes,struthionidae,struthio camelus,common ostrich,FALSE,wild,other,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,western cape,za.wc,-33.016256445291,20.6109109128761,a,2021-25,3904,2344b,Africa / South Africa / Province of the Western Cape / Heidelberg / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-06-21,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_14918327.struthioniformes.south_africa.2_1_1_1_1_1_1_1.2021-06-23,H5N1,EPI_ISL_14918327,a/ostrich/south_africa/21060425/NA,2021-06-23,2021.47,2021-06,2021,Aves,struthioniformes,struthionidae,struthio camelus,common ostrich,FALSE,wild,other,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,western cape,za.wc,-33.016256445291,20.6109109128761,a,2021-25,3904,2344b,Africa / South Africa / Province of the Western Cape / Swellendam / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-06-23,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_14918605.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-06-24,H5N1,EPI_ISL_14918605,a/chicken/south_africa/21060435/NA,2021-06-24,2021.48,2021-06,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,western cape,za.wc,-33.016256445291,20.6109109128761,a,2021-25,3904,2344b,"Africa / South Africa / Province of the Western Cape / Phillipi, Cape Town / NA",2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-06-24,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_14918892.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-06-30,H5N1,EPI_ISL_14918892,a/chicken/south_africa/683320/NA,2021-06-30,2021.49,2021-06,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,kwazulu-natal,za.nl,-28.7220063412643,30.7367833141436,a,2021-26,3904,2344b,Africa / South Africa / Province of KwaZulu-Natal / Camperdown / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-06-30,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_14918893.gruiformes.south_africa.2_1_1_1_1_1_1_1.2021-07-01,H5N1,EPI_ISL_14918893,a/blue_crane/south_africa/21070050/NA,2021-07-01,2021.5,2021-07,2021,Aves,gruiformes,gruidae,anthropoides paradiseus,blue crane,TRUE,wild,other,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,western cape,za.wc,-33.016256445291,20.6109109128761,a,2021-26,3904,2344b,"Africa / South Africa / Province of the Western Cape / Grassy Park, Cape Town / NA",2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-07-01,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_14918903.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-07-19,H5N1,EPI_ISL_14918903,a/chicken/south_africa/411255/NA,2021-07-19,2021.55,2021-07,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,kwazulu-natal,za.nl,-28.7220063412643,30.7367833141436,a,2021-29,3904,2344b,Africa / South Africa / Province of KwaZulu-Natal / Camperdown / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-07-19,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_14934317.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-07-30,H5N1,EPI_ISL_14934317,a/chicken/south_africa/412374/NA,2021-07-30,2021.58,2021-07,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,kwazulu-natal,za.nl,-28.7220063412643,30.7367833141436,a,2021-30,3904,2344b,Africa / South Africa / Province of KwaZulu-Natal / Camperdown / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-07-30,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_14934318.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-08-09,H5N1,EPI_ISL_14934318,a/chicken/south_africa/411262/NA,2021-08-09,2021.6,2021-08,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,kwazulu-natal,za.nl,-28.7220063412643,30.7367833141436,a,2021-32,3904,2344b,Africa / South Africa / Province of KwaZulu-Natal / Camperdown / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-08-09,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_14934479.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-08-18,H5N1,EPI_ISL_14934479,a/chicken/south_africa/424469/NA,2021-08-18,2021.63,2021-08,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,western cape,za.wc,-33.016256445291,20.6109109128761,a,2021-33,3904,2344b,Africa / South Africa / Province of the Western Cape / Stellenbosch / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-08-18,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_14934607.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-08-27,H5N1,EPI_ISL_14934607,a/chicken/south_africa/mab/NA,2021-08-27,2021.65,2021-08,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,gauteng,za.gt,-26.1053974962555,28.126943330491,a,2021-34,3904,2344b,Africa / South Africa / Gauteng / Pretoria / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-08-27,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_14934883.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-09-07,H5N1,EPI_ISL_14934883,a/chicken/south_africa/412380/NA,2021-09-07,2021.68,2021-09,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,kwazulu-natal,za.nl,-28.7220063412643,30.7367833141436,a,2021-36,3904,2344b,Africa / South Africa / Province of KwaZulu-Natal / Camperdown / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-09-07,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_14934884.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-09-08,H5N1,EPI_ISL_14934884,a/chicken/south_africa/412381/NA,2021-09-08,2021.68,2021-09,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,kwazulu-natal,za.nl,-28.7220063412643,30.7367833141436,a,2021-36,3904,2344b,Africa / South Africa / Province of KwaZulu-Natal / Camperdown / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-09-08,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_14934885.suliformes.south_africa.2_1_1_1_1_1_1_1.2021-09-13,H5N1,EPI_ISL_14934885,a/cape_cormorant/south_africa/21090179c/NA,2021-09-13,2021.7,2021-09,2021,Aves,suliformes,phalacrocoracidae,phalacrocorax capensis,cape cormorant,TRUE,wild,other,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,western cape,za.wc,-33.016256445291,20.6109109128761,a,2021-37,3904,2344b,Africa / South Africa / Province of the Western Cape / Cape Town / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-09-13,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_15614803.pelecaniformes.egypt.2_1_1_1_1_1_1_1.2022-06-17,H5N1,EPI_ISL_15614803,a/ibis/egypt/rlqp-229s/2022,2022-06-17,2022.46,2022-06,2022,Aves,pelecaniformes,threskiornithidae,threskiornithidae sp. (ibis sp.),ibis sp.,TRUE,wild,other,northern africa,egypt,egy,26.5331366423868,29.7934978487062,NA,NA,NA,NA,a,2022-24,3720,2344b,Africa / Egypt / NA / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2022-06-17,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_15839837.sphenisciformes.south_africa.2_1_1_1_1_1_1_1.2021-10-26,H5N1,EPI_ISL_15839837,a/african_penguin/south_africa/21100423a/2021,2021-10-26,2021.82,2021-10,2021,Aves,sphenisciformes,spheniscidae,spheniscus demersus,african penguin,TRUE,wild,other,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,western cape,za.wc,-33.016256445291,20.6109109128761,a,2021-43,3904,2344b,Africa / South Africa / Province of the Western Cape / Dyer Island / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-10-26,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_15839838.sphenisciformes.south_africa.2_1_1_1_1_1_1_1.2021-10-26,H5N1,EPI_ISL_15839838,a/african_penguin/south_africa/21100423b/2021,2021-10-26,2021.82,2021-10,2021,Aves,sphenisciformes,spheniscidae,spheniscus demersus,african penguin,TRUE,wild,other,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,western cape,za.wc,-33.016256445291,20.6109109128761,a,2021-43,3904,2344b,Africa / South Africa / Province of the Western Cape / Dyer Island / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-10-26,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_15839840.sphenisciformes.south_africa.2_1_1_1_1_1_1_1.2021-10-26,H5N1,EPI_ISL_15839840,a/african_penguin/south_africa/21100423c/2021,2021-10-26,2021.82,2021-10,2021,Aves,sphenisciformes,spheniscidae,spheniscus demersus,african penguin,TRUE,wild,other,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,western cape,za.wc,-33.016256445291,20.6109109128761,a,2021-43,3904,2344b,Africa / South Africa / Province of the Western Cape / Dyer Island / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-10-26,ha,FALSE,ha,profile001
H5N1.2344b.EPI_ISL_15839841.sphenisciformes.south_africa.2_1_1_1_1_1_1_1.2021-10-26,H5N1,EPI_ISL_15839841,a/african_penguin/south_africa/21100423d/2021,2021-10-26,2021.82,2021-10,2021,Aves,sphenisciformes,spheniscidae,spheniscus demersus,african penguin,TRUE,wild,other,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,western cape,za.wc,-33.016256445291,20.6109109128761,a,2021-43,3904,2344b,Africa / South Africa / Province of the Western Cape / Dyer Island / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-10-26,ha,FALSE,ha,profile001
