tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datedecimal,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,virus_species,week_date,...1,clade,collection_original,profile,profile_lab,genome,cluster_profileclass,cluster_profilecolour,collection_tipdate,segment,collection_dateerror,cluster_segment,cluster_number
H4N6.NA.EPI_ISL_381373.anseriformes.canada.NA.2017-08-12,H4N6,EPI_ISL_381373,A/mallard/Alberta/31/2017,2017-08-12,2017.61,2017-08,2017,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern america,canada,can,60.4247452861293,-96.5129185126773,alberta,ca.ab,54.9859148218572,-114.405475342745,A,2017-32,434,NA,NA,NA,NA,NA,NA,NA,2017-08-12,n6,FALSE,n6,profileNA
H4N6.NA.EPI_ISL_376343.anseriformes.united_states.NA.2017-09-09,H4N6,EPI_ISL_376343,A/blue-winged_teal/Missouri/17OS3191/2017,2017-09-09,2017.69,2017-09,2017,Aves,anseriformes,anatidae,spatula discors,blue-winged teal,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,missouri,us.mo,38.3563815994258,-92.4583278415207,A,2017-36,3428,NA,NA,NA,NA,NA,NA,NA,2017-09-09,n6,FALSE,n6,profileNA
H4N6.NA.EPI_ISL_366393.anseriformes.canada.NA.2018-08-12,H4N6,EPI_ISL_366393,A/mallard/Alberta/311/2018,2018-08-12,2018.61,2018-08,2018,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern america,canada,can,60.4247452861293,-96.5129185126773,alberta,ca.ab,54.9859148218572,-114.405475342745,A,2018-32,434,NA,NA,NA,NA,NA,NA,NA,2018-08-12,n6,FALSE,n6,profileNA
H4N6.NA.EPI_ISL_366392.anseriformes.canada.NA.2018-08-12,H4N6,EPI_ISL_366392,A/mallard/Alberta/305/2018,2018-08-12,2018.61,2018-08,2018,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern america,canada,can,60.4247452861293,-96.5129185126773,alberta,ca.ab,54.9859148218572,-114.405475342745,A,2018-32,434,NA,NA,NA,NA,NA,NA,NA,2018-08-12,n6,FALSE,n6,profileNA
H4N6.NA.EPI_ISL_366391.anseriformes.canada.NA.2018-08-12,H4N6,EPI_ISL_366391,A/mallard/Alberta/299/2018,2018-08-12,2018.61,2018-08,2018,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern america,canada,can,60.4247452861293,-96.5129185126773,alberta,ca.ab,54.9859148218572,-114.405475342745,A,2018-32,434,NA,NA,NA,NA,NA,NA,NA,2018-08-12,n6,FALSE,n6,profileNA
H4N6.NA.EPI_ISL_366390.anseriformes.canada.NA.2018-08-12,H4N6,EPI_ISL_366390,A/mallard/Alberta/278/2018,2018-08-12,2018.61,2018-08,2018,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern america,canada,can,60.4247452861293,-96.5129185126773,alberta,ca.ab,54.9859148218572,-114.405475342745,A,2018-32,434,NA,NA,NA,NA,NA,NA,NA,2018-08-12,n6,FALSE,n6,profileNA
H4N6.NA.EPI_ISL_328365.anseriformes.canada.NA.2017-08-12,H4N6,EPI_ISL_328365,A/blue-winged_teal/Alberta/143/2017,2017-08-12,2017.61,2017-08,2017,Aves,anseriformes,anatidae,spatula discors,blue-winged teal,TRUE,wild,anseriformes-wild,northern america,canada,can,60.4247452861293,-96.5129185126773,alberta,ca.ab,54.9859148218572,-114.405475342745,A,2017-32,434,NA,NA,NA,NA,NA,NA,NA,2017-08-12,n6,FALSE,n6,profileNA
H4N6.NA.EPI_ISL_328337.anseriformes.canada.NA.2017-08-12,H4N6,EPI_ISL_328337,A/mallard/Alberta/109/2017,2017-08-12,2017.61,2017-08,2017,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern america,canada,can,60.4247452861293,-96.5129185126773,alberta,ca.ab,54.9859148218572,-114.405475342745,A,2017-32,434,NA,NA,NA,NA,NA,NA,NA,2017-08-12,n6,FALSE,n6,profileNA
H4N6.NA.EPI_ISL_328379.anseriformes.canada.NA.2017-08-12,H4N6,EPI_ISL_328379,A/blue-winged_teal/Alberta/216/2017,2017-08-12,2017.61,2017-08,2017,Aves,anseriformes,anatidae,spatula discors,blue-winged teal,TRUE,wild,anseriformes-wild,northern america,canada,can,60.4247452861293,-96.5129185126773,alberta,ca.ab,54.9859148218572,-114.405475342745,A,2017-32,434,NA,NA,NA,NA,NA,NA,NA,2017-08-12,n6,FALSE,n6,profileNA
H4N6.NA.EPI_ISL_328359.anseriformes.canada.NA.2017-08-12,H4N6,EPI_ISL_328359,A/mallard/Alberta/131/2017,2017-08-12,2017.61,2017-08,2017,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern america,canada,can,60.4247452861293,-96.5129185126773,alberta,ca.ab,54.9859148218572,-114.405475342745,A,2017-32,434,NA,NA,NA,NA,NA,NA,NA,2017-08-12,n6,FALSE,n6,profileNA
H4N6.NA.EPI_ISL_328346.anseriformes.canada.NA.2017-08-12,H4N6,EPI_ISL_328346,A/mallard/Alberta/225/2017,2017-08-12,2017.61,2017-08,2017,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern america,canada,can,60.4247452861293,-96.5129185126773,alberta,ca.ab,54.9859148218572,-114.405475342745,A,2017-32,434,NA,NA,NA,NA,NA,NA,NA,2017-08-12,n6,FALSE,n6,profileNA
H4N6.NA.EPI_ISL_328325.anseriformes.canada.NA.2017-08-12,H4N6,EPI_ISL_328325,A/mallard/Alberta/172/2017,2017-08-12,2017.61,2017-08,2017,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern america,canada,can,60.4247452861293,-96.5129185126773,alberta,ca.ab,54.9859148218572,-114.405475342745,A,2017-32,434,NA,NA,NA,NA,NA,NA,NA,2017-08-12,n6,FALSE,n6,profileNA
H4N6.NA.EPI_ISL_328305.anseriformes.canada.NA.2017-08-12,H4N6,EPI_ISL_328305,A/blue-winged_teal/Alberta/107/2017,2017-08-12,2017.61,2017-08,2017,Aves,anseriformes,anatidae,spatula discors,blue-winged teal,TRUE,wild,anseriformes-wild,northern america,canada,can,60.4247452861293,-96.5129185126773,alberta,ca.ab,54.9859148218572,-114.405475342745,A,2017-32,434,NA,NA,NA,NA,NA,NA,NA,2017-08-12,n6,FALSE,n6,profileNA
H4N6.NA.EPI_ISL_328330.anseriformes.canada.NA.2017-08-12,H4N6,EPI_ISL_328330,A/blue-winged_teal/Alberta/215/2017,2017-08-12,2017.61,2017-08,2017,Aves,anseriformes,anatidae,spatula discors,blue-winged teal,TRUE,wild,anseriformes-wild,northern america,canada,can,60.4247452861293,-96.5129185126773,alberta,ca.ab,54.9859148218572,-114.405475342745,A,2017-32,434,NA,NA,NA,NA,NA,NA,NA,2017-08-12,n6,FALSE,n6,profileNA
H4N6.NA.EPI_ISL_328287.anseriformes.canada.NA.2017-08-12,H4N6,EPI_ISL_328287,A/mallard/Alberta/113/2017,2017-08-12,2017.61,2017-08,2017,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern america,canada,can,60.4247452861293,-96.5129185126773,alberta,ca.ab,54.9859148218572,-114.405475342745,A,2017-32,434,NA,NA,NA,NA,NA,NA,NA,2017-08-12,n6,FALSE,n6,profileNA
NA.NA.EPI_ISL_328309.anseriformes.canada.NA.2017-08-12,NA,EPI_ISL_328309,A/blue-winged_teal/Alberta/140/2017,2017-08-12,2017.61,2017-08,2017,Aves,anseriformes,anatidae,spatula discors,blue-winged teal,TRUE,wild,anseriformes-wild,northern america,canada,can,60.4247452861293,-96.5129185126773,alberta,ca.ab,54.9859148218572,-114.405475342745,A,2017-32,434,NA,NA,NA,NA,NA,NA,NA,2017-08-12,n6,FALSE,n6,profileNA
H4N6.NA.EPI_ISL_328370.anseriformes.canada.NA.2017-08-12,H4N6,EPI_ISL_328370,A/blue-winged_teal/Alberta/224/2017,2017-08-12,2017.61,2017-08,2017,Aves,anseriformes,anatidae,spatula discors,blue-winged teal,TRUE,wild,anseriformes-wild,northern america,canada,can,60.4247452861293,-96.5129185126773,alberta,ca.ab,54.9859148218572,-114.405475342745,A,2017-32,434,NA,NA,NA,NA,NA,NA,NA,2017-08-12,n6,FALSE,n6,profileNA
H4N6.NA.EPI_ISL_328378.anseriformes.canada.NA.2017-08-12,H4N6,EPI_ISL_328378,A/mallard/Alberta/173/2017,2017-08-12,2017.61,2017-08,2017,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern america,canada,can,60.4247452861293,-96.5129185126773,alberta,ca.ab,54.9859148218572,-114.405475342745,A,2017-32,434,NA,NA,NA,NA,NA,NA,NA,2017-08-12,n6,FALSE,n6,profileNA
H4N6.NA.EPI_ISL_328375.anseriformes.canada.NA.2017-08-12,H4N6,EPI_ISL_328375,A/blue-winged_teal/Alberta/147/2017,2017-08-12,2017.61,2017-08,2017,Aves,anseriformes,anatidae,spatula discors,blue-winged teal,TRUE,wild,anseriformes-wild,northern america,canada,can,60.4247452861293,-96.5129185126773,alberta,ca.ab,54.9859148218572,-114.405475342745,A,2017-32,434,NA,NA,NA,NA,NA,NA,NA,2017-08-12,n6,FALSE,n6,profileNA
H4N6.NA.EPI_ISL_328381.anseriformes.canada.NA.2017-08-12,H4N6,EPI_ISL_328381,A/mallard/Alberta/119/2017,2017-08-12,2017.61,2017-08,2017,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern america,canada,can,60.4247452861293,-96.5129185126773,alberta,ca.ab,54.9859148218572,-114.405475342745,A,2017-32,434,NA,NA,NA,NA,NA,NA,NA,2017-08-12,n6,FALSE,n6,profileNA
