tipnames	virus_subtype	collection_date	collection_datedecimal	collection_datemonth	collection_dateyear	collection_regionname	collection_countryname	collection_countrylat	collection_countrylong	cluster_number	profile	cluster_profileclass	host_order	host_isbird	host_simplifiedhost	tiplocation_lon	tiplocation_lat
H7N4.NA.EPI_ISL_445091.charadriiformes.china.NA.2019-04-26	H7N4	2019-04-26	2019.32	2019-04	2019	eastern asia	china	36.6848135465548	103.513718494908	profileNA	NA	NA	charadriiformes	TRUE	charadriiformes-wild	122.600275282862	41.2987124958383
H7N4.NA.EPI_ISL_445093.charadriiformes.china.NA.2019-04-26	H7N4	2019-04-26	2019.32	2019-04	2019	eastern asia	china	36.6848135465548	103.513718494908	profileNA	NA	NA	charadriiformes	TRUE	charadriiformes-wild	122.600275282862	41.2987124958383
H7N4.NA.EPI_ISL_445089.charadriiformes.china.NA.2019-04-26	H7N4	2019-04-26	2019.32	2019-04	2019	eastern asia	china	36.6848135465548	103.513718494908	profileNA	NA	NA	charadriiformes	TRUE	charadriiformes-wild	122.600275282862	41.2987124958383
H7N4.NA.EPI_ISL_445092.charadriiformes.china.NA.2019-04-26	H7N4	2019-04-26	2019.32	2019-04	2019	eastern asia	china	36.6848135465548	103.513718494908	profileNA	NA	NA	charadriiformes	TRUE	charadriiformes-wild	122.600275282862	41.2987124958383
H7N4.NA.EPI_ISL_445001.charadriiformes.china.NA.2019-04-26	H7N4	2019-04-26	2019.32	2019-04	2019	eastern asia	china	36.6848135465548	103.513718494908	profileNA	NA	NA	charadriiformes	TRUE	charadriiformes-wild	122.600275282862	41.2987124958383
H10N4.NA.EPI_ISL_15620316.environment.bangladesh.NA.2022-01-29	H10N4	2022-01-29	2022.08	2022-01	2022	southern asia	bangladesh	23.8299093538119	90.2865403636969	profileNA	NA	NA	environment	FALSE	environment	90.2865403636969	23.8299093538119
H8N4.NA.EPI_ISL_503510.anseriformes.bangladesh.NA.2019-01-17	H8N4	2019-01-17	2019.04	2019-01	2019	southern asia	bangladesh	23.8299093538119	90.2865403636969	profileNA	NA	NA	anseriformes	TRUE	anseriformes-wild	90.2865403636969	23.8299093538119
H10N4.NA.EPI_ISL_15620321.environment.bangladesh.NA.2022-01-29	H10N4	2022-01-29	2022.08	2022-01	2022	southern asia	bangladesh	23.8299093538119	90.2865403636969	profileNA	NA	NA	environment	FALSE	environment	90.2865403636969	23.8299093538119
H10N4.NA.EPI_ISL_15620320.environment.bangladesh.NA.2022-01-29	H10N4	2022-01-29	2022.08	2022-01	2022	southern asia	bangladesh	23.8299093538119	90.2865403636969	profileNA	NA	NA	environment	FALSE	environment	90.2865403636969	23.8299093538119
H10N4.NA.EPI_ISL_15620317.environment.bangladesh.NA.2022-01-30	H10N4	2022-01-30	2022.08	2022-01	2022	southern asia	bangladesh	23.8299093538119	90.2865403636969	profileNA	NA	NA	environment	FALSE	environment	90.2865403636969	23.8299093538119
H10N4.NA.EPI_ISL_15620313.environment.bangladesh.NA.2022-01-29	H10N4	2022-01-29	2022.08	2022-01	2022	southern asia	bangladesh	23.8299093538119	90.2865403636969	profileNA	NA	NA	environment	FALSE	environment	90.2865403636969	23.8299093538119
H10N4.NA.EPI_ISL_15620309.environment.bangladesh.NA.2022-01-29	H10N4	2022-01-29	2022.08	2022-01	2022	southern asia	bangladesh	23.8299093538119	90.2865403636969	profileNA	NA	NA	environment	FALSE	environment	90.2865403636969	23.8299093538119
H8N4.NA.EPI_ISL_503502.anseriformes.bangladesh.NA.2019-01-17	H8N4	2019-01-17	2019.04	2019-01	2019	southern asia	bangladesh	23.8299093538119	90.2865403636969	profileNA	NA	NA	anseriformes	TRUE	anseriformes-wild	90.2865403636969	23.8299093538119
H10N4.NA.EPI_ISL_15620319.environment.bangladesh.NA.2022-01-30	H10N4	2022-01-30	2022.08	2022-01	2022	southern asia	bangladesh	23.8299093538119	90.2865403636969	profileNA	NA	NA	environment	FALSE	environment	90.2865403636969	23.8299093538119
H8N4.NA.EPI_ISL_17989853.gruiformes.china.NA.2022-01-16	H8N4	2022-01-16	2022.04	2022-01	2022	eastern asia	china	36.6848135465548	103.513718494908	profileNA	NA	NA	gruiformes	TRUE	other	118.136153809721	36.3536638777003
H10N4.NA.EPI_ISL_499090.anseriformes.china.NA.2018-12-06	H10N4	2018-12-06	2018.93	2018-12	2018	eastern asia	china	36.6848135465548	103.513718494908	profileNA	NA	NA	anseriformes	TRUE	anseriformes-wild	121.454488171451	31.1960430849676
